study_id,site_id,core_id,method_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter
Bezuidenhout_et_al_2011,Kromme,Kromme-Salicornia decumbens-Summer-Transect 1 Zone b-surface sample 6,Bezuidenhout_et_al_2011,0,5,NA,0.1219
Bezuidenhout_et_al_2011,Kromme,Kromme-Salicornia decumbens-Summer-Transect 2 Zone b-surface sample 4,Bezuidenhout_et_al_2011,0,5,NA,0.0915
Bezuidenhout_et_al_2011,Kromme,Kromme-Salicornia decumbens-Summer-Transect 2 Zone b-surface sample 5,Bezuidenhout_et_al_2011,0,5,NA,0.113
Bezuidenhout_et_al_2011,Kromme,Kromme-Salicornia decumbens-Summer-Transect 2 Zone b-surface sample 6,Bezuidenhout_et_al_2011,0,5,NA,0.1427
Bezuidenhout_et_al_2011,Kromme,Kromme-Salicornia decumbens-Winter-Transect 1 Zone b-surface sample 4,Bezuidenhout_et_al_2011,0,5,NA,NA
Bezuidenhout_et_al_2011,Kromme,Kromme-Salicornia decumbens-Winter-Transect 1 Zone b-surface sample 5,Bezuidenhout_et_al_2011,0,5,NA,0.09504131234
Bezuidenhout_et_al_2011,Kromme,Kromme-Salicornia decumbens-Winter-Transect 1 Zone b-surface sample 6,Bezuidenhout_et_al_2011,0,5,NA,NA
Bezuidenhout_et_al_2011,Kromme,Kromme-Salicornia decumbens-Winter-Transect 2 Zone b-surface sample 4,Bezuidenhout_et_al_2011,0,5,NA,NA
Bezuidenhout_et_al_2011,Kromme,Kromme-Salicornia decumbens-Winter-Transect 2 Zone b-surface sample 5,Bezuidenhout_et_al_2011,0,5,NA,0.1245149566
Bezuidenhout_et_al_2011,Kromme,Kromme-Salicornia decumbens-Winter-Transect 2 Zone b-surface sample 6,Bezuidenhout_et_al_2011,0,5,NA,NA
Bezuidenhout_et_al_2011,Kromme,Kromme-Trig_sp-Summer-Transect 1 Zone c-surface sample 4,Bezuidenhout_et_al_2011,0,5,NA,0.0828
Bezuidenhout_et_al_2011,Kromme,Kromme-Trig_sp-Summer-Transect 1 Zone c-surface sample 5,Bezuidenhout_et_al_2011,0,5,NA,0.0704
Bezuidenhout_et_al_2011,Kromme,Kromme-Trig_sp-Summer-Transect 1 Zone c-surface sample 6,Bezuidenhout_et_al_2011,0,5,NA,0.0736
Bezuidenhout_et_al_2011,Kromme,Kromme-Trig_sp-Summer-Transect 2 Zone c-surface sample 4,Bezuidenhout_et_al_2011,0,5,NA,0.08199999999999999
Bezuidenhout_et_al_2011,Kromme,Kromme-Trig_sp-Summer-Transect 2 Zone c-surface sample 5,Bezuidenhout_et_al_2011,0,5,NA,0.08199999999999999
Bezuidenhout_et_al_2011,Kromme,Kromme-Trig_sp-Summer-Transect 2 Zone c-surface sample 6,Bezuidenhout_et_al_2011,0,5,NA,0.0833
Bezuidenhout_et_al_2011,Kromme,Kromme-Trig_sp-Winter-Transect 1 Zone c-surface sample 4,Bezuidenhout_et_al_2011,0,5,NA,0.09610839843
Bezuidenhout_et_al_2011,Kromme,Kromme-Trig_sp-Winter-Transect 1 Zone c-surface sample 5,Bezuidenhout_et_al_2011,0,5,NA,0.08475214140000001
Bezuidenhout_et_al_2011,Kromme,Kromme-Trig_sp-Winter-Transect 1 Zone c-surface sample 6,Bezuidenhout_et_al_2011,0,5,NA,0.1026414228
Bezuidenhout_et_al_2011,Kromme,Kromme-Trig_sp-Winter-Transect 2 Zone c-surface sample 4,Bezuidenhout_et_al_2011,0,5,NA,0.07555899651
Bezuidenhout_et_al_2011,Kromme,Kromme-Trig_sp-Winter-Transect 2 Zone c-surface sample 5,Bezuidenhout_et_al_2011,0,5,NA,0.08747885215000001
Bezuidenhout_et_al_2011,Kromme,Kromme-Trig_sp-Winter-Transect 2 Zone c-surface sample 6,Bezuidenhout_et_al_2011,0,5,NA,0.1029144072
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Juncus kraussii-Summer-Transect 2-core 1,Bezuidenhout_et_al_2011,5,15,NA,0.01505148904
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Juncus kraussii-Summer-Transect 2-core 2,Bezuidenhout_et_al_2011,5,15,NA,0.01506645725
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Juncus kraussii-Summer-Transect 2-core 3,Bezuidenhout_et_al_2011,5,15,NA,NA
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Juncus kraussii-Summer-Transect 2-core 1,Bezuidenhout_et_al_2011,0,5,NA,0.02210163629
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Juncus kraussii-Summer-Transect 2-core 2,Bezuidenhout_et_al_2011,0,5,NA,0.02478490538
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Juncus kraussii-Summer-Transect 2-core 3,Bezuidenhout_et_al_2011,0,5,NA,0.02871044875
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Juncus kraussii-Summer-Transect 2-core 1,Bezuidenhout_et_al_2011,100,120,NA,0.00861258763
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Juncus kraussii-Summer-Transect 2-core 2,Bezuidenhout_et_al_2011,100,120,NA,NA
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Juncus kraussii-Summer-Transect 2-core 3,Bezuidenhout_et_al_2011,100,120,NA,NA
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Juncus kraussii-Winter-Transect 2-core 1,Bezuidenhout_et_al_2011,5,15,NA,0.0173587369
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Juncus kraussii-Winter-Transect 2-core 2,Bezuidenhout_et_al_2011,5,15,NA,0.02925066002
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Juncus kraussii-Winter-Transect 2-core 3,Bezuidenhout_et_al_2011,5,15,NA,NA
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Juncus kraussii-Winter-Transect 2-core 1,Bezuidenhout_et_al_2011,0,5,NA,0.03574124866
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Juncus kraussii-Winter-Transect 2-core 2,Bezuidenhout_et_al_2011,0,5,NA,0.05042096509
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Juncus kraussii-Winter-Transect 2-core 3,Bezuidenhout_et_al_2011,0,5,NA,NA
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Juncus kraussii-Winter-Transect 2-core 1,Bezuidenhout_et_al_2011,100,120,NA,0.00590095656
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Juncus kraussii-Winter-Transect 2-core 2,Bezuidenhout_et_al_2011,100,120,NA,NA
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Juncus kraussii-Winter-Transect 2-core 3,Bezuidenhout_et_al_2011,100,120,NA,NA
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Stenotaphrum secundatum-Summer-Transect 1-core 1,Bezuidenhout_et_al_2011,5,15,NA,0.0180286287
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Stenotaphrum secundatum-Summer-Transect 1-core 2,Bezuidenhout_et_al_2011,5,15,NA,NA
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Stenotaphrum secundatum-Summer-Transect 1-core 3,Bezuidenhout_et_al_2011,5,15,NA,NA
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Stenotaphrum secundatum-Summer-Transect 1-core 1,Bezuidenhout_et_al_2011,100,120,NA,0.01108388945
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Stenotaphrum secundatum-Summer-Transect 1-core 2,Bezuidenhout_et_al_2011,100,120,NA,NA
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Stenotaphrum secundatum-Summer-Transect 1-core 3,Bezuidenhout_et_al_2011,100,120,NA,NA
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Stenotaphrum secundatum-Summer-Transect 1-core 1,Bezuidenhout_et_al_2011,0,5,NA,0.02134920979
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Stenotaphrum secundatum-Summer-Transect 1-core 2,Bezuidenhout_et_al_2011,0,5,NA,0.02602054334
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Stenotaphrum secundatum-Summer-Transect 1-core 3,Bezuidenhout_et_al_2011,0,5,NA,0.02744106293
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Stenotaphrum secundatum-Summer-Transect 3-core 1,Bezuidenhout_et_al_2011,5,15,NA,0.01193270736
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Stenotaphrum secundatum-Summer-Transect 3-core 2,Bezuidenhout_et_al_2011,5,15,NA,NA
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Stenotaphrum secundatum-Summer-Transect 3-core 3,Bezuidenhout_et_al_2011,5,1.5,NA,NA
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Stenotaphrum secundatum-Summer-Transect 3-core 1,Bezuidenhout_et_al_2011,0,5,NA,0.02420544
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Stenotaphrum secundatum-Summer-Transect 3-core 2,Bezuidenhout_et_al_2011,0,5,NA,0.02510078022
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Stenotaphrum secundatum-Summer-Transect 3-core 3,Bezuidenhout_et_al_2011,0,5,NA,NA
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Stenotaphrum secundatum-Summer-Transect 3-core 1,Bezuidenhout_et_al_2011,100,120,NA,0.00931826478
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Stenotaphrum secundatum-Summer-Transect 3-core 2,Bezuidenhout_et_al_2011,100,120,NA,NA
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Stenotaphrum secundatum-Summer-Transect 3-core 3,Bezuidenhout_et_al_2011,100,120,NA,NA
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Stenotaphrum secundatum-Winter-Transect 1-core 1,Bezuidenhout_et_al_2011,5,15,NA,0.01296741944
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Stenotaphrum secundatum-Winter-Transect 1-core 2,Bezuidenhout_et_al_2011,5,15,NA,0.01892787259
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Stenotaphrum secundatum-Winter-Transect 1-core 3,Bezuidenhout_et_al_2011,5,15,NA,0.02380801444999999
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Stenotaphrum secundatum-Winter-Transect 1-core 1,Bezuidenhout_et_al_2011,100,120,NA,NA
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Stenotaphrum secundatum-Winter-Transect 1-core 2,Bezuidenhout_et_al_2011,100,120,NA,NA
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Stenotaphrum secundatum-Winter-Transect 1-core 3,Bezuidenhout_et_al_2011,100,120,NA,NA
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Stenotaphrum secundatum-Winter-Transect 1-core 1,Bezuidenhout_et_al_2011,0,5,NA,0.01210420665
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Stenotaphrum secundatum-Winter-Transect 1-core 2,Bezuidenhout_et_al_2011,0,5,NA,0.02702267643
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Stenotaphrum secundatum-Winter-Transect 1-core 3,Bezuidenhout_et_al_2011,0,5,NA,0.02836597463
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Stenotaphrum secundatum-Winter-Transect 3-core 1,Bezuidenhout_et_al_2011,5,15,NA,0.01770484609
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Stenotaphrum secundatum-Winter-Transect 3-core 2,Bezuidenhout_et_al_2011,5,15,NA,0.02552778964
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Stenotaphrum secundatum-Winter-Transect 3-core 3,Bezuidenhout_et_al_2011,5,15,NA,NA
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Stenotaphrum secundatum-Winter-Transect 3-core 1,Bezuidenhout_et_al_2011,0,5,NA,0.02899782927
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Stenotaphrum secundatum-Winter-Transect 3-core 2,Bezuidenhout_et_al_2011,0,5,NA,0.03660212334
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Stenotaphrum secundatum-Winter-Transect 3-core 3,Bezuidenhout_et_al_2011,0,5,NA,NA
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Stenotaphrum secundatum-Winter-Transect 3-core 1,Bezuidenhout_et_al_2011,100,120,NA,0.01563574746
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Stenotaphrum secundatum-Winter-Transect 3-core 2,Bezuidenhout_et_al_2011,100,120,NA,NA
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Stenotaphrum secundatum-Winter-Transect 3-core 3,Bezuidenhout_et_al_2011,100,120,NA,NA
Bezuidenhout_et_al_2011,Seekoei,Seekoei-Sporobolus virginicus-Winter-Transect 1-core 1,Bezuidenhout_et_al_2011,5,15,NA,0.01466479202
Bezuidenhout_et_al_2011,Seekoei,Seekoei-Sporobolus virginicus-Winter-Transect 1-core 1,Bezuidenhout_et_al_2011,100,120,NA,0.01079675749
Bezuidenhout_et_al_2011,Seekoei,Seekoei-Sporobolus virginicus-Winter-Transect 1-core 1,Bezuidenhout_et_al_2011,0,5,NA,0.03074409644
Bezuidenhout_et_al_2011,Seekoei,Seekoei-Sporobolus virginicus-Winter-Transect 2-core 1,Bezuidenhout_et_al_2011,5,15,NA,0.02888567387
Bezuidenhout_et_al_2011,Seekoei,Seekoei-Sporobolus virginicus-Winter-Transect 2-core 1,Bezuidenhout_et_al_2011,0,5,NA,0.03426678986
Bezuidenhout_et_al_2011,Seekoei,Seekoei-Sporobolus virginicus-Winter-Transect 2-core 1,Bezuidenhout_et_al_2011,100,120,NA,0.03423837218
Bezuidenhout_et_al_2011,Kromme,Kromme-Zostera capensis-Summer-Transect 1 Zone a-core 1,Bezuidenhout_et_al_2011,5,15,NA,0.00924843415
Bezuidenhout_et_al_2011,Kromme,Kromme-Zostera capensis-Summer-Transect 1 Zone a-core 1,Bezuidenhout_et_al_2011,0,5,NA,0.02965329429
Bezuidenhout_et_al_2011,Kromme,Kromme-Zostera capensis-Summer-Transect 1 Zone a-core 1,Bezuidenhout_et_al_2011,100,120,NA,0.00528373075
