study_id,site_id,core_id,impact_class
Eagle_et_al_2021,Martin Peña West,MPW1,tidally restored
Eagle_et_al_2021,Martin Peña East,MPE1,tidally restricted
Eagle_et_al_2021,Martin Peña East,MPE2,tidally restricted
