study_id,bibliography_id,publication_type,bibtype,doi,url,author,keywords,title,publisher,year,copyright
Cifuentes_et_al_2024_Nicoya,Cifuentes_et_al_2024_Nicoya_data,primary dataset,Misc,10.25573/SERC.24943866,https://smithsonian.figshare.com/articles/dataset/Dataset_Land_use_dynamics_and_mitigation_potential_of_the_mangroves_of_the_Gulf_of_Nicoya_Costa_Rica/24943866,Miguel Cifuentes-Jara and Christian Brenes Pérez and Marilyn Manrow-Villalobos and Danilo Torres,"Soil sciences not elsewhere classified, Forestry sciences not elsewhere classified, Greenhouse gas inventories and fluxes","Dataset: Land use dynamics and mitigation potential of the mangroves of the Gulf of Nicoya, Costa Rica",Smithsonian Environmental Research Center,2024,Creative Commons Attribution 4.0 International
