study_id,site_id,core_id,method_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter
Radabaugh_et_al_2023,Peace_River02,Peace_2W,single set of methods,18,19,0.129,0.447461036
Radabaugh_et_al_2023,Peace_River02,Peace_2W,single set of methods,19,20,0.136,0.459291188
Radabaugh_et_al_2023,Peace_River02,Peace_2W,single set of methods,20,21,0.137,0.393566698
Radabaugh_et_al_2023,Peace_River02,Peace_2W,single set of methods,21,22,0.144,0.351265823
Radabaugh_et_al_2023,Peace_River02,Peace_2W,single set of methods,22,23,0.175,0.329118631
Radabaugh_et_al_2023,Peace_River02,Peace_2W,single set of methods,23,24,0.151,0.329325891
Radabaugh_et_al_2023,Peace_River02,Peace_2W,single set of methods,24,25,0.15,0.316039775
Radabaugh_et_al_2023,Peace_River02,Peace_2W,single set of methods,25,26,0.148,0.349429324
Radabaugh_et_al_2023,Peace_River02,Peace_2W,single set of methods,26,27,0.145,0.355575459
Radabaugh_et_al_2023,Peace_River02,Peace_2W,single set of methods,27,28,0.114,0.416050085
Radabaugh_et_al_2023,Peace_River02,Peace_2W,single set of methods,28,29,0.139,0.357712143
Radabaugh_et_al_2023,Peace_River02,Peace_2W,single set of methods,29,30,0.15,0.351468048
Radabaugh_et_al_2023,Peace_River02,Peace_2W,single set of methods,30,31,0.131,0.358593363
Radabaugh_et_al_2023,Peace_River02,Peace_2W,single set of methods,31,32,0.143,0.331218849
Radabaugh_et_al_2023,Peace_River02,Peace_2W,single set of methods,32,33,0.139,0.322580645
Radabaugh_et_al_2023,Peace_River02,Peace_2W,single set of methods,33,34,0.154,0.306846999
Radabaugh_et_al_2023,Peace_River02,Peace_2W,single set of methods,34,35,0.135,0.37037037
Radabaugh_et_al_2023,Peace_River02,Peace_2W,single set of methods,35,36,0.129,0.350577599
Radabaugh_et_al_2023,Peace_River02,Peace_2W,single set of methods,36,37,0.181,0.318100036
Radabaugh_et_al_2023,Peace_River02,Peace_2W,single set of methods,37,38,0.162,0.334807074
Radabaugh_et_al_2023,Peace_River02,Peace_2W,single set of methods,38,39,0.167,0.28788469
Radabaugh_et_al_2023,Peace_River02,Peace_2W,single set of methods,39,40,0.16,0.321022727
Radabaugh_et_al_2023,Peace_River02,Peace_2W,single set of methods,40,41,0.221,0.262661955
Radabaugh_et_al_2023,Peace_River02,Peace_2W,single set of methods,41,42,0.424,0.087856486
Radabaugh_et_al_2023,Peace_River02,Peace_2W,single set of methods,42,43,0.667,0.030512771
Radabaugh_et_al_2023,Peace_River02,Peace_2W,single set of methods,43,44,0.611,0.04338118
Radabaugh_et_al_2023,Peace_River02,Peace_2W,single set of methods,44,45,0.832,0.016325574
Radabaugh_et_al_2023,Peace_River02,Peace_2W,single set of methods,45,46,0.869,0.021149391
Radabaugh_et_al_2023,Peace_River02,Peace_2W,single set of methods,46,47,0.879,0.021740738
Radabaugh_et_al_2023,Peace_River02,Peace_2W,single set of methods,47,48,0.944,0.019830614
Radabaugh_et_al_2023,Peace_River02,Peace_2W,single set of methods,48,49,1.064,0.016545577
Radabaugh_et_al_2023,Peace_River02,Peace_2W,single set of methods,49,50,1.227,0.006088844
Radabaugh_et_al_2023,Peace_River03,Peace_3NE,single set of methods,0,1,0.358,0.160639651
Radabaugh_et_al_2023,Peace_River03,Peace_3NE,single set of methods,1,2,0.364,0.142219843
Radabaugh_et_al_2023,Peace_River03,Peace_3NE,single set of methods,2,3,0.469,0.093290823
Radabaugh_et_al_2023,Peace_River03,Peace_3NE,single set of methods,3,4,0.273,0.186622233
Radabaugh_et_al_2023,Peace_River03,Peace_3NE,single set of methods,4,5,0.242,0.194728349
Radabaugh_et_al_2023,Peace_River03,Peace_3NE,single set of methods,5,6,0.327,0.149324861
Radabaugh_et_al_2023,Peace_River03,Peace_3NE,single set of methods,6,7,0.288,0.176961226
Radabaugh_et_al_2023,Peace_River03,Peace_3NE,single set of methods,7,8,0.337,0.121124591
Radabaugh_et_al_2023,Peace_River03,Peace_3NE,single set of methods,8,9,0.502,0.082103082
Radabaugh_et_al_2023,Peace_River03,Peace_3NE,single set of methods,9,10,0.557,0.082089552
Radabaugh_et_al_2023,Peace_River03,Peace_3NE,single set of methods,10,11,0.259,0.150678051
Radabaugh_et_al_2023,Peace_River03,Peace_3NE,single set of methods,11,12,0.176,0.161016949
Radabaugh_et_al_2023,Peace_River03,Peace_3NE,single set of methods,12,13,0.259,0.144327309
Radabaugh_et_al_2023,Peace_River03,Peace_3NE,single set of methods,13,14,0.327,0.120254423
Radabaugh_et_al_2023,Peace_River03,Peace_3NE,single set of methods,14,15,0.629,0.062416038
Radabaugh_et_al_2023,Peace_River03,Peace_3NE,single set of methods,15,16,0.392,0.1013267
Radabaugh_et_al_2023,Peace_River03,Peace_3NE,single set of methods,16,17,0.183,0.171104011
Radabaugh_et_al_2023,Peace_River03,Peace_3NE,single set of methods,17,18,0.487,0.083733333
Radabaugh_et_al_2023,Peace_River03,Peace_3NE,single set of methods,18,19,0.471,0.079110866
Radabaugh_et_al_2023,Peace_River03,Peace_3NE,single set of methods,19,20,0.689,0.052725901
Radabaugh_et_al_2023,Peace_River03,Peace_3NE,single set of methods,20,21,0.619,0.047948799
Radabaugh_et_al_2023,Peace_River03,Peace_3NE,single set of methods,21,22,0.759,0.031332934
Radabaugh_et_al_2023,Peace_River03,Peace_3NE,single set of methods,22,23,0.817,0.028644176
Radabaugh_et_al_2023,Peace_River03,Peace_3NE,single set of methods,23,24,0.896,0.016599014
Radabaugh_et_al_2023,Peace_River03,Peace_3NE,single set of methods,24,25,0.836,0.027760498
Radabaugh_et_al_2023,Peace_River03,Peace_3NE,single set of methods,25,26,0.642,0.028944439
Radabaugh_et_al_2023,Peace_River03,Peace_3NE,single set of methods,26,27,0.916,0.030438484
Radabaugh_et_al_2023,Peace_River03,Peace_3NE,single set of methods,27,28,0.863,0.027945164
Radabaugh_et_al_2023,Peace_River03,Peace_3NE,single set of methods,28,29,0.576,0.060171596
Radabaugh_et_al_2023,Peace_River03,Peace_3NE,single set of methods,29,30,0.471,0.09084643
Radabaugh_et_al_2023,Peace_River03,Peace_3NE,single set of methods,30,31,0.394,0.118800461
Radabaugh_et_al_2023,Peace_River03,Peace_3NE,single set of methods,31,32,0.359,0.136388335
Radabaugh_et_al_2023,Peace_River03,Peace_3NE,single set of methods,32,33,0.378,0.111512648
Radabaugh_et_al_2023,Peace_River03,Peace_3NE,single set of methods,33,34,0.269,0.176541717
Radabaugh_et_al_2023,Peace_River03,Peace_3NE,single set of methods,34,35,0.473,0.064817358
Radabaugh_et_al_2023,Peace_River03,Peace_3NE,single set of methods,35,36,0.249,0.184691745
Radabaugh_et_al_2023,Peace_River03,Peace_3NE,single set of methods,36,37,0.331,0.127701375
Radabaugh_et_al_2023,Peace_River03,Peace_3NE,single set of methods,37,38,0.42,0.081967213
Radabaugh_et_al_2023,Peace_River03,Peace_3NE,single set of methods,38,39,0.392,0.110927152
Radabaugh_et_al_2023,Peace_River03,Peace_3NE,single set of methods,39,40,0.77,0.031044373
Radabaugh_et_al_2023,Peace_River03,Peace_3NE,single set of methods,40,41,0.737,0.029787609
Radabaugh_et_al_2023,Peace_River03,Peace_3NE,single set of methods,41,42,0.774,0.034682566
Radabaugh_et_al_2023,Peace_River03,Peace_3NE,single set of methods,42,43,0.708,0.029633028
Radabaugh_et_al_2023,Peace_River03,Peace_3NE,single set of methods,43,44,0.495,0.09532563
Radabaugh_et_al_2023,Peace_River03,Peace_3NE,single set of methods,44,45,0.617,0.072752158
Radabaugh_et_al_2023,Peace_River03,Peace_3NE,single set of methods,45,46,0.763,0.019330665
Radabaugh_et_al_2023,Peace_River03,Peace_3NE,single set of methods,46,47,0.833,0.024715422
Radabaugh_et_al_2023,Peace_River03,Peace_3NE,single set of methods,47,48,0.726,0.023268301
Radabaugh_et_al_2023,Peace_River03,Peace_3NE,single set of methods,48,49,0.785,0.024079437
Radabaugh_et_al_2023,Peace_River03,Peace_3NE,single set of methods,49,50,0.761,0.022892287
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,0,1,0.107,0.764741641
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,1,2,0.09,0.988478261
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,2,3,0.083,0.781176471
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,3,4,0.088,0.793205318
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,4,5,0.074,0.783568905
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,5,6,0.044,0.821428571
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,6,7,0.078,0.777223608
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,7,8,0.082,0.756175299
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,8,9,0.086,0.7215478
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,9,10,0.082,0.686305732
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,10,11,0.081,0.679968077
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,11,12,0.089,0.701383831
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,12,13,0.076,0.722789116
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,13,14,0.07,0.689944134
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,14,15,0.073,0.678222222
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,15,16,0.087,0.622288706
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,16,17,0.091,0.62553802
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,17,18,0.086,0.617005267
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,18,19,0.099,0.545454545
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,19,20,0.08,0.598373984
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,20,21,0.113,0.613088404
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,21,22,0.104,0.573831776
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,22,23,0.12,0.540467137
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,23,24,0.122,0.475583864
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,24,25,0.14,0.396383866
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,25,26,0.125,0.472783826
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,26,27,0.141,0.444649446
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,27,28,0.129,0.445559458
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,28,29,0.148,0.415425066
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,29,30,0.126,0.432098765
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,30,31,0.129,0.491696024
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,31,32,0.171,0.41270445
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,32,33,0.128,0.439694656
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,33,34,0.127,0.460236018
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,34,35,0.145,0.401885945
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,35,36,0.135,0.425552354
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,36,37,0.144,0.465944971
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,37,38,0.132,0.466666667
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,38,39,0.117,0.467741935
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,39,40,0.128,0.459857724
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,40,41,0.107,0.562689279
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,41,42,0.313,0.176873573
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,42,43,0.155,0.418448637
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,43,44,0.15,0.430922477
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,44,45,0.3,0.193324664
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,45,46,0.325,0.171834367
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,46,47,0.624,0.05188581
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,47,48,0.322,0.179487179
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,48,49,0.348,0.159671703
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,49,50,0.329,0.167688353
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,50,51,0.292,0.187444346
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,51,52,0.291,0.217536814
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,52,53,0.463,0.120179498
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,53,54,0.409,0.140063593
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,54,55,0.335,0.176436335
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,55,56,0.492,0.125247721
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,56,57,0.374,0.127411785
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,57,58,0.566,0.095893554
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,58,59,0.545,0.110023866
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,59,60,0.491,0.094374586
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,60,61,0.475,0.12561509
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,61,62,0.665,0.074736225
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,62,63,0.736,0.051046542
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,63,64,0.7,0.044027494
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,64,65,0.54,0.082410972
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,65,66,0.71,0.045637461
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,66,67,0.806,0.035645161
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,67,68,1.034,0.013574661
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,68,69,0.857,0.02260487
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,69,70,0.789,0.036664744
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,70,71,0.688,0.029733812
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,71,72,1.026,0.020891365
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,72,73,0.949,0.013220084
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,73,74,0.939,0.008444075
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,74,75,1.051,0.012977382
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,75,76,0.787,0.049525382
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,76,77,0.84,0.0289138
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,77,78,0.916,0.021705206
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,78,79,0.704,0.074907749
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,79,80,0.624,0.08336807
Radabaugh_et_al_2023,Peace_River03,Peace_3SW,single set of methods,80,81,0.762,0.067826977
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10NW,single set of methods,0,1,0.095,0.562091503
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10NW,single set of methods,1,2,0.122,0.539855072
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10NW,single set of methods,2,3,0.25,0.220572641
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10NW,single set of methods,3,4,0.771,0.04448011
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10NW,single set of methods,4,5,0.99,0.028397928
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10NW,single set of methods,5,6,0.769,0.033927545
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10NW,single set of methods,6,7,0.839,0.028137844
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10NW,single set of methods,7,8,1.001,0.024823322
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10NW,single set of methods,8,9,1.135,0.024846172
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10NW,single set of methods,9,10,0.925,0.037277767
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10NW,single set of methods,10,11,0.867,0.037331701
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10NW,single set of methods,11,12,1.077,0.018714602
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10NW,single set of methods,12,13,1.362,0.018051948
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10NW,single set of methods,13,14,1.018,0.011895459
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10NW,single set of methods,14,15,1.258,0.009982425
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10NW,single set of methods,15,16,1.335,0.009473336
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10NW,single set of methods,16,17,1.047,0.008869742
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10NW,single set of methods,17,18,1.205,0.008585896
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10NW,single set of methods,18,19,1.113,0.008978943
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10NW,single set of methods,19,20,1.261,0.009678777
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10NW,single set of methods,20,21,1.443,0.010052099
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10NW,single set of methods,21,22,1.329,0.010244811
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10NW,single set of methods,22,23,1.701,0.009928783
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10NW,single set of methods,23,24,1.538,0.010637686
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10NW,single set of methods,24,25,1.521,0.011104006
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10NW,single set of methods,25,26,1.495,0.012474873
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10NW,single set of methods,26,27,1.455,0.010148274
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10NW,single set of methods,27,28,1.452,0.012547204
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10NW,single set of methods,28,29,1.344,0.010592105
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10NW,single set of methods,29,30,1.548,0.012107367
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10NW,single set of methods,30,31,1.358,0.013153611
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10NW,single set of methods,31,32,1.537,0.010357924
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10NW,single set of methods,32,33,1.646,0.012732352
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10NW,single set of methods,33,34,1.363,0.012070084
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10SE,single set of methods,0,1,0.086,0.762833676
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10SE,single set of methods,1,2,0.083,0.768331562
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10SE,single set of methods,2,3,0.309,0.189877037
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10SE,single set of methods,3,4,0.175,0.226767677
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10SE,single set of methods,4,5,0.779,0.072783014
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10SE,single set of methods,5,6,0.943,0.032614808
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10SE,single set of methods,6,7,0.954,0.03141798
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10SE,single set of methods,7,8,1.208,0.018228404
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10SE,single set of methods,8,9,0.991,0.019000892
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10SE,single set of methods,9,10,1.251,0.019147884
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10SE,single set of methods,10,11,1.31,0.020047249
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10SE,single set of methods,11,12,1.396,0.015965535
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10SE,single set of methods,12,13,1.312,0.012605325
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10SE,single set of methods,13,14,1.325,0.010939897
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10SE,single set of methods,14,15,1.099,0.010294354
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10SE,single set of methods,15,16,1.27,0.009537069
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10SE,single set of methods,16,17,1.534,0.012966805
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10SE,single set of methods,17,18,1.45,0.009633559
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10SE,single set of methods,18,19,1.476,0.008206541
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10SE,single set of methods,19,20,1.374,0.013059701
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10SE,single set of methods,20,21,1.356,0.010693095
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10SE,single set of methods,21,22,1.325,0.00840897
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10SE,single set of methods,22,23,1.579,0.009353646
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10SE,single set of methods,23,24,1.614,0.007887386
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10SE,single set of methods,24,25,1.592,0.009
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10SE,single set of methods,25,26,1.746,0.009316927
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10SE,single set of methods,26,27,1.1,0.010370609
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10SE,single set of methods,27,28,1.461,0.009560114
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10SE,single set of methods,28,29,1.326,0.009267902
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10SE,single set of methods,29,30,1.263,0.009594509
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10SE,single set of methods,30,31,1.379,0.009357775
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10SE,single set of methods,31,32,1.311,0.008903278
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10SE,single set of methods,32,33,1.093,0.010759647
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10SE,single set of methods,33,34,1.141,0.009837335
Radabaugh_et_al_2023,Tamiami_Trail10,TAM_10SE,single set of methods,34,35,1.694,0.009657549
Radabaugh_et_al_2023,Tamiami_Trail11,TAM_11NE,single set of methods,0,1,0.088,0.816347124
Radabaugh_et_al_2023,Tamiami_Trail11,TAM_11NE,single set of methods,1,2,0.076,0.78271028
Radabaugh_et_al_2023,Tamiami_Trail11,TAM_11NE,single set of methods,2,3,0.081,0.779475983
Radabaugh_et_al_2023,Tamiami_Trail11,TAM_11NE,single set of methods,3,4,0.079,0.8
Radabaugh_et_al_2023,Tamiami_Trail11,TAM_11NE,single set of methods,4,5,0.074,0.843043995
Radabaugh_et_al_2023,Tamiami_Trail11,TAM_11NE,single set of methods,5,6,0.088,0.874
Radabaugh_et_al_2023,Tamiami_Trail11,TAM_11NE,single set of methods,6,7,0.073,0.880866426
Radabaugh_et_al_2023,Tamiami_Trail11,TAM_11NE,single set of methods,7,8,0.065,0.855585831
Radabaugh_et_al_2023,Tamiami_Trail11,TAM_11NE,single set of methods,8,9,0.078,0.810933941
Radabaugh_et_al_2023,Tamiami_Trail11,TAM_11NE,single set of methods,9,10,0.053,0.825291181
Radabaugh_et_al_2023,Tamiami_Trail11,TAM_11NE,single set of methods,10,11,0.051,0.843642612
Radabaugh_et_al_2023,Tamiami_Trail11,TAM_11NE,single set of methods,11,12,0.096,0.843663275
Radabaugh_et_al_2023,Tamiami_Trail11,TAM_11NE,single set of methods,12,13,0.088,0.79258517
Radabaugh_et_al_2023,Tamiami_Trail11,TAM_11NE,single set of methods,13,14,0.107,0.726446281
Radabaugh_et_al_2023,Tamiami_Trail11,TAM_11NE,single set of methods,14,15,0.135,0.665796345
Radabaugh_et_al_2023,Tamiami_Trail11,TAM_11NE,single set of methods,15,16,0.1,0.649647887
Radabaugh_et_al_2023,Tamiami_Trail11,TAM_11NE,single set of methods,16,17,0.112,0.613993711
Radabaugh_et_al_2023,Tamiami_Trail11,TAM_11NE,single set of methods,17,18,0.098,0.54850408
Radabaugh_et_al_2023,Tamiami_Trail11,TAM_11NE,single set of methods,18,19,0.141,0.457160725
Radabaugh_et_al_2023,Tamiami_Trail11,TAM_11NE,single set of methods,19,20,0.236,0.361694153
Radabaugh_et_al_2023,Tamiami_Trail11,TAM_11NE,single set of methods,20,21,0.162,0.475409836
Radabaugh_et_al_2023,Tamiami_Trail11,TAM_11NE,single set of methods,21,22,0.215,0.29789864
Radabaugh_et_al_2023,Tamiami_Trail11,TAM_11NE,single set of methods,22,23,0.235,0.32782576
Radabaugh_et_al_2023,Tamiami_Trail11,TAM_11NE,single set of methods,23,24,0.353,0.148584315
Radabaugh_et_al_2023,Tamiami_Trail11,TAM_11NE,single set of methods,24,25,0.259,0.255122951
Radabaugh_et_al_2023,Tamiami_Trail11,TAM_11NE,single set of methods,25,26,0.237,0.28310332
Radabaugh_et_al_2023,Tamiami_Trail11,TAM_11NE,single set of methods,26,27,0.224,0.382004736
Radabaugh_et_al_2023,Tamiami_Trail11,TAM_11NE,single set of methods,27,28,0.329,0.206174497
Radabaugh_et_al_2023,Tamiami_Trail11,TAM_11NE,single set of methods,28,29,0.399,0.193569845
Radabaugh_et_al_2023,Tamiami_Trail11,TAM_11NE,single set of methods,29,30,0.37,0.225059666
Radabaugh_et_al_2023,Tamiami_Trail11,TAM_11NE,single set of methods,30,31,0.421,0.141897565
Radabaugh_et_al_2023,Tamiami_Trail11,TAM_11NE,single set of methods,31,32,0.979,0.02899729
Radabaugh_et_al_2023,Tamiami_Trail11,TAM_11NE,single set of methods,32,33,1.121,0.037951712
Radabaugh_et_al_2023,Tamiami_Trail11,TAM_11NE,single set of methods,33,34,1.123,0.025980161
Radabaugh_et_al_2023,Tamiami_Trail11,TAM_11NE,single set of methods,34,35,0.981,0.05488959
Radabaugh_et_al_2023,Tamiami_Trail11,TAM_11NE,single set of methods,35,36,1.002,0.042361663
Radabaugh_et_al_2023,Tamiami_Trail11,TAM_11NE,single set of methods,36,37,1.359,0.02354931
Radabaugh_et_al_2023,Tamiami_Trail11,TAM_11NE,single set of methods,37,38,1.047,0.035283194
Radabaugh_et_al_2023,Tamiami_Trail11,TAM_11NE,single set of methods,38,39,1.431,0.013467597
Radabaugh_et_al_2023,Tamiami_Trail11,TAM_11NE,single set of methods,39,40,1.17,0.017307838
Radabaugh_et_al_2023,Tamiami_Trail11,TAM_11NE,single set of methods,40,41,1.293,0.030493641
Radabaugh_et_al_2023,Tamiami_Trail11,TAM_11NE,single set of methods,41,42,1.454,0.01343465
Radabaugh_et_al_2023,Tamiami_Trail11,TAM_11NE,single set of methods,42,43,1.233,0.020001434
Radabaugh_et_al_2023,Tamiami_Trail11,TAM_11NE,single set of methods,43,44,1.313,0.018385076
