study_id,site_id,core_id,species_code,code_type,habitat
Darienzo_and_Peterson_1990,Netarts,Netarts_Core5,Deschampsia cespitosa,Genus species,marsh
Darienzo_and_Peterson_1990,Netarts,Netarts_Core5,Potentilla pacifica,Genus species,marsh
Darienzo_and_Peterson_1990,Netarts,Netarts_Core5,Grindelia integrifolia,Genus species,marsh
Darienzo_and_Peterson_1990,Netarts,Netarts_Core5,Juncus balticus,Genus species,marsh
Darienzo_and_Peterson_1990,Netarts,Netarts_Core6,Deschampsia cespitosa,Genus species,marsh
Darienzo_and_Peterson_1990,Netarts,Netarts_Core6,Potentilla pacifica,Genus species,marsh
Darienzo_and_Peterson_1990,Netarts,Netarts_Core6,Grindelia integrifolia,Genus species,marsh
Darienzo_and_Peterson_1990,Netarts,Netarts_Core6,Juncus balticus,Genus species,marsh
Darienzo_and_Peterson_1990,Netarts,Netarts_Core7,Deschampsia cespitosa,Genus species,marsh
Darienzo_and_Peterson_1990,Netarts,Netarts_Core7,Potentilla pacifica,Genus species,marsh
Darienzo_and_Peterson_1990,Netarts,Netarts_Core7,Grindelia integrifolia,Genus species,marsh
Darienzo_and_Peterson_1990,Netarts,Netarts_Core7,Juncus balticus,Genus species,marsh
Darienzo_and_Peterson_1990,Netarts,Netarts_Core8,Deschampsia cespitosa,Genus species,marsh
Darienzo_and_Peterson_1990,Netarts,Netarts_Core8,Potentilla pacifica,Genus species,marsh
Darienzo_and_Peterson_1990,Netarts,Netarts_Core8,Grindelia integrifolia,Genus species,marsh
Darienzo_and_Peterson_1990,Netarts,Netarts_Core8,Juncus balticus,Genus species,marsh
Darienzo_and_Peterson_1990,Netarts,Netarts_Core10,Deschampsia cespitosa,Genus species,marsh
Darienzo_and_Peterson_1990,Netarts,Netarts_Core10,Potentilla pacifica,Genus species,marsh
Darienzo_and_Peterson_1990,Netarts,Netarts_Core10,Grindelia integrifolia,Genus species,marsh
Darienzo_and_Peterson_1990,Netarts,Netarts_Core10,Juncus balticus,Genus species,marsh
