date,filepath
11/19/18,https://raw.githubusercontent.com/Smithsonian/CCN-Data-Library/d34175cfbadff9b7eb6b504d75c536a79d4b99f5/data/CCRCN_synthesis/CCRCN_core_data.csv
9/16/19,https://raw.githubusercontent.com/Smithsonian/CCN-Data-Library/f5edc97eb039edd12b58625efa240b00e2858956/data/CCRCN_synthesis/CCRCN_cores.csv
10/25/19,https://raw.githubusercontent.com/Smithsonian/CCN-Data-Library/08c56ad37603d4553d542d4c1fbb5031ad5b6ccc/data/CCRCN_synthesis/CCRCN_cores.csv
11/8/19,https://raw.githubusercontent.com/Smithsonian/CCN-Data-Library/99fb7a317276100fbbc13892d01bd2a23259eb68/data/CCRCN_synthesis/CCRCN_cores.csv
12/7/20,https://raw.githubusercontent.com/Smithsonian/CCN-Data-Library/1d93e7519e51a1b106ffd630ec027b02227db6d8/data/CCRCN_synthesis/CCRCN_cores.csv
10/12/21,https://raw.githubusercontent.com/Smithsonian/CCN-Data-Library/3d4d2e65dbcb61a88cb2999f229bcaaf4a0612a3/data/CCRCN_synthesis/original/CCRCN_cores.csv
12/1/22,https://raw.githubusercontent.com/Smithsonian/CCN-Data-Library/418ef3cdb6c87f8672284c94ad0203fd86d3a5a9/data/CCRCN_synthesis/CCRCN_cores.csv
