study_id,site_id,core_id,method_id,depth_min,depth_max,dry_bulk_density,total_pb210_activity,total_pb210_activity_se,bi214_activity,bi214_activity_se,excess_pb210_activity,excess_pb210_activity_se,cs137_activity,cs137_activity_se,pb210_unit,pb214_unit,bi214_unit,cs137_unit,fraction_organic_matter,pb214_activity,pb214_activity_se
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Flats_1,organic_matter,74,76,0.15138365596985837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1297631307929968,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Flats_1,organic_matter,84,86,0.1649733662465896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16010395337848476,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_1,organic_matter,0,2,0.03236325841236846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43757527097551174,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_1,organic_matter,4,6,0.04735611277120956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.353360768175583,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_1,organic_matter,9,11,0.05590489801221255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3320938879851266,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_1,organic_matter,14,16,0.04817461348577368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37432578209277234,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_1,organic_matter,24,26,0.046433675457970634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4960828203693341,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_1,organic_matter,34,36,0.06065999740158503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.579567359177554,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_1,organic_matter,44,46,0.060621021177081985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22160308615516494,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_1,organic_matter,54,56,0.06392100818500715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36280487804878037,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Flats_2,gamma,0,1,NA,9.858965418934137,0.3612800687822286,2.4693268547190543,0.07509626003191777,7.654713776140967,0.4213940388337444,0.29201259630596665,0.02083871835289551,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,0.04299841491064436
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Flats_2,gamma,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Flats_2,gamma,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Flats_2,gamma,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Flats_2,gamma,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Flats_2,gamma,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Flats_2,gamma,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Flats_2,gamma,7,8,NA,10.095254379579275,0.3649842458284692,2.818862450371306,0.08597188399699461,7.438126141139341,0.39126875778873377,0.2579270908827542,0.020962390322281844,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,0.050999471581989475
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Flats_2,gamma,8,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Flats_2,gamma,9,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Flats_2,gamma,10,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Flats_2,gamma,11,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Flats_2,gamma,12,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Flats_2,gamma,13,14,NA,9.2949987336442,0.33003051473006967,2.8665099057558776,0.08863086431677386,6.480059907611441,0.3728566742739051,0.30950581696119384,0.02347743895652992,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,0.05368795404377359
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Flats_2,gamma,14,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Flats_2,gamma,15,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Flats_2,gamma,16,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Flats_2,gamma,17,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Flats_2,gamma,18,19,NA,9.90247218223616,0.3592568590986253,3.4802199713573727,0.09946354381959181,6.629513029239862,0.40761489344169977,0.2905730778848612,0.020466730054961427,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,0.056243223013526675
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Flats_2,gamma,19,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Flats_2,gamma,20,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Flats_2,gamma,21,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Flats_2,gamma,22,23,NA,8.361915774113834,0.3037913695728627,2.7272350645796672,0.07685515359986297,5.775864268095947,0.361386959008588,0.25241635036445415,0.018855336249776734,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,0.04556495746777204
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Flats_2,gamma,23,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Flats_2,gamma,24,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Flats_2,gamma,25,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Flats_2,gamma,26,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Flats_2,gamma,27,28,NA,6.202058644731613,0.2900181380063104,2.3978147282835898,0.06276615120508361,4.183517260101189,0.43952916431868105,0.3332875239200401,0.01627204095866234,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,0.029942406282872487
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Flats_2,gamma,28,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Flats_2,gamma,29,30,NA,5.988370933593228,0.2879853641395321,1.7516161441592462,0.04474448216028567,4.457579681791664,0.3578251213344029,0.3030103309327614,0.01594134982208624,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,0.024351446703214773
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Flats_2,gamma,30,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Flats_2,gamma,31,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Flats_2,gamma,32,33,NA,6.094673537967172,0.28298713760620625,2.334218325188139,0.06019572750945236,4.0672965830893695,0.39658138149331545,0.25944309456052556,0.014311392579759176,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,0.030789215247589666
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Flats_2,gamma,33,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Flats_2,gamma,34,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Flats_2,gamma,35,36,NA,4.931171967050629,0.2337657474912784,1.607343416167292,0.0404562365953746,3.4650853698132877,0.2867380992315663,0.2799677093070836,0.015117722426726671,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,0.02375299535856458
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Flats_2,gamma,36,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Flats_2,gamma,37,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Flats_2,gamma,38,39,NA,5.848212665086175,0.2743853034699268,2.644119083043828,0.06677600340467003,3.7370411303306224,0.5042617046468585,0.25430620918195296,0.014389222581227344,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,0.0303152126520227
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Flats_2,gamma,39,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Flats_2,gamma,40,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Flats_2,gamma,41,42,NA,5.311653551356544,0.25722793678078465,1.7836225170865267,0.045449584629628566,3.7164873125843543,0.3165762629398204,0.4209066215608277,0.01892062282078221,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,0.02500145128395004
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Flats_2,gamma,42,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Flats_2,gamma,43,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Flats_2,gamma,44,45,NA,4.997526055012782,0.23948949643149095,2.3327480956015596,0.05765870426331398,3.0121422902276036,0.38361438123309366,0.3452393876104163,0.015826834441217026,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,0.028807474021038854
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Flats_2,gamma,45,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Flats_2,gamma,46,47,NA,5.121278661020964,0.2463029303577339,1.4595763854127006,0.038540123727772095,3.694888775257098,0.27192116064685234,0.4496472582124056,0.019173337626951444,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,0.023852635945551082
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Flats_2,gamma,47,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Flats_2,gamma,48,49,NA,5.308907816331512,0.2508390165419548,2.492933545465453,0.0647226309133355,3.1952797836503946,0.4112451189229791,0.48042074979058286,0.019765714567421783,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,0.030828649487599905
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Flats_2,gamma,49,50,NA,6.413626032128505,0.2441520682442433,2.9707583984852812,0.07927230181938863,3.603937459601118,0.3033525117859162,0.6947135172285428,0.032265674216579596,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,0.04717312189534904
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_2,gamma,0,1,NA,11.397979795334304,0.385735405174452,1.5981540209597622,0.07233541180704307,10.139090154403329,0.49894351012037186,0.5352513336936757,0.0322405234222887,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,0.03699290829039355
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_2,gamma,1,2,NA,10.128580740652144,0.34131076753965767,1.4565130074386845,0.07480011022318674,8.72856945873199,0.3695292620312486,0.5746550773512887,0.04004736317022242,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,0.0465995945365538
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_2,gamma,2,3,NA,9.658054405787558,0.32491744492439734,1.8023880435881647,0.08332783546851116,8.10971236759637,0.41648237219648926,0.5414475304698461,0.038852757005779275,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,0.04754752478874764
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_2,gamma,3,4,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_2,gamma,4,5,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_2,gamma,5,6,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_2,gamma,6,7,NA,9.317228986396904,0.3125572976162264,1.6555146250845394,0.08259560711368366,7.861666968433641,0.36368945102970046,0.5195240467539588,0.039373409046496485,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,0.04765489192969536
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_2,gamma,7,8,NA,10.143120999592524,0.3427193308152956,1.5478246597979206,0.07230376648333069,8.70756803316393,0.3724550166615148,0.5831889016709181,0.03420164256065335,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,0.041297309806508746
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_2,gamma,8,9,NA,10.212496783118755,0.3410282505412243,1.6903280086787302,0.09162741709090652,8.57383146116101,0.368088903492658,0.7075031019960657,0.050504936943849235,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,0.056884010502381246
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_2,gamma,9,10,NA,NA,NA,0,NA,0,NA,0,NA,NA,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_2,gamma,10,11,NA,13.168452897739716,0.44826941795255665,3.0339112591186796,0.11555755768410268,10.776077646590007,0.7238359138917954,1.1445504556951502,0.051471337144519194,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,0.054123870286656744
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_2,gamma,11,12,NA,NA,NA,0,NA,0,NA,0,NA,NA,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_2,gamma,12,13,NA,NA,NA,0,NA,0,NA,0,NA,NA,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_2,gamma,13,14,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_2,gamma,14,15,NA,14.289786189889568,0.4859449878076657,3.057246960207636,0.11895537760100922,11.870246647468935,0.7569181202237154,1.040489241098303,0.05030784998115505,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,0.055847672050884804
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_2,gamma,15,16,NA,NA,NA,0,NA,0,NA,0,NA,NA,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_2,gamma,16,17,NA,18.16132939308584,0.6264619805409397,2.4631637738311363,0.12227655339821018,15.560708897652184,0.7812094414735067,1.4534917590841474,0.07975947488639115,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,0.07935515786784841
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_2,gamma,17,18,NA,NA,NA,0,NA,0,NA,0,NA,NA,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_2,gamma,18,19,NA,16.087239264964353,0.5580559698594382,2.4938381202635,0.10782118482958464,13.959094460917024,0.6838387076409214,1.2862125549063657,0.06570573365986368,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,0.05907486231372079
