study_id,site_id,core_id,depth_min,depth_max,dry_bulk_density,fraction_carbon
KRE_Soil,Krabi_River_Estuary_180,Krabi_River_Estuary_180_574,50,82,0.463043932652809,0.09029999999999999
KRE_Soil,Krabi_River_Estuary_180,Krabi_River_Estuary_180_574,82,169,0.5828040285462,0.0706
KRE_Soil,Krabi_River_Estuary_180,Krabi_River_Estuary_180_575,0,15,0.39,0.0681159420289855
KRE_Soil,Krabi_River_Estuary_180,Krabi_River_Estuary_180_575,15,30,0.5,0.0676811594202899
KRE_Soil,Krabi_River_Estuary_180,Krabi_River_Estuary_180_575,30,50,0.62,0.054637681159420304
KRE_Soil,Krabi_River_Estuary_180,Krabi_River_Estuary_180_575,50,100,0.48,0.0668115942028986
KRE_Soil,Krabi_River_Estuary_180,Krabi_River_Estuary_180_575,100,280,0.57,0.0695169082125604
KRE_Soil,Krabi_River_Estuary_180,Krabi_River_Estuary_180_576,0,15,0.56,0.029082125603864698
KRE_Soil,Krabi_River_Estuary_180,Krabi_River_Estuary_180_576,15,30,1.08,0.0272463768115942
KRE_Soil,Krabi_River_Estuary_180,Krabi_River_Estuary_180_576,30,50,0.9,0.0327053140096618
KRE_Soil,Krabi_River_Estuary_180,Krabi_River_Estuary_180_576,50,100,0.92,0.0367632850241546
KRE_Soil,Krabi_River_Estuary_180,Krabi_River_Estuary_180_576,100,280,0.76,0.0343961352657005
KRE_Soil,Krabi_River_Estuary_181,Krabi_River_Estuary_181_578,0,15,1.43,0.00917874396135266
KRE_Soil,Krabi_River_Estuary_181,Krabi_River_Estuary_181_578,15,30,1.49,0.0139613526570048
KRE_Soil,Krabi_River_Estuary_181,Krabi_River_Estuary_181_578,30,50,0.88,0.0451207729468599
KRE_Soil,Krabi_River_Estuary_181,Krabi_River_Estuary_181_578,50,100,1.01,0.034927536231884104
KRE_Soil,Krabi_River_Estuary_181,Krabi_River_Estuary_181_578,100,200,0.7,0.021980676328502403
KRE_Soil,Krabi_River_Estuary_181,Krabi_River_Estuary_181_579,0,15,1.22,0.0316425120772947
KRE_Soil,Krabi_River_Estuary_181,Krabi_River_Estuary_181_579,15,30,1.24,0.0271980676328502
KRE_Soil,Krabi_River_Estuary_181,Krabi_River_Estuary_181_579,30,50,1.13,0.029710144927536198
KRE_Soil,Krabi_River_Estuary_181,Krabi_River_Estuary_181_579,50,100,1.62,0.014975845410627998
KRE_Soil,Krabi_River_Estuary_181,Krabi_River_Estuary_181_579,100,157,1.24,0.0288405797101449
KRE_Soil,Krabi_River_Estuary_181,Krabi_River_Estuary_181_580,0,15,0.851117831990343,0.0175
KRE_Soil,Krabi_River_Estuary_181,Krabi_River_Estuary_181_580,15,30,1.23577915513145,0.0189
KRE_Soil,Krabi_River_Estuary_181,Krabi_River_Estuary_181_580,30,50,0.853677264137663,0.0265
KRE_Soil,Krabi_River_Estuary_181,Krabi_River_Estuary_181_580,50,92,0.850691259965789,0.0236
KRE_Soil,Krabi_River_Estuary_181,Krabi_River_Estuary_181_580,92,170,0.899320470764886,0.0358
KRE_Soil,Krabi_River_Estuary_181,Krabi_River_Estuary_181_581,0,15,0.854317122174494,0.0196
KRE_Soil,Krabi_River_Estuary_181,Krabi_River_Estuary_181_581,15,30,1.08701216156842,0.0161
KRE_Soil,Krabi_River_Estuary_181,Krabi_River_Estuary_181_581,30,50,1.02825186518618,0.0171
KRE_Soil,Krabi_River_Estuary_181,Krabi_River_Estuary_181_581,50,97,0.929287155489769,0.022799999999999997
KRE_Soil,Krabi_River_Estuary_181,Krabi_River_Estuary_181_581,97,142,0.947949681563984,0.0219
KRE_Soil,Krabi_River_Estuary_182,Krabi_River_Estuary_182_583,0,15,0.86,0.046908212560386506
KRE_Soil,Krabi_River_Estuary_182,Krabi_River_Estuary_182_583,15,30,0.86,0.0544444444444444
KRE_Soil,Krabi_River_Estuary_182,Krabi_River_Estuary_182_583,30,50,0.88,0.0534782608695652
KRE_Soil,Krabi_River_Estuary_182,Krabi_River_Estuary_182_583,50,100,0.92,0.0613526570048309
KRE_Soil,Krabi_River_Estuary_182,Krabi_River_Estuary_182_583,100,292,0.6,0.0779227053140097
KRE_Soil,Krabi_River_Estuary_182,Krabi_River_Estuary_182_584,0,15,1.18,0.0403864734299517
KRE_Soil,Krabi_River_Estuary_182,Krabi_River_Estuary_182_584,15,30,0.93,0.0377777777777778
KRE_Soil,Krabi_River_Estuary_182,Krabi_River_Estuary_182_584,30,50,1.07,0.0416908212560387
KRE_Soil,Krabi_River_Estuary_182,Krabi_River_Estuary_182_584,50,100,0.84,0.0748792270531401
KRE_Soil,Krabi_River_Estuary_182,Krabi_River_Estuary_182_584,100,283,0.72,0.055458937198067604
KRE_Soil,Krabi_River_Estuary_182,Krabi_River_Estuary_182_586,0,15,0.584830245662829,0.0664
KRE_Soil,Krabi_River_Estuary_182,Krabi_River_Estuary_182_586,15,30,0.556036634005469,0.0638
KRE_Soil,Krabi_River_Estuary_182,Krabi_River_Estuary_182_586,30,50,0.586429890754905,0.08410000000000001
KRE_Soil,Krabi_River_Estuary_182,Krabi_River_Estuary_182_586,50,91,0.700431264316824,0.0592
KRE_Soil,Krabi_River_Estuary_182,Krabi_River_Estuary_182_586,91,191,0.538120608974222,0.0649
KRE_Soil,Krabi_River_Estuary_182,Krabi_River_Estuary_182_587,0,15,0.486078821978697,0.0674
KRE_Soil,Krabi_River_Estuary_182,Krabi_River_Estuary_182_587,15,30,0.459844642468658,0.0824
KRE_Soil,Krabi_River_Estuary_182,Krabi_River_Estuary_182_587,30,50,0.66662543137096,0.0837
KRE_Soil,Krabi_River_Estuary_182,Krabi_River_Estuary_182_587,50,100,0.60701199093961,0.0679
KRE_Soil,Krabi_River_Estuary_182,Krabi_River_Estuary_182_587,100,176,1.15814304666271,0.028300000000000002
KRE_Soil,Krabi_River_Estuary_183,Krabi_River_Estuary_183_588,0,15,0.944643748373694,0.0277
KRE_Soil,Krabi_River_Estuary_183,Krabi_River_Estuary_183_588,15,30,0.920755714998699,0.019299999999999998
KRE_Soil,Krabi_River_Estuary_183,Krabi_River_Estuary_183_588,30,50,0.942510888250927,0.025099999999999997
KRE_Soil,Krabi_River_Estuary_183,Krabi_River_Estuary_183_588,50,99,1.11505927218281,0.0287
KRE_Soil,Krabi_River_Estuary_183,Krabi_River_Estuary_183_588,99,194,0.807180913461333,0.0279
KRE_Soil,Krabi_River_Estuary_183,Krabi_River_Estuary_183_589,0,15,1.65,0.020676328502415502
KRE_Soil,Krabi_River_Estuary_183,Krabi_River_Estuary_183_589,15,30,1.32,0.0134299516908213
KRE_Soil,Krabi_River_Estuary_183,Krabi_River_Estuary_183_589,30,50,1.3,0.0184057971014493
KRE_Soil,Krabi_River_Estuary_183,Krabi_River_Estuary_183_589,50,100,1.53,0.0189371980676329
KRE_Soil,Krabi_River_Estuary_183,Krabi_River_Estuary_183_589,100,300,1.31,0.0288888888888889
KRE_Soil,Krabi_River_Estuary_183,Krabi_River_Estuary_183_590,0,15,1.04158224095347,0.0149
KRE_Soil,Krabi_River_Estuary_183,Krabi_River_Estuary_183_590,15,30,0.970344712853042,0.0177
KRE_Soil,Krabi_River_Estuary_183,Krabi_River_Estuary_183_590,30,50,1.13788087549642,0.019799999999999998
KRE_Soil,Krabi_River_Estuary_183,Krabi_River_Estuary_183_590,50,83,1.24740324280053,0.019799999999999998
KRE_Soil,Krabi_River_Estuary_183,Krabi_River_Estuary_183_590,83,145,1.16944720531338,0.0253
KRE_Soil,Krabi_River_Estuary_183,Krabi_River_Estuary_183_591,0,15,1.11,0.0221739130434783
KRE_Soil,Krabi_River_Estuary_183,Krabi_River_Estuary_183_591,15,30,1.08,0.0333816425120773
KRE_Soil,Krabi_River_Estuary_183,Krabi_River_Estuary_183_591,30,50,0.85,0.047342995169082094
KRE_Soil,Krabi_River_Estuary_183,Krabi_River_Estuary_183_591,50,100,1.03,0.0414009661835749
KRE_Soil,Krabi_River_Estuary_183,Krabi_River_Estuary_183_591,100,295,1.01,0.0430917874396135
KRE_Soil,Krabi_River_Estuary_184,Krabi_River_Estuary_184_593,0,15,1.05,0.0296618357487923
KRE_Soil,Krabi_River_Estuary_184,Krabi_River_Estuary_184_593,15,30,1.22,0.0328019323671498
KRE_Soil,Krabi_River_Estuary_184,Krabi_River_Estuary_184_593,30,50,1.02,0.0394685990338164
KRE_Soil,Krabi_River_Estuary_184,Krabi_River_Estuary_184_593,50,100,0.65,0.0717874396135266
KRE_Soil,Krabi_River_Estuary_184,Krabi_River_Estuary_184_593,100,292,0.82,0.0494202898550725
KRE_Soil,Krabi_River_Estuary_184,Krabi_River_Estuary_184_594,0,15,0.88,0.040241545893719796
KRE_Soil,Krabi_River_Estuary_184,Krabi_River_Estuary_184_594,15,30,0.98,0.037536231884058
KRE_Soil,Krabi_River_Estuary_184,Krabi_River_Estuary_184_594,30,50,0.88,0.0458454106280193
KRE_Soil,Krabi_River_Estuary_184,Krabi_River_Estuary_184_594,50,100,0.76,0.038164251207729503
KRE_Soil,Krabi_River_Estuary_184,Krabi_River_Estuary_184_594,100,292,0.79,0.05028985507246379
KRE_Soil,Krabi_River_Estuary_184,Krabi_River_Estuary_184_596,0,15,0.599333694497648,0.042
KRE_Soil,Krabi_River_Estuary_184,Krabi_River_Estuary_184_596,15,30,0.607758491982579,0.0378
KRE_Soil,Krabi_River_Estuary_184,Krabi_River_Estuary_184_596,30,50,0.698191761187918,0.0452
KRE_Soil,Krabi_River_Estuary_184,Krabi_River_Estuary_184_596,50,84,0.645403473149424,0.07919999999999999
KRE_Soil,Krabi_River_Estuary_184,Krabi_River_Estuary_184_596,84,160,0.730504592047844,0.07490000000000001
KRE_Soil,Krabi_River_Estuary_184,Krabi_River_Estuary_184_597,0,15,0.747460830023845,0.0354
KRE_Soil,Krabi_River_Estuary_184,Krabi_River_Estuary_184_597,15,30,0.732957381189027,0.0381
KRE_Soil,Krabi_River_Estuary_184,Krabi_River_Estuary_184_597,30,50,0.630686738302329,0.0643
KRE_Soil,Krabi_River_Estuary_184,Krabi_River_Estuary_184_597,50,96,0.726345514808448,0.0571
KRE_Soil,Krabi_River_Estuary_184,Krabi_River_Estuary_184_597,96,165,0.598373907442402,0.0851
PPM_Soil,Pak_Panang_Mangrove_185,Pak_Panang_Mangrove_185_599,0,15,0.394599032459245,0.045700000000000005
PPM_Soil,Pak_Panang_Mangrove_185,Pak_Panang_Mangrove_185_599,15,30,0.488145309754248,0.0277
PPM_Soil,Pak_Panang_Mangrove_185,Pak_Panang_Mangrove_185_599,30,50,0.618941735713405,0.0126
PPM_Soil,Pak_Panang_Mangrove_185,Pak_Panang_Mangrove_185_599,56,61,0.654718714656377,0.012
PPM_Soil,Pak_Panang_Mangrove_185,Pak_Panang_Mangrove_185_599,140,145,0.825290723087426,0.006500000000000001
PPM_Soil,Pak_Panang_Mangrove_185,Pak_Panang_Mangrove_185_600,0,15,0.395019938093868,0.0802
PPM_Soil,Pak_Panang_Mangrove_185,Pak_Panang_Mangrove_185_600,15,30,0.571168946183675,0.028300000000000002
PPM_Soil,Pak_Panang_Mangrove_185,Pak_Panang_Mangrove_185_600,30,50,0.539495797178279,0.0242
PPM_Soil,Pak_Panang_Mangrove_185,Pak_Panang_Mangrove_185_600,50,100,0.522133439750071,0.016399999999999998
PPM_Soil,Pak_Panang_Mangrove_185,Pak_Panang_Mangrove_185_600,100,185,0.896423775338746,0.0064
PPM_Soil,Pak_Panang_Mangrove_185,Pak_Panang_Mangrove_185_601,0,15,0.49,0.047599999999999996
PPM_Soil,Pak_Panang_Mangrove_185,Pak_Panang_Mangrove_185_601,15,30,0.53,0.0388
PPM_Soil,Pak_Panang_Mangrove_185,Pak_Panang_Mangrove_185_601,30,50,0.51,0.018000000000000002
PPM_Soil,Pak_Panang_Mangrove_185,Pak_Panang_Mangrove_185_601,50,66,0.52,0.0218
PPM_Soil,Pak_Panang_Mangrove_185,Pak_Panang_Mangrove_185_601,66,113,0.79,0.0060999999999999995
PPM_Soil,Pak_Panang_Mangrove_185,Pak_Panang_Mangrove_185_602,0,15,0.5,0.049
PPM_Soil,Pak_Panang_Mangrove_185,Pak_Panang_Mangrove_185_602,15,30,0.58,0.025099999999999997
PPM_Soil,Pak_Panang_Mangrove_185,Pak_Panang_Mangrove_185_602,30,50,0.54,0.024
PPM_Soil,Pak_Panang_Mangrove_185,Pak_Panang_Mangrove_185_602,50,88,0.63,0.0097
PPM_Soil,Pak_Panang_Mangrove_185,Pak_Panang_Mangrove_185_602,88,166,0.8,0.0062
PPM_Soil,Pak_Panang_Mangrove_186,Pak_Panang_Mangrove_186_603,0,15,0.58,0.0395
PPM_Soil,Pak_Panang_Mangrove_186,Pak_Panang_Mangrove_186_603,15,30,0.67,0.0113
PPM_Soil,Pak_Panang_Mangrove_186,Pak_Panang_Mangrove_186_603,30,50,0.7,0.0101
PPM_Soil,Pak_Panang_Mangrove_186,Pak_Panang_Mangrove_186_603,50,96,0.71,0.0167
PPM_Soil,Pak_Panang_Mangrove_186,Pak_Panang_Mangrove_186_603,96,175,0.76,0.009899999999999999
PPM_Soil,Pak_Panang_Mangrove_186,Pak_Panang_Mangrove_186_605,0,15,0.896423775338746,0.044000000000000004
PPM_Soil,Pak_Panang_Mangrove_186,Pak_Panang_Mangrove_186_605,15,30,0.475412914306898,0.0155
PPM_Soil,Pak_Panang_Mangrove_186,Pak_Panang_Mangrove_186_605,30,50,0.652719412891918,0.0161
PPM_Soil,Pak_Panang_Mangrove_186,Pak_Panang_Mangrove_186_605,50,100,0.603894359275626,0.0129
PPM_Soil,Pak_Panang_Mangrove_186,Pak_Panang_Mangrove_186_605,100,167,0.546756419375529,0.0091
PPM_Soil,Pak_Panang_Mangrove_186,Pak_Panang_Mangrove_186_606,0,15,1.18642775759413,0.0356
PPM_Soil,Pak_Panang_Mangrove_186,Pak_Panang_Mangrove_186_606,15,30,0.528026118634797,0.0179
PPM_Soil,Pak_Panang_Mangrove_186,Pak_Panang_Mangrove_186_606,30,50,0.588952209246505,0.0131
PPM_Soil,Pak_Panang_Mangrove_186,Pak_Panang_Mangrove_186_606,50,100,0.661347978401694,0.012199999999999999
PPM_Soil,Pak_Panang_Mangrove_186,Pak_Panang_Mangrove_186_606,100,185,0.743740256379184,0.0096
PPM_Soil,Pak_Panang_Mangrove_186,Pak_Panang_Mangrove_186_607,0,15,0.824975043861461,0.0541
PPM_Soil,Pak_Panang_Mangrove_186,Pak_Panang_Mangrove_186_607,15,30,0.51,0.0278
PPM_Soil,Pak_Panang_Mangrove_186,Pak_Panang_Mangrove_186_607,30,50,0.61,0.0165
PPM_Soil,Pak_Panang_Mangrove_186,Pak_Panang_Mangrove_186_607,50,70,0.51,0.0171
PPM_Soil,Pak_Panang_Mangrove_186,Pak_Panang_Mangrove_186_607,70,176,0.74,0.0097
PPM_Soil,Pak_Panang_Mangrove_187,Pak_Panang_Mangrove_187_609,0,15,0.28,0.0415
PPM_Soil,Pak_Panang_Mangrove_187,Pak_Panang_Mangrove_187_609,15,30,0.57,0.011699999999999999
PPM_Soil,Pak_Panang_Mangrove_187,Pak_Panang_Mangrove_187_609,30,50,0.58,0.0155
PPM_Soil,Pak_Panang_Mangrove_187,Pak_Panang_Mangrove_187_609,50,99,0.78,0.0137
PPM_Soil,Pak_Panang_Mangrove_187,Pak_Panang_Mangrove_187_609,99,173,0.85,0.011000000000000001
PPM_Soil,Pak_Panang_Mangrove_187,Pak_Panang_Mangrove_187_610,0,15,0.38,0.0395
PPM_Soil,Pak_Panang_Mangrove_187,Pak_Panang_Mangrove_187_610,15,30,0.52,0.0158
PPM_Soil,Pak_Panang_Mangrove_187,Pak_Panang_Mangrove_187_610,30,50,0.69,0.0132
PPM_Soil,Pak_Panang_Mangrove_187,Pak_Panang_Mangrove_187_610,50,99,0.85,0.011899999999999999
PPM_Soil,Pak_Panang_Mangrove_187,Pak_Panang_Mangrove_187_610,99,181,0.68,0.0105
PPM_Soil,Pak_Panang_Mangrove_187,Pak_Panang_Mangrove_187_611,0,15,0.424062426882867,0.054299999999999994
PPM_Soil,Pak_Panang_Mangrove_187,Pak_Panang_Mangrove_187_611,15,30,0.555700664111271,0.0152
PPM_Soil,Pak_Panang_Mangrove_187,Pak_Panang_Mangrove_187_611,30,50,0.602736868780413,0.0143
PPM_Soil,Pak_Panang_Mangrove_187,Pak_Panang_Mangrove_187_611,50,99,0.737952803903115,0.012
PPM_Soil,Pak_Panang_Mangrove_187,Pak_Panang_Mangrove_187_611,99,170,0.845809872775307,0.0103
PPM_Soil,Pak_Panang_Mangrove_187,Pak_Panang_Mangrove_187_612,0,15,0.3756582789012,0.0696
PPM_Soil,Pak_Panang_Mangrove_187,Pak_Panang_Mangrove_187_612,15,30,0.542652589437953,0.0118
PPM_Soil,Pak_Panang_Mangrove_187,Pak_Panang_Mangrove_187_612,30,50,0.705122164402506,0.014199999999999999
PPM_Soil,Pak_Panang_Mangrove_187,Pak_Panang_Mangrove_187_612,50,101,0.797090045567674,0.0141
PPM_Soil,Pak_Panang_Mangrove_187,Pak_Panang_Mangrove_187_612,101,200,0.814136723769913,0.0106
PPM_Soil,Pak_Panang_Mangrove_188,Pak_Panang_Mangrove_188_613,0,15,0.413224106791321,0.04650000000000001
PPM_Soil,Pak_Panang_Mangrove_188,Pak_Panang_Mangrove_188_613,15,30,0.37944642961281,0.05
PPM_Soil,Pak_Panang_Mangrove_188,Pak_Panang_Mangrove_188_613,30,50,0.444686802979405,0.0216
PPM_Soil,Pak_Panang_Mangrove_188,Pak_Panang_Mangrove_188_613,50,100,0.616416301905668,0.0171
PPM_Soil,Pak_Panang_Mangrove_188,Pak_Panang_Mangrove_188_613,100,187,0.890110190819398,0.0062
PPM_Soil,Pak_Panang_Mangrove_188,Pak_Panang_Mangrove_188_614,0,15,0.33,0.04019999999999999
PPM_Soil,Pak_Panang_Mangrove_188,Pak_Panang_Mangrove_188_614,15,30,0.32,0.0325
PPM_Soil,Pak_Panang_Mangrove_188,Pak_Panang_Mangrove_188_614,30,50,0.47,0.031200000000000002
PPM_Soil,Pak_Panang_Mangrove_188,Pak_Panang_Mangrove_188_614,50,80,0.47,0.0298
PPM_Soil,Pak_Panang_Mangrove_188,Pak_Panang_Mangrove_188_614,80,181,0.93,0.006500000000000001
PPM_Soil,Pak_Panang_Mangrove_188,Pak_Panang_Mangrove_188_615,0,15,0.345800285445118,0.0604
PPM_Soil,Pak_Panang_Mangrove_188,Pak_Panang_Mangrove_188_615,15,30,0.329674338318617,0.042800000000000005
PPM_Soil,Pak_Panang_Mangrove_188,Pak_Panang_Mangrove_188_615,30,50,0.447843595239079,0.036000000000000004
PPM_Soil,Pak_Panang_Mangrove_188,Pak_Panang_Mangrove_188_615,50,100,0.627254621997215,0.011699999999999999
PPM_Soil,Pak_Panang_Mangrove_188,Pak_Panang_Mangrove_188_615,100,184,0.927149886666241,0.0077
PPM_Soil,Pak_Panang_Mangrove_188,Pak_Panang_Mangrove_188_617,0,15,0.58,0.036000000000000004
PPM_Soil,Pak_Panang_Mangrove_188,Pak_Panang_Mangrove_188_617,15,30,0.52,0.0278
PPM_Soil,Pak_Panang_Mangrove_188,Pak_Panang_Mangrove_188_617,30,50,0.59,0.0161
PPM_Soil,Pak_Panang_Mangrove_188,Pak_Panang_Mangrove_188_617,50,89,0.57,0.0241
PPM_Soil,Pak_Panang_Mangrove_188,Pak_Panang_Mangrove_188_617,89,179,0.79,0.008199999999999999
PPM_Soil,Pak_Panang_Mangrove_189,Pak_Panang_Mangrove_189_618,0,15,0.36,0.042699999999999995
PPM_Soil,Pak_Panang_Mangrove_189,Pak_Panang_Mangrove_189_618,15,30,0.39,0.0461
PPM_Soil,Pak_Panang_Mangrove_189,Pak_Panang_Mangrove_189_618,30,50,0.49,0.024300000000000002
PPM_Soil,Pak_Panang_Mangrove_189,Pak_Panang_Mangrove_189_618,50,83,0.57,0.0195
PPM_Soil,Pak_Panang_Mangrove_189,Pak_Panang_Mangrove_189_618,83,175,0.79,0.009000000000000001
PPM_Soil,Pak_Panang_Mangrove_189,Pak_Panang_Mangrove_189_620,0,15,0.4,0.0555
PPM_Soil,Pak_Panang_Mangrove_189,Pak_Panang_Mangrove_189_620,15,30,0.53,0.0335
PPM_Soil,Pak_Panang_Mangrove_189,Pak_Panang_Mangrove_189_620,30,50,0.52,0.0143
PPM_Soil,Pak_Panang_Mangrove_189,Pak_Panang_Mangrove_189_620,50,100,0.57,0.0152
PPM_Soil,Pak_Panang_Mangrove_189,Pak_Panang_Mangrove_189_620,100,180,0.67,0.0098
PPM_Soil,Pak_Panang_Mangrove_189,Pak_Panang_Mangrove_189_621,0,15,0.492985724552415,0.0473
PPM_Soil,Pak_Panang_Mangrove_189,Pak_Panang_Mangrove_189_621,15,30,0.426798313507918,0.058499999999999996
PPM_Soil,Pak_Panang_Mangrove_189,Pak_Panang_Mangrove_189_621,30,50,0.584953605717583,0.0222
PPM_Soil,Pak_Panang_Mangrove_189,Pak_Panang_Mangrove_189_621,50,76,0.616521528314322,0.014499999999999999
PPM_Soil,Pak_Panang_Mangrove_189,Pak_Panang_Mangrove_189_621,76,160,0.977132430777746,0.008100000000000001
PPM_Soil,Pak_Panang_Mangrove_189,Pak_Panang_Mangrove_189_622,0,15,0.401438749021872,0.0626
PPM_Soil,Pak_Panang_Mangrove_189,Pak_Panang_Mangrove_189_622,15,30,0.630306187848232,0.0285
PPM_Soil,Pak_Panang_Mangrove_189,Pak_Panang_Mangrove_189_622,30,50,0.356086166891222,0.042
PPM_Soil,Pak_Panang_Mangrove_189,Pak_Panang_Mangrove_189_622,50,100,0.640723602305157,0.0141
PPM_Soil,Pak_Panang_Mangrove_189,Pak_Panang_Mangrove_189_622,100,190,0.916522019392006,0.0088
PPM_Soil,Pak_Panang_Mangrove_190,Pak_Panang_Mangrove_190_623,0,15,0.49,0.0179
PPM_Soil,Pak_Panang_Mangrove_190,Pak_Panang_Mangrove_190_623,15,30,0.78,0.009000000000000001
PPM_Soil,Pak_Panang_Mangrove_190,Pak_Panang_Mangrove_190_623,30,50,0.71,0.024399999999999998
PPM_Soil,Pak_Panang_Mangrove_190,Pak_Panang_Mangrove_190_623,50,88,0.73,0.026000000000000002
PPM_Soil,Pak_Panang_Mangrove_190,Pak_Panang_Mangrove_190_623,88,132,0.7,0.0092
PPM_Soil,Pak_Panang_Mangrove_190,Pak_Panang_Mangrove_190_624,0,15,0.372711939458839,0.0759
