study_id,site_id,core_id,method_id,depth_min,depth_max,dry_bulk_density,pan_weight,pan_wet_sample,pan_dry_sample,pan_combustion_sample,porosity,percent_organic_matter,percent_gravel,percent_very_coarse_sand,percent_coarse_sand,percent_med_sand,percent_fine_sand,percent_very_fine_sand,percent_total_sand,percent_silt,percent_clay,days_of_decay,petri_dish_size,sample_mass,sample_mass_re,total_pb210_net_peak_area,total_pb210_counts_re,total_pb210_counts_sec,total_pb210_counts_sec_ae,total_pb210_counts_sec_re,total_pb210_attenuated_counts,total_pb210_attenuated_counts_re,total_pb210_attenuated_counts_sec,total_pb210_attenuated_counts_sec_ae,total_pb210_activity,total_pb210_activity_re,total_pb210_activity_ae,pb214_295_net_peak_area,pb214_295_counts_re,pb214_295_activity,pb214_295_activity_re,pb214_295_activity_ae,pb214_352_net_peak_area,pb214_352_counts_re,pb214_352_activity,pb214_352_activity_re,pb214_352_activity_ae,bi214_net_peak_area,bi214_counts_re,bi214_activity,bi214_activity_re,bi214_activity_ae,pb210_support_value,pb210_support_stdev,pb210_support_se,pb210_support_ae,excess_pb210_activity,excess_pb210_activity_corrected,excess_pb210_activity_stdev,excess_pb210_activity_se,excess_pb210_activity_ae,cs137_net_peak_area,cs137_counts_re,cs137_activity,cs137_activity_corrected,cs137_activity_ae,pb210_unit,pb214_unit,bi214_unit,cs137_unit
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_1,organic_matter,0,2,0.10823697544497855,0.94499999999999995,25.463000000000001,9.2759999999999998,8.1039999999999992,0.2103027153436404,14.067939022926426,0,0,0.2863092139510676,1.2233211868818346,1.4055179593961504,0.7808433107756391,3.6959916710046916,35.13794898490363,61.166059344091678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_1,organic_matter,4,6,0.10168896972846564,0.95599999999999996,23.931999999999999,8.7829999999999995,7.75,0.19681694166558397,13.197904688897399,0,0,0,0.6081871345029232,0.7485380116959055,0.39766081871344977,1.7543859649122784,36.257309941520582,61.988304093567145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_1,organic_matter,9,11,0.17031310900350785,0.95399999999999996,34.488,14.063000000000001,12.366,0.26536312849162008,12.945304752460149,0,0,0.6656580937972769,2.1180030257186093,3.1467473524962197,1.7851739788199703,7.715582450832076,36.308623298033332,55.975794251134595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_1,organic_matter,14,16,0.13279199688190205,0.95,25.959,11.170999999999999,9.8940000000000001,0.19212680265038326,12.493885138440458,0,0,0,0.9150700600514717,1.1152416356877308,0.7434944237918206,2.773806119531023,40.034315127252221,57.191878753216756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_1,organic_matter,24,26,8.7748473431206953E-2,0.95,21.221,7.7039999999999997,6.6849999999999996,0.17561387553592311,15.087355641101571,0,0,0.1074691026329929,1.5583019881783973,0.8060182697474467,0.8060182697474467,3.2778076303062837,32.24073078989818,64.48146157979555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_1,organic_matter,34,36,8.0979602442510082E-2,0.94799999999999995,22.291,7.181,6.3040000000000003,0.19631025074704431,14.070271137493991,0,0,0.6058770069675848,0.999697061496515,0.8482278097546189,0.6058770069675848,3.0596788851863037,39.382005452893374,57.558315661920325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_1,organic_matter,44,46,0.11647395088995713,0.94299999999999995,26.995000000000001,9.9079999999999995,8.6359999999999992,0.22199558269455633,14.188510875627443,0,0,0.23854961832061072,0.5009541984732826,0.14312977099236643,0.11927480916030536,1.0019083969465652,57.251908396946618,41.746183206106821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_1,organic_matter,54,56,0.11027673119397167,0.94199999999999995,25.780999999999999,9.43,8.3960000000000008,0.21243341561647394,12.18190386427897,0,0,0,0.23803226659613863,0.26448029621793184,0.3173763554615182,0.8198889182755887,30.415234065062325,68.764877016662098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_1,organic_matter,64,66,0.1007145641158893,0.94399999999999995,25.847999999999999,8.6959999999999997,7.5170000000000003,0.22284006755878916,15.208978328173368,0,0,0,0.9409751924722003,1.3401767892785883,0.769888793840891,3.0510407755916797,29.940119760478638,67.008839463929675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_1,organic_matter,74,76,0.11924126282967389,0.94499999999999995,28.19,10.122999999999999,8.4830000000000005,0.23472781603222034,17.868816735672251,0,0,1.5402843601895717,1.895734597156396,1.12559241706161,0.651658767772511,5.213270142180089,10.3672985781992,84.419431279620724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
