study_id,site_id,site_latitude_max,site_latitude_min,site_longitude_max,site_longitude_min,mean_annual_precip,aridity_index,potential_evapotrans,min_daily_temp
Osland_et_al_2016,Galveston_Bay,29.209952862,29.064102558,-94.94326064799999,-95.266709872,1253.21,0.949025,1272.2666666666667,-11.49
Osland_et_al_2016,Grand_Bay,30.409232979000002,30.356935311,-88.395872932,-88.446796468,1657.138888888889,1.2049477777777777,1317.6444444444444,-14.97111111111111
Osland_et_al_2016,Lake_Pontchartrain,30.284774709,30.239866521,-89.833513739,-89.999191271,1590.295,1.07382,1413.42,-12.514
Osland_et_al_2016,Lower_Laguna_Madre,26.388685132,26.014722388,-97.16240541100001,-97.381783399,671.788785046729,0.5245682242990655,1313.0934579439252,-8.280373831775702
Osland_et_al_2016,San_Antonio_Bay,28.456784607000003,28.173734523,-96.35867509100001,-96.89654123899999,981.8790909090909,0.7561063636363636,1306.0181818181818,-11.95
Osland_et_al_2016,Tampa_Bay,27.726532607,27.515973803,-82.44032639400001,-82.663222026,1324.7072164948454,0.8711340206185567,1449.3711340206185,-4.880412371134021
Osland_et_al_2016,Ten_Thousand_Islands,25.976839471,25.845753739,-81.52314862,-81.54749817999999,1426.9505154639176,0.9,1510.1237113402062,-4.102061855670103
Osland_et_al_2016,Upper_Laguna_Madre,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,767.5901639344262,0.5410811475409836,1359.0409836065573,-9.342622950819672
Osland_et_al_2016,Weeks_Bay,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,1695.9455555555555,1.1974044444444445,1311.7222222222222,-14.65
