study_id,site_id,core_id,method_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,fraction_carbon
Chambers_and_White_2020,2,2_1,Chambers_et_al_2019,0,5,0.138681,0.270026,NA
Chambers_and_White_2020,2,2_1,Chambers_et_al_2019,5,10,0.158316,0.199791,NA
Chambers_and_White_2020,2,2_1,Chambers_et_al_2019,10,20,0.167778,0.18145399999999998,NA
Chambers_and_White_2020,2,2_1,Chambers_et_al_2019,20,30,0.192096,0.178384,NA
Chambers_and_White_2020,2,2_1,Chambers_et_al_2019,30,40,0.124987,0.302678,NA
Chambers_and_White_2020,2,2_1,Chambers_et_al_2019,40,50,0.218508,0.11577799999999999,NA
Chambers_and_White_2020,2,2_1,Chambers_et_al_2019,50,60,0.0642156,0.614583,NA
Chambers_and_White_2020,2,2_1,Chambers_et_al_2019,60,70,0.068991,0.554167,NA
Chambers_and_White_2020,2,2_1,Chambers_et_al_2019,70,80,0.0678171,0.52004,NA
Chambers_and_White_2020,2,2_1,Chambers_et_al_2019,80,90,0.0670335,0.55908,NA
Chambers_and_White_2020,2,2_1,Chambers_et_al_2019,90,100,0.120413,0.292862,NA
Chambers_and_White_2020,2,2_2,Chambers_et_al_2019,0,5,0.116683,0.26462800000000003,NA
Chambers_and_White_2020,2,2_2,Chambers_et_al_2019,5,10,0.126885,0.26259499999999997,NA
Chambers_and_White_2020,2,2_2,Chambers_et_al_2019,10,20,0.194884,0.177937,NA
Chambers_and_White_2020,2,2_2,Chambers_et_al_2019,20,30,0.220756,0.19794699999999998,NA
Chambers_and_White_2020,2,2_2,Chambers_et_al_2019,30,40,0.333452,0.092268,NA
Chambers_and_White_2020,2,2_2,Chambers_et_al_2019,40,50,0.148884,0.21409199999999998,NA
Chambers_and_White_2020,2,2_2,Chambers_et_al_2019,50,60,0.10191,0.318799,NA
Chambers_and_White_2020,2,2_2,Chambers_et_al_2019,60,70,0.0628339,0.628686,NA
Chambers_and_White_2020,2,2_2,Chambers_et_al_2019,70,80,0.0677836,0.5068860000000001,NA
Chambers_and_White_2020,2,2_2,Chambers_et_al_2019,80,90,0.0728014,0.484375,NA
Chambers_and_White_2020,2,2_2,Chambers_et_al_2019,90,100,0.113187,0.331765,NA
Chambers_and_White_2020,2,2_3,Chambers_et_al_2019,0,5,0.196686,0.15248799999999998,NA
Chambers_and_White_2020,2,2_3,Chambers_et_al_2019,5,10,0.197192,0.186919,NA
Chambers_and_White_2020,2,2_3,Chambers_et_al_2019,10,20,0.149943,0.226829,NA
Chambers_and_White_2020,2,2_3,Chambers_et_al_2019,20,30,0.236194,0.138682,NA
Chambers_and_White_2020,2,2_3,Chambers_et_al_2019,30,40,0.1236,0.312285,NA
Chambers_and_White_2020,2,2_3,Chambers_et_al_2019,40,50,0.18401699999999999,0.150674,NA
Chambers_and_White_2020,2,2_3,Chambers_et_al_2019,50,60,0.0842255,0.423919,NA
Chambers_and_White_2020,2,2_3,Chambers_et_al_2019,60,70,0.0623227,0.601055,NA
Chambers_and_White_2020,2,2_3,Chambers_et_al_2019,70,80,0.068399,0.48469700000000004,NA
Chambers_and_White_2020,2,2_3,Chambers_et_al_2019,80,90,0.0909818,0.38969099999999995,NA
Chambers_and_White_2020,2,2_3,Chambers_et_al_2019,90,100,0.129211,0.303998,NA
Chambers_and_White_2020,3,3_1,Chambers_et_al_2019,0,5,0.104296,0.152887,NA
Chambers_and_White_2020,3,3_1,Chambers_et_al_2019,5,10,0.102435,0.150934,NA
Chambers_and_White_2020,3,3_1,Chambers_et_al_2019,10,20,0.159007,0.190214,NA
Chambers_and_White_2020,3,3_1,Chambers_et_al_2019,20,30,0.240651,0.117173,NA
Chambers_and_White_2020,3,3_1,Chambers_et_al_2019,30,40,0.16475,0.19149999999999998,NA
Chambers_and_White_2020,3,3_1,Chambers_et_al_2019,40,50,0.153417,0.23369700000000002,NA
Chambers_and_White_2020,3,3_1,Chambers_et_al_2019,50,60,0.0725212,0.53836,NA
Chambers_and_White_2020,3,3_1,Chambers_et_al_2019,60,70,0.0627395,0.607109,NA
Chambers_and_White_2020,3,3_1,Chambers_et_al_2019,70,80,0.0587003,0.551104,NA
Chambers_and_White_2020,3,3_1,Chambers_et_al_2019,80,90,0.089428,0.174287,NA
Chambers_and_White_2020,3,3_1,Chambers_et_al_2019,90,100,0.0748238,0.339133,NA
Chambers_and_White_2020,3,3_2,Chambers_et_al_2019,0,5,0.117215,0.150529,NA
Chambers_and_White_2020,3,3_2,Chambers_et_al_2019,5,10,0.11355,0.122824,NA
Chambers_and_White_2020,3,3_2,Chambers_et_al_2019,10,20,0.186756,0.171726,NA
Chambers_and_White_2020,3,3_2,Chambers_et_al_2019,20,30,0.302614,0.0816065,NA
Chambers_and_White_2020,3,3_2,Chambers_et_al_2019,30,40,0.16001,0.207541,NA
Chambers_and_White_2020,3,3_2,Chambers_et_al_2019,40,50,0.165585,0.164572,NA
Chambers_and_White_2020,3,3_2,Chambers_et_al_2019,50,60,0.0716931,0.569814,NA
Chambers_and_White_2020,3,3_2,Chambers_et_al_2019,60,70,0.0659222,0.465015,NA
Chambers_and_White_2020,3,3_2,Chambers_et_al_2019,70,80,0.063272900000000007,0.663895,NA
Chambers_and_White_2020,3,3_2,Chambers_et_al_2019,80,90,0.130922,0.286189,NA
Chambers_and_White_2020,3,3_2,Chambers_et_al_2019,90,100,0.0772228,0.58819,NA
Chambers_and_White_2020,3,3_3,Chambers_et_al_2019,0,5,0.103156,0.151685,NA
Chambers_and_White_2020,3,3_3,Chambers_et_al_2019,5,10,0.0898316,0.176112,NA
Chambers_and_White_2020,3,3_3,Chambers_et_al_2019,10,20,0.241165,0.135353,NA
Chambers_and_White_2020,3,3_3,Chambers_et_al_2019,20,30,0.265496,0.0738236,NA
Chambers_and_White_2020,3,3_3,Chambers_et_al_2019,30,40,0.174601,0.14793900000000001,NA
Chambers_and_White_2020,3,3_3,Chambers_et_al_2019,40,50,0.151962,0.203655,NA
Chambers_and_White_2020,3,3_3,Chambers_et_al_2019,50,60,0.0626338,0.613477,NA
Chambers_and_White_2020,3,3_3,Chambers_et_al_2019,60,70,0.0766847,0.50751,NA
Chambers_and_White_2020,3,3_3,Chambers_et_al_2019,70,80,0.0646538,0.549645,NA
Chambers_and_White_2020,3,3_3,Chambers_et_al_2019,80,90,0.0863828,0.458043,NA
Chambers_and_White_2020,3,3_3,Chambers_et_al_2019,90,100,0.0916657,0.417464,NA
Chambers_and_White_2020,Marsh_1,Marsh_1_1,White_et_al_2020_a,0,10,0.292,0.259928,0.12089041095890411
Chambers_and_White_2020,Marsh_1,Marsh_1_1,White_et_al_2020_a,10,20,0.2528,0.285124,0.1103639240506329
Chambers_and_White_2020,Marsh_1,Marsh_1_1,White_et_al_2020_a,20,30,0.2804,0.27,0.11661911554921542
Chambers_and_White_2020,Marsh_1,Marsh_1_1,White_et_al_2020_a,30,40,0.2345,0.272401,0.11599147121535182
Chambers_and_White_2020,Marsh_1,Marsh_1_1,White_et_al_2020_a,40,50,0.2361,0.290698,0.1279119017365523
Chambers_and_White_2020,Marsh_1,Marsh_1_1,White_et_al_2020_a,50,60,0.2001,0.363309,0.15392303848075964
Chambers_and_White_2020,Marsh_1,Marsh_1_1,White_et_al_2020_a,60,70,0.175,0.457746,0.20400000000000001
Chambers_and_White_2020,Marsh_1,Marsh_1_1,White_et_al_2020_a,70,80,0.1588,0.395543,0.17380352644836272
Chambers_and_White_2020,Marsh_1,Marsh_1_1,White_et_al_2020_a,80,90,0.1488,0.475556,0.2278225806451613
Chambers_and_White_2020,Marsh_1,Marsh_1_1,White_et_al_2020_a,90,100,0.1683,0.493506,0.21746880570409982
Chambers_and_White_2020,Marsh_1,Marsh_1_1,White_et_al_2020_a,100,110,0.3665,0.187391,0.06493860845839018
Chambers_and_White_2020,Marsh_1,Marsh_1_1,White_et_al_2020_a,110,120,0.1094,0.747788,0.34552102376599636
Chambers_and_White_2020,Marsh_1,Marsh_1_1,White_et_al_2020_a,120,130,0.1235,0.727273,0.357085020242915
Chambers_and_White_2020,Marsh_1,Marsh_1_1,White_et_al_2020_a,130,140,0.1384,0.611111,0.2940751445086705
Chambers_and_White_2020,Marsh_1,Marsh_1_1,White_et_al_2020_a,140,150,0.1459,0.556777,0.26387936943111717
Chambers_and_White_2020,Marsh_1,Marsh_1_1,White_et_al_2020_a,150,160,0.1832,0.44709000000000004,0.19541484716157204
Chambers_and_White_2020,Marsh_1,Marsh_1_1,White_et_al_2020_a,160,170,0.5161,0.140351,0.04921526835884518
Chambers_and_White_2020,Marsh_1,Marsh_1_1,White_et_al_2020_a,170,180,0.7533,0.023995000000000002,0.013274923669188903
Chambers_and_White_2020,Marsh_1,Marsh_1_1,White_et_al_2020_a,180,190,0.9643,0.06324099999999999,0.009540599398527428
Chambers_and_White_2020,Marsh_1,Marsh_1_2,White_et_al_2020_a,0,10,0.3297,0.198413,0.08977858659387322
Chambers_and_White_2020,Marsh_1,Marsh_1_2,White_et_al_2020_a,10,20,0.2776,0.23509899999999997,0.09510086455331411
Chambers_and_White_2020,Marsh_1,Marsh_1_2,White_et_al_2020_a,20,30,0.3207,0.20491800000000002,0.07920174618023075
Chambers_and_White_2020,Marsh_1,Marsh_1_2,White_et_al_2020_a,30,40,0.1855,0.35057499999999997,0.17681940700808627
Chambers_and_White_2020,Marsh_1,Marsh_1_2,White_et_al_2020_a,40,50,0.2402,0.234513,0.10741049125728559
Chambers_and_White_2020,Marsh_1,Marsh_1_2,White_et_al_2020_a,50,60,0.2204,0.285714,0.1352087114337568
Chambers_and_White_2020,Marsh_1,Marsh_1_2,White_et_al_2020_a,60,70,0.1763,0.412245,0.2081678956324447
Chambers_and_White_2020,Marsh_1,Marsh_1_2,White_et_al_2020_a,70,80,0.1709,0.41605800000000004,0.1895845523698069
Chambers_and_White_2020,Marsh_1,Marsh_1_2,White_et_al_2020_a,80,90,0.192,0.402098,0.19791666666666666
Chambers_and_White_2020,Marsh_1,Marsh_1_2,White_et_al_2020_a,90,100,0.1915,0.375,0.17232375979112272
Chambers_and_White_2020,Marsh_1,Marsh_1_2,White_et_al_2020_a,100,110,0.1033,0.735507,0.3475314617618587
Chambers_and_White_2020,Marsh_1,Marsh_1_2,White_et_al_2020_a,110,120,0.1094,0.758824,0.3638025594149909
Chambers_and_White_2020,Marsh_1,Marsh_1_2,White_et_al_2020_a,120,130,0.1948,0.588933,0.26283367556468173
Chambers_and_White_2020,Marsh_1,Marsh_1_2,White_et_al_2020_a,130,140,0.37,0.503676,0.21351351351351353
Chambers_and_White_2020,Marsh_1,Marsh_1_2,White_et_al_2020_a,140,150,0.2976,0.31460699999999997,0.13071236559139784
Chambers_and_White_2020,Marsh_1,Marsh_1_2,White_et_al_2020_a,150,160,0.6292,0.078704,0.034170375079465985
Chambers_and_White_2020,Marsh_1,Marsh_1_2,White_et_al_2020_a,160,170,0.8151,0.063465,0.013127223653539442
Chambers_and_White_2020,Marsh_1,Marsh_1_2,White_et_al_2020_a,170,180,0.9092,0.045534,0.010118785745710514
Chambers_and_White_2020,Marsh_1,Marsh_1_2,White_et_al_2020_a,180,190,0.8992,0.069355,0.014790925266903914
Chambers_and_White_2020,Marsh_1,Marsh_1_3,White_et_al_2020_a,0,10,0.2538,NA,NA
Chambers_and_White_2020,Marsh_1,Marsh_1_3,White_et_al_2020_a,40,50,0.2121,NA,NA
Chambers_and_White_2020,Marsh_1,Marsh_1_3,White_et_al_2020_a,80,90,0.1975,NA,NA
Chambers_and_White_2020,Marsh_1,Marsh_1_3,White_et_al_2020_a,120,130,0.1253,NA,NA
Chambers_and_White_2020,Marsh_1,Marsh_1_3,White_et_al_2020_a,160,170,0.6776,NA,NA
Chambers_and_White_2020,Marsh_2,Marsh_2_1,White_et_al_2020_a,0,10,0.2935,0.25729399999999997,0.12640545144804088
Chambers_and_White_2020,Marsh_2,Marsh_2_1,White_et_al_2020_a,10,20,0.2405,0.317623,0.1343035343035343
Chambers_and_White_2020,Marsh_2,Marsh_2_1,White_et_al_2020_a,20,30,0.3,0.23427299999999998,0.09366666666666668
Chambers_and_White_2020,Marsh_2,Marsh_2_1,White_et_al_2020_a,30,40,0.2923,0.23552099999999998,0.10160793705097503
Chambers_and_White_2020,Marsh_2,Marsh_2_1,White_et_al_2020_a,40,50,0.4517,0.10849700000000001,0.04317024573832189
Chambers_and_White_2020,Marsh_2,Marsh_2_1,White_et_al_2020_a,50,60,0.1945,0.34472,0.1562982005141388
Chambers_and_White_2020,Marsh_2,Marsh_2_1,White_et_al_2020_a,60,70,0.1951,0.34261800000000003,0.16248077908764735
Chambers_and_White_2020,Marsh_2,Marsh_2_1,White_et_al_2020_a,70,80,0.1614,0.444853,0.19640644361833953
Chambers_and_White_2020,Marsh_2,Marsh_2_1,White_et_al_2020_a,80,90,0.204,0.373529,0.17254901960784316
Chambers_and_White_2020,Marsh_2,Marsh_2_1,White_et_al_2020_a,90,100,0.1757,0.42817700000000003,0.2003414911781446
Chambers_and_White_2020,Marsh_2,Marsh_2_1,White_et_al_2020_a,100,110,0.4385,0.171875,0.05496009122006842
Chambers_and_White_2020,Marsh_2,Marsh_2_1,White_et_al_2020_a,110,120,0.3588,0.24878,0.1020066889632107
Chambers_and_White_2020,Marsh_2,Marsh_2_1,White_et_al_2020_a,120,130,0.1834,0.572491,0.2802617230098146
Chambers_and_White_2020,Marsh_2,Marsh_2_1,White_et_al_2020_a,130,140,0.1823,0.5615939999999999,0.2748217224355458
Chambers_and_White_2020,Marsh_2,Marsh_2_1,White_et_al_2020_a,140,150,0.2292,0.418919,0.19284467713787087
Chambers_and_White_2020,Marsh_2,Marsh_2_1,White_et_al_2020_a,150,160,0.6973,0.082105,0.022228596013193744
Chambers_and_White_2020,Marsh_2,Marsh_2_1,White_et_al_2020_a,160,170,0.8845,0.054656,0.010401356698699831
Chambers_and_White_2020,Marsh_2,Marsh_2_1,White_et_al_2020_a,170,180,1.0605,0.048017000000000004,0.005469118340405469
Chambers_and_White_2020,Marsh_2,Marsh_2_2,White_et_al_2020_a,0,10,0.2821,0.283379,0.12619638426090038
Chambers_and_White_2020,Marsh_2,Marsh_2_2,White_et_al_2020_a,10,20,0.3696,0.193853,0.08170995670995672
Chambers_and_White_2020,Marsh_2,Marsh_2_2,White_et_al_2020_a,20,30,0.3237,0.216704,0.09267840593141798
Chambers_and_White_2020,Marsh_2,Marsh_2_2,White_et_al_2020_a,30,40,0.2911,0.228571,0.09790450017176228
Chambers_and_White_2020,Marsh_2,Marsh_2_2,White_et_al_2020_a,40,50,0.2487,0.286245,0.13872135102533173
Chambers_and_White_2020,Marsh_2,Marsh_2_2,White_et_al_2020_a,50,60,0.1727,0.467492,0.21250723798494503
Chambers_and_White_2020,Marsh_2,Marsh_2_2,White_et_al_2020_a,60,70,0.1421,0.438053,0.19774806474313864
Chambers_and_White_2020,Marsh_2,Marsh_2_2,White_et_al_2020_a,70,80,0.1695,0.387205,0.18289085545722714
Chambers_and_White_2020,Marsh_2,Marsh_2_2,White_et_al_2020_a,80,90,0.2795,0.216625,0.09767441860465116
Chambers_and_White_2020,Marsh_2,Marsh_2_2,White_et_al_2020_a,90,100,0.2621,0.271293,0.13162914917970242
Chambers_and_White_2020,Marsh_2,Marsh_2_2,White_et_al_2020_a,100,110,0.1102,0.6857139999999999,0.3248638838475499
Chambers_and_White_2020,Marsh_2,Marsh_2_2,White_et_al_2020_a,110,120,0.1186,0.729167,0.35497470489038785
Chambers_and_White_2020,Marsh_2,Marsh_2_2,White_et_al_2020_a,120,130,0.1418,0.608911,0.3081805359661495
Chambers_and_White_2020,Marsh_2,Marsh_2_2,White_et_al_2020_a,130,140,0.175,0.481982,0.228
Chambers_and_White_2020,Marsh_2,Marsh_2_2,White_et_al_2020_a,140,150,0.3273,0.234756,0.08952031775129851
Chambers_and_White_2020,Marsh_2,Marsh_2_2,White_et_al_2020_a,150,160,0.6862,0.080082,0.018507723695715534
Chambers_and_White_2020,Marsh_2,Marsh_2_2,White_et_al_2020_a,160,170,0.8862,0.048319,0.008011735499887158
Chambers_and_White_2020,Marsh_2,Marsh_2_2,White_et_al_2020_a,170,180,0.8915,0.06332499999999999,0.0074032529444756036
Chambers_and_White_2020,Marsh_2,Marsh_2_3,White_et_al_2020_a,0,10,0.3416,NA,NA
Chambers_and_White_2020,Marsh_2,Marsh_2_3,White_et_al_2020_a,40,50,0.3373,NA,NA
Chambers_and_White_2020,Marsh_2,Marsh_2_3,White_et_al_2020_a,80,90,0.1624,NA,NA
Chambers_and_White_2020,Marsh_2,Marsh_2_3,White_et_al_2020_a,120,130,0.1305,NA,NA
Chambers_and_White_2020,Marsh_2,Marsh_2_3,White_et_al_2020_a,160,170,0.6873,NA,NA
Chambers_and_White_2020,Marsh_3,Marsh_3_1,White_et_al_2020_a,0,10,0.2421,0.364444,0.15159025196199918
Chambers_and_White_2020,Marsh_3,Marsh_3_1,White_et_al_2020_a,10,20,0.2557,0.317604,0.13453265545561205
Chambers_and_White_2020,Marsh_3,Marsh_3_1,White_et_al_2020_a,20,30,0.3152,0.267578,0.11040609137055837
Chambers_and_White_2020,Marsh_3,Marsh_3_1,White_et_al_2020_a,30,40,0.2709,0.262557,0.1048357327427095
Chambers_and_White_2020,Marsh_3,Marsh_3_1,White_et_al_2020_a,40,50,0.2073,0.347722,0.13072841292812348
Chambers_and_White_2020,Marsh_3,Marsh_3_1,White_et_al_2020_a,50,60,0.2095,0.392086,0.18424821002386638
Chambers_and_White_2020,Marsh_3,Marsh_3_1,White_et_al_2020_a,60,70,0.1768,0.470874,0.207579185520362
Chambers_and_White_2020,Marsh_3,Marsh_3_1,White_et_al_2020_a,70,80,0.2054,0.37910400000000005,0.1450827653359299
Chambers_and_White_2020,Marsh_3,Marsh_3_1,White_et_al_2020_a,80,90,0.1794,0.446341,0.18896321070234112
Chambers_and_White_2020,Marsh_3,Marsh_3_1,White_et_al_2020_a,90,100,0.2311,0.318681,0.14063176114236262
Chambers_and_White_2020,Marsh_3,Marsh_3_1,White_et_al_2020_a,100,110,0.4321,0.38016500000000003,0.06479981485767183
Chambers_and_White_2020,Marsh_3,Marsh_3_1,White_et_al_2020_a,110,120,0.107,0.747573,0.35700934579439253
Chambers_and_White_2020,Marsh_3,Marsh_3_1,White_et_al_2020_a,120,130,0.1335,0.630282,0.29887640449438196
Chambers_and_White_2020,Marsh_3,Marsh_3_1,White_et_al_2020_a,130,140,0.1808,0.505236,0.2278761061946903
Chambers_and_White_2020,Marsh_3,Marsh_3_1,White_et_al_2020_a,140,150,0.2178,0.45082,0.2066115702479339
Chambers_and_White_2020,Marsh_3,Marsh_3_1,White_et_al_2020_a,150,160,0.2615,0.37119100000000005,0.16252390057361377
Chambers_and_White_2020,Marsh_3,Marsh_3_1,White_et_al_2020_a,160,170,0.8227,0.069231,0.012276650054697946
Chambers_and_White_2020,Marsh_3,Marsh_3_1,White_et_al_2020_a,170,180,0.8691,0.071856,0.013347140720285353
Chambers_and_White_2020,Marsh_3,Marsh_3_2,White_et_al_2020_a,0,10,0.2072,0.263591,0.11003861003861004
Chambers_and_White_2020,Marsh_3,Marsh_3_2,White_et_al_2020_a,10,20,0.2338,0.42016800000000004,0.21385799828913601
Chambers_and_White_2020,Marsh_3,Marsh_3_2,White_et_al_2020_a,20,30,0.2693,0.25241399999999997,0.1136279242480505
Chambers_and_White_2020,Marsh_3,Marsh_3_2,White_et_al_2020_a,30,40,0.2763,0.246114,0.11328266377126313
Chambers_and_White_2020,Marsh_3,Marsh_3_2,White_et_al_2020_a,40,50,0.2467,0.27366599999999996,0.12444264288609648
Chambers_and_White_2020,Marsh_3,Marsh_3_2,White_et_al_2020_a,50,60,0.2132,0.402556,0.19183864915572232
Chambers_and_White_2020,Marsh_3,Marsh_3_2,White_et_al_2020_a,60,70,0.1818,0.369565,0.17986798679867988
Chambers_and_White_2020,Marsh_3,Marsh_3_2,White_et_al_2020_a,70,80,0.1721,0.433584,0.22022080185938409
Chambers_and_White_2020,Marsh_3,Marsh_3_2,White_et_al_2020_a,80,90,0.247,0.289474,0.12591093117408908
Chambers_and_White_2020,Marsh_3,Marsh_3_2,White_et_al_2020_a,90,100,0.2527,0.293333,0.13415116739216462
Chambers_and_White_2020,Marsh_3,Marsh_3_2,White_et_al_2020_a,100,110,0.1443,0.566434,0.27096327096327094
Chambers_and_White_2020,Marsh_3,Marsh_3_2,White_et_al_2020_a,110,120,0.1964,0.43,0.18940936863543786
Chambers_and_White_2020,Marsh_3,Marsh_3_2,White_et_al_2020_a,120,130,0.1297,0.677778,0.3346183500385505
Chambers_and_White_2020,Marsh_3,Marsh_3_2,White_et_al_2020_a,130,140,0.2132,0.40641700000000003,0.1899624765478424
Chambers_and_White_2020,Marsh_3,Marsh_3_2,White_et_al_2020_a,140,150,0.646,0.10352,0.031578947368421054
Chambers_and_White_2020,Marsh_3,Marsh_3_2,White_et_al_2020_a,150,160,0.8486,0.06887800000000001,0.010841385811925524
Chambers_and_White_2020,Marsh_3,Marsh_3_2,White_et_al_2020_a,160,170,0.8472,0.063197,0.010387157695939567
Chambers_and_White_2020,Marsh_3,Marsh_3_2,White_et_al_2020_a,170,180,0.8677,0.054108,0.007836809957358533
Chambers_and_White_2020,Marsh_3,Marsh_3_3,White_et_al_2020_a,0,10,0.2687,NA,NA
Chambers_and_White_2020,Marsh_3,Marsh_3_3,White_et_al_2020_a,40,50,0.1908,NA,NA
Chambers_and_White_2020,Marsh_3,Marsh_3_3,White_et_al_2020_a,80,90,0.2569,NA,NA
Chambers_and_White_2020,Marsh_3,Marsh_3_3,White_et_al_2020_a,120,130,0.1357,NA,NA
Chambers_and_White_2020,Marsh_3,Marsh_3_3,White_et_al_2020_a,160,170,0.7442,NA,NA
Chambers_and_White_2020,Marsh_4,Marsh_4_1,White_et_al_2020_a,0,10,0.307,0.266667,0.09771986970684039
Chambers_and_White_2020,Marsh_4,Marsh_4_1,White_et_al_2020_a,10,20,0.2876,0.282565,0.11022253129346313
Chambers_and_White_2020,Marsh_4,Marsh_4_1,White_et_al_2020_a,20,30,0.2935,0.258391,0.09642248722316865
Chambers_and_White_2020,Marsh_4,Marsh_4_1,White_et_al_2020_a,30,40,0.2994,0.234216,0.08249832999331998
Chambers_and_White_2020,Marsh_4,Marsh_4_1,White_et_al_2020_a,40,50,0.3754,0.179108,0.05966968566862014
Chambers_and_White_2020,Marsh_4,Marsh_4_1,White_et_al_2020_a,50,60,0.4515,0.124,0.03698781838316722
Chambers_and_White_2020,Marsh_4,Marsh_4_1,White_et_al_2020_a,60,70,0.3314,0.258007,0.09656004828002415
Chambers_and_White_2020,Marsh_4,Marsh_4_1,White_et_al_2020_a,70,80,0.2113,0.392015,0.15617605300520587
Chambers_and_White_2020,Marsh_4,Marsh_4_1,White_et_al_2020_a,80,90,0.1929,0.430499,0.17833074131674445
Chambers_and_White_2020,Marsh_4,Marsh_4_1,White_et_al_2020_a,90,100,0.1744,0.468983,0.20068807339449543
Chambers_and_White_2020,Marsh_4,Marsh_4_1,White_et_al_2020_a,100,110,0.168,0.513237,0.22440476190476188
Chambers_and_White_2020,Marsh_4,Marsh_4_1,White_et_al_2020_a,110,120,0.1616,0.557491,0.24814356435643564
Chambers_and_White_2020,Marsh_4,Marsh_4_1,White_et_al_2020_a,120,130,0.1425,0.649826,0.30736842105263157
Chambers_and_White_2020,Marsh_4,Marsh_4_1,White_et_al_2020_a,130,140,0.1234,0.7421599999999999,0.36709886547811993
Chambers_and_White_2020,Marsh_4,Marsh_4_1,White_et_al_2020_a,140,150,0.1483,0.5965,0.2892784895482131
Chambers_and_White_2020,Marsh_4,Marsh_4_1,White_et_al_2020_a,150,160,0.1732,0.450839,0.21131639722863743
Chambers_and_White_2020,Marsh_4,Marsh_4_1,White_et_al_2020_a,160,170,0.3313,0.311827,0.13311198309689104
Chambers_and_White_2020,Marsh_4,Marsh_4_1,White_et_al_2020_a,170,180,0.4894,0.172816,0.05496526358806702
Chambers_and_White_2020,Marsh_4,Marsh_4_1,White_et_al_2020_a,180,190,0.5647,0.150706,0.04267752789091553
Chambers_and_White_2020,Marsh_4,Marsh_4_1,White_et_al_2020_a,190,200,0.64,0.12859600000000002,0.0303125
Chambers_and_White_2020,Marsh_4,Marsh_4_2,White_et_al_2020_a,0,10,0.3248,0.247664,0.09667487684729063
Chambers_and_White_2020,Marsh_4,Marsh_4_2,White_et_al_2020_a,10,20,0.2303,0.34375,0.13287016934433346
