"","site_id","core_id","dry_bulk_density","fraction_organic_matter","fraction_moisture_content","study_id","depth_min","depth_max"
"1","Grand_Bay","1","1.4286636194217792",0.0180327868852446,0.234847412566511,"Osland_2018",0,15
"2","Grand_Bay","2","1.1098361791074849",0.0270727580372245,0.318869003420783,"Osland_2018",0,15
"3","Grand_Bay","3","1.0040640425103255",0.029513888888888,0.361494787282778,"Osland_2018",0,15
"4","Grand_Bay","4","0.86933048755918207",0.0329861111111107,0.400098410002512,"Osland_2018",0,15
"5","Grand_Bay","5","0.86253085020650755",0.0410958904109581,0.423230204540606,"Osland_2018",0,15
"6","Grand_Bay","6","0.86089390047345626",0.0519930675909874,0.434772411456491,"Osland_2018",0,15
"7","Grand_Bay","7","0.32989259091366985",0.192439862542956,0.71658812293062,"Osland_2018",0,15
"8","Grand_Bay","8","0.28682822101339783",0.243859649122807,0.754227101556349,"Osland_2018",0,15
"9","Grand_Bay","9","0.65904540646721077",0.0660869565217396,0.509293828108538,"Osland_2018",0,15
"10","Grand_Bay","10","0.5058017276115645",0.0820512820512828,0.580352796464754,"Osland_2018",0,15
"11","Grand_Bay","11","0.46550758033645617",0.125,0.61347490342306,"Osland_2018",0,15
"12","Grand_Bay","12","0.47281089453006953",0.111492281303601,0.609745883767763,"Osland_2018",0,15
"13","Grand_Bay","13","0.45933753903495528",0.122775800711744,0.612356415334587,"Osland_2018",0,15
"14","Grand_Bay","14","0.36854978845572678",0.148275862068963,0.657733915608095,"Osland_2018",0,15
"15","Grand_Bay","15","0.446241941170545",0.14655172413793,0.644512283334143,"Osland_2018",0,15
"16","Grand_Bay","16","0.69077704744635837",0.0569948186528495,0.515676212547591,"Osland_2018",0,15
"17","Grand_Bay","17","0.59180454820187367",0.0812182741116752,0.556401090149719,"Osland_2018",0,15
"18","Grand_Bay","18","0.41841379570867326",0.166666666666667,0.633555270667053,"Osland_2018",0,15
"19","Grand_Bay","19","0.43163531278331818",0.127551020408163,0.641992715309599,"Osland_2018",0,15
"20","Grand_Bay","20","0.45505628588697483",0.130000000000001,0.630667228758671,"Osland_2018",0,15
"21","Grand_Bay","21","0.29450929283771526",0.266666666666667,0.734967917392598,"Osland_2018",0,15
"22","Grand_Bay","22","0.40028142943487449",0.148148148148149,0.661961159628345,"Osland_2018",0,15
"23","Grand_Bay","23","0.66546728618918105",0.0699999999999985,0.503575328472296,"Osland_2018",0,15
"24","Grand_Bay","24","0.45581180114838316",0.0984455958549211,0.603556614234671,"Osland_2018",0,15
"25","Grand_Bay","25","0.37081633423995158",0.119999999999999,0.619911911330526,"Osland_2018",0,15
"26","Grand_Bay","26","0.72213093079480206",0.0725388601036272,0.471726139072161,"Osland_2018",0,15
