"","site_id","elev","mean_annual_precip","aridity_index","potential_evapotrans","min_temp","TIdist","GMdist","site_longitude_max","site_longitude_min","site_latitude_max","site_latitude_min"
"1","Galveston_Bay",0.365175,1253.21,0.949025,1272.26666666667,-11.49,12.7885,14.5885,-94.943260648,-95.266709872,29.209952862,29.064102558
"2","Grand_Bay",0.343,1657.13888888889,1.20494777777778,1317.64444444444,-14.9711111111111,2.75322222222222,18.9632222222222,-88.395872932,-88.446796468,30.409232979,30.356935311
"3","Lake_Pontchartrain",0.07127,1590.295,1.07382,1413.42,-12.514,33.7416,76.6416,-89.833513739,-89.999191271,30.284774709,30.239866521
"4","Lower_Laguna_Madre",0.210654205607477,671.788785046729,0.524568224299065,1313.09345794393,-8.2803738317757,19.2767289719626,19.2767289719626,-97.162405411,-97.381783399,26.388685132,26.014722388
"5","San_Antonio_Bay",0.495127272727273,981.879090909091,0.756106363636364,1306.01818181818,-11.95,37.4940909090909,37.4940909090909,-96.358675091,-96.896541239,28.456784607,28.173734523
"6","Tampa_Bay",0.0467680412371134,1324.70721649485,0.871134020618557,1449.37113402062,-4.88041237113402,19.7235051546392,19.7235051546392,-82.440326394,-82.663222026,27.726532607,27.515973803
"7","Ten_Thousand_Islands",0.055201030927835,1426.95051546392,0.9,1510.12371134021,-4.1020618556701,9.22,9.22,-81.52314862,-81.54749818,25.976839471,25.845753739
"8","Upper_Laguna_Madre",0.387237704918033,767.590163934426,0.541081147540984,1359.04098360656,-9.34262295081967,25.0219672131148,41.884262295082,-97.128559651,-97.741774519,27.72484826,27.27555542
"9","Weeks_Bay",0.146198888888889,1695.94555555556,1.19740444444444,1311.72222222222,-14.65,3.65822222222222,28.9582222222222,-87.811255997,-87.847188233,30.443171272,30.376521448
