study_id,site_id,core_id,method_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter
Yellen_2024,SR,SR_BD_1,surface_sample,0,10,0.16268,0.54167
Yellen_2024,SR,SR_BD_2,surface_sample,0,10,0.13158,0.61773
Yellen_2024,SR,SR_BD_3,surface_sample,0,10,0.18421,0.53015
Yellen_2024,SR,SR_BD_4,surface_sample,0,10,0.17464,0.49481
Yellen_2024,SR,SR_BD_9,surface_sample,0,10,0.16029,0.56212
Yellen_2024,SR,SR_BD_16,surface_sample,0,10,0.26794,0.28336
Yellen_2024,SR,SR_BD_17,surface_sample,0,10,0.42344,0.21447
Yellen_2024,SR,SR_BD_18,surface_sample,0,10,0.23923,0.40234
Yellen_2024,SR,SR_BD_19a,surface_sample,0,10,0.16746,0.50933
Yellen_2024,SR,SR_BD_19b,surface_sample,0,10,0.30861,0.22402
Yellen_2024,SR,SR_BD_20,surface_sample,0,10,0.30622,0.26074
Yellen_2024,SR,SR_BD_21,surface_sample,0,10,0.29904,0.2885
Yellen_2024,SR,SR_BD_25,surface_sample,0,10,0.29426,0.23994
Yellen_2024,SR,SR_BD_26,surface_sample,0,10,0.20813,0.3846
Yellen_2024,SR,SR_BD_27,surface_sample,0,10,0.2823,0.26422
Yellen_2024,SR,SR_BD_33,surface_sample,0,10,0.19378,0.42899
Yellen_2024,SR,SR_BD_36,surface_sample,0,10,0.14593,0.65543
Yellen_2024,SR,SR_BD_37,surface_sample,0,10,0.37799,0.19118
Yellen_2024,SR,SR_BD_38,surface_sample,0,10,0.23445,0.37382
Yellen_2024,SR,SR_BD_40,surface_sample,0,10,0.46651,0.29321
Yellen_2024,SR,SR_BD_41,surface_sample,0,10,0.13876,0.62526
Yellen_2024,SR,SR_BD_42,surface_sample,0,10,0.33014,0.23884
Yellen_2024,SR,SR_BD_43,surface_sample,0,10,0.21053,0.40255
Yellen_2024,SR,SR_BD_44,surface_sample,0,10,0.42823,0.17015
Yellen_2024,SR,SR_BD_45,surface_sample,0,10,0.31579,0.33512
Yellen_2024,SR,SR_BD_46,surface_sample,0,10,0.22727,0.32709
Yellen_2024,SR,SR_BD_47,surface_sample,0,10,0.67703,0.12108
Yellen_2024,SR,SR_BD_48,surface_sample,0,10,0.22967,0.46176
Yellen_2024,SR,SR_BD_49,surface_sample,0,10,0.2201,0.36972
Yellen_2024,SR,SR_BD_52,surface_sample,0,10,0.13397,0.65751
Yellen_2024,SR,SR_BD_53,surface_sample,0,10,0.22967,0.32774
Yellen_2024,SR,SR_BD_58,surface_sample,0,10,0.72967,0.09874
Yellen_2024,SR,SR_BD_61,surface_sample,0,10,0.19617,0.45284
Yellen_2024,SR,SR_BD_62,surface_sample,0,10,0.17225,0.29185
Yellen_2024,SR,SR_BD_63,surface_sample,0,10,0.19856,0.49763
Yellen_2024,SR,SR_BD_64,surface_sample,0,10,0.1866,0.6326
Yellen_2024,SR,SR_BD_65,surface_sample,0,10,0.55024,0.13736
Yellen_2024,SR,SR_BD_66,surface_sample,0,10,0.29665,0.2446
Yellen_2024,SR,SR_BD_68,surface_sample,0,10,0.17943,0.47849
Yellen_2024,SR,SR_BD_69,surface_sample,0,10,0.24163,0.31972
Yellen_2024,SR,SR_BD_70,surface_sample,0,10,0.189,0.34584
Yellen_2024,SR,SR_BD_71,surface_sample,0,10,0.24402,0.33238
Yellen_2024,SR,SR_BD_72,surface_sample,0,10,0.27033,0.27108
Yellen_2024,SR,SR_BD_73,surface_sample,0,10,0.2201,0.35337
Yellen_2024,SR,SR_BD_74,surface_sample,0,10,0.19378,0.441
Yellen_2024,SR,SR_BD_75,surface_sample,0,10,0.311,0.30257
Yellen_2024,SR,SR_BD_77,surface_sample,0,10,0.19856,0.37101
Yellen_2024,SR,SR_BD_83,surface_sample,0,10,0.70813,0.11079
Yellen_2024,SR,SR_BD_86,surface_sample,0,10,0.1555,0.65937
Yellen_2024,SR,SR_BD_89,surface_sample,0,10,0.53589,0.1445
Yellen_2024,SR,SR_BD_91,surface_sample,0,10,0.33971,0.25156
Yellen_2024,SR,SR_BD_93,surface_sample,0,10,0.15311,0.60152
Yellen_2024,SR,SR_BD_95,surface_sample,0,10,0.19856,0.47988
Yellen_2024,SR,SR_BD_96,surface_sample,0,10,0.11722,0.67389
Yellen_2024,SR,SR_BD_97,surface_sample,0,10,0.33971,0.27774
Yellen_2024,SR,SR_BD_98,surface_sample,0,10,0.1555,0.519
Yellen_2024,SR,SR_BD_99,surface_sample,0,10,0.17464,0.64385
Yellen_2024,SR,SR_BD_100,surface_sample,0,10,0.15072,0.67359
Yellen_2024,SR,SR_BD_101,surface_sample,0,10,0.47368,0.17893
Yellen_2024,SR,SR-001-5m,surface_sample,0,10,0.48024,0.16175
Yellen_2024,SR,SR-001-20m,surface_sample,0,10,0.26521,0.32516
Yellen_2024,SR,SR-001-30m,surface_sample,0,10,0.25806,0.36
Yellen_2024,SR,SR-002-2m,surface_sample,0,10,0.63793,0.12476
