"study_id","site_id","transect_id","plot_id","year","latitude","longitude","position_method","position_notes","core_length_flag","impact_class","AGC_trees","AGCK_trees","BGC_trees","total_C_trees","total_C_trees_K","AGC_saplings","AGCK_saplings","BGC_saplings","total_C_saplings","total_C_saplings_K","understory_carbon","litter_carbon","downed_wood_carbon","AGC_total","root_carbon","AGCK_total","plot_plant_carbon","plot_plant_carbon_K","plot_basal_density","soil_carbon_stock","TEC","TECK"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","1",2012,8.85698509859892,-83.55981414049106,"handheld","Garmin Oregon 650","core depth limited by length of corer","natural","37.6426246486326","51.3390075353634","20.901610013504","58.5442346621366","72.2406175488674","6.32845526203048","8.13961683934614","5.17370323616972","11.5021584982002","13.3133200755159","0","0.583456685799467","3.20338599103259","47.7579225874951","26.0753132496738","63.2654670515416","73.8332358371689","89.3407803012154","11.7872959203505","470.934203201113","544.767439038282","560.274983502329"
"Cifuentes_and_Torres_2024","Boca Sierpe","1","5",2012,8.817834465657322,-83.5332100746253,"handheld","Garmin Oregon 650","core depth limited by length of corer","natural","6.8923077513773","9.39984073978064","3.73110922541153","10.6234169767888","13.1309499651922","0","0","0","0","0","41.4744071701378","0.336523870760803","2.62236806143275","51.3256068537086","3.73110922541153","53.833139842112","55.0567160791201","57.5642490675235","6.92627551136942","321.552287752262","376.609003831382","379.116536819785"
"Cifuentes_and_Torres_2024","Boca Sierpe","1","4",2012,8.817884972295658,-83.53339709381413,"handheld","Garmin Oregon 650","core depth limited by length of corer","natural","25.4580331315083","34.5616377842685","12.6534663253738","38.1114994568822","47.2151041096423","0","0","0","0","0","35.972700096548","0.098501633505333","1.02958582532297","62.5588206868847","12.6534663253738","71.6624253396448","75.2122870122585","84.3158916650187","5.21061224577464","301.55229645094","376.764583463198","385.868188115958"
"Cifuentes_and_Torres_2024","Boca Sierpe","1","3",2012,8.81802063968863,-83.53364373091819,"handheld","Garmin Oregon 650","core depth limited by length of corer","natural","18.3091198423867","24.8893394349866","9.33607159646228","27.6451914388489","34.2254110314488","10.5789843705765","14.5101980612871","7.30610519628993","17.8850895668664","21.8163032575771","10.5802059107494","0.142004602156469","1.4253126562115","41.0356273820806","16.6421767927522","51.5470606653911","57.6778041748328","68.1892374581433","9.29474489952301","438.356784968685","496.034589143518","506.546022426828"
"Cifuentes_and_Torres_2024","Boca Sierpe","1","2",2012,8.818094253339147,-83.53387081045943,"handheld","Garmin Oregon 650","core depth limited by length of corer","natural","28.8017898252646","39.3152385389258","15.1663922305001","43.9681820557648","54.4816307694259","0.854644223142303","0.855898153336799","0.606863593941927","1.46150781708423","1.46276174727873","0","0.0608906629711427","0.108205836497685","29.8255305478758","15.773255824442","40.3402331917314","45.5987863723178","56.1134890161734","4.97607142940865","399.867780097425","445.466566469743","455.981269113599"
"Cifuentes_and_Torres_2024","Boca Guarumal","2","5",2012,8.854876190117377,-83.54842398725684,"handheld","Garmin Oregon 650","core depth limited by length of corer","natural","59.4162893378091","81.0979755143966","27.2150433913688","86.6313327291779","108.313018905765","9.67188401582388","12.1554388747324","7.13638721355231","16.8082712293762","19.2918260882847","0","0.163118166458771","7.58255097067494","76.8338424907667","34.3514306049211","100.999083526263","111.185273095688","135.350514131184","16.8757142885536","309.137447807933","420.322720903621","444.487961939117"
"Cifuentes_and_Torres_2024","Boca Guarumal","2","4",2012,8.855091283075522,-83.5485570054715,"handheld","Garmin Oregon 650","core depth limited by length of corer","natural","76.3780897265737","107.571635748118","28.3094341923003","104.687523918874","135.881069940418","7.53458068856907","9.64927827252418","5.62955518059545","13.1641358691645","15.2788334531196","0","0.184717224635777","13.1621830924354","97.2595707322139","33.9389893728958","130.567814337713","131.19856010511","164.506803710609","28.1212244945273","249.66024704245","380.858807147559","414.167050753058"
"Cifuentes_and_Torres_2024","Boca Guarumal","2","3",2012,8.855236235195258,-83.54871201965848,"handheld","Garmin Oregon 650","core depth limited by length of corer","natural","142.610185781129","197.22480314951","60.5665623922127","203.176748173342","257.791365541723","23.1754255790036","31.0717642258326","17.524069649458","40.6994952284616","48.5958338752906","0","0.114579008799436","12.542129486578","178.44231985551","78.0906320416707","240.95327587072","256.532951897181","319.043907912391","5.27928571517395","314.128192414753","570.661144311934","633.172100327144"
"Cifuentes_and_Torres_2024","Boca Guarumal","2","2",2012,8.855446820831293,-83.54878149446726,"handheld","Garmin Oregon 650","core depth limited by length of corer","natural","18.4628673792344","25.0950440167038","8.31565888583226","26.7785262650667","33.4107029025361","10.2692023787637","12.7591250612607","7.97015892527356","18.2393613040373","20.7292839865342","0","0.323817404749048","3.29879476584037","32.3546819285876","16.2858178111058","41.4767812485539","48.6404997396934","57.7625990596597","3.01045918417998","329.563943980515","378.204443720208","387.326543040175"
"Cifuentes_and_Torres_2024","Boca Guarumal","2","1",2012,8.855663894957853,-83.54890787391413,"handheld","Garmin Oregon 650","core depth limited by length of corer","natural","10.3253142822381","14.032703838035","5.50385230667805","15.8291665889161","19.5365561447131","2.54168836952097","2.43853757047959","1.75907777982431","4.30076614934528","4.1976153503039","0","0.113842442766848","20.2337897765279","33.2146348710537","7.26293008650235","36.8188736278094","40.4775649575561","44.0818037143117","3.01045918417998","277.234516353514","317.71208131107","321.316320067826"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","5",2012,8.86361720186079,-83.57876038200462,"handheld","Garmin Oregon 650","core depth limited by length of corer","natural","69.5246427886205","95.0673027421002","30.4098751469989","99.9345179356194","125.477177889099","0","0","0","0","0","0","0.329897702075668","0.750934849445168","70.6054753401413","30.4098751469989","96.148135293621","101.01535048714","126.55801044062","12.7198979613238","351.867223382046","452.882573869186","478.425233822666"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","4",2012,8.863629034374627,-83.57850816537027,"handheld","Garmin Oregon 650","core depth limited by length of corer","natural","52.0583874771423","70.5327846803842","24.4922231241294","76.5506106012717","95.0250078045136","5.92884773426234","7.8394534073569","4.73978749525797","10.6686352295203","12.5792409026149","0","0.244722370812644","0.380615681867469","58.6125732640847","29.2320106193873","78.9975761404212","87.8445838834721","108.229586759809","27.352806127051","387.904592901879","475.749176785351","496.134179661687"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","3",2012,8.863645700892949,-83.57829303726787,"handheld","Garmin Oregon 650","core depth limited by length of corer","natural","116.862910571967","159.572083560908","48.2447073386285","165.107617910596","207.816790899537","0","0","0","0","0","0","0.0939332276432531","6.04132173332183","122.998165532932","48.2447073386285","165.707338521873","171.242872871561","213.952045860502","11.1472448998347","367.289665970772","538.532538842333","581.241711831274"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","2",2012,8.863621673095244,-83.5780741370411,"handheld","Garmin Oregon 650","core depth limited by length of corer","natural","37.6973422640973","51.38385345182","19.8489337160536","57.5462759801509","71.2327871678736","0","0","0","0","0","0","0.561497542199497","2.38614221630903","40.6449820226058","19.8489337160536","54.3314932103285","60.4939157386594","74.1804269263822","13.3916326553143","305.197573068894","365.691488807553","379.377999995276"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","1",2012,8.86361133422089,-83.57780639892691,"handheld","Garmin Oregon 650","core depth limited by length of corer","natural","40.8340094578392","55.6905633441126","23.3049872066073","64.1389966644465","78.99555055072","0","0","0","0","0","0","0.239431830609228","1.61382038909842","42.6872616775468","23.3049872066073","57.5438155638203","65.9922488841542","80.8488027704276","13.3916326553143","341.547860125261","407.540109009415","422.396662895689"
"Cifuentes_and_Torres_2024","Boca Guarumal","3","5",2012,8.859384251610182,-83.56638930256157,"handheld","Garmin Oregon 650","core depth limited by length of corer","natural","23.3145591599932","32.147635314468","14.4203934211232","37.7349525811164","46.5680287355912","73.1239893570993","99.3834073290388","51.4097745363724","124.533763893472","150.793181865411","0","0.116018270568816","0.234509642144446","96.7890764298058","65.8301679574956","131.88157055622","162.619244387301","197.711738513716","11.9072448999626","401.342901878914","563.962146266216","599.05464039263"
"Cifuentes_and_Torres_2024","Boca Guarumal","3","4",2012,8.859452772294954,-83.56613865886885,"handheld","Garmin Oregon 650","core depth limited by length of corer","natural","31.7289796210982","43.5395995988089","18.7592381812051","50.4882178023033","62.298837780014","10.0027285083393","12.5304577838139","8.07328913645142","18.0760176447907","20.6037469202653","0","0.607036439604745","2.46567169651201","44.8044162655542","26.8325273176565","59.1427655187396","71.6369435832107","85.9752928363961","21.5363265342357","358.376591858038","430.013535441248","444.351884694434"
"Cifuentes_and_Torres_2024","Boca Guarumal","3","3",2012,8.859483648472446,-83.56594115395164,"handheld","Garmin Oregon 650","core depth limited by length of corer","natural","60.6274024197478","83.0410204752815","35.7022766403457","96.3296790600935","118.743297115627","0","0","0","0","0","0","0.014456627644116","0.109385229649751","60.7512442770417","35.7022766403457","83.1648623325754","96.4535209173874","118.867138972921","19.8188265339467","391.31487473904","487.768395656427","510.182013711961"
"Cifuentes_and_Torres_2024","Boca Guarumal","3","2",2012,8.859794581677468,-83.56568322525713,"handheld","Garmin Oregon 650","core depth limited by length of corer","natural","62.1465452264262","84.9251391891247","34.9996756171938","97.1462208436199","119.924814806319","0.152781902317548","0.116571706881324","0.103024775632879","0.255806677950427","0.219596482514203","0","0.421824315951257","1.3551635626106","64.0763150073056","35.1027003928267","86.8186987745679","99.1790154001322","121.921399167395","14.8254591861678","438.934959986082","538.113975386214","560.856359153477"
"Cifuentes_and_Torres_2024","Boca Guarumal","3","1",2012,8.85979283062384,-83.56549894119637,"handheld","Garmin Oregon 650","core depth limited by length of corer","natural","63.6846910511738","86.5709035492483","29.206941393852","92.8916324450257","115.7778449431","0","0","0","0","0","0","0.173476625756187","2.69456208968671","66.5527297666167","29.206941393852","89.4389422646912","95.7596711604686","118.645883658543","14.8254591861678","474.726722338205","570.486393498673","593.372605996748"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","5",2012,8.842648809445517,-83.58098428103435,"handheld","Garmin Oregon 650","core depth limited by length of corer","natural","49.8516164378139","67.9076056250292","21.2712329056333","71.1228493434472","89.1788385306625","0","0","0","0","0","0","0.135047211430875","2.61522758457779","52.6018912338226","21.2712329056333","70.6578804210379","73.8731241394559","91.9291133266711","4.57188775587125","251.365161795407","325.238285934863","343.294275122078"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","4",2012,8.84289134763803,-83.58092645997046,"handheld","Garmin Oregon 650","core depth limited by length of corer","natural","17.3937785396942","23.585822189305","6.8910476141419","24.2848261538361","30.4768698034469","0","0","0","0","0","0","0.0984793281974925","6.32792738542314","23.8201852533148","6.8910476141419","30.0122289029256","30.7112328674567","36.9032765170675","10.6509693895471","292.471581419624","323.182814287081","329.374857936692"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","3",2012,8.843105180664121,-83.5809125816422,"handheld","Garmin Oregon 650","core depth limited by length of corer","natural","31.6143355953357","43.3389861370169","18.3960007038428","50.0103362991784","61.7349868408596","0","0","0","0","0","0","0.312832884940634","1.13122209743566","33.058390577712","18.3960007038428","44.7830411193931","51.4543912815547","63.1790418232359","11.5288775529601","319.492362560891","370.946753842445","382.671404384127"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2",2012,8.84333078217458,-83.58091087218106,"handheld","Garmin Oregon 650","core depth limited by length of corer","natural","42.2044368268947","57.2404621452253","19.8041875431192","62.0086243700139","77.0446496883445","0","0","0","0","0","0","0.293689963170112","7.57938145057166","50.0775082406364","19.8041875431192","65.1135335589671","69.8816957837557","84.9177211020863","20.6008673504048","254.274199721642","324.155895505398","339.191920823729"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","1",2012,8.843577119998653,-83.58085477397474,"handheld","Garmin Oregon 650","core depth limited by length of corer","natural","79.3945242554349","108.311809922841","35.594733457323","114.989257712758","143.906543380164","0.390556653867242","0.391505180079606","0.307436110936284","0.697992764803526","0.69894129101589","0","0.173833765936038","2.50329662749856","82.4622113027367","35.9021695682593","111.380445496355","118.364380870996","147.282615064614","20.6008673504048","173.471964161447","291.836345032443","320.754579226062"
"Cifuentes_and_Torres_2024","Boca Guarumal","7","5",2012,8.84365437566604,-83.57502168995529,"handheld","Garmin Oregon 650","core depth limited by length of corer","natural","48.7447092568182","66.1357863978261","22.6108822790764","71.3555915358946","88.7466686769025","0","0","0","0","0","0","0.0142210278300508","1.10226836796207","49.8611986526103","22.6108822790764","67.2522757936182","72.4720809316867","89.8631580726946","4.39112244971839","284.578888308977","357.050969240664","374.442046381672"
"Cifuentes_and_Torres_2024","Boca Guarumal","7","4",2012,8.843847630464374,-83.57520129225902,"handheld","Garmin Oregon 650","core depth limited by length of corer","natural","12.6971897457878","17.4179945108524","7.24720483541964","19.9443945812074","24.6651993462721","0","0","0","0","0","0","0.30017079392511","8.39273347594832","21.3900940156612","7.24720483541964","26.1108987807259","28.6372988510808","33.3581036161455","2.10841836770168","262.395720250522","291.033019101603","295.753823866668"
"Cifuentes_and_Torres_2024","Boca Guarumal","7","3",2012,8.844120116838045,-83.57524052689475,"handheld","Garmin Oregon 650","core depth limited by length of corer","natural","5.96883860250314","8.19434559783118","3.50251044330322","9.47134904580636","11.6968560411344","0","0","0","0","0","0","0.25186156157811","9.00983102637831","15.2305311904596","3.50251044330322","17.4560381857876","18.7330416337628","20.9585486290908","13.9275510227515","274.369163187196","293.102204820958","295.327711816286"
"Cifuentes_and_Torres_2024","Boca Guarumal","7","2",2012,8.844259516281484,-83.57537237147132,"handheld","Garmin Oregon 650","core depth limited by length of corer","natural","58.1417925653197","78.9996339286454","24.854920861581","82.9967134269007","103.854554790226","0","0","0","0","0","0","0.334462455836288","21.3719226513081","79.8481776724641","24.854920861581","100.70601903579","104.703098534045","125.560939897371","11.3984183692647","244.538256784969","349.241355319014","370.09919668234"
"Cifuentes_and_Torres_2024","Boca Guarumal","7","1",2012,8.844405311905934,-83.57540338738514,"handheld","Garmin Oregon 650","core depth limited by length of corer","natural","38.5635586375942","52.472307800311","20.3627101712645","58.9262688088587","72.8350179715755","0","0","0","0","0","0","0.143448654854645","1.69333334321505","40.4003406356639","20.3627101712645","54.3090897983807","60.7630508069284","74.6717999696452","11.3984183692647","293.433907446068","354.196958252997","368.105707415713"
"Cifuentes_and_Torres_2024","Boca Guarumal","6","5",2012,8.849994513223745,-83.58032467662504,"handheld","Garmin Oregon 650","core depth limited by length of corer","natural","62.1804930899444","84.968739193659","36.3912849824855","98.5717780724299","121.360024176144","5.80184578095254","6.29939544366939","4.64773403033458","10.4495798112871","10.947129474004","0","0.0436751868334146","0.341157592297647","68.367171650028","41.0390190128201","91.6529674164594","109.406190662848","132.691986429279","12.9240306144194","337.402035490605","446.808226153453","470.094021919885"
"Cifuentes_and_Torres_2024","Boca Guarumal","6","4",2012,8.849883977993194,-83.58053181165381,"handheld","Garmin Oregon 650","core depth limited by length of corer","natural","45.4323353063484","61.8396403688143","22.3176506520455","67.749985958394","84.1572910208598","3.8319534712394","3.9909850908524","3.04370579694245","6.87565926818185","7.03469088779485","0","0.375013269870845","3.77409684928235","53.413398896741","25.361356448988","69.9797355788199","78.774755345729","95.3410920278079","19.5664285747206","310.348034098817","389.122789444546","405.689126126625"
"Cifuentes_and_Torres_2024","Boca Guarumal","6","3",2012,8.84971096237064,-83.58057864601139,"handheld","Garmin Oregon 650","core depth limited by length of corer","natural","92.7921538759775","127.157573849176","40.6085458441425","133.40069972012","167.766119693319","23.1298257574461","29.3019902614011","18.7250907528955","41.8549165103416","48.0270810142966","0","0.126267166822438","10.927477776431","126.975724576677","59.333636597038","167.513309053831","186.309361173715","226.846945650869","18.4867857173961","409.942849686848","596.252210860563","636.789795337716"
"Cifuentes_and_Torres_2024","Boca Guarumal","6","2",2012,8.849433584232846,-83.58069260150882,"handheld","Garmin Oregon 650","core depth limited by length of corer","natural","60.1232045767056","81.5654409064004","24.0704063860562","84.1936109627618","105.635847292457","4.85250578303434","5.17898102365436","3.89100128300896","8.7435070660433","9.06998230666332","0","0.213129062101542","3.93809850359014","69.1269379254316","27.9614076690652","90.8956494957464","97.0883455944967","118.857057164812","22.0023469424774","517.496311760612","614.584657355109","636.353368925424"
"Cifuentes_and_Torres_2024","Boca Guarumal","6","1",2012,8.849216681308592,-83.58087203691002,"handheld","Garmin Oregon 650","core depth limited by length of corer","natural","88.4150483533164","120.426812263491","42.0860010541621","130.501049407478","162.512813317653","0","0","0","0","0","0","0.462334897964894","4.53986766059458","93.4172509118758","42.0860010541621","125.429014822051","135.503251966038","167.515015876213","22.0023469424774","224.796972860125","360.300224826163","392.311988736338"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","1",2012,8.83903452309212,-83.5628989567528,"handheld","Garmin Oregon 650","core depth limited by length of corer","natural","91.1877558525204","124.08468939836","48.3991729759775","139.586928828498","172.483862374337","0","0","0","0","0","0","0.218870833184784","1.56404030888591","92.970666994591","48.3991729759775","125.86760054043","141.369839970568","174.266773516408","27.3723469433809","202.509959986082","343.879799956651","376.77673350249"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","2",2012,8.838744932126428,-83.5629253891326,"handheld","Garmin Oregon 650","core depth limited by length of corer","natural","24.6179563032573","33.661593907563","14.9196251268982","39.5375814301555","48.5812190344612","0","0","0","0","0","0","0.883371184668906","2.54161069301361","28.0429381809398","14.9196251268982","37.0865757852455","42.962563307838","52.0062009121437","27.3723469433809","219.824834725122","262.78739803296","271.831035637265"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","5",2012,8.838085568384567,-83.56299762113586,"handheld","Garmin Oregon 650","core depth limited by length of corer","natural","11.590684309303","15.9790923753984","7.58000515728453","19.1706894665875","23.5590975326829","5.72429675113811","7.71671389450789","4.20858341150151","9.93288016263962","11.9252973060094","0","0.265139620738232","1.09090395106202","18.6710246322414","11.788588568786","25.0518498417065","30.4596132010274","36.8404384104926","5.7821428581157","264.456767571329","294.916380772357","301.297205981822"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","4",2012,8.838316309936266,-83.56290671179939,"handheld","Garmin Oregon 650","core depth limited by length of corer","natural","20.0147457030993","27.2281383589868","10.2848887676986","30.2996344707979","37.5130271266854","0","0","0","0","0","0","0.104172758023777","0.273048334806718","20.3919667959298","10.2848887676986","27.6053594518173","30.6768555636284","37.8902482195159","5.34637755191993","338.45304453723","369.129900100859","376.343292756746"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","3",2012,8.838546086832654,-83.56291916866067,"handheld","Garmin Oregon 650","core depth limited by length of corer","natural","23.4837062456441","31.7968516372025","11.0449307749798","34.5286370206239","42.8417824121824","0","0","0","0","0","0","0.00501869426410969","1.00415498622134","24.4928799261295","11.0449307749798","32.806025317688","35.5378107011094","43.8509560926678","8.4588775524436","218.251826722338","253.789637423448","262.102782815006"
"Cifuentes_and_Torres_2024","Boca Zacate","2","5",2012,8.876303122767467,-83.55769281891192,"handheld","Garmin Oregon 650","core depth limited by length of corer","natural","31.3788876801392","43.162116956712","20.1738258259797","51.5527135061189","63.3359427826916","27.1081073531153","36.1219095286443","21.3252809421945","48.4333882953099","57.4471904708388","10.5802059107494","0.0376542852429016","0.82076562444294","69.9256208536898","41.4991067681742","90.7226523057915","111.424727621864","132.221759073966","11.512806124386","439.865857689631","551.290585311495","572.087616763597"
"Cifuentes_and_Torres_2024","Boca Zacate","2","4",2012,8.876345448888607,-83.5574711060852,"handheld","Garmin Oregon 650","core depth limited by length of corer","natural","28.6371918712193","39.4044089959103","17.9394458017312","46.5766376729504","57.3438547976414","4.14339831639727","5.3597064981241","3.36629455847935","7.50969287487662","8.72600105660344","0","0.56378462165131","0.366016160845","33.7103909701128","21.3057403602105","45.6939162765307","55.0161313303234","66.9996566367412","20.2023979625827","592.52773138483","647.543862715153","659.527388021571"
"Cifuentes_and_Torres_2024","Boca Zacate","2","3",2012,8.876381696152784,-83.55723212575805,"handheld","Garmin Oregon 650","core depth limited by length of corer","natural","67.1396770543916","91.4316416339731","37.4214720395835","104.561149093975","128.853113673557","0.238697907843208","0.210980403158727","0.175976289209685","0.414674197052893","0.386956692368412","4.23208236429977","0.0269350532991287","0.246240839986802","71.8836332198205","37.5974483287931","96.1478802947175","109.481081548614","133.745328623511","14.0393877574641","294.787526096033","404.268607644647","428.532854719544"
"Cifuentes_and_Torres_2024","Boca Zacate","2","2",2012,8.87641967949207,-83.55700850873679,"handheld","Garmin Oregon 650","core depth limited by length of corer","natural","46.7510096842905","63.5225156417033","26.1028692180959","72.8538789023863","89.6253848597991","6.09006377502629","7.28712097125036","5.02467158974178","11.1147353647681","12.3117925609921","0","0.609387587911738","0.88529209186199","54.3357531390905","31.1275408078377","72.3043162927273","85.4632939469281","103.431857100565","5.70816326626651","272.036412665275","357.499706612203","375.46826976584"
"Cifuentes_and_Torres_2024","Boca Zacate","2","1",2012,8.876558066857884,-83.55681522935544,"handheld","Garmin Oregon 650","core depth limited by length of corer","natural","13.9898412277858","19.0213077356136","3.54611452079527","17.5359557485811","22.5674222564089","0","0","0","0","0","0","0.382662164409403","6.82552957344277","21.198032965638","3.54611452079527","26.2294994734658","24.7441474864333","29.7756139942611","5.70816326626651","251.917258176757","276.66140566319","281.692872171018"
"Cifuentes_and_Torres_2024","Boca Zacate","3","5",2012,8.88579217997502,-83.56030837386301,"handheld","Garmin Oregon 650","core depth limited by length of corer","natural","45.5232261716592","61.9605356292056","26.1139032692728","71.637129440932","88.0744388984784","0","0","0","0","0","0","0.109369894750611","2.01296619890939","47.6455622653192","26.1139032692728","64.0828717228656","73.759465534592","90.1967749921384","10.2819897976483","329.084316283925","402.843781818517","419.281091276063"
"Cifuentes_and_Torres_2024","Boca Zacate","3","4",2012,8.885721970784667,-83.56050312153015,"handheld","Garmin Oregon 650","core depth limited by length of corer","natural","32.7248810684392","44.6356483185291","18.2682586405879","50.9931397090271","62.903906959117","0","0","0","0","0","0","0.504426250862002","1.06232301082669","34.2916303301279","18.2682586405879","46.2023975802178","52.5598889707158","64.4706562208057","13.9042857166251","294.107846207376","346.667735178092","358.578502428182"
"Cifuentes_and_Torres_2024","Boca Zacate","3","3",2012,8.885642956774557,-83.56074597734437,"handheld","Garmin Oregon 650","core depth limited by length of corer","natural","39.6575478065863","54.2009428810415","22.9372756395673","62.5948234461537","77.1382185206089","1.60476875234979","1.71834984461829","1.19009878788905","2.79486754023884","2.90844863250734","0","0.0694447877978779","3.35878583048267","44.6905471772167","24.1273744274564","59.3475233439404","68.8179216046731","83.4748977713968","10.4062244915467","457.451974599861","526.269896204534","540.926872371258"
