study_id,site_id,core_id,species_code,code_type,habitat
Hamzeh_and_lahijani_2022,KM11,KM11_1,Avicennia marina,Genus species,mangrove
Hamzeh_and_lahijani_2022,KM11,KM11_2,Avicennia marina,Genus species,mangrove
Hamzeh_and_lahijani_2022,KM11,KM11_3,Avicennia marina,Genus species,mangrove
Hamzeh_and_lahijani_2022,KM12,KM12_1,Avicennia marina,Genus species,mangrove
Hamzeh_and_lahijani_2022,KM12,KM12_2,Avicennia marina,Genus species,mangrove
Hamzeh_and_lahijani_2022,KM12,KM12_3,Avicennia marina,Genus species,mangrove
Hamzeh_and_lahijani_2022,KM13,KM13_1,Avicennia marina,Genus species,mangrove
Hamzeh_and_lahijani_2022,KM13,KM13_2,Avicennia marina,Genus species,mangrove
Hamzeh_and_lahijani_2022,KM13,KM13_3,Avicennia marina,Genus species,mangrove
Hamzeh_and_lahijani_2022,KM21,KM21_1,Avicennia marina,Genus species,mangrove
Hamzeh_and_lahijani_2022,KM21,KM21_2,Avicennia marina,Genus species,mangrove
Hamzeh_and_lahijani_2022,KM21,KM21_3,Avicennia marina,Genus species,mangrove
Hamzeh_and_lahijani_2022,KM22,KM22_1,Avicennia marina,Genus species,mangrove
Hamzeh_and_lahijani_2022,KM22,KM22_2,Avicennia marina,Genus species,mangrove
Hamzeh_and_lahijani_2022,KM22,KM22_3,Avicennia marina,Genus species,mangrove
Hamzeh_and_lahijani_2022,KM31,KM31_1,Avicennia marina,Genus species,mangrove
Hamzeh_and_lahijani_2022,KM31,KM31_2,Avicennia marina,Genus species,mangrove
Hamzeh_and_lahijani_2022,KM31,KM31_3,Avicennia marina,Genus species,mangrove
Hamzeh_and_lahijani_2022,KM32,KM32_1,Avicennia marina,Genus species,mangrove
Hamzeh_and_lahijani_2022,KM32,KM32_2,Avicennia marina,Genus species,mangrove
Hamzeh_and_lahijani_2022,KM32,KM32_3,Avicennia marina,Genus species,mangrove
Hamzeh_and_lahijani_2022,KM33,KM33_1,Avicennia marina,Genus species,mangrove
Hamzeh_and_lahijani_2022,KM33,KM33_2,Avicennia marina,Genus species,mangrove
Hamzeh_and_lahijani_2022,KM33,KM33_3,Avicennia marina,Genus species,mangrove
Hamzeh_and_lahijani_2022,QM41,QM41_1,Avicennia marina,Genus species,mangrove
Hamzeh_and_lahijani_2022,QM41,QM41_2,Avicennia marina,Genus species,mangrove
Hamzeh_and_lahijani_2022,QM41,QM41_3,Avicennia marina,Genus species,mangrove
Hamzeh_and_lahijani_2022,QM42,QM42_1,Avicennia marina,Genus species,mangrove
Hamzeh_and_lahijani_2022,QM42,QM42_2,Avicennia marina,Genus species,mangrove
Hamzeh_and_lahijani_2022,QM42,QM42_3,Avicennia marina,Genus species,mangrove
Hamzeh_and_lahijani_2022,QM43,QM43_1,Avicennia marina,Genus species,mangrove
Hamzeh_and_lahijani_2022,QM43,QM43_2,Avicennia marina,Genus species,mangrove
Hamzeh_and_lahijani_2022,QM43,QM43_3,Avicennia marina,Genus species,mangrove
Hamzeh_and_lahijani_2022,QM51,QM51_1,Avicennia marina,Genus species,mangrove
Hamzeh_and_lahijani_2022,QM51,QM51_2,Avicennia marina,Genus species,mangrove
Hamzeh_and_lahijani_2022,QM51,QM51_3,Avicennia marina,Genus species,mangrove
Hamzeh_and_lahijani_2022,QM52,QM52_1,Avicennia marina,Genus species,mangrove
Hamzeh_and_lahijani_2022,QM52,QM52_2,Avicennia marina,Genus species,mangrove
Hamzeh_and_lahijani_2022,QM52,QM52_3,Avicennia marina,Genus species,mangrove
Hamzeh_and_lahijani_2022,QM61,QM61_1,Avicennia marina,Genus species,mangrove
Hamzeh_and_lahijani_2022,QM61,QM61_2,Avicennia marina,Genus species,mangrove
Hamzeh_and_lahijani_2022,QM61,QM61_3,Avicennia marina,Genus species,mangrove
Hamzeh_and_lahijani_2022,QM62,QM62_1,Avicennia marina,Genus species,mangrove
Hamzeh_and_lahijani_2022,QM62,QM62_2,Avicennia marina,Genus species,mangrove
