study_id,site_id,core_id,impact_class
Costa_et_al_2023,Baja-El Merito I (EMI),Baja-El Merito I (EMI)-I,natural
Costa_et_al_2023,Baja-San Jose,Baja-San Jose-1,natural
Costa_et_al_2023,Baja-San Jose,Baja-San Jose-2,natural
Costa_et_al_2023,Baja-San Jose,Baja-San Jose-3,natural
Costa_et_al_2023,Baja-San Jose,Baja-San Jose-I,natural
Costa_et_al_2023,Baja-San Jose,Baja-San Jose-II,natural
Costa_et_al_2023,Baja-Erizoso,Baja-Erizoso-1,natural
Costa_et_al_2023,Baja-El Tope,Baja-El Tope-1,natural
Costa_et_al_2023,Baja-El Tope,Baja-El Tope-2,natural
Costa_et_al_2023,Baja-El Tope,Baja-El Tope-3,natural
Costa_et_al_2023,Baja-El Tope,Baja-El Tope-4,natural
Costa_et_al_2023,Baja-San Gabriel I,Baja-San Gabriel I-1,natural
Costa_et_al_2023,Baja-San Gabriel I,Baja-San Gabriel I-2,natural
Costa_et_al_2023,Baja-San Gabriel I,Baja-San Gabriel I-3,natural
Costa_et_al_2023,Baja-San Lucas,Baja-San Lucas-1,natural
Costa_et_al_2023,Baja-San Lucas,Baja-San Lucas-2,natural
Costa_et_al_2023,Baja-San Lucas,Baja-San Lucas-3,natural
Costa_et_al_2023,Baja-Santispac,Baja-Santispac-1,natural
Costa_et_al_2023,Baja-Santispac,Baja-Santispac-2,natural
Costa_et_al_2023,Baja-Santispac,Baja-Santispac-3,natural
Costa_et_al_2023,Baja-El Requeson,Baja-El Requeson-1,natural
Costa_et_al_2023,Baja-El Mangle I,Baja-El Mangle I-1,natural
Costa_et_al_2023,Baja-El Mangle I,Baja-El Mangle I-2,natural
Costa_et_al_2023,Baja-Buenaventura,Baja-Buenaventura-1,natural
Costa_et_al_2023,Baja-Buenaventura,Baja-Buenaventura-2,natural
Costa_et_al_2023,Baja-Buenaventura,Baja-Buenaventura-4,natural
Costa_et_al_2023,Baja-Santa Barbara II,Baja-Santa Barbara II-1,natural
Costa_et_al_2023,Baja-Santa Barbara II,Baja-Santa Barbara II-2,natural
Costa_et_al_2023,Baja-Santa Barbara II,Baja-Santa Barbara II-3,natural
Costa_et_al_2023,Baja-San Gabriel II (SGII),Baja-San Gabriel II (SGII)-I,natural
Costa_et_al_2023,Baja-Bahia Magdalena,Baja-Bahia Magdalena-I,natural
Costa_et_al_2023,Baja-Bahia Magdalena,Baja-Bahia Magdalena-II,natural
Costa_et_al_2023,Baja-Bahia Magdalena,Baja-Bahia Magdalena-III,natural
Costa_et_al_2023,Baja-Punta Abreojos,Baja-Punta Abreojos-I,natural
Costa_et_al_2023,Baja-Campo Rene,Baja-Campo Rene-I,natural
Costa_et_al_2023,Baja-La Mona,Baja-La Mona-I,natural
Costa_et_al_2023,Baja-Las Animas,Baja-Las Animas-I,natural
Costa_et_al_2023,Baja-Isla Coronado,Baja-Isla Coronado-I,natural
Costa_et_al_2023,PanamaCaribbean-Bocas Town (BT),PanamaCaribbean-Bocas Town (BT)-1,natural
Costa_et_al_2023,PanamaCaribbean-Bocas Town (BT),PanamaCaribbean-Bocas Town (BT)-2,natural
Costa_et_al_2023,PanamaCaribbean-Station Forest (SF),PanamaCaribbean-Station Forest (SF)-1,natural
Costa_et_al_2023,PanamaCaribbean-Station Forest (SF),PanamaCaribbean-Station Forest (SF)-2,natural
Costa_et_al_2023,PanamaCaribbean-Station Forest (SF),PanamaCaribbean-Station Forest (SF)-3,natural
Costa_et_al_2023,PanamaCaribbean-Station Forest South (SFS),PanamaCaribbean-Station Forest South (SFS)-1,natural
Costa_et_al_2023,PanamaCaribbean-Station Forest South (SFS),PanamaCaribbean-Station Forest South (SFS)-2,natural
Costa_et_al_2023,PanamaCaribbean-A,PanamaCaribbean-A-1,natural
Costa_et_al_2023,PanamaCaribbean-A,PanamaCaribbean-A-2,natural
Costa_et_al_2023,PanamaCaribbean-B,PanamaCaribbean-B-1,natural
Costa_et_al_2023,PanamaCaribbean-B,PanamaCaribbean-B-2,natural
Costa_et_al_2023,PanamaCaribbean-C,PanamaCaribbean-C-1,natural
Costa_et_al_2023,PanamaCaribbean-C,PanamaCaribbean-C-2,natural
Costa_et_al_2023,PanamaCaribbean-D,PanamaCaribbean-D-1,natural
Costa_et_al_2023,PanamaCaribbean-D,PanamaCaribbean-D-2,natural
Costa_et_al_2023,PanamaCaribbean-E,PanamaCaribbean-E-1,natural
Costa_et_al_2023,PanamaCaribbean-E,PanamaCaribbean-E-2,natural
Costa_et_al_2023,PanamaCaribbean-F,PanamaCaribbean-F-1,natural
Costa_et_al_2023,PanamaCaribbean-F,PanamaCaribbean-F-2,natural
Costa_et_al_2023,PanamaCaribbean-G,PanamaCaribbean-G-1,natural
Costa_et_al_2023,PanamaCaribbean-G,PanamaCaribbean-G-2,natural
Costa_et_al_2023,PanamaCaribbean-H,PanamaCaribbean-H-1,natural
Costa_et_al_2023,PanamaCaribbean-H,PanamaCaribbean-H-2,natural
Costa_et_al_2023,PanamaCaribbean-H,PanamaCaribbean-H-4,natural
Costa_et_al_2023,PanamaCaribbean-H,PanamaCaribbean-H-5,natural
Costa_et_al_2023,PanamaCaribbean-H,PanamaCaribbean-H-6,natural
Costa_et_al_2023,PanamaCaribbean-H,PanamaCaribbean-H-7,natural
Costa_et_al_2023,PanamaCaribbean-BA,PanamaCaribbean-BA-4,natural
Costa_et_al_2023,PanamaCaribbean-BDS,PanamaCaribbean-BDS-1,natural
Costa_et_al_2023,PanamaCaribbean-BDS,PanamaCaribbean-BDS-2,natural
Costa_et_al_2023,PanamaCaribbean-BD,PanamaCaribbean-BD-1,natural
Costa_et_al_2023,PanamaCaribbean-BD,PanamaCaribbean-BD-2,natural
Costa_et_al_2023,PanamaCaribbean-SI,PanamaCaribbean-SI-1,natural
Costa_et_al_2023,PanamaCaribbean-SM,PanamaCaribbean-SM-1,natural
Costa_et_al_2023,PanamaCaribbean-Ga,PanamaCaribbean-Ga-1,natural
Costa_et_al_2023,PanamaCaribbean-Ga,PanamaCaribbean-Ga-2,natural
Costa_et_al_2023,PanamaPacific-LP VI,PanamaPacific-LP VI-1,natural
Costa_et_al_2023,PanamaPacific-LP II,PanamaPacific-LP II-1,natural
Costa_et_al_2023,PanamaPacific-LP II,PanamaPacific-LP II-2,natural
Costa_et_al_2023,PanamaPacific-LP MM,PanamaPacific-LP MM-1,natural
Costa_et_al_2023,PanamaPacific-LP IX,PanamaPacific-LP IX-1,natural
Costa_et_al_2023,PanamaPacific-LP I,PanamaPacific-LP I-1,natural
Costa_et_al_2023,PanamaPacific-LP I,PanamaPacific-LP I-2,natural
Costa_et_al_2023,PanamaPacific-LP V,PanamaPacific-LP V-1,natural
Costa_et_al_2023,PanamaPacific-LP V,PanamaPacific-LP V-2,natural
Costa_et_al_2023,PanamaPacific-LP BA,PanamaPacific-LP BA-1,natural
Costa_et_al_2023,PanamaPacific-LP BA,PanamaPacific-LP BA-2,natural
Costa_et_al_2023,PanamaPacific-VE RN,PanamaPacific-VE RN-1,natural
Costa_et_al_2023,PanamaPacific-VE RN,PanamaPacific-VE RN-2,natural
Costa_et_al_2023,PanamaPacific-VE LI,PanamaPacific-VE LI-1,natural
Costa_et_al_2023,PanamaPacific-VE LI,PanamaPacific-VE LI-2,natural
Costa_et_al_2023,PanamaPacific-VE I,PanamaPacific-VE I-1,natural
Costa_et_al_2023,PanamaPacific-VE V,PanamaPacific-VE V-1,natural
Costa_et_al_2023,PanamaPacific-VE II,PanamaPacific-VE II-1,natural
Costa_et_al_2023,PanamaPacific-VE VII,PanamaPacific-VE VII-1,natural
