study_id,site_id,core_id,species_code,code_type,habitat
Costa_et_al_2023,Galapagos-Carthago Grande (CG)-I,Galapagos-Carthago Grande (CG)-I-1,Rhizophora mangle,Genus species,mangrove
Costa_et_al_2023,Galapagos-Carthago Grande (CG)-I,Galapagos-Carthago Grande (CG)-I-1,Avicennia germinans,Genus species,mangrove
Costa_et_al_2023,Galapagos-Carthago Grande (CG)-I,Galapagos-Carthago Grande (CG)-I-2,Rhizophora mangle,Genus species,mangrove
Costa_et_al_2023,Galapagos-Carthago Grande (CG)-I,Galapagos-Carthago Grande (CG)-I-2,Avicennia germinans,Genus species,mangrove
Costa_et_al_2023,Galapagos-Carthago Grande (CG)-I,Galapagos-Carthago Grande (CG)-I-3,Rhizophora mangle,Genus species,mangrove
Costa_et_al_2023,Galapagos-Carthago Grande (CG)-I,Galapagos-Carthago Grande (CG)-I-3,Avicennia germinans,Genus species,mangrove
Costa_et_al_2023,Galapagos-Carthago Grande (CG)-II,Galapagos-Carthago Grande (CG)-II-1,Laguncularia racemosa,Genus species,mangrove
Costa_et_al_2023,Galapagos-Carthago Chica (CC)-I,Galapagos-Carthago Chica (CC)-I-1,Rhizophora mangle,Genus species,mangrove
Costa_et_al_2023,Galapagos-Carthago Chica (CC)-I,Galapagos-Carthago Chica (CC)-I-1,Laguncularia racemosa,Genus species,mangrove
Costa_et_al_2023,Galapagos-Carthago Chica (CC)-II,Galapagos-Carthago Chica (CC)-II-1,Rhizophora mangle,Genus species,mangrove
Costa_et_al_2023,Galapagos-Carthago Chica (CC)-III,Galapagos-Carthago Chica (CC)-III-1,Laguncularia racemosa,Genus species,mangrove
Costa_et_al_2023,Galapagos-Carthago Chica (CC)-III,Galapagos-Carthago Chica (CC)-III-1,Rhizophora mangle,Genus species,mangrove
Costa_et_al_2023,Galapagos-Norte (N)-I,Galapagos-Norte (N)-I-1,Laguncularia racemosa,Genus species,mangrove
Costa_et_al_2023,Galapagos-Norte (N)-I,Galapagos-Norte (N)-I-1,Rhizophora mangle,Genus species,mangrove
Costa_et_al_2023,Galapagos-Norte (N)-III,Galapagos-Norte (N)-III-1,Laguncularia racemosa,Genus species,mangrove
Costa_et_al_2023,Galapagos-Norte (N)-III,Galapagos-Norte (N)-III-1,Rhizophora mangle,Genus species,mangrove
Costa_et_al_2023,Galapagos-Norte (N)-IV,Galapagos-Norte (N)-IV-1,Laguncularia racemosa,Genus species,mangrove
Costa_et_al_2023,Galapagos-Norte (N)-IV,Galapagos-Norte (N)-IV-1,Rhizophora mangle,Genus species,mangrove
Costa_et_al_2023,Galapagos-Poza de Patillos (PP)-I,Galapagos-Poza de Patillos (PP)-I-1,Rhizophora mangle,Genus species,mangrove
Costa_et_al_2023,Galapagos-Poza de Patillos (PP)-II,Galapagos-Poza de Patillos (PP)-II-1,Rhizophora mangle,Genus species,mangrove
Costa_et_al_2023,Galapagos-Punta Mangle (PM)-I,Galapagos-Punta Mangle (PM)-I-1,Rhizophora mangle,Genus species,mangrove
Costa_et_al_2023,Galapagos-Urvina (U)-I,Galapagos-Urvina (U)-I-1,Rhizophora mangle,Genus species,mangrove
Costa_et_al_2023,Galapagos-Urvina (U)-I,Galapagos-Urvina (U)-I-1,Laguncularia racemosa,Genus species,mangrove
Costa_et_al_2023,Galapagos-Urvina (U)-I,Galapagos-Urvina (U)-I-2,Rhizophora mangle,Genus species,mangrove
Costa_et_al_2023,Galapagos-Canones (CAN)-I,Galapagos-Cañones (CAN)-I-1,Rhizophora mangle,Genus species,mangrove
Costa_et_al_2023,Galapagos-Elizabeth (E)-I,Galapagos-Elizabeth (E)-I-1,Rhizophora mangle,Genus species,mangrove
Costa_et_al_2023,Galapagos-Baleado (B)-I,Galapagos-Baleado (B)-I-1,Rhizophora mangle,Genus species,mangrove
Costa_et_al_2023,Galapagos-Baleado (B)-I,Galapagos-Baleado (B)-I-2,Rhizophora mangle,Genus species,mangrove
Costa_et_al_2023,Galapagos-Baleado (B)-I,Galapagos-Baleado (B)-I-3,Rhizophora mangle,Genus species,mangrove
Costa_et_al_2023,Galapagos-Punta Morena (PM)-II,Galapagos-Punta Morena (PM)-II-1,Rhizophora mangle,Genus species,mangrove
Costa_et_al_2023,Galapagos-Poza de Parroquiano (PP)-I,Galapagos-Poza de Parroquiano (PP)-I-1,Laguncularia racemosa,Genus species,mangrove
Costa_et_al_2023,Galapagos-Poza de Parroquiano (PP)-I,Galapagos-Poza de Parroquiano (PP)-I-1,Rhizophora mangle,Genus species,mangrove
Costa_et_al_2023,Galapagos-Poza de Parroquiano (PP)-I,Galapagos-Poza de Parroquiano (PP)-I-2,Rhizophora mangle,Genus species,mangrove
Costa_et_al_2023,Galapagos-Laguna Azul (LA)-I,Galapagos-Laguna Azul (LA)-I-1,Laguncularia racemosa,Genus species,mangrove
Costa_et_al_2023,Galapagos-Laguna Azul (LA)-I,Galapagos-Laguna Azul (LA)-I-1,Rhizophora mangle,Genus species,mangrove
Costa_et_al_2023,Galapagos-Puerto Nuevo (PN)-I,Galapagos-Puerto Nuevo (PN)-I-1,Rhizophora mangle,Genus species,mangrove
Costa_et_al_2023,Galapagos-Puerto Nuevo (PN)-I,Galapagos-Puerto Nuevo (PN)-I-2,Laguncularia racemosa,Genus species,mangrove
Costa_et_al_2023,Galapagos-Sarten (S)-I,Galapagos-Sarten (S)-I-1,Rhizophora mangle,Genus species,mangrove
Costa_et_al_2023,Galapagos-Sarten (S)-I,Galapagos-Sarten (S)-I-1,Laguncularia racemosa,Genus species,mangrove
Costa_et_al_2023,Galapagos-Tortuga Negra (TN)-I,Galapagos-Tortuga Negra (TN)-I-1,Rhizophora mangle,Genus species,mangrove
Costa_et_al_2023,Galapagos-Tortuga Negra (TN)-IV,Galapagos-Tortuga Negra (TN)-IV-1,Rhizophora mangle,Genus species,mangrove
Costa_et_al_2023,Galapagos-Tortuga Negra (TN)-IV,Galapagos-Tortuga Negra (TN)-IV-1,Laguncularia racemosa,Genus species,mangrove
Costa_et_al_2023,Galapagos-Itabaca (I)-I,Galapagos-Itabaca (I)-I-1,Rhizophora mangle,Genus species,mangrove
Costa_et_al_2023,Galapagos-Itabaca (I)-I,Galapagos-Itabaca (I)-I-1,Laguncularia racemosa,Genus species,mangrove
Costa_et_al_2023,Galapagos-Puerto Grande (PG)-I,Galapagos-Puerto Grande (PG)-I-1,Laguncularia racemosa,Genus species,mangrove
Costa_et_al_2023,Galapagos-Puerto Grande (PG)-I,Galapagos-Puerto Grande (PG)-I-1,Rhizophora mangle,Genus species,mangrove
Costa_et_al_2023,Galapagos-Puerto Grande (PG)-II,Galapagos-Puerto Grande (PG)-II-1,Rhizophora mangle,Genus species,mangrove
Costa_et_al_2023,Galapagos-Poza Sardina (PS)-I,Galapagos-Poza Sardina (PS)-I-1,Rhizophora mangle,Genus species,mangrove
Costa_et_al_2023,Galapagos-Poza Sardina (PS)-I,Galapagos-Poza Sardina (PS)-I-1,Laguncularia racemosa,Genus species,mangrove
Costa_et_al_2023,Galapagos-Baronesa (B)-I,Galapagos-Baronesa (B)-I-1,Rhizophora mangle,Genus species,mangrove
Costa_et_al_2023,Galapagos-Roca Fuerte (RF)-I,Galapagos-Roca Fuerte (RF)-I-1,Rhizophora mangle,Genus species,mangrove
Costa_et_al_2023,Galapagos-Garrapatero (G)-I,Galapagos-Garrapatero (G)-I-1,Rhizophora mangle,Genus species,mangrove
Costa_et_al_2023,Baja-Mogote V,Baja-Mogote V-1,Rhizophora mangle,Genus species,mangrove
