"","Core","Source","Site_name","Site","Habitat_type","Latitude","Longitude","accuracy_flag","accuracy_code","Country","Year_collected","U_depth_m","L_depth_m","Method","OC_perc","BD_reported_g_cm3","DOI"
"11","AC_2_B","Russell et al submitted","SKR AC_2_B","Acraman Creek","Intertidal saltmarsh",-32.450237,134.04693,"direct from dataset",1,"Australia",2021,0.2,0.3,"EA",1.67,0.741670527,"https://doi.org/10.1007/s12237-023-01260-4"
"12","AC_2_B","Russell et al submitted","SKR AC_2_B","Acraman Creek","Intertidal saltmarsh",-32.450237,134.04693,"direct from dataset",1,"Australia",2021,0.3,0.4,"EA",0.71,0.911364536,"https://doi.org/10.1007/s12237-023-01260-4"
"13","AC_2_B","Russell et al submitted","SKR AC_2_B","Acraman Creek","Intertidal saltmarsh",-32.450237,134.04693,"direct from dataset",1,"Australia",2021,0.4,0.5,"EA",0,1.138910166,"https://doi.org/10.1007/s12237-023-01260-4"
"14","AC_2_C","Russell et al submitted","SKR AC_2_C","Acraman Creek","Intertidal saltmarsh",-32.450265,134.046918,"direct from dataset",1,"Australia",2021,0,0.05,"EA",19.1,0.240302703,"https://doi.org/10.1007/s12237-023-01260-4"
"15","AC_2_C","Russell et al submitted","SKR AC_2_C","Acraman Creek","Intertidal saltmarsh",-32.450265,134.046918,"direct from dataset",1,"Australia",2021,0.05,0.1,"EA",13.1,0.209800469,"https://doi.org/10.1007/s12237-023-01260-4"
"16","AC_2_C","Russell et al submitted","SKR AC_2_C","Acraman Creek","Intertidal saltmarsh",-32.450265,134.046918,"direct from dataset",1,"Australia",2021,0.1,0.2,"EA",8.32,0.269749167,"https://doi.org/10.1007/s12237-023-01260-4"
"17","AC_2_C","Russell et al submitted","SKR AC_2_C","Acraman Creek","Intertidal saltmarsh",-32.450265,134.046918,"direct from dataset",1,"Australia",2021,0.2,0.3,"EA",3.4,0.599482047,"https://doi.org/10.1007/s12237-023-01260-4"
"18","AC_2_C","Russell et al submitted","SKR AC_2_C","Acraman Creek","Intertidal saltmarsh",-32.450265,134.046918,"direct from dataset",1,"Australia",2021,0.3,0.4,"EA",0.73,0.9391233,"https://doi.org/10.1007/s12237-023-01260-4"
"19","AC_2_C","Russell et al submitted","SKR AC_2_C","Acraman Creek","Intertidal saltmarsh",-32.450265,134.046918,"direct from dataset",1,"Australia",2021,0.4,0.5,"EA",0,1.074693274,"https://doi.org/10.1007/s12237-023-01260-4"
"20","AC_3_A","Russell et al submitted","SKR AC_3_A","Acraman Creek","Intertidal saltmarsh",-32.45096,134.045897,"direct from dataset",1,"Australia",2021,0,0.05,"EA",0.74,1.272304459,"https://doi.org/10.1007/s12237-023-01260-4"
"21","AC_3_A","Russell et al submitted","SKR AC_3_A","Acraman Creek","Intertidal saltmarsh",-32.45096,134.045897,"direct from dataset",1,"Australia",2021,0.05,0.1,"EA",0.36,1.186942111,"https://doi.org/10.1007/s12237-023-01260-4"
"22","AC_3_A","Russell et al submitted","SKR AC_3_A","Acraman Creek","Intertidal saltmarsh",-32.45096,134.045897,"direct from dataset",1,"Australia",2021,0.1,0.2,"EA",0,1.330143638,"https://doi.org/10.1007/s12237-023-01260-4"
"23","AC_3_A","Russell et al submitted","SKR AC_3_A","Acraman Creek","Intertidal saltmarsh",-32.45096,134.045897,"direct from dataset",1,"Australia",2021,0.2,0.3,"EA",0,1.437802082,"https://doi.org/10.1007/s12237-023-01260-4"
"24","AC_3_A","Russell et al submitted","SKR AC_3_A","Acraman Creek","Intertidal saltmarsh",-32.45096,134.045897,"direct from dataset",1,"Australia",2021,0.3,0.4,"EA",0,1.290372873,"https://doi.org/10.1007/s12237-023-01260-4"
"25","AC_3_A","Russell et al submitted","SKR AC_3_A","Acraman Creek","Intertidal saltmarsh",-32.45096,134.045897,"direct from dataset",1,"Australia",2021,0.4,0.5,"EA",0.31,1.328875471,"https://doi.org/10.1007/s12237-023-01260-4"
"26","AC_3_B","Russell et al submitted","SKR AC_3_B","Acraman Creek","Intertidal saltmarsh",-32.450985,134.045866,"direct from dataset",1,"Australia",2021,0,0.05,"EA",0.61,1.188893596,"https://doi.org/10.1007/s12237-023-01260-4"
"27","AC_3_B","Russell et al submitted","SKR AC_3_B","Acraman Creek","Intertidal saltmarsh",-32.450985,134.045866,"direct from dataset",1,"Australia",2021,0.05,0.1,"EA",0.35,1.424055821,"https://doi.org/10.1007/s12237-023-01260-4"
"28","AC_3_B","Russell et al submitted","SKR AC_3_B","Acraman Creek","Intertidal saltmarsh",-32.450985,134.045866,"direct from dataset",1,"Australia",2021,0.1,0.2,"EA",0,1.349793332,"https://doi.org/10.1007/s12237-023-01260-4"
"29","AC_3_B","Russell et al submitted","SKR AC_3_B","Acraman Creek","Intertidal saltmarsh",-32.450985,134.045866,"direct from dataset",1,"Australia",2021,0.2,0.3,"EA",0,1.256634007,"https://doi.org/10.1007/s12237-023-01260-4"
"30","AC_3_B","Russell et al submitted","SKR AC_3_B","Acraman Creek","Intertidal saltmarsh",-32.450985,134.045866,"direct from dataset",1,"Australia",2021,0.3,0.4,"EA",0,1.406187808,"https://doi.org/10.1007/s12237-023-01260-4"
"31","AC_3_B","Russell et al submitted","SKR AC_3_B","Acraman Creek","Intertidal saltmarsh",-32.450985,134.045866,"direct from dataset",1,"Australia",2021,0.4,0.5,"EA",0,1.296661078,"https://doi.org/10.1007/s12237-023-01260-4"
"32","AC_3_C","Russell et al submitted","SKR AC_3_C","Acraman Creek","Intertidal saltmarsh",-32.450932,134.045653,"direct from dataset",1,"Australia",2021,0,0.05,"EA",0.52,1.080565334,"https://doi.org/10.1007/s12237-023-01260-4"
"33","AC_3_C","Russell et al submitted","SKR AC_3_C","Acraman Creek","Intertidal saltmarsh",-32.450932,134.045653,"direct from dataset",1,"Australia",2021,0.05,0.1,"EA",0.26,1.234493476,"https://doi.org/10.1007/s12237-023-01260-4"
"34","AC_3_C","Russell et al submitted","SKR AC_3_C","Acraman Creek","Intertidal saltmarsh",-32.450932,134.045653,"direct from dataset",1,"Australia",2021,0.1,0.2,"EA",0,1.155283826,"https://doi.org/10.1007/s12237-023-01260-4"
"35","AC_3_C","Russell et al submitted","SKR AC_3_C","Acraman Creek","Intertidal saltmarsh",-32.450932,134.045653,"direct from dataset",1,"Australia",2021,0.2,0.3,"EA",0,1.216359831,"https://doi.org/10.1007/s12237-023-01260-4"
"36","AC_3_C","Russell et al submitted","SKR AC_3_C","Acraman Creek","Intertidal saltmarsh",-32.450932,134.045653,"direct from dataset",1,"Australia",2021,0.3,0.4,"EA",1.24,1.377508898,"https://doi.org/10.1007/s12237-023-01260-4"
"37","AC_3_C","Russell et al submitted","SKR AC_3_C","Acraman Creek","Intertidal saltmarsh",-32.450932,134.045653,"direct from dataset",1,"Australia",2021,0.4,0.5,"EA",0,1.307786717,"https://doi.org/10.1007/s12237-023-01260-4"
"38","AC_1_A","Russell et al submitted","SKR AC_1_A","Acraman Creek","Supratidal saltmarsh",-32.453274,134.042862,"direct from dataset",1,"Australia",2021,0,0.05,"EA",0.53,0.6378359,"https://doi.org/10.1007/s12237-023-01260-4"
"39","AC_1_A","Russell et al submitted","SKR AC_1_A","Acraman Creek","Supratidal saltmarsh",-32.453274,134.042862,"direct from dataset",1,"Australia",2021,0.05,0.1,"EA",0.68,0.842244449,"https://doi.org/10.1007/s12237-023-01260-4"
"40","AC_1_A","Russell et al submitted","SKR AC_1_A","Acraman Creek","Supratidal saltmarsh",-32.453274,134.042862,"direct from dataset",1,"Australia",2021,0.1,0.2,"EA",0,1.29950082,"https://doi.org/10.1007/s12237-023-01260-4"
"41","AC_1_A","Russell et al submitted","SKR AC_1_A","Acraman Creek","Supratidal saltmarsh",-32.453274,134.042862,"direct from dataset",1,"Australia",2021,0.2,0.3,"EA",0,1.200715866,"https://doi.org/10.1007/s12237-023-01260-4"
"42","AC_1_A","Russell et al submitted","SKR AC_1_A","Acraman Creek","Supratidal saltmarsh",-32.453274,134.042862,"direct from dataset",1,"Australia",2021,0.3,0.4,"EA",0,1.323976081,"https://doi.org/10.1007/s12237-023-01260-4"
"43","AC_1_A","Russell et al submitted","SKR AC_1_A","Acraman Creek","Supratidal saltmarsh",-32.453274,134.042862,"direct from dataset",1,"Australia",2021,0.4,0.5,"EA",0,1.197350261,"https://doi.org/10.1007/s12237-023-01260-4"
"44","AC_1_B","Russell et al submitted","SKR AC_1_B","Acraman Creek","Supratidal saltmarsh",-32.453275,134.042788,"direct from dataset",1,"Australia",2021,0,0.05,"EA",0.3,0.873946162,"https://doi.org/10.1007/s12237-023-01260-4"
"45","AC_1_B","Russell et al submitted","SKR AC_1_B","Acraman Creek","Supratidal saltmarsh",-32.453275,134.042788,"direct from dataset",1,"Australia",2021,0.05,0.1,"EA",0.44,0.64694976,"https://doi.org/10.1007/s12237-023-01260-4"
"46","AC_1_B","Russell et al submitted","SKR AC_1_B","Acraman Creek","Supratidal saltmarsh",-32.453275,134.042788,"direct from dataset",1,"Australia",2021,0.1,0.2,"EA",0,1.390701367,"https://doi.org/10.1007/s12237-023-01260-4"
"47","AC_1_B","Russell et al submitted","SKR AC_1_B","Acraman Creek","Supratidal saltmarsh",-32.453275,134.042788,"direct from dataset",1,"Australia",2021,0.2,0.3,"EA",0,1.622700936,"https://doi.org/10.1007/s12237-023-01260-4"
"48","AC_1_B","Russell et al submitted","SKR AC_1_B","Acraman Creek","Supratidal saltmarsh",-32.453275,134.042788,"direct from dataset",1,"Australia",2021,0.3,0.4,"EA",0,1.504819349,"https://doi.org/10.1007/s12237-023-01260-4"
"49","AC_1_B","Russell et al submitted","SKR AC_1_B","Acraman Creek","Supratidal saltmarsh",-32.453275,134.042788,"direct from dataset",1,"Australia",2021,0.4,0.5,"EA",0,1.503220867,"https://doi.org/10.1007/s12237-023-01260-4"
"50","AC_1_C","Russell et al submitted","SKR AC_1_C","Acraman Creek","Supratidal saltmarsh",-32.453199,134.042782,"direct from dataset",1,"Australia",2021,0,0.05,"EA",1.02,0.958249497,"https://doi.org/10.1007/s12237-023-01260-4"
"51","AC_1_C","Russell et al submitted","SKR AC_1_C","Acraman Creek","Supratidal saltmarsh",-32.453199,134.042782,"direct from dataset",1,"Australia",2021,0.05,0.1,"EA",0.43,0.737981009,"https://doi.org/10.1007/s12237-023-01260-4"
"52","AC_1_C","Russell et al submitted","SKR AC_1_C","Acraman Creek","Supratidal saltmarsh",-32.453199,134.042782,"direct from dataset",1,"Australia",2021,0.1,0.2,"EA",0,1.238231765,"https://doi.org/10.1007/s12237-023-01260-4"
"53","AC_1_C","Russell et al submitted","SKR AC_1_C","Acraman Creek","Supratidal saltmarsh",-32.453199,134.042782,"direct from dataset",1,"Australia",2021,0.2,0.3,"EA",0,1.40527914,"https://doi.org/10.1007/s12237-023-01260-4"
"54","AC_1_C","Russell et al submitted","SKR AC_1_C","Acraman Creek","Supratidal saltmarsh",-32.453199,134.042782,"direct from dataset",1,"Australia",2021,0.3,0.4,"EA",0,1.475220661,"https://doi.org/10.1007/s12237-023-01260-4"
"55","AC_1_C","Russell et al submitted","SKR AC_1_C","Acraman Creek","Supratidal saltmarsh",-32.453199,134.042782,"direct from dataset",1,"Australia",2021,0.4,0.5,"EA",0,1.267445801,"https://doi.org/10.1007/s12237-023-01260-4"
"56","AC_4_A","Russell et al submitted","SKR AC_4_A","Acraman Creek","Supratidal saltmarsh",-32.438867,134.061461,"direct from dataset",1,"Australia",2021,0,0.05,"EA",0.87,1.240962377,"https://doi.org/10.1007/s12237-023-01260-4"
"57","AC_4_A","Russell et al submitted","SKR AC_4_A","Acraman Creek","Supratidal saltmarsh",-32.438867,134.061461,"direct from dataset",1,"Australia",2021,0.05,0.1,"EA",0.67,1.185731716,"https://doi.org/10.1007/s12237-023-01260-4"
"58","AC_4_A","Russell et al submitted","SKR AC_4_A","Acraman Creek","Supratidal saltmarsh",-32.438867,134.061461,"direct from dataset",1,"Australia",2021,0.1,0.2,"EA",0,1.095275426,"https://doi.org/10.1007/s12237-023-01260-4"
"59","AC_4_A","Russell et al submitted","SKR AC_4_A","Acraman Creek","Supratidal saltmarsh",-32.438867,134.061461,"direct from dataset",1,"Australia",2021,0.2,0.3,"EA",1.37,1.034955059,"https://doi.org/10.1007/s12237-023-01260-4"
"60","AC_4_A","Russell et al submitted","SKR AC_4_A","Acraman Creek","Supratidal saltmarsh",-32.438867,134.061461,"direct from dataset",1,"Australia",2021,0.3,0.4,"EA",1.03,1.081837883,"https://doi.org/10.1007/s12237-023-01260-4"
"61","AC_4_A","Russell et al submitted","SKR AC_4_A","Acraman Creek","Supratidal saltmarsh",-32.438867,134.061461,"direct from dataset",1,"Australia",2021,0.4,0.5,"EA",1.43,1.282989149,"https://doi.org/10.1007/s12237-023-01260-4"
"62","AC_4_B","Russell et al submitted","SKR AC_4_B","Acraman Creek","Supratidal saltmarsh",-32.439129,134.061372,"direct from dataset",1,"Australia",2021,0,0.05,"EA",1.53,1.008513581,"https://doi.org/10.1007/s12237-023-01260-4"
"63","AC_4_B","Russell et al submitted","SKR AC_4_B","Acraman Creek","Supratidal saltmarsh",-32.439129,134.061372,"direct from dataset",1,"Australia",2021,0.05,0.1,"EA",0.61,1.706799696,"https://doi.org/10.1007/s12237-023-01260-4"
"64","AC_4_B","Russell et al submitted","SKR AC_4_B","Acraman Creek","Supratidal saltmarsh",-32.439129,134.061372,"direct from dataset",1,"Australia",2021,0.1,0.2,"EA",0,1.056946149,"https://doi.org/10.1007/s12237-023-01260-4"
"65","AC_4_B","Russell et al submitted","SKR AC_4_B","Acraman Creek","Supratidal saltmarsh",-32.439129,134.061372,"direct from dataset",1,"Australia",2021,0.2,0.3,"EA",0,1.304731431,"https://doi.org/10.1007/s12237-023-01260-4"
"66","AC_4_B","Russell et al submitted","SKR AC_4_B","Acraman Creek","Supratidal saltmarsh",-32.439129,134.061372,"direct from dataset",1,"Australia",2021,0.3,0.4,"EA",1.55,1.247740869,"https://doi.org/10.1007/s12237-023-01260-4"
"67","AC_4_B","Russell et al submitted","SKR AC_4_B","Acraman Creek","Supratidal saltmarsh",-32.439129,134.061372,"direct from dataset",1,"Australia",2021,0.4,0.5,"EA",0,1.451802705,"https://doi.org/10.1007/s12237-023-01260-4"
"68","AC_4_C","Russell et al submitted","SKR AC_4_C","Acraman Creek","Supratidal saltmarsh",-32.439165,134.061491,"direct from dataset",1,"Australia",2021,0,0.05,"EA",0.82,0.876944358,"https://doi.org/10.1007/s12237-023-01260-4"
"69","AC_4_C","Russell et al submitted","SKR AC_4_C","Acraman Creek","Supratidal saltmarsh",-32.439165,134.061491,"direct from dataset",1,"Australia",2021,0.05,0.1,"EA",0,1.806569076,"https://doi.org/10.1007/s12237-023-01260-4"
"70","AC_4_C","Russell et al submitted","SKR AC_4_C","Acraman Creek","Supratidal saltmarsh",-32.439165,134.061491,"direct from dataset",1,"Australia",2021,0.1,0.2,"EA",0.29,1.035093591,"https://doi.org/10.1007/s12237-023-01260-4"
"71","AC_4_C","Russell et al submitted","SKR AC_4_C","Acraman Creek","Supratidal saltmarsh",-32.439165,134.061491,"direct from dataset",1,"Australia",2021,0.2,0.3,"EA",0,1.177976245,"https://doi.org/10.1007/s12237-023-01260-4"
"72","AC_4_C","Russell et al submitted","SKR AC_4_C","Acraman Creek","Supratidal saltmarsh",-32.439165,134.061491,"direct from dataset",1,"Australia",2021,0.3,0.4,"EA",0,1.217423793,"https://doi.org/10.1007/s12237-023-01260-4"
"73","AC_4_C","Russell et al submitted","SKR AC_4_C","Acraman Creek","Supratidal saltmarsh",-32.439165,134.061491,"direct from dataset",1,"Australia",2021,0.4,0.5,"EA",0,0.42047703,"https://doi.org/10.1007/s12237-023-01260-4"
"74","W_10_1","Russell et al submitted","SKR W_10_1","Cape Missiessy","Intertidal saltmarsh",-32.42966,133.88769,"direct from dataset",1,"Australia",2021,0,0.05,"EA",12.7,0.296221775,"https://doi.org/10.1007/s12237-023-01260-4"
"75","W_10_4","Russell et al submitted","SKR W_10_4","Cape Missiessy","Intertidal saltmarsh",-32.42966,133.88769,"direct from dataset",1,"Australia",2021,0.2,0.3,"EA",2.02,0.851358149,"https://doi.org/10.1007/s12237-023-01260-4"
"76","W_10_5","Russell et al submitted","SKR W_10_5","Cape Missiessy","Intertidal saltmarsh",-32.42966,133.88769,"direct from dataset",1,"Australia",2021,0.3,0.4,"EA",6.68,0.476469931,"https://doi.org/10.1007/s12237-023-01260-4"
"77","W_10_6","Russell et al submitted","SKR W_10_6","Cape Missiessy","Intertidal saltmarsh",-32.42966,133.88769,"direct from dataset",1,"Australia",2021,0.4,0.5,"EA",1.9,0.796026157,"https://doi.org/10.1007/s12237-023-01260-4"
"78","W_11_1","Russell et al submitted","SKR W_11_1","Cape Missiessy","Intertidal saltmarsh",-32.42948,133.88754,"direct from dataset",1,"Australia",2021,0,0.05,"EA",2.45,0.537600604,"https://doi.org/10.1007/s12237-023-01260-4"
"79","W_11_2","Russell et al submitted","SKR W_11_2","Cape Missiessy","Intertidal saltmarsh",-32.42948,133.88754,"direct from dataset",1,"Australia",2021,0.05,0.1,"EA",1.52,0.671529175,"https://doi.org/10.1007/s12237-023-01260-4"
"80","W_11_3","Russell et al submitted","SKR W_11_3","Cape Missiessy","Intertidal saltmarsh",-32.42948,133.88754,"direct from dataset",1,"Australia",2021,0.1,0.2,"EA",0.93,0.866448692,"https://doi.org/10.1007/s12237-023-01260-4"
"81","W_11_4","Russell et al submitted","SKR W_11_4","Cape Missiessy","Intertidal saltmarsh",-32.42948,133.88754,"direct from dataset",1,"Australia",2021,0.2,0.3,"EA",0.84,1.090291751,"https://doi.org/10.1007/s12237-023-01260-4"
"82","W_11_5","Russell et al submitted","SKR W_11_5","Cape Missiessy","Intertidal saltmarsh",-32.42948,133.88754,"direct from dataset",1,"Australia",2021,0.3,0.4,"EA",0.51,1.2416603,"https://doi.org/10.1007/s12237-023-01260-4"
"83","W_11_6","Russell et al submitted","SKR W_11_6","Cape Missiessy","Intertidal saltmarsh",-32.42948,133.88754,"direct from dataset",1,"Australia",2021,0.4,0.5,"EA",0.48,1.250318309,"https://doi.org/10.1007/s12237-023-01260-4"
"84","W_6_1","Russell et al submitted","SKR W_6_1","Cape Missiessy","Intertidal saltmarsh",-32.43569,133.88633,"direct from dataset",1,"Australia",2021,0,0.05,"EA",0.51,0.25974026,"https://doi.org/10.1007/s12237-023-01260-4"
"85","W_6_2","Russell et al submitted","SKR W_6_2","Cape Missiessy","Intertidal saltmarsh",-32.43569,133.88633,"direct from dataset",1,"Australia",2021,0.05,0.1,"EA",0.87,1.121011785,"https://doi.org/10.1007/s12237-023-01260-4"
"86","W_6_3","Russell et al submitted","SKR W_6_3","Cape Missiessy","Intertidal saltmarsh",-32.43569,133.88633,"direct from dataset",1,"Australia",2021,0.1,0.2,"EA",0.62,1.232394366,"https://doi.org/10.1007/s12237-023-01260-4"
"87","W_6_4","Russell et al submitted","SKR W_6_4","Cape Missiessy","Intertidal saltmarsh",-32.43569,133.88633,"direct from dataset",1,"Australia",2021,0.2,0.3,"EA",0.65,1.366532529,"https://doi.org/10.1007/s12237-023-01260-4"
"88","W_6_5","Russell et al submitted","SKR W_6_5","Cape Missiessy","Intertidal saltmarsh",-32.43569,133.88633,"direct from dataset",1,"Australia",2021,0.3,0.4,"EA",0.76,1.29778672,"https://doi.org/10.1007/s12237-023-01260-4"
"89","W_6_6","Russell et al submitted","SKR W_6_6","Cape Missiessy","Intertidal saltmarsh",-32.43569,133.88633,"direct from dataset",1,"Australia",2021,0.4,0.5,"EA",1.03,0.969567404,"https://doi.org/10.1007/s12237-023-01260-4"
"90","W_7_1","Russell et al submitted","SKR W_7_1","Cape Missiessy","Intertidal saltmarsh",-32.43582,133.88651,"direct from dataset",1,"Australia",2021,0,0.05,"EA",0.61,0.807972837,"https://doi.org/10.1007/s12237-023-01260-4"
"91","W_7_2","Russell et al submitted","SKR W_7_2","Cape Missiessy","Intertidal saltmarsh",-32.43582,133.88651,"direct from dataset",1,"Australia",2021,0.05,0.1,"EA",1.04,0.799239884,"https://doi.org/10.1007/s12237-023-01260-4"
"92","W_7_3","Russell et al submitted","SKR W_7_3","Cape Missiessy","Intertidal saltmarsh",-32.43582,133.88651,"direct from dataset",1,"Australia",2021,0.1,0.2,"EA",0.72,1.095461659,"https://doi.org/10.1007/s12237-023-01260-4"
"93","W_7_4","Russell et al submitted","SKR W_7_4","Cape Missiessy","Intertidal saltmarsh",-32.43582,133.88651,"direct from dataset",1,"Australia",2021,0.2,0.3,"EA",0.63,1.232394366,"https://doi.org/10.1007/s12237-023-01260-4"
"94","W_7_5","Russell et al submitted","SKR W_7_5","Cape Missiessy","Intertidal saltmarsh",-32.43582,133.88651,"direct from dataset",1,"Australia",2021,0.3,0.4,"EA",0.7,1.1848871,"https://doi.org/10.1007/s12237-023-01260-4"
"95","W_7_6","Russell et al submitted","SKR W_7_6","Cape Missiessy","Intertidal saltmarsh",-32.43582,133.88651,"direct from dataset",1,"Australia",2021,0.4,0.5,"EA",0.7,0.980885312,"https://doi.org/10.1007/s12237-023-01260-4"
"96","W_8_1","Russell et al submitted","SKR W_8_1","Cape Missiessy","Intertidal saltmarsh",-32.43567,133.88657,"direct from dataset",1,"Australia",2021,0,0.05,"EA",0.81,1.390485772,"https://doi.org/10.1007/s12237-023-01260-4"
"97","W_8_2","Russell et al submitted","SKR W_8_2","Cape Missiessy","Intertidal saltmarsh",-32.43567,133.88657,"direct from dataset",1,"Australia",2021,0.05,0.1,"EA",1.09,0.94944668,"https://doi.org/10.1007/s12237-023-01260-4"
"98","W_8_3","Russell et al submitted","SKR W_8_3","Cape Missiessy","Intertidal saltmarsh",-32.43567,133.88657,"direct from dataset",1,"Australia",2021,0.1,0.2,"EA",0.92,1.288085657,"https://doi.org/10.1007/s12237-023-01260-4"
"99","W_8_4","Russell et al submitted","SKR W_8_4","Cape Missiessy","Intertidal saltmarsh",-32.43567,133.88657,"direct from dataset",1,"Australia",2021,0.2,0.3,"EA",0.44,1.04847837,"https://doi.org/10.1007/s12237-023-01260-4"
"100","W_8_5","Russell et al submitted","SKR W_8_5","Cape Missiessy","Intertidal saltmarsh",-32.43567,133.88657,"direct from dataset",1,"Australia",2021,0.3,0.4,"EA",0.57,1.113626202,"https://doi.org/10.1007/s12237-023-01260-4"
"101","W_8_6","Russell et al submitted","SKR W_8_6","Cape Missiessy","Intertidal saltmarsh",-32.43567,133.88657,"direct from dataset",1,"Australia",2021,0.4,0.5,"EA",0.78,1.167002012,"https://doi.org/10.1007/s12237-023-01260-4"
"102","W_9_1","Russell et al submitted","SKR W_9_1","Cape Missiessy","Intertidal saltmarsh",-32.42966,133.88769,"direct from dataset",1,"Australia",2021,0,0.05,"EA",13.1,0.228873239,"https://doi.org/10.1007/s12237-023-01260-4"
"103","W_9_5","Russell et al submitted","SKR W_9_5","Cape Missiessy","Intertidal saltmarsh",-32.42966,133.88769,"direct from dataset",1,"Australia",2021,0.3,0.4,"EA",18.2,0.188631791,"https://doi.org/10.1007/s12237-023-01260-4"
"104","W_9_6","Russell et al submitted","SKR W_9_6","Cape Missiessy","Intertidal saltmarsh",-32.42966,133.88769,"direct from dataset",1,"Australia",2021,0.4,0.5,"EA",25,0.110663984,"https://doi.org/10.1007/s12237-023-01260-4"
"105","W_1_1","Russell et al submitted","SKR W_1_1","Cape Missiessy","Supratidal saltmarsh",-32.44133,133.88515,"direct from dataset",1,"Australia",2021,0,0.05,"EA",1.88,1.154120403,"https://doi.org/10.1007/s12237-023-01260-4"
"106","W_1_2","Russell et al submitted","SKR W_1_2","Cape Missiessy","Supratidal saltmarsh",-32.44133,133.88515,"direct from dataset",1,"Australia",2021,0.05,0.1,"EA",1.6,1.514719364,"https://doi.org/10.1007/s12237-023-01260-4"
"107","W_1_3","Russell et al submitted","SKR W_1_3","Cape Missiessy","Supratidal saltmarsh",-32.44133,133.88515,"direct from dataset",1,"Australia",2021,0.1,0.2,"EA",1.15,1.350649351,"https://doi.org/10.1007/s12237-023-01260-4"
"108","W_1_4","Russell et al submitted","SKR W_1_4","Cape Missiessy","Supratidal saltmarsh",-32.44133,133.88515,"direct from dataset",1,"Australia",2021,0.2,0.3,"EA",1.12,1.393939394,"https://doi.org/10.1007/s12237-023-01260-4"
"109","W_1_5","Russell et al submitted","SKR W_1_5","Cape Missiessy","Supratidal saltmarsh",-32.44133,133.88515,"direct from dataset",1,"Australia",2021,0.3,0.4,"EA",0.7,1.584924879,"https://doi.org/10.1007/s12237-023-01260-4"
"110","W_1_6","Russell et al submitted","SKR W_1_6","Cape Missiessy","Supratidal saltmarsh",-32.44133,133.88515,"direct from dataset",1,"Australia",2021,0.4,0.5,"EA",0.59,2.08810797,"https://doi.org/10.1007/s12237-023-01260-4"
"111","W_13_1","Russell et al submitted","SKR W_13_1","Cape Missiessy","Supratidal saltmarsh",-32.43987,133.88556,"direct from dataset",1,"Australia",2021,0,0.05,"EA",0.72,3.033199195,"https://doi.org/10.1007/s12237-023-01260-4"
