study_id,bibliography_id,publication_type,bibtype,doi,url,author,keywords,title,publisher,year
Osland_et_al_2016,Osland_et_al_2016_data,primary,Misc,10.5066/F7J1017G,https://www.sciencebase.gov/catalog/item/5731fbace4b0dae0d5dc1e59,Michael J Osland,NCCWSC/CSC Data Product,"Vegetation, soil, and landscape data",U.S. Geological Survey,2017
