study_id,site_id,core_id,species_code,code_type,habitat
Liu_2005,"Techeng Island, Guandong",M0458,Avicennia marina,Genus species,mangrove
Liu_2005,"Techeng Island, Guandong",M0458,Rhizophora stylosa,Genus species,mangrove
Liu_2005,"Huguangzhen, Guangdong",M0459,Avicennia marina,Genus species,mangrove
Liu_2005,"Huguangzhen, Guangdong",M0459,Aegiceras corniculatum,Genus species,mangrove
Liu_2005,"Huguangzhen, Guangdong",M0460,Sonneratia apetala,Genus species,mangrove
Liu_2005,Leizhou Peninsula,M0461,Sonneratia apetala,Genus species,mangrove
Liu_2005,Leizhou Peninsula,M0462,Kandelia candel,Genus species,mangrove
Liu_et_al_2008,"Donghai Harbor Mangrove Reserve, Hainan Province",M0463,Lumnitzera racemosa,Genus species,mangrove
Liu_et_al_2008,"Donghai Harbor Mangrove Reserve, Hainan Province",M0464,Lumnitzera racemosa,Genus species,mangrove
Liu_et_al_2008,"Donghai Harbor Mangrove Reserve, Hainan Province",M0465,Lumnitzera racemosa,Genus species,mangrove
Liu_et_al_2008,"Donghai Harbor Mangrove Reserve, Hainan Province",M0466,Aegiceras corniculatum,Genus species,mangrove
Liu_et_al_2008,"Donghai Harbor Mangrove Reserve, Hainan Province",M0467,Aegiceras corniculatum,Genus species,mangrove
Liu_et_al_2008,"Donghai Harbor Mangrove Reserve, Hainan Province",M0468,Aegiceras corniculatum,Genus species,mangrove
Liu_et_al_2008,"Donghai Harbor Mangrove Reserve, Hainan Province",M0469,Bruguiera sexangula,Genus species,mangrove
Liu_et_al_2008,"Donghai Harbor Mangrove Reserve, Hainan Province",M0469,Ceriops tagal,Genus species,mangrove
Liu_et_al_2008,"Donghai Harbor Mangrove Reserve, Hainan Province",M0470,Rhizophora stylosa,Genus species,mangrove
Liu_et_al_2008,"Donghai Harbor Mangrove Reserve, Hainan Province",M0471,Kandelia candel,Genus species,mangrove
Liu_et_al_2008,"Donghai Harbor Mangrove Reserve, Hainan Province",M0472,Bruguiera sexangula,Genus species,mangrove
Liu_et_al_2008,"Donghai Harbor Mangrove Reserve, Hainan Province",M0473,Ceriops tagal,Genus species,mangrove
Liu_et_al_2008,"Donghai Harbor Mangrove Reserve, Hainan Province",M0474,Avicennia marina,Genus species,mangrove
Liu_et_al_2008,"Donghai Harbor Mangrove Reserve, Hainan Province",M0475,Bruguiera sexangula,Genus species,mangrove
Liu_et_al_2008,"Donghai Harbor Mangrove Reserve, Hainan Province",M0476,Acanthus ilicifolius,Genus species,mangrove
Liu_et_al_2008,"Donghai Harbor Mangrove Reserve, Hainan Province",M0477,Ceriops tagal,Genus species,mangrove
Liu_et_al_2008,"Donghai Harbor Mangrove Reserve, Hainan Province",M0478,Avicennia marina,Genus species,mangrove
Hu_et_al_2010,"Shanyutan Wetland, Minjiang River estuary, Fujian Province",M0479,Kandelia candel,Genus species,mangrove
Mao_et_al_2011,"Shenzhen Bay, Shenzhen City, Guangdong Province",M0480,Kandelia candel,Genus species,mangrove
Mao_et_al_2011,"Shenzhen Bay, Shenzhen City, Guangdong Province",M0481,Kandelia candel,Genus species,mangrove
Mao_et_al_2012,"Futian Mangrove Reserve, Shenzhen City, Guangdong Province",M0482,Kandelia candel,Genus species,mangrove
Mao_et_al_2012,"Futian Mangrove Reserve, Shenzhen City, Guangdong Province",M0483,Kandelia candel,Genus species,mangrove
Mao_et_al_2012,"Futian Mangrove Reserve, Shenzhen City, Guangdong Province",M0484,Kandelia candel,Genus species,mangrove
Xu_et_al_2012,"Zhanjiang National Nature Reserve, Gaoqiao Town, Zhanjiang, Guangdong Province (next to Shankou in Guangxi, Yingluo Bay)",M0485,Aegiceras corniculatum,Genus species,mangrove
Xu_et_al_2012,"Zhanjiang National Nature Reserve, Gaoqiao Town, Zhanjiang, Guangdong Province (next to Shankou in Guangxi, Yingluo Bay)",M0486,Bruguiera gymnorrhiza,Genus species,mangrove
Xu_et_al_2012,"Zhanjiang National Nature Reserve, Gaoqiao Town, Zhanjiang, Guangdong Province (next to Shankou in Guangxi, Yingluo Bay)",M0486,Kandelia candel,Genus species,mangrove
Xu_et_al_2012,"Zhanjiang National Nature Reserve, Gaoqiao Town, Zhanjiang, Guangdong Province (next to Shankou in Guangxi, Yingluo Bay)",M0487,Avicennia marina,Genus species,mangrove
Bhomia_et_al_2016_Honduras,Gulf of Fonseca,M0490,Rhizophora mangle,Genus species,mangrove
Bhomia_et_al_2016_Honduras,Gulf of Fonseca,M0491,Rhizophora mangle,Genus species,mangrove
Bhomia_et_al_2016_Honduras,Gulf of Fonseca,M0491,Laguncularia racemosa,Genus species,mangrove
Bhomia_et_al_2016_Honduras,Gulf of Fonseca,M0492,Avicennia germinans,Genus species,mangrove
Bhomia_et_al_2016_Honduras,Gulf of Fonseca,M0493,Rhizophora mangle,Genus species,mangrove
Bhomia_et_al_2016_Honduras,Tela,M0494,Rhizophora mangle,Genus species,mangrove
Bhomia_et_al_2016_Honduras,Tela,M0494,Laguncularia racemosa,Genus species,mangrove
Bhomia_et_al_2016_Honduras,Tela,M0495,Laguncularia racemosa,Genus species,mangrove
Bhomia_et_al_2016_Honduras,Tela,M0496,Rhizophora mangle,Genus species,mangrove
Bhomia_et_al_2016_Honduras,Tela,M0496,Laguncularia racemosa,Genus species,mangrove
Bhomia_et_al_2016_Honduras,Tela,M0496,Avicennia germinans,Genus species,mangrove
Bhomia_et_al_2016_Honduras,Tela,M0497,Rhizophora mangle,Genus species,mangrove
Bhomia_et_al_2016_Honduras,Tela,M0497,Laguncularia racemosa,Genus species,mangrove
Bhomia_et_al_2016_Honduras,Tela,M0498,Rhizophora mangle,Genus species,mangrove
Bhomia_et_al_2016_Honduras,Tela,M0498,Laguncularia racemosa,Genus species,mangrove
Bhomia_et_al_2016_Honduras,Roatan,M0499,Rhizophora mangle,Genus species,mangrove
Bhomia_et_al_2016_Honduras,Roatan,M0500,Rhizophora mangle,Genus species,mangrove
Bhomia_et_al_2016_Honduras,Guanaja,M0501,Rhizophora mangle,Genus species,mangrove
Bhomia_et_al_2016_Honduras,Guanaja,M0502,Rhizophora mangle,Genus species,mangrove
Bhomia_et_al_2016_Honduras,Utila,M0503,Rhizophora mangle,Genus species,mangrove
Bhomia_et_al_2016_Honduras,Utila,M0504,Avicennia germinans,Genus species,mangrove
Bhomia_et_al_2016_Honduras,Utila,M0505,Avicennia germinans,Genus species,mangrove
Bhomia_et_al_2016_Honduras,Utila,M0506,Rhizophora mangle,Genus species,mangrove
Bhomia_et_al_2016_Honduras,Utila,M0507,Rhizophora mangle,Genus species,mangrove
Ren_et_al_2008,Leizhou Bay,M0508,Rhizophora stylosa,Genus species,mangrove
Ren_et_al_2008,Leizhou Bay,M0508,Kandelia candel,Genus species,mangrove
Ren_et_al_2008,Leizhou Bay,M0509,Avicennia marina,Genus species,mangrove
Ren_et_al_2008,Leizhou Bay,M0509,Kandelia candel,Genus species,mangrove
Ren_et_al_2008,Leizhou Bay,M0510,Rhizophora stylosa,Genus species,mangrove
Ren_et_al_2008,Leizhou Bay,M0510,Sonneratia apetala,Genus species,mangrove
Ren_et_al_2008,Leizhou Bay,M0511,Avicennia marina,Genus species,mangrove
Ren_et_al_2008,Leizhou Bay,M0511,Kandelia candel,Genus species,mangrove
Ren_et_al_2008,Leizhou Bay,M0511,Sonneratia apetala,Genus species,mangrove
Ren_et_al_2008,Leizhou Bay,M0512,Kandelia candel,Genus species,mangrove
Ren_et_al_2008,Leizhou Bay,M0512,Sonneratia apetala,Genus species,mangrove
Ren_et_al_2008,Leizhou Bay,M0513,Sonneratia apetala,Genus species,mangrove
Bulmer_et_al_2016,Whangateau,M0514,Avicennia marina,Genus species,mangrove
Bulmer_et_al_2016,Bayswater,M0515,Avicennia marina,Genus species,mangrove
Bulmer_et_al_2016,Mangere,M0516,Avicennia marina,Genus species,mangrove
Bulmer_et_al_2016,Whangamata,M0517,Avicennia marina,Genus species,mangrove
Upkong_1997,Creek Town,M0518,Rhizophora racemosa,Genus species,mangrove
Upkong_1997,Creek Town,M0518,Rhizophora mangle,Genus species,mangrove
Upkong_1997,Creek Town,M0518,Avicennia africana,Genus species,mangrove
Upkong_1997,Creek Town,M0519,Rhizophora racemosa,Genus species,mangrove
Upkong_1997,Creek Town,M0519,Rhizophora mangle,Genus species,mangrove
Upkong_1997,Creek Town,M0519,Avicennia africana,Genus species,mangrove
Upkong_1997,Creek Town,M0520,Rhizophora racemosa,Genus species,mangrove
Upkong_1997,Creek Town,M0520,Rhizophora mangle,Genus species,mangrove
Upkong_1997,Creek Town,M0520,Avicennia africana,Genus species,mangrove
Upkong_1997,Creek Town,M0521,Rhizophora racemosa,Genus species,mangrove
Upkong_1997,Creek Town,M0521,Rhizophora mangle,Genus species,mangrove
Upkong_1997,Creek Town,M0521,Avicennia africana,Genus species,mangrove
Ranjan_2010,Pichavaram,M0522,Avicennia marina,Genus species,mangrove
Ranjan_2010,Pichavaram,M0522,Asparagus officinalis,Genus species,marsh
Ranjan_2010,Pichavaram,M0522,Rhizophora mucronata,Genus species,mangrove
Ranjan_2010,Pichavaram,M0523,Rhizophora mucronata,Genus species,mangrove
Ranjan_2010,Pichavaram,M0523,Bruguiera cylindrica,Genus species,mangrove
Ranjan_2010,Pichavaram,M0524,Avicennia marina,Genus species,mangrove
Gomes_et_al_2016,"Almada River, Ilhus-BA",M0525,Avicennia spp.,Genus,mangrove
Gomes_et_al_2016,"Almada River, Ilhus-BA",M0528,Rhizophora mangle,Genus species,mangrove
Gomes_et_al_2016,"Almada River, Ilhus-BA",M0528,Avicennia spp.,Genus,mangrove
Gomes_et_al_2016,"Almada River, Ilhus-BA",M0529,Rhizophora mangle,Genus species,mangrove
Fujimoto_et_al_1999,Pohnpei Island,M0530,Rhizophora apiculata,Genus species,mangrove
Fujimoto_et_al_1999,Pohnpei Island,M0530,Bruguiera gymnorrhiza,Genus species,mangrove
Fujimoto_et_al_1999,Pohnpei Island,M0531,Rhizophora apiculata,Genus species,mangrove
Fujimoto_et_al_1999,Pohnpei Island,M0531,Bruguiera gymnorrhiza,Genus species,mangrove
Fujimoto_et_al_1999,Pohnpei Island,M0532,Rhizophora apiculata,Genus species,mangrove
Ajonina_et_al_2014,Kpetou Village,M0533,Rhizophora racemosa,Genus species,mangrove
Ajonina_et_al_2014,Kpetou Village,M0533,Avicennia germinans,Genus species,mangrove
Ajonina_et_al_2014,Djegbadji Village,M0534,Rhizophora racemosa,Genus species,mangrove
Ajonina_et_al_2014,Djegbadji Village,M0534,Avicennia germinans,Genus species,mangrove
Ajonina_et_al_2014,Adounko Vilage,M0535,Rhizophora racemosa,Genus species,mangrove
Ajonina_et_al_2014,Adounko Vilage,M0535,Avicennia germinans,Genus species,mangrove
Ajonina_et_al_2014,Adounko Vilage,M0536,Rhizophora racemosa,Genus species,mangrove
Ajonina_et_al_2014,Adounko Vilage,M0536,Avicennia germinans,Genus species,mangrove
Kelleway_et_al_2016,Towra Point Nature Reserve,M0543,Avicennia marina,Genus species,mangrove
Kelleway_et_al_2016,Towra Point Nature Reserve,M0544,Avicennia marina,Genus species,mangrove
Kelleway_et_al_2016,Towra Point Nature Reserve,M0545,Avicennia marina,Genus species,mangrove
Kelleway_et_al_2016,Towra Point Nature Reserve,M0546,Avicennia marina,Genus species,mangrove
Kelleway_et_al_2016,Towra Point Nature Reserve,M0547,Avicennia marina,Genus species,mangrove
Kelleway_et_al_2016,Towra Point Nature Reserve,M0548,Avicennia marina,Genus species,mangrove
Kelleway_et_al_2016,Towra Point Nature Reserve,M0549,Avicennia marina,Genus species,mangrove
Kelleway_et_al_2016,Towra Point Nature Reserve,M0550,Avicennia marina,Genus species,mangrove
Kelleway_et_al_2016,Towra Point Nature Reserve,M0551,Avicennia marina,Genus species,mangrove
Kelleway_et_al_2016,Towra Point Nature Reserve,M0552,Avicennia marina,Genus species,mangrove
Kelleway_et_al_2016,Towra Point Nature Reserve,M0553,Avicennia marina,Genus species,mangrove
Kelleway_et_al_2016,Towra Point Nature Reserve,M0554,Avicennia marina,Genus species,mangrove
Kelleway_et_al_2016,Georges River National Park,M0555,Avicennia marina,Genus species,mangrove
Kelleway_et_al_2016,Georges River National Park,M0556,Avicennia marina,Genus species,mangrove
Kelleway_et_al_2016,Georges River National Park,M0557,Avicennia marina,Genus species,mangrove
Kelleway_et_al_2016,Georges River National Park,M0558,Avicennia marina,Genus species,mangrove
Kelleway_et_al_2016,Georges River National Park,M0559,Avicennia marina,Genus species,mangrove
Kelleway_et_al_2016,Georges River National Park,M0560,Avicennia marina,Genus species,mangrove
Kelleway_et_al_2016,Georges River National Park,M0561,Avicennia marina,Genus species,mangrove
Kelleway_et_al_2016,Georges River National Park,M0562,Avicennia marina,Genus species,mangrove
Kelleway_et_al_2016,Georges River National Park,M0563,Avicennia marina,Genus species,mangrove
Kelleway_et_al_2016,Georges River National Park,M0564,Avicennia marina,Genus species,mangrove
Kelleway_et_al_2016,Georges River National Park,M0565,Avicennia marina,Genus species,mangrove
Kelleway_et_al_2016,Georges River National Park,M0566,Avicennia marina,Genus species,mangrove
Alongi_et_al_2008,"Hurun Bay, Gulf of Lampung, Sumatra",M0627,Avicennia marina,Genus species,mangrove
Alongi_et_al_2008,"Hurun Bay, Gulf of Lampung, Sumatra",M0628,Rhizophora stylosa,Genus species,mangrove
Alongi_et_al_2008,"Hurun Bay, Gulf of Lampung, Sumatra",M0629,Rhizophora stylosa,Genus species,mangrove
Alongi_et_al_2008,"Awerange Bay, Sulawesi",M0630,Sonneratia caseolaris,Genus species,mangrove
Alongi_et_al_2008,"Awerange Bay, Sulawesi",M0630,Sonneratia lanceolata,Genus species,mangrove
Dung_et_al_2016,"Khe Vinh Creek, Can Gio",M0631,Avicennia alba,Genus species,mangrove
Dung_et_al_2016,"Khe Vinh Creek, Can Gio",M0632,Rhizophora apiculata,Genus species,mangrove
Dung_et_al_2016,"Khe Vinh Creek, Can Gio",M0633,Rhizophora apiculata,Genus species,mangrove
Dung_et_al_2016,"Khe Vinh Creek, Can Gio",M0634,Rhizophora apiculata,Genus species,mangrove
Phang_et_al_2016,Chek Jawa,M0635,Avicennia officinalis,Genus species,mangrove
Phang_et_al_2016,Chek Jawa,M0635,Rhizophora apiculata,Genus species,mangrove
Andreetta_et_al_2016,"Tande, Cacheu",M0636,Avicennia germinans,Genus species,mangrove
Andreetta_et_al_2016,"Tande, Cacheu",M0636,Rhizophora mangle,Genus species,mangrove
Andreetta_et_al_2016,"Blaftchur, Oio",M0637,Avicennia germinans,Genus species,mangrove
Andreetta_et_al_2016,"Blaftchur, Oio",M0637,Rhizophora mangle,Genus species,mangrove
Sanders_et_al_2014,Cubatao,M0655,Rhizophora mangle,Genus species,mangrove
Sanders_et_al_2014,Cubatao,M0656,Rhizophora mangle,Genus species,mangrove
Lang'at_et_al_2014,Gazi Bay,M0657,Rhizophora mucronata,Genus species,mangrove
Pazi_et_al_2016,"Awat-Awat Mangrove Forest Reserve, Lawas, Sarawak",M0658,Sonneratia alba,Genus species,mangrove
Pazi_et_al_2016,"Awat-Awat Mangrove Forest Reserve, Lawas, Sarawak",M0658,Sonneratia caseolaris,Genus species,mangrove
Pazi_et_al_2016,"Awat-Awat Mangrove Forest Reserve, Lawas, Sarawak",M0659,Rhizophora apiculata,Genus species,mangrove
Pazi_et_al_2016,"Awat-Awat Mangrove Forest Reserve, Lawas, Sarawak",M0659,Rhisophora mucronata,Genus species,mangrove
Pazi_et_al_2016,"Awat-Awat Mangrove Forest Reserve, Lawas, Sarawak",M0660,Lumnitzera littorea,Genus species,mangrove
Pazi_et_al_2016,"Awat-Awat Mangrove Forest Reserve, Lawas, Sarawak",M0660,Xylocarpus granatum,Genus species,mangrove
Yang_et_al_2013,Waitemata Harbour,M0662,Avicennia marina,Genus species,mangrove
Yang_et_al_2013,Waitemata Harbour,M0663,Avicennia marina,Genus species,mangrove
Yang_et_al_2013,Waitemata Harbour,M0664,Avicennia marina,Genus species,mangrove
Bouillon_et_al_2004_FEMS,Pambala-Chilaw Lagoon,M0665,Rhizophora mucronata,Genus species,mangrove
Bouillon_et_al_2004_FEMS,Pambala-Chilaw Lagoon,M0666,Bruguiera gymnorrhiza,Genus species,mangrove
Bouillon_et_al_2004_FEMS,Pambala-Chilaw Lagoon,M0667,Avicennia officinalis,Genus species,mangrove
Bouillon_et_al_2004_FEMS,Pambala-Chilaw Lagoon,M0668,Rhizophora mucronata,Genus species,mangrove
Bouillon_et_al_2004_FEMS,Pambala-Chilaw Lagoon,M0669,Excoecaria agallocha,Genus species,mangrove
Bouillon_et_al_2004_FEMS,Pambala-Chilaw Lagoon,M0670,Lumnitzera racemosa,Genus species,mangrove
Bouillon_et_al_2004_FEMS,Pichavaram,M0671,Avicennia officinalis,Genus species,mangrove
Bouillon_et_al_2004_FEMS,Chunnambar River,M0673,Avicennia officinalis,Genus species,mangrove
Bouillon_et_al_2004_FEMS,Chunnambar River,M0673,Rhizophora mucronata,Genus species,mangrove
Mfilinge_et_al_2002,"Oura Bay, Okinawa",M0674,Bruguiera gymnorrhiza,Genus species,mangrove
Mfilinge_et_al_2002,"Oura Bay, Okinawa",M0674,Kandelia candel,Genus species,mangrove
Mfilinge_et_al_2002,"Oura Bay, Okinawa",M0674,Rhizophora stylosa,Genus species,mangrove
