"study_id","site_id","core_id","depth_min","depth_max","dry_bulk_density","fraction_carbon","method_id"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_3_4",30,50,0.163013221990257,0.15560000000000002,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_3_4",50,100,0.170146137787056,0.1367,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_3_5",0,15,0.201809324982603,0.1812,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_3_5",15,30,0.14526791927627,0.2253,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_3_5",30,50,0.195198329853862,0.235,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_3_5",50,100,0.162665274878219,0.17420000000000002,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_4_1",0,15,0.572199025748086,0.0277,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_4_1",15,30,0.654662491301322,0.0343,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_4_1",30,50,0.580027835768963,0.0392,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_4_1",50,100,0.358907446068198,0.0493,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_4_2",0,15,0.385873347251218,0.04,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_4_2",15,30,0.611169102296451,0.0351,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_4_2",30,50,0.458594293667363,0.05769999999999999,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_4_2",50,100,0.339422407794015,0.0647,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_4_3",0,15,0.686673625608907,0.0436,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_4_3",15,30,0.18580375782881,0.0965,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_4_3",30,50,0.409881697981907,0.0673,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_4_3",50,100,0.313152400835073,0.06139999999999999,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_4_4",0,15,0.605080027835769,0.04389999999999999,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_4_4",15,30,0.515657620041754,0.05969999999999999,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_4_4",30,50,0.579157967988866,0.0586,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_4_4",50,100,0.359951287404315,0.08289999999999999,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_4_5",0,15,0.424321503131524,0.0642,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_4_5",15,30,0.392658315935978,0.0708,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_4_5",30,50,0.374217118997912,0.0668,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_4_5",50,100,0.356819763395964,0.0832,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_5_1",0,15,0.26356993736952,0.1349,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_5_1",15,30,0.169798190675017,0.2122,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_5_1",30,50,0.254001391788448,0.1926,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_5_1",50,100,0.204592901878914,0.16010000000000002,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_5_2",0,15,0.26704940848991,0.17329999999999998,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_5_2",15,30,0.174321503131524,0.2214,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_5_2",30,50,0.268267223382046,0.1709,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_5_2",50,100,0.176583159359777,0.1471,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_5_3",0,15,0.235038274182324,0.2022,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_5_3",15,30,0.184237995824635,0.225,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_5_3",30,50,0.227731384829506,0.1726,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_5_3",50,100,0.322546972860125,0.1462,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_5_4",0,15,0.170146137787056,0.1803,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_5_4",15,30,0.18249826026444,0.2144,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_5_4",30,50,0.149791231732777,0.1931,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_5_4",50,100,0.311064718162839,0.1623,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_5_5",0,15,0.239561586638831,0.1485,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_5_5",15,30,0.235212247738344,0.2003,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_5_5",30,50,0.16562282533055,0.1879,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_5_5",50,100,0.163709116214335,0.1916,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_6_1",0,15,0.330375782881002,0.1002,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_6_1",15,30,0.230340988169798,0.1518,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_6_1",30,50,0.251913709116214,0.1281,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_6_1",50,100,0.212421711899791,0.15380000000000002,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_6_2",0,15,0.347773138482951,0.1241,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_6_2",15,30,0.235908141962422,0.16390000000000002,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_6_2",30,50,0.152748782185108,0.1567,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_6_2",50,100,0.23295059151009,0.162,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_6_3",0,15,0.333333333333333,0.1126,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_6_3",15,30,0.210681976339596,0.1362,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_6_3",30,50,0.229297146833681,0.1289,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_6_3",50,100,0.28705636743215,0.1381,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_6_4",0,15,0.377174669450244,0.1535,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_6_4",15,30,0.224077940153097,0.1426,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_6_4",30,50,0.24652052887961,0.1024,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_6_4",50,100,0.315762004175365,0.0973,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_6_5",0,15,0.299582463465553,0.1175,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_6_5",15,30,0.335421016005567,0.1174,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_6_5",30,50,0.358733472512178,0.1071,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_6_5",50,100,0.403096729297147,0.0915,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_7_1",0,15,0.80741127348643,0.0314,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_7_1",15,30,0.47981906750174,0.04769999999999999,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_7_1",30,50,0.385699373695198,0.1113,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_7_1",50,100,0.346555323590814,0.0962,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_7_2",0,15,0.609429366736256,0.0634,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_7_2",15,30,0.299930410577592,0.1034,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_7_2",30,50,0.342205984690327,0.0753,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_7_2",50,100,0.4392832289492,0.0694,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_7_3",0,15,0.4526791927627,0.0625,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_7_3",15,30,0.305149617258177,0.0952,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_7_3",30,50,0.382393876130828,0.0797,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_7_3",50,100,0.319937369519833,0.0553,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_7_4",0,15,0.458942240779402,0.0608,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_7_4",15,30,0.671711899791232,0.0494,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_7_4",30,50,0.546102992345164,0.0441,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_7_4",50,100,0.758698677800974,0.0365,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_7_5",0,15,0.498782185107864,0.04879999999999999,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_7_5",15,30,0.33107167710508,0.0711,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_7_5",30,50,0.573590814196242,0.0523,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_7_5",50,100,0.805149617258177,0.02669999999999999,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_8_1",0,15,0.390396659707724,0.0639,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_8_1",15,30,0.421537926235212,0.08560000000000001,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_8_1",30,50,0.388308977035491,0.08529999999999999,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_8_1",50,100,0.35821155184412,0.0776,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_8_2",0,15,0.615170494084899,0.0615,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_8_2",15,30,0.472338204592902,0.08070000000000001,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_8_2",30,50,0.435107863604732,0.0632,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_8_2",50,100,0.554801670146138,0.0444,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_8_3",0,15,0.466945024356298,0.0565,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_8_3",15,30,0.409011830201809,0.1124,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_8_3",30,50,0.404488517745303,0.0889,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_8_3",50,100,0.39526791927627,0.0487,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_8_4",0,15,0.534098816979819,0.0704,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_8_4",15,30,0.33107167710508,0.1152,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_8_4",30,50,0.393180236604036,0.08539999999999999,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_8_4",50,100,0.492345163535143,0.0417,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_8_5",0,15,0.46294363256785,0.08929999999999999,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_8_5",15,30,0.313848295059151,0.0956,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_8_5",30,50,0.442240779401531,0.0914,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_8_5",50,100,0.540187891440501,0.05019999999999999,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_1_1",0,15,0.508524704244955,0.0492,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_1_1",15,30,0.376652748782185,0.0864,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_1_1",30,50,0.390396659707724,0.0968,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_1_1",50,100,0.731384829505915,0.08449999999999999,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_1_2",0,15,0.369519832985386,0.1752,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_1_2",15,30,0.180236604036186,0.1703,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_1_2",30,50,0.479297146833681,0.0906,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_1_2",50,100,0.530967292971468,0.0726,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_1_3",0,15,0.233994432846207,0.201,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_1_3",15,30,0.140222686151705,0.2707,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_1_3",30,50,0.251391788448156,0.22329999999999997,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_1_3",50,100,0.365692414752958,0.0446,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_1_4",0,15,0.17919276270007,0.2122,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_1_4",15,30,0.176931106471816,0.2285,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_1_4",30,50,0.176061238691719,0.2406,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_1_4",50,100,0.238517745302714,0.1744,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_1_5",0,15,0.15883785664579,0.2749,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_1_5",15,30,0.158315935977731,0.2671,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_1_5",30,50,0.18232428670842,0.2554,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_1_5",50,100,0.292797494780793,0.1539,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_2_1",0,15,0.4392832289492,0.04099999999999999,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_2_1",15,30,0.431976339596381,0.0506,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_2_1",30,50,0.644224077940153,0.0513,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_2_1",50,100,0.5473208072373,0.0553,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_2_2",0,15,0.404836464857342,0.05509999999999999,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_2_2",15,30,0.535142658315936,0.061,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_2_2",30,50,0.588900487125957,0.0649,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_2_2",50,100,0.480167014613779,0.0711,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_2_3",0,15,0.45285316631872,0.0654,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_2_3",15,30,0.545755045233125,0.0621,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_2_3",30,50,0.61151704940849,0.0598,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_2_3",50,100,0.49652052887961,0.0587,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_2_4",0,15,0.33455114822547,0.0757,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_2_4",15,30,0.284794711203897,0.0629,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_2_4",30,50,0.302540013917884,0.07,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_2_4",50,100,0.411099512874043,0.0693,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_2_5",0,15,0.343771746694503,0.0768,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_2_5",15,30,0.474425887265136,0.0723,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_2_5",30,50,0.441718858733473,0.0654,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_2_5",50,100,0.487995824634656,0.06570000000000001,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_3_1",0,15,0.33768267223382,0.0766,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_3_1",15,30,0.438065414057063,0.0908,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_3_1",30,50,0.368475991649269,0.1172,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_3_1",50,100,0.310542797494781,0.1867,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_3_2",0,15,0.447286012526096,0.0898,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_3_2",15,30,0.333507306889353,0.1499,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_3_2",30,50,0.261482254697286,0.17800000000000002,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_3_2",50,100,0.208420320111343,0.2021,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_3_3",0,15,0.266353514265832,0.1252,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_3_3",15,30,0.281141266527488,0.1572,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_3_3",30,50,0.193284620737648,0.2239,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_3_3",50,100,0.227731384829506,0.1655,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_3_4",0,15,0.28723034098817,0.1358,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_3_4",15,30,0.1553583855254,0.2461,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_3_4",30,50,0.154140570633264,0.2635,"single set of methods"
