study_id,site_id,core_id,species_code,code_type,habitat
Noe_et_al_2016,Richmond_Island,W2,Taxodium distichum,Genus species,swamp
Noe_et_al_2016,Butler_Island,W1,Taxodium distichum,Genus species,swamp
Noe_et_al_2016,Butler_Island,W1,Nyssa aquatica,Genus species,swamp
Noe_et_al_2016,Turkey_Creek,W3,Taxodium distichum,Genus species,swamp
Noe_et_al_2016,Turkey_Creek,W4,Taxodium distichum,Genus species,swamp
