study_id,bibliography_id,publication_type,bibtype,title,url,doi,journal,publisher,author,year,volume,issn,number,month,pages,editor
SWAMP_Data_Soil carbon_Cumbe Leste Camaro_2016_Brazil,SWAMP_Data_Soil carbon_Cumbe Leste Camaro_2016_Brazil_data,primary dataset,Misc,SWAMP Dataset-Mangrove soil carbon-Cumbe Leste Camaro-2016,http://dx.doi.org/10.17528/CIFOR/DATA.00174,10.17528/cifor/data.00174,SWAMP Dataset-Mangrove soil carbon-Cumbe Leste Camaro-2016,Center for International Forestry Research (CIFOR) and World Agroforestry Centre (ICRAF),Kauffman J.B. and Bernardino A.F. and Ferreira T.O. and Giovannoni L.R. and de O. Gomes L.E. and Romero D.J. and Jimenez L.C.Z. and Ruiz F.,2019,NA,NA,NA,NA,NA,NA
SWAMP_Data_Soil_carbon_Cumbe_norte_Camarao_2016_Brazil,SWAMP_Data_Soil_carbon_Cumbe_norte_Camarao_2016_Brazil_data,primary dataset,Misc,SWAMP Dataset-Manggrove soil carbon-Cumbe Norte Camarao-2016,http://dx.doi.org/10.17528/CIFOR/DATA.00175,10.17528/cifor/data.00175,SWAMP Dataset-Manggrove soil carbon-Cumbe Norte Camarao-2016,Center for International Forestry Research (CIFOR) and World Agroforestry Centre (ICRAF),Kauffman J.B. and Bernardino A.F. and Ferreira T.O. and Giovannoni L.R. and de O. Gomes L.E. and Romero D.J. and Jimenez L.C.Z. and Ruiz F.,2019,NA,NA,NA,NA,NA,NA
SWAMP_Data_Soil carbon_Cumbe norte Camarao_2016_Brazil,SWAMP_Data_Soil carbon_Cumbe norte Camarao_2016_Brazil_data,primary dataset,Misc,SWAMP Dataset-Manggrove soil carbon-Cumbe Norte Camarao-2016,http://dx.doi.org/10.17528/CIFOR/DATA.00175,10.17528/cifor/data.00175,SWAMP Dataset-Manggrove soil carbon-Cumbe Norte Camarao-2016,Center for International Forestry Research (CIFOR) and World Agroforestry Centre (ICRAF),Kauffman J.B. and Bernardino A.F. and Ferreira T.O. and Giovannoni L.R. and de O. Gomes L.E. and Romero D.J. and Jimenez L.C.Z. and Ruiz F.,2019,NA,NA,NA,NA,NA,NA
SWAMP_Data_Soil_carbon_Diamniadio_2014_Senegal,SWAMP_Data_Soil_carbon_Diamniadio_2014_Senegal_data,primary dataset,Misc,SWAMP Dataset-Mangrove soil carbon-Diamniadio-2014,http://dx.doi.org/10.17528/cifor/data.00156,10.17528/cifor/data.00156,SWAMP Dataset-Mangrove soil carbon-Diamniadio-2014,Center for International Forestry Research (CIFOR) and World Agroforestry Centre (ICRAF),Kauffman J.B. and Bhomia R.K.,2019,NA,NA,NA,NA,NA,NA
SWAMP_Data_Soil_carbon_Djirnda_2014_Senegal,SWAMP_Data_Soil_carbon_Djirnda_2014_Senegal_data,primary dataset,Misc,SWAMP Dataset-Mangrove soil carbon-Djirnda-2014,http://dx.doi.org/10.17528/cifor/data.00154,10.17528/cifor/data.00154,SWAMP Dataset-Mangrove soil carbon-Djirnda-2014,Center for International Forestry Research (CIFOR) and World Agroforestry Centre (ICRAF),Kauffman J.B. and Bhomia R.K.,2019,NA,NA,NA,NA,NA,NA
SWAMP_Data_Soil_carbon_Fambine_2014_Senegal,SWAMP_Data_Soil_carbon_Fambine_2014_Senegal_data,primary dataset,Misc,SWAMP Dataset-Mangrove soil carbon-Fambine-2014,http://dx.doi.org/10.17528/cifor/data.00153,10.17528/cifor/data.00153,SWAMP Dataset-Mangrove soil carbon-Fambine-2014,Center for International Forestry Research (CIFOR) and World Agroforestry Centre (ICRAF),Kauffman J.B. and Bhomia R.K.,2019,NA,NA,NA,NA,NA,NA
SWAMP_Data_Soil_carbon_Furo_de_Chato_2017_Brazil,SWAMP_Data_Soil_carbon_Furo_de_Chato_2017_Brazil_data,primary dataset,Misc,SWAMP Dataset-Mangrove soil carbon-Furo do Chato-2017,http://dx.doi.org/10.17528/cifor/data.00165,10.17528/cifor/data.00165,SWAMP Dataset-Mangrove soil carbon-Furo do Chato-2017,Center for International Forestry Research (CIFOR) and World Agroforestry Centre (ICRAF),Kauffman J.B. and Bernardino A.F. and Ferreira T.O. and Giovannoni L.R. and de O. Gomes L.E. and Romero D.J. and Jimenez L.C.Z. and Ruiz F.,2019,NA,NA,NA,NA,NA,NA
SWAMP_Data_Soil_carbon_Mangizal_Cauassu_2016_Brazil,SWAMP_Data_Soil_carbon_Mangizal_Cauassu_2016_Brazil_data,primary dataset,Misc,SWAMP Dataset-Mangrove soil carbon-Manguezal Cauassu-2016,http://dx.doi.org/10.17528/CIFOR/DATA.00176,10.17528/cifor/data.00176,SWAMP Dataset-Mangrove soil carbon-Manguezal Cauassu-2016,Center for International Forestry Research (CIFOR) and World Agroforestry Centre (ICRAF),Kauffman J.B. and Bernardino A.F. and Ferreira T.O. and Giovannoni L.R. and de O. Gomes L.E. and Romero D.J. and Jimenez L.C.Z. and Ruiz F.,2019,NA,NA,NA,NA,NA,NA
SWAMP_Data_Soil_carbon_Manguinho_2016_Brazil,SWAMP_Data_Soil_carbon_Manguinho_2016_Brazil_data,primary dataset,Misc,SWAMP Dataset-Mangrove soil carbon-Manguinho-2016,http://dx.doi.org/10.17528/CIFOR/DATA.00177,10.17528/cifor/data.00177,SWAMP Dataset-Mangrove soil carbon-Manguinho-2016,Center for International Forestry Research (CIFOR) and World Agroforestry Centre (ICRAF),Kauffman J.B. and Bernardino A.F. and Ferreira T.O. and Giovannoni L.R. and de O. Gomes L.E. and Romero D.J. and Jimenez L.C.Z. and Ruiz F.,2019,NA,NA,NA,NA,NA,NA
SWAMP_Data_Soil_carbon_Mounde_2014_Senegal,SWAMP_Data_Soil_carbon_Mounde_2014_Senegal_data,primary dataset,Misc,SWAMP Dataset-Mangrove soil carbon-Mounde-2014,http://dx.doi.org/10.17528/cifor/data.00150,10.17528/cifor/data.00150,SWAMP Dataset-Mangrove soil carbon-Mounde-2014,Center for International Forestry Research (CIFOR) and World Agroforestry Centre (ICRAF),Kauffman J.B. and Bhomia R.K.,2019,NA,NA,NA,NA,NA,NA
SWAMP_Data_Soil_carbon_Porto_Ceu_Mangrove_2016_Brazil,SWAMP_Data_Soil_carbon_Porto_Ceu_Mangrove_2016_Brazil_data,primary dataset,Misc,SWAMP Dataset-Mangrove soil carbon-Porto Ceu-2016,http://dx.doi.org/10.17528/CIFOR/DATA.00178,10.17528/cifor/data.00178,SWAMP Dataset-Mangrove soil carbon-Porto Ceu-2016,Center for International Forestry Research (CIFOR) and World Agroforestry Centre (ICRAF),Kauffman J.B. and Bernardino A.F. and Ferreira T.O. and Giovannoni L.R. and de O. Gomes L.E. and Romero D.J. and Jimenez L.C.Z. and Ruiz F.,2019,NA,NA,NA,NA,NA,NA
SWAMP_Data_Soil_carbon_Porto_Ceu_Shrimp_2016_Brazil,SWAMP_Data_Soil_carbon_Porto_Ceu_Shrimp_2016_Brazil_data,primary dataset,Misc,SWAMP Dataset-Mangrove soil carbon-Porto Ceu Tanque-2016,http://dx.doi.org/10.17528/CIFOR/DATA.00179,10.17528/cifor/data.00179,SWAMP Dataset-Mangrove soil carbon-Porto Ceu Tanque-2016,Center for International Forestry Research (CIFOR) and World Agroforestry Centre (ICRAF),Kauffman J.B. and Bernardino A.F. and Ferreira T.O. and Giovannoni L.R. and de O. Gomes L.E. and Romero D.J. and Jimenez L.C.Z. and Ruiz F.,2019,NA,NA,NA,NA,NA,NA
SWAMP_Data_Soil_carbon_Sang_2014_Senegal,SWAMP_Data_Soil_carbon_Sang_2014_Senegal_data,primary dataset,Misc,SWAMP Dataset-Mangrove soil carbon-Sang-2014,http://dx.doi.org/10.17528/cifor/data.00152,10.17528/cifor/data.00152,SWAMP Dataset-Mangrove soil carbon-Sang-2014,Center for International Forestry Research (CIFOR) and World Agroforestry Centre (ICRAF),Kauffman J.B. and Bhomia R.K.,2019,NA,NA,NA,NA,NA,NA
SWAMP_Data_Soil_carbon_Case_Shell_2014,SWAMP_Data_Soil_carbon_Case_Shell_2014_data,primary dataset,Misc,SWAMP Dataset-Mangrove soil carbon-Gabon North-2014,http://dx.doi.org/10.17528/cifor/data.00215,10.17528/cifor/data.00215,SWAMP Dataset-Mangrove soil carbon-Gabon North-2014,Center for International Forestry Research (CIFOR) and World Agroforestry Centre (ICRAF),Kauffman J.B. and Bhomia R.K.,2020,NA,NA,NA,NA,NA,NA
SWAMP_Data_Soil_carbon_Jardin_Du_Elephant_2014,SWAMP_Data_Soil_carbon_Jardin_Du_Elephant_2014_data,primary dataset,Misc,SWAMP Dataset-Mangrove soil carbon-Gabon North-2014,http://dx.doi.org/10.17528/cifor/data.00215,10.17528/cifor/data.00215,SWAMP Dataset-Mangrove soil carbon-Gabon North-2014,Center for International Forestry Research (CIFOR) and World Agroforestry Centre (ICRAF),Kauffman J.B. and Bhomia R.K.,2020,NA,NA,NA,NA,NA,NA
SWAMP_Data_Soil_carbon_Lac_Simba_Deux_2014,SWAMP_Data_Soil_carbon_Lac_Simba_Deux_2014_data,primary dataset,Misc,SWAMP Dataset-Mangrove soil carbon-Gabon North-2014,http://dx.doi.org/10.17528/cifor/data.00215,10.17528/cifor/data.00215,SWAMP Dataset-Mangrove soil carbon-Gabon North-2014,Center for International Forestry Research (CIFOR) and World Agroforestry Centre (ICRAF),Kauffman J.B. and Bhomia R.K.,2020,NA,NA,NA,NA,NA,NA
SWAMP_Data_Soil_carbon_Lac_Simba_2014,SWAMP_Data_Soil_carbon_Lac_Simba_2014_data,primary dataset,Misc,SWAMP Dataset-Mangrove soil carbon-Gabon North-2014,http://dx.doi.org/10.17528/cifor/data.00215,10.17528/cifor/data.00215,SWAMP Dataset-Mangrove soil carbon-Gabon North-2014,Center for International Forestry Research (CIFOR) and World Agroforestry Centre (ICRAF),Kauffman J.B. and Bhomia R.K.,2020,NA,NA,NA,NA,NA,NA
SWAMP_Data_Soil_carbon_Lac_Sounga_Deux_2014,SWAMP_Data_Soil_carbon_Lac_Sounga_Deux_2014_data,primary dataset,Misc,SWAMP Dataset-Mangrove soil carbon-Gabon North-2014,http://dx.doi.org/10.17528/cifor/data.00215,10.17528/cifor/data.00215,SWAMP Dataset-Mangrove soil carbon-Gabon North-2014,Center for International Forestry Research (CIFOR) and World Agroforestry Centre (ICRAF),Kauffman J.B. and Bhomia R.K.,2020,NA,NA,NA,NA,NA,NA
SWAMP_Data_Soil_carbon_Lac_Sounga_2014,SWAMP_Data_Soil_carbon_Lac_Sounga_2014_data,primary dataset,Misc,SWAMP Dataset-Mangrove soil carbon-Gabon North-2014,http://dx.doi.org/10.17528/cifor/data.00215,10.17528/cifor/data.00215,SWAMP Dataset-Mangrove soil carbon-Gabon North-2014,Center for International Forestry Research (CIFOR) and World Agroforestry Centre (ICRAF),Kauffman J.B. and Bhomia R.K.,2020,NA,NA,NA,NA,NA,NA
SWAMP_Data_Soil_carbon_Mwana_Mouele_South_2014,SWAMP_Data_Soil_carbon_Mwana_Mouele_South_2014_data,primary dataset,Misc,SWAMP Dataset-Mangrove soil carbon-Gabon North-2014,http://dx.doi.org/10.17528/cifor/data.00215,10.17528/cifor/data.00215,SWAMP Dataset-Mangrove soil carbon-Gabon North-2014,Center for International Forestry Research (CIFOR) and World Agroforestry Centre (ICRAF),Kauffman J.B. and Bhomia R.K.,2020,NA,NA,NA,NA,NA,NA
SWAMP_Data_Soil_carbon_Mwana_Mouele_2014,SWAMP_Data_Soil_carbon_Mwana_Mouele_2014_data,primary dataset,Misc,SWAMP Dataset-Mangrove soil carbon-Gabon North-2014,http://dx.doi.org/10.17528/cifor/data.00215,10.17528/cifor/data.00215,SWAMP Dataset-Mangrove soil carbon-Gabon North-2014,Center for International Forestry Research (CIFOR) and World Agroforestry Centre (ICRAF),Kauffman J.B. and Bhomia R.K.,2020,NA,NA,NA,NA,NA,NA
SWAMP_Data_Soil_carbon_Ndougou_2014,SWAMP_Data_Soil_carbon_Ndougou_2014_data,primary dataset,Misc,SWAMP Dataset-Mangrove soil carbon-Gabon North-2014,http://dx.doi.org/10.17528/cifor/data.00215,10.17528/cifor/data.00215,SWAMP Dataset-Mangrove soil carbon-Gabon North-2014,Center for International Forestry Research (CIFOR) and World Agroforestry Centre (ICRAF),Kauffman J.B. and Bhomia R.K.,2020,NA,NA,NA,NA,NA,NA
SWAMP_Data_Soil_carbon_Case_Shell_2014,Kauffman_and_Bhomia_2017_article,associated source,Article,Ecosystem carbon stocks of mangroves across broad environmental gradients in West-Central Africa: Global and regional comparisons,http://dx.doi.org/10.1371/journal.pone.0187749,10.1371/journal.pone.0187749,PLOS ONE,Public Library of Science (PLoS),J. Boone Kauffman and Rupesh K. Bhomia,2017,12,1932-6203,11,nov,e0187749,Just Cebrian
SWAMP_Data_Soil_carbon_Jardin_Du_Elephant_2014,Kauffman_and_Bhomia_2017_article,associated source,Article,Ecosystem carbon stocks of mangroves across broad environmental gradients in West-Central Africa: Global and regional comparisons,http://dx.doi.org/10.1371/journal.pone.0187749,10.1371/journal.pone.0187749,PLOS ONE,Public Library of Science (PLoS),J. Boone Kauffman and Rupesh K. Bhomia,2017,12,1932-6203,11,nov,e0187749,Just Cebrian
SWAMP_Data_Soil_carbon_Lac_Simba_Deux_2014,Kauffman_and_Bhomia_2017_article,associated source,Article,Ecosystem carbon stocks of mangroves across broad environmental gradients in West-Central Africa: Global and regional comparisons,http://dx.doi.org/10.1371/journal.pone.0187749,10.1371/journal.pone.0187749,PLOS ONE,Public Library of Science (PLoS),J. Boone Kauffman and Rupesh K. Bhomia,2017,12,1932-6203,11,nov,e0187749,Just Cebrian
SWAMP_Data_Soil_carbon_Lac_Simba_2014,Kauffman_and_Bhomia_2017_article,associated source,Article,Ecosystem carbon stocks of mangroves across broad environmental gradients in West-Central Africa: Global and regional comparisons,http://dx.doi.org/10.1371/journal.pone.0187749,10.1371/journal.pone.0187749,PLOS ONE,Public Library of Science (PLoS),J. Boone Kauffman and Rupesh K. Bhomia,2017,12,1932-6203,11,nov,e0187749,Just Cebrian
SWAMP_Data_Soil_carbon_Lac_Sounga_Deux_2014,Kauffman_and_Bhomia_2017_article,associated source,Article,Ecosystem carbon stocks of mangroves across broad environmental gradients in West-Central Africa: Global and regional comparisons,http://dx.doi.org/10.1371/journal.pone.0187749,10.1371/journal.pone.0187749,PLOS ONE,Public Library of Science (PLoS),J. Boone Kauffman and Rupesh K. Bhomia,2017,12,1932-6203,11,nov,e0187749,Just Cebrian
SWAMP_Data_Soil_carbon_Lac_Sounga_2014,Kauffman_and_Bhomia_2017_article,associated source,Article,Ecosystem carbon stocks of mangroves across broad environmental gradients in West-Central Africa: Global and regional comparisons,http://dx.doi.org/10.1371/journal.pone.0187749,10.1371/journal.pone.0187749,PLOS ONE,Public Library of Science (PLoS),J. Boone Kauffman and Rupesh K. Bhomia,2017,12,1932-6203,11,nov,e0187749,Just Cebrian
SWAMP_Data_Soil_carbon_Mwana_Mouele_South_2014,Kauffman_and_Bhomia_2017_article,associated source,Article,Ecosystem carbon stocks of mangroves across broad environmental gradients in West-Central Africa: Global and regional comparisons,http://dx.doi.org/10.1371/journal.pone.0187749,10.1371/journal.pone.0187749,PLOS ONE,Public Library of Science (PLoS),J. Boone Kauffman and Rupesh K. Bhomia,2017,12,1932-6203,11,nov,e0187749,Just Cebrian
SWAMP_Data_Soil_carbon_Mwana_Mouele_2014,Kauffman_and_Bhomia_2017_article,associated source,Article,Ecosystem carbon stocks of mangroves across broad environmental gradients in West-Central Africa: Global and regional comparisons,http://dx.doi.org/10.1371/journal.pone.0187749,10.1371/journal.pone.0187749,PLOS ONE,Public Library of Science (PLoS),J. Boone Kauffman and Rupesh K. Bhomia,2017,12,1932-6203,11,nov,e0187749,Just Cebrian
SWAMP_Data_Soil_carbon_Ndougou_2014,Kauffman_and_Bhomia_2017_article,associated source,Article,Ecosystem carbon stocks of mangroves across broad environmental gradients in West-Central Africa: Global and regional comparisons,http://dx.doi.org/10.1371/journal.pone.0187749,10.1371/journal.pone.0187749,PLOS ONE,Public Library of Science (PLoS),J. Boone Kauffman and Rupesh K. Bhomia,2017,12,1932-6203,11,nov,e0187749,Just Cebrian
SWAMP_Data_Soil_carbon_BRM10_2014,Kauffman_and_Bhomia_2017_article,associated source,Article,Ecosystem carbon stocks of mangroves across broad environmental gradients in West-Central Africa: Global and regional comparisons,http://dx.doi.org/10.1371/journal.pone.0187749,10.1371/journal.pone.0187749,PLOS ONE,Public Library of Science (PLoS),J. Boone Kauffman and Rupesh K. Bhomia,2017,12,1932-6203,11,nov,e0187749,Just Cebrian
SWAMP_Data_Soil_carbon_MRM8_2014,Kauffman_and_Bhomia_2017_article,associated source,Article,Ecosystem carbon stocks of mangroves across broad environmental gradients in West-Central Africa: Global and regional comparisons,http://dx.doi.org/10.1371/journal.pone.0187749,10.1371/journal.pone.0187749,PLOS ONE,Public Library of Science (PLoS),J. Boone Kauffman and Rupesh K. Bhomia,2017,12,1932-6203,11,nov,e0187749,Just Cebrian
SWAMP_Data_Soil_carbon_MRT7_2014,Kauffman_and_Bhomia_2017_article,associated source,Article,Ecosystem carbon stocks of mangroves across broad environmental gradients in West-Central Africa: Global and regional comparisons,http://dx.doi.org/10.1371/journal.pone.0187749,10.1371/journal.pone.0187749,PLOS ONE,Public Library of Science (PLoS),J. Boone Kauffman and Rupesh K. Bhomia,2017,12,1932-6203,11,nov,e0187749,Just Cebrian
SWAMP_Data_Soil_carbon_MRT9_2014,Kauffman_and_Bhomia_2017_article,associated source,Article,Ecosystem carbon stocks of mangroves across broad environmental gradients in West-Central Africa: Global and regional comparisons,http://dx.doi.org/10.1371/journal.pone.0187749,10.1371/journal.pone.0187749,PLOS ONE,Public Library of Science (PLoS),J. Boone Kauffman and Rupesh K. Bhomia,2017,12,1932-6203,11,nov,e0187749,Just Cebrian
SWAMP_Data_Soil_carbon_NCM1_2014,Kauffman_and_Bhomia_2017_article,associated source,Article,Ecosystem carbon stocks of mangroves across broad environmental gradients in West-Central Africa: Global and regional comparisons,http://dx.doi.org/10.1371/journal.pone.0187749,10.1371/journal.pone.0187749,PLOS ONE,Public Library of Science (PLoS),J. Boone Kauffman and Rupesh K. Bhomia,2017,12,1932-6203,11,nov,e0187749,Just Cebrian
SWAMP_Data_Soil_carbon_NCM4_2014,Kauffman_and_Bhomia_2017_article,associated source,Article,Ecosystem carbon stocks of mangroves across broad environmental gradients in West-Central Africa: Global and regional comparisons,http://dx.doi.org/10.1371/journal.pone.0187749,10.1371/journal.pone.0187749,PLOS ONE,Public Library of Science (PLoS),J. Boone Kauffman and Rupesh K. Bhomia,2017,12,1932-6203,11,nov,e0187749,Just Cebrian
SWAMP_Data_Soil_carbon_NCM5_2014,Kauffman_and_Bhomia_2017_article,associated source,Article,Ecosystem carbon stocks of mangroves across broad environmental gradients in West-Central Africa: Global and regional comparisons,http://dx.doi.org/10.1371/journal.pone.0187749,10.1371/journal.pone.0187749,PLOS ONE,Public Library of Science (PLoS),J. Boone Kauffman and Rupesh K. Bhomia,2017,12,1932-6203,11,nov,e0187749,Just Cebrian
SWAMP_Data_Soil_carbon_NCT2_2014,Kauffman_and_Bhomia_2017_article,associated source,Article,Ecosystem carbon stocks of mangroves across broad environmental gradients in West-Central Africa: Global and regional comparisons,http://dx.doi.org/10.1371/journal.pone.0187749,10.1371/journal.pone.0187749,PLOS ONE,Public Library of Science (PLoS),J. Boone Kauffman and Rupesh K. Bhomia,2017,12,1932-6203,11,nov,e0187749,Just Cebrian
SWAMP_Data_Soil_carbon_NCT3_2014,Kauffman_and_Bhomia_2017_article,associated source,Article,Ecosystem carbon stocks of mangroves across broad environmental gradients in West-Central Africa: Global and regional comparisons,http://dx.doi.org/10.1371/journal.pone.0187749,10.1371/journal.pone.0187749,PLOS ONE,Public Library of Science (PLoS),J. Boone Kauffman and Rupesh K. Bhomia,2017,12,1932-6203,11,nov,e0187749,Just Cebrian
SWAMP_Data_Soil_carbon_NCT6_2014,Kauffman_and_Bhomia_2017_article,associated source,Article,Ecosystem carbon stocks of mangroves across broad environmental gradients in West-Central Africa: Global and regional comparisons,http://dx.doi.org/10.1371/journal.pone.0187749,10.1371/journal.pone.0187749,PLOS ONE,Public Library of Science (PLoS),J. Boone Kauffman and Rupesh K. Bhomia,2017,12,1932-6203,11,nov,e0187749,Just Cebrian
SWAMP_Data_Soil_carbon_Paga_2014,SWAMP_Data_Soil_carbon_Paga_2014_data,primary dataset,Misc,SWAMP Dataset-Mangrove soil carbon-Gabon South-2014,http://dx.doi.org/10.17528/CIFOR/DATA.00214,10.17528/cifor/data.00214,SWAMP Dataset-Mangrove soil carbon-Gabon South-2014,Center for International Forestry Research (CIFOR) and World Agroforestry Centre (ICRAF),Kauffman J.B. and Bhomia R.K.,2020,NA,NA,NA,NA,NA,NA
SWAMP_Data_Soil_carbon_BRM10_2014,SWAMP_Data_Soil_carbon_BRM10_2014_data,primary dataset,Misc,SWAMP Dataset-Mangrove soil carbon-Liberia-2014,http://dx.doi.org/10.17528/cifor/data.00216,10.17528/cifor/data.00216,SWAMP Dataset-Mangrove soil carbon-Liberia-2014,Center for International Forestry Research (CIFOR) and World Agroforestry Centre (ICRAF),Kauffman J.B. and Bhomia R.K.,2020,NA,NA,NA,NA,NA,NA
SWAMP_Data_Soil_carbon_MRM8_2014,SWAMP_Data_Soil_carbon_MRM8_2014_data,primary dataset,Misc,SWAMP Dataset-Mangrove soil carbon-Liberia-2014,http://dx.doi.org/10.17528/cifor/data.00216,10.17528/cifor/data.00216,SWAMP Dataset-Mangrove soil carbon-Liberia-2014,Center for International Forestry Research (CIFOR) and World Agroforestry Centre (ICRAF),Kauffman J.B. and Bhomia R.K.,2020,NA,NA,NA,NA,NA,NA
SWAMP_Data_Soil_carbon_MRT7_2014,SWAMP_Data_Soil_carbon_MRT7_2014_data,primary dataset,Misc,SWAMP Dataset-Mangrove soil carbon-Liberia-2014,http://dx.doi.org/10.17528/cifor/data.00216,10.17528/cifor/data.00216,SWAMP Dataset-Mangrove soil carbon-Liberia-2014,Center for International Forestry Research (CIFOR) and World Agroforestry Centre (ICRAF),Kauffman J.B. and Bhomia R.K.,2020,NA,NA,NA,NA,NA,NA
SWAMP_Data_Soil_carbon_MRT9_2014,SWAMP_Data_Soil_carbon_MRT9_2014_data,primary dataset,Misc,SWAMP Dataset-Mangrove soil carbon-Liberia-2014,http://dx.doi.org/10.17528/cifor/data.00216,10.17528/cifor/data.00216,SWAMP Dataset-Mangrove soil carbon-Liberia-2014,Center for International Forestry Research (CIFOR) and World Agroforestry Centre (ICRAF),Kauffman J.B. and Bhomia R.K.,2020,NA,NA,NA,NA,NA,NA
SWAMP_Data_Soil_carbon_NCM1_2014,SWAMP_Data_Soil_carbon_NCM1_2014_data,primary dataset,Misc,SWAMP Dataset-Mangrove soil carbon-Liberia-2014,http://dx.doi.org/10.17528/cifor/data.00216,10.17528/cifor/data.00216,SWAMP Dataset-Mangrove soil carbon-Liberia-2014,Center for International Forestry Research (CIFOR) and World Agroforestry Centre (ICRAF),Kauffman J.B. and Bhomia R.K.,2020,NA,NA,NA,NA,NA,NA
SWAMP_Data_Soil_carbon_NCM4_2014,SWAMP_Data_Soil_carbon_NCM4_2014_data,primary dataset,Misc,SWAMP Dataset-Mangrove soil carbon-Liberia-2014,http://dx.doi.org/10.17528/cifor/data.00216,10.17528/cifor/data.00216,SWAMP Dataset-Mangrove soil carbon-Liberia-2014,Center for International Forestry Research (CIFOR) and World Agroforestry Centre (ICRAF),Kauffman J.B. and Bhomia R.K.,2020,NA,NA,NA,NA,NA,NA
SWAMP_Data_Soil_carbon_NCM5_2014,SWAMP_Data_Soil_carbon_NCM5_2014_data,primary dataset,Misc,SWAMP Dataset-Mangrove soil carbon-Liberia-2014,http://dx.doi.org/10.17528/cifor/data.00216,10.17528/cifor/data.00216,SWAMP Dataset-Mangrove soil carbon-Liberia-2014,Center for International Forestry Research (CIFOR) and World Agroforestry Centre (ICRAF),Kauffman J.B. and Bhomia R.K.,2020,NA,NA,NA,NA,NA,NA
SWAMP_Data_Soil_carbon_NCT2_2014,SWAMP_Data_Soil_carbon_NCT2_2014_data,primary dataset,Misc,SWAMP Dataset-Mangrove soil carbon-Liberia-2014,http://dx.doi.org/10.17528/cifor/data.00216,10.17528/cifor/data.00216,SWAMP Dataset-Mangrove soil carbon-Liberia-2014,Center for International Forestry Research (CIFOR) and World Agroforestry Centre (ICRAF),Kauffman J.B. and Bhomia R.K.,2020,NA,NA,NA,NA,NA,NA
SWAMP_Data_Soil_carbon_NCT3_2014,SWAMP_Data_Soil_carbon_NCT3_2014_data,primary dataset,Misc,SWAMP Dataset-Mangrove soil carbon-Liberia-2014,http://dx.doi.org/10.17528/cifor/data.00216,10.17528/cifor/data.00216,SWAMP Dataset-Mangrove soil carbon-Liberia-2014,Center for International Forestry Research (CIFOR) and World Agroforestry Centre (ICRAF),Kauffman J.B. and Bhomia R.K.,2020,NA,NA,NA,NA,NA,NA
SWAMP_Data_Soil_carbon_NCT6_2014,SWAMP_Data_Soil_carbon_NCT6_2014_data,primary dataset,Misc,SWAMP Dataset-Mangrove soil carbon-Liberia-2014,http://dx.doi.org/10.17528/cifor/data.00216,10.17528/cifor/data.00216,SWAMP Dataset-Mangrove soil carbon-Liberia-2014,Center for International Forestry Research (CIFOR) and World Agroforestry Centre (ICRAF),Kauffman J.B. and Bhomia R.K.,2020,NA,NA,NA,NA,NA,NA
SWAMP_Data_Soil_carbon_Marisma_High_2017_Brazil,SWAMP_Data_Soil_carbon_Marisma_High_2017_Brazil_data,primary dataset,Misc,SWAMP Dataset-Mangrove soil carbon-marisma-2017,http://dx.doi.org/10.17528/cifor/data.00244,10.17528/cifor/data.00244,SWAMP Dataset-Mangrove soil carbon-marisma-2017,Center for International Forestry Research (CIFOR) and World Agroforestry Centre (ICRAF),Kauffman J.B. and Bernardino A.F. and Ferreira T.O. and Giovannoni L.R. and de O. Gomes L.E. and Romero D.J. and Jimenez L.C.Z. and Ruiz F.,2020,NA,NA,NA,NA,NA,NA
SWAMP_Data_Soil_carbon_Marisma_Low_2017_Brazil,SWAMP_Data_Soil_carbon_Marisma_Low_2017_Brazil_data,primary dataset,Misc,SWAMP Dataset-Mangrove soil carbon-marisma-2017,http://dx.doi.org/10.17528/cifor/data.00244,10.17528/cifor/data.00244,SWAMP Dataset-Mangrove soil carbon-marisma-2017,Center for International Forestry Research (CIFOR) and World Agroforestry Centre (ICRAF),Kauffman J.B. and Bernardino A.F. and Ferreira T.O. and Giovannoni L.R. and de O. Gomes L.E. and Romero D.J. and Jimenez L.C.Z. and Ruiz F.,2020,NA,NA,NA,NA,NA,NA
SWAMP_Data_Soil_carbon_Marisma_Medium_2017_Brazil,SWAMP_Data_Soil_carbon_Marisma_Medium_2017_Brazil_data,primary dataset,Misc,SWAMP Dataset-Mangrove soil carbon-marisma-2017,http://dx.doi.org/10.17528/cifor/data.00244,10.17528/cifor/data.00244,SWAMP Dataset-Mangrove soil carbon-marisma-2017,Center for International Forestry Research (CIFOR) and World Agroforestry Centre (ICRAF),Kauffman J.B. and Bernardino A.F. and Ferreira T.O. and Giovannoni L.R. and de O. Gomes L.E. and Romero D.J. and Jimenez L.C.Z. and Ruiz F.,2020,NA,NA,NA,NA,NA,NA
