study_id,site_id,core_id,species_code,code_type,habitat
Kemp_et_al_2020,Barnegat_Bay,BB1B,Spartina patens,Genus species,marsh
Kemp_et_al_2020,Barnegat_Bay,BB1B,Distichlis spicata,Genus species,marsh
