study_id,site_id,core_id,impact_class
Cifuentes_et_al_2024_ElSalvador,Los_Mapaches-El_Chile,Los_Mapaches-El_Chile_24_3,natural
Cifuentes_et_al_2024_ElSalvador,Los_Mapaches-El_Chile,Los_Mapaches-El_Chile_24_2,natural
Cifuentes_et_al_2024_ElSalvador,Los_Mapaches-El_Chile,Los_Mapaches-El_Chile_24_1,natural
Cifuentes_et_al_2024_ElSalvador,Rincón_Grande,Rincón_Grande_25_6,natural
Cifuentes_et_al_2024_ElSalvador,Rincón_Grande,Rincón_Grande_25_5,natural
Cifuentes_et_al_2024_ElSalvador,Rincón_Grande,Rincón_Grande_25_4,natural
Cifuentes_et_al_2024_ElSalvador,Rincón_Grande,Rincón_Grande_25_3,natural
Cifuentes_et_al_2024_ElSalvador,Rincón_Grande,Rincón_Grande_25_2,natural
Cifuentes_et_al_2024_ElSalvador,Rincón_Grande,Rincón_Grande_25_1,natural
Cifuentes_et_al_2024_ElSalvador,Isla_Tortuga,Isla_Tortuga_26_6,natural
Cifuentes_et_al_2024_ElSalvador,Isla_Tortuga,Isla_Tortuga_26_5,natural
Cifuentes_et_al_2024_ElSalvador,Isla_Tortuga,Isla_Tortuga_26_4,natural
Cifuentes_et_al_2024_ElSalvador,Isla_Tortuga,Isla_Tortuga_26_3,natural
Cifuentes_et_al_2024_ElSalvador,Isla_Tortuga,Isla_Tortuga_26_2,natural
Cifuentes_et_al_2024_ElSalvador,Isla_Tortuga,Isla_Tortuga_26_1,natural
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_6,natural
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_5,natural
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_4,natural
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_3,natural
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_2,natural
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_1,natural
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_6,natural
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_5,natural
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_4,natural
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_3,natural
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_2,natural
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_1,natural
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_6,natural
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_5,natural
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_4,natural
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_3,natural
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_2,natural
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_1,natural
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_6,natural
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_5,natural
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_4,natural
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_3,natural
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_2,natural
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_1,natural
Cifuentes_et_al_2024_ElSalvador,Santo_Domingo,Santo_Domingo_5_6,natural
Cifuentes_et_al_2024_ElSalvador,Santo_Domingo,Santo_Domingo_5_5,natural
Cifuentes_et_al_2024_ElSalvador,Santo_Domingo,Santo_Domingo_5_4,natural
Cifuentes_et_al_2024_ElSalvador,Santo_Domingo,Santo_Domingo_5_3,natural
Cifuentes_et_al_2024_ElSalvador,Santo_Domingo,Santo_Domingo_5_2,natural
Cifuentes_et_al_2024_ElSalvador,Santo_Domingo,Santo_Domingo_5_1,natural
Cifuentes_et_al_2024_ElSalvador,El_Espino,El_Espino_6_6,natural
Cifuentes_et_al_2024_ElSalvador,El_Espino,El_Espino_6_5,natural
Cifuentes_et_al_2024_ElSalvador,El_Espino,El_Espino_6_4,natural
Cifuentes_et_al_2024_ElSalvador,El_Espino,El_Espino_6_3,natural
Cifuentes_et_al_2024_ElSalvador,El_Espino,El_Espino_6_2,natural
Cifuentes_et_al_2024_ElSalvador,El_Espino,El_Espino_6_1,natural
Cifuentes_et_al_2024_ElSalvador,La_Herradura,La_Herradura_7_6,natural
Cifuentes_et_al_2024_ElSalvador,La_Herradura,La_Herradura_7_5,natural
Cifuentes_et_al_2024_ElSalvador,La_Herradura,La_Herradura_7_4,natural
Cifuentes_et_al_2024_ElSalvador,La_Herradura,La_Herradura_7_3,natural
Cifuentes_et_al_2024_ElSalvador,La_Herradura,La_Herradura_7_2,natural
Cifuentes_et_al_2024_ElSalvador,La_Herradura,La_Herradura_7_1,natural
Cifuentes_et_al_2024_ElSalvador,El_Plan_de_la_Ceiba,El_Plan_de_la_Ceiba_8_6,natural
Cifuentes_et_al_2024_ElSalvador,El_Plan_de_la_Ceiba,El_Plan_de_la_Ceiba_8_5,natural
Cifuentes_et_al_2024_ElSalvador,El_Plan_de_la_Ceiba,El_Plan_de_la_Ceiba_8_4,natural
Cifuentes_et_al_2024_ElSalvador,El_Plan_de_la_Ceiba,El_Plan_de_la_Ceiba_8_3,natural
Cifuentes_et_al_2024_ElSalvador,El_Plan_de_la_Ceiba,El_Plan_de_la_Ceiba_8_2,natural
Cifuentes_et_al_2024_ElSalvador,El_Plan_de_la_Ceiba,El_Plan_de_la_Ceiba_8_1,natural
Cifuentes_et_al_2024_ElSalvador,San_Antonio_Los_Blancos,San_Antonio_Los_Blancos_12_1,natural
Cifuentes_et_al_2024_ElSalvador,San_Antonio_Los_Blancos,San_Antonio_Los_Blancos_12_2,natural
Cifuentes_et_al_2024_ElSalvador,San_Antonio_Los_Blancos,San_Antonio_Los_Blancos_12_3,natural
Cifuentes_et_al_2024_ElSalvador,San_Antonio_Los_Blancos,San_Antonio_Los_Blancos_12_4,natural
Cifuentes_et_al_2024_ElSalvador,Punta_de_La_Barrita,Punta_de_La_Barrita_13_3,natural
Cifuentes_et_al_2024_ElSalvador,Punta_de_La_Barrita,Punta_de_La_Barrita_13_4,natural
Cifuentes_et_al_2024_ElSalvador,Punta_de_La_Barrita,Punta_de_La_Barrita_13_5,natural
Cifuentes_et_al_2024_ElSalvador,Punta_de_La_Barrita,Punta_de_La_Barrita_13_6,natural
Cifuentes_et_al_2024_ElSalvador,San_Sebastián_El_Chingo,San_Sebastián_El_Chingo_16_3,restored
Cifuentes_et_al_2024_ElSalvador,San_Sebastián_El_Chingo,San_Sebastián_El_Chingo_16_4,restored
Cifuentes_et_al_2024_ElSalvador,San_Sebastián_El_Chingo,San_Sebastián_El_Chingo_16_5,restored
Cifuentes_et_al_2024_ElSalvador,San_Sebastián_El_Chingo,San_Sebastián_El_Chingo_16_6,restored
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_1,restored
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_3,restored
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_4,restored
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_5,restored
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_6,restored
Cifuentes_et_al_2024_ElSalvador,El_Matocho,El_Matocho_23_1,farmed
Cifuentes_et_al_2024_ElSalvador,El_Matocho,El_Matocho_23_4,farmed
Cifuentes_et_al_2024_ElSalvador,El_Aguacate,El_Aguacate_24_1,farmed
Cifuentes_et_al_2024_ElSalvador,El_Aguacate,El_Aguacate_24_2,farmed
Cifuentes_et_al_2024_ElSalvador,El_Aguacate,El_Aguacate_24_5,farmed
Cifuentes_et_al_2024_ElSalvador,El_Aguacate,El_Aguacate_24_6,farmed
Cifuentes_et_al_2024_ElSalvador,Boca_de_los_muchachos,Boca_de_los_muchachos_28_6,natural
Cifuentes_et_al_2024_ElSalvador,Boca_de_los_muchachos,Boca_de_los_muchachos_28_5,natural
Cifuentes_et_al_2024_ElSalvador,Boca_de_los_muchachos,Boca_de_los_muchachos_28_4,natural
Cifuentes_et_al_2024_ElSalvador,Boca_de_los_muchachos,Boca_de_los_muchachos_28_3,natural
Cifuentes_et_al_2024_ElSalvador,Boca_de_los_muchachos,Boca_de_los_muchachos_28_2,natural
Cifuentes_et_al_2024_ElSalvador,Boca_de_los_muchachos,Boca_de_los_muchachos_28_1,natural
Cifuentes_et_al_2024_ElSalvador,Los_Lagartos,Los_Lagartos_29_6,natural
Cifuentes_et_al_2024_ElSalvador,Los_Lagartos,Los_Lagartos_29_5,natural
Cifuentes_et_al_2024_ElSalvador,Los_Lagartos,Los_Lagartos_29_4,natural
Cifuentes_et_al_2024_ElSalvador,Los_Lagartos,Los_Lagartos_29_3,natural
Cifuentes_et_al_2024_ElSalvador,Los_Lagartos,Los_Lagartos_29_2,natural
Cifuentes_et_al_2024_ElSalvador,Los_Lagartos,Los_Lagartos_29_1,natural
Cifuentes_et_al_2024_ElSalvador,Las_Tijeras,Las_Tijeras_30_6,natural
Cifuentes_et_al_2024_ElSalvador,Las_Tijeras,Las_Tijeras_30_5,natural
Cifuentes_et_al_2024_ElSalvador,Las_Tijeras,Las_Tijeras_30_4,natural
Cifuentes_et_al_2024_ElSalvador,Las_Tijeras,Las_Tijeras_30_3,natural
Cifuentes_et_al_2024_ElSalvador,Las_Tijeras,Las_Tijeras_30_2,natural
Cifuentes_et_al_2024_ElSalvador,Las_Tijeras,Las_Tijeras_30_1,natural
Cifuentes_et_al_2024_ElSalvador,El_Zamorancito,El_Zamorancito_31_6,natural
Cifuentes_et_al_2024_ElSalvador,El_Zamorancito,El_Zamorancito_31_5,natural
Cifuentes_et_al_2024_ElSalvador,El_Zamorancito,El_Zamorancito_31_4,natural
Cifuentes_et_al_2024_ElSalvador,El_Zamorancito,El_Zamorancito_31_3,natural
Cifuentes_et_al_2024_ElSalvador,El_Zamorancito,El_Zamorancito_31_2,natural
Cifuentes_et_al_2024_ElSalvador,El_Zamorancito,El_Zamorancito_31_1,natural
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_6,natural
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_5,natural
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_4,natural
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_3,natural
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_2,natural
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_1,natural
Cifuentes_et_al_2024_ElSalvador,El_Resedo_Ánimas_abajo,El_Resedo_(Ánimas_abajo)_10_6,natural
Cifuentes_et_al_2024_ElSalvador,El_Resedo_Ánimas_abajo,El_Resedo_(Ánimas_abajo)_10_5,natural
Cifuentes_et_al_2024_ElSalvador,El_Resedo_Ánimas_abajo,El_Resedo_(Ánimas_abajo)_10_4,natural
Cifuentes_et_al_2024_ElSalvador,El_Resedo_Ánimas_abajo,El_Resedo_(Ánimas_abajo)_10_3,natural
Cifuentes_et_al_2024_ElSalvador,El_Resedo_Ánimas_abajo,El_Resedo_(Ánimas_abajo)_10_2,natural
Cifuentes_et_al_2024_ElSalvador,El_Resedo_Ánimas_abajo,El_Resedo_(Ánimas_abajo)_10_1,natural
Cifuentes_et_al_2024_ElSalvador,Bordo_Chele,Bordo_Chele_11_1,natural
Cifuentes_et_al_2024_ElSalvador,Bordo_Chele,Bordo_Chele_11_2,natural
Cifuentes_et_al_2024_ElSalvador,Bordo_Chele,Bordo_Chele_11_3,natural
Cifuentes_et_al_2024_ElSalvador,Bordo_Chele,Bordo_Chele_11_4,natural
Cifuentes_et_al_2024_ElSalvador,Bordo_Chele,Bordo_Chele_11_5,natural
Cifuentes_et_al_2024_ElSalvador,Bordo_Chele,Bordo_Chele_11_6,natural
Cifuentes_et_al_2024_ElSalvador,Las_Ánimas_Arriba,Las_Ánimas_Arriba_25_1,agro-industrial deforestation
Cifuentes_et_al_2024_ElSalvador,Las_Ánimas_Arriba,Las_Ánimas_Arriba_25_4,agro-industrial deforestation
Cifuentes_et_al_2024_ElSalvador,Las_Ánimas_Arriba,Las_Ánimas_Arriba_25_5,agro-industrial deforestation
Cifuentes_et_al_2024_ElSalvador,Las_Ánimas_Arriba,Las_Ánimas_Arriba_25_6,agro-industrial deforestation
Cifuentes_et_al_2024_ElSalvador,El_Llorón,El_Llorón_7_5,restored
Cifuentes_et_al_2024_ElSalvador,El_Llorón,El_Llorón_7_6,restored
Cifuentes_et_al_2024_ElSalvador,San_Antonio_Los_Blancos,San_Antonio_Los_Blancos_12_5,natural
Cifuentes_et_al_2024_ElSalvador,San_Sebastián_El_Chingo,San_Sebastián_El_Chingo_16_2,restored
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Cañón_del_Bagre_17_1,restored
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Cañón_del_Bagre_17_2,restored
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Cañón_del_Bagre_17_3,restored
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Cañón_del_Bagre_17_4,restored
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Cañón_del_Bagre_17_5,restored
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Cañón_del_Bagre_17_6,restored
Cifuentes_et_al_2024_ElSalvador,El_Llorón,El_Llorón_7_1,restored
Cifuentes_et_al_2024_ElSalvador,El_Llorón,El_Llorón_7_2,restored
Cifuentes_et_al_2024_ElSalvador,El_Llorón,El_Llorón_7_3,restored
Cifuentes_et_al_2024_ElSalvador,El_Llorón,El_Llorón_7_4,restored
Cifuentes_et_al_2024_ElSalvador,El_Resedo_Ánimas_abajo,El_Resedo_Ánimas_abajo_10_6,natural
Cifuentes_et_al_2024_ElSalvador,El_Resedo_Ánimas_abajo,El_Resedo_Ánimas_abajo_10_5,natural
Cifuentes_et_al_2024_ElSalvador,El_Resedo_Ánimas_abajo,El_Resedo_Ánimas_abajo_10_4,natural
Cifuentes_et_al_2024_ElSalvador,El_Resedo_Ánimas_abajo,El_Resedo_Ánimas_abajo_10_3,natural
Cifuentes_et_al_2024_ElSalvador,El_Resedo_Ánimas_abajo,El_Resedo_Ánimas_abajo_10_2,natural
Cifuentes_et_al_2024_ElSalvador,El_Resedo_Ánimas_abajo,El_Resedo_Ánimas_abajo_10_1,natural
Cifuentes_et_al_2024_ElSalvador,San_Sebastián_El_Chingo,San_Sebastián_El_Chingo_16_1,restored
