study_id,bibliography_id,publication_type,bibtype,doi,url,author,keywords,title,publisher,year,copyright
Cifuentes_et_al_2024_ElSalvador,Cifuentes_et_al_2024_ElSalvador_data,primary dataset,Misc,10.25573/SERC.25828603,https://smithsonian.figshare.com/articles/dataset/Dataset_Land_cover_dynamics_and_carbon_stocks_in_El_Salvador_mangroves/25828603,Miguel Cifuentes-Jara and Danilo {Torres Gómez} and Oscar {Molina Lara} and Sergio {Velásquez Mazariegos} and Carlos Rivera and Javier {Magaña Rivas},"Soil sciences not elsewhere classified, Carbon sequestration science",Dataset: Land cover dynamics and carbon stocks in El Salvador mangroves,Smithsonian Environmental Research Center,2024,Creative Commons Attribution 4.0 International
