date,version,study_id,site_id,core_id
2023-01-12,v1.0.0,Weis_et_al_2001,Tijuana_Estuary,Tijuana_Estuary_West_mid_2
2023-01-12,v1.0.0,Watson_and_Byrne_2013,Bair_Island,Bair_Island_1
2023-01-12,v1.0.0,Watson_and_Byrne_2013,Bair_Island,Bair_Island_2
2023-01-12,v1.0.0,Watson_and_Byrne_2013,Bair_Island,Bair_Island_3
2023-01-12,v1.0.0,Watson_and_Byrne_2013,Bair_Island,Bair_Island_4
2023-01-12,v1.0.0,Watson_and_Byrne_2013,Corkscrew_Slough,Corkscrew_Slough_1
2023-01-12,v1.0.0,Watson_and_Byrne_2013,Corkscrew_Slough,Corkscrew_Slough_2
2023-01-12,v1.0.0,Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_1
2023-01-12,v1.0.0,Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2
2023-01-12,v1.0.0,Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_3
2023-01-12,v1.0.0,Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4
2023-01-12,v1.0.0,Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_1
2023-01-12,v1.0.0,Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2
2023-01-12,v1.0.0,Watson_and_Byrne_2013,Greco_Island,Greco_Island_1
2023-01-12,v1.0.0,Watson_and_Byrne_2013,Greco_Island,Greco_Island_2
2023-01-12,v1.0.0,Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1
2023-01-12,v1.0.0,Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2
2023-01-12,v1.0.0,Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_3
2023-01-12,v1.0.0,Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1
2023-01-12,v1.0.0,Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_1
2023-01-12,v1.0.0,Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2
2023-01-12,v1.0.0,Watson_and_Byrne_2013,South_Belmont,South_Belmont_Slough_1
2023-01-12,v1.0.0,Watson_and_Byrne_2013,South_Belmont,South_Belmont_Slough_2
2023-01-12,v1.0.0,Watson_and_Byrne_2013,Triangle_Marsh,Triangle_Marsh_1
2023-01-12,v1.0.0,Watson_and_Byrne_2013,Triangle_Marsh,Triangle_Marsh_2
2023-01-12,v1.0.0,Ward_et_al_2021,Tomales Bay,Tomales Bay 1
2023-01-12,v1.0.0,Ward_et_al_2021,Tomales Bay,Tomales Bay 2
2023-01-12,v1.0.0,Ward_et_al_2021,Tomales Bay,Tomales Bay 3
2023-01-12,v1.0.0,Ward_et_al_2021,Tomales Bay,Tomales Bay 4
2023-01-12,v1.0.0,Ward_et_al_2021,Tomales Bay,Tomales Bay 5
2023-01-12,v1.0.0,Ward_et_al_2021,Tomales Bay,Tomales Bay 6
2023-01-12,v1.0.0,Ward_et_al_2021,Tomales Bay,Tomales Bay 7
2023-01-12,v1.0.0,Ward_et_al_2021,Tomales Bay,Tomales Bay 9
2023-01-12,v1.0.0,Ward_et_al_2021,Tomales Bay,Tomales Bay 11
2023-01-12,v1.0.0,Ward_et_al_2021,Tomales Bay,Tomales Bay 13
2023-01-12,v1.0.0,Ward_et_al_2021,Tomales Bay,Tomales Bay 15
2023-01-12,v1.0.0,Ward_et_al_2021,Tomales Bay,Tomales Bay 17
2023-01-12,v1.0.0,Ward_et_al_2021,Tomales Bay,Tomales Bay 18
2023-01-12,v1.0.0,Ward_et_al_2021,Bodega Bay,Bodega Bay 19
2023-01-12,v1.0.0,Ward_et_al_2021,Bodega Bay,Bodega Bay 20
2023-01-12,v1.0.0,Ward_et_al_2021,Bodega Bay,Bodega Bay 21
2023-01-12,v1.0.0,Ward_et_al_2021,Bodega Bay,Bodega Bay 22
2023-01-12,v1.0.0,Ward_et_al_2021,Bodega Bay,Bodega Bay 23
2023-01-12,v1.0.0,Ward_et_al_2021,Bodega Bay,Bodega Bay 24
2023-01-12,v1.0.0,Ward_et_al_2021,Tomales Bay,Tomales Bay 25
2023-01-12,v1.0.0,Ward_et_al_2021,Tomales Bay,Tomales Bay 26
2023-01-12,v1.0.0,Ward_et_al_2021,Tomales Bay,Tomales Bay 27
2023-01-12,v1.0.0,Ward_et_al_2021,Tomales Bay,Tomales Bay 28
2023-01-12,v1.0.0,Ward_et_al_2021,Tomales Bay,Tomales Bay 29
2023-01-12,v1.0.0,Ward_et_al_2021,Tomales Bay,Tomales Bay 30
2023-01-12,v1.0.0,Ward_et_al_2021,Tomales Bay,Tomales Bay 33
2023-01-12,v1.0.0,Ward_et_al_2021,Newport Bay,Newport Bay 36
2023-01-12,v1.0.0,Ward_et_al_2021,Newport Bay,Newport Bay 37
2023-01-12,v1.0.0,Ward_et_al_2021,Newport Bay,Newport Bay 38
2023-01-12,v1.0.0,Ward_et_al_2021,Newport Bay,Newport Bay 39
2023-01-12,v1.0.0,Ward_et_al_2021,Tomales Bay,Tomales Bay 40
2023-01-12,v1.0.0,Ward_et_al_2021,Tomales Bay,Tomales Bay 41
2023-01-12,v1.0.0,Ward_et_al_2021,Tomales Bay,Tomales Bay 42
2023-01-12,v1.0.0,Ward_et_al_2021,Newport Bay,Newport Bay 50
2023-01-12,v1.0.0,Ward_et_al_2021,Newport Bay,Newport Bay 51
2023-01-12,v1.0.0,Ward_et_al_2021,Newport Bay,Newport Bay 52
2023-01-12,v1.0.0,Ward_et_al_2021,Newport Bay,Newport Bay 54
2023-01-12,v1.0.0,Ward_et_al_2021,Elkhorn Slough,Elkhorn Slough 55
2023-01-12,v1.0.0,Ward_et_al_2021,Elkhorn Slough,Elkhorn Slough 56
2023-01-12,v1.0.0,Ward_et_al_2021,Elkhorn Slough,Elkhorn Slough 58
2023-01-12,v1.0.0,Ward_et_al_2021,Elkhorn Slough,Elkhorn Slough 59
2023-01-12,v1.0.0,Ward_et_al_2021,Elkhorn Slough,Elkhorn Slough 60
2023-01-12,v1.0.0,Ward_et_al_2021,Elkhorn Slough,Elkhorn Slough 62
2023-01-12,v1.0.0,Ward_et_al_2021,Elkhorn Slough,Elkhorn Slough 63
2023-01-12,v1.0.0,Ward_et_al_2021,Tomales Bay,Tomales Bay 64
2023-01-12,v1.0.0,Ward_et_al_2021,Tomales Bay,Tomales Bay 65
2023-01-12,v1.0.0,Ward_et_al_2021,Tomales Bay,Tomales Bay 66
2023-01-12,v1.0.0,Ward_et_al_2021,Tomales Bay,Tomales Bay 67
2023-01-12,v1.0.0,Ward_et_al_2021,Bodega Bay,Bodega Bay 68
2023-01-12,v1.0.0,Ward_et_al_2021,Bodega Bay,Bodega Bay 69
2023-01-12,v1.0.0,Ward_et_al_2021,Bodega Bay,Bodega Bay 70
2023-01-12,v1.0.0,Ward_et_al_2021,Bodega Bay,Bodega Bay 71
2023-01-12,v1.0.0,Ward_et_al_2021,Bodega Bay,Bodega Bay 72
2023-01-12,v1.0.0,Ward_et_al_2021,Bodega Bay,Bodega Bay 73
2023-01-12,v1.0.0,Ward_et_al_2021,Bodega Bay,Bodega Bay 74
2023-01-12,v1.0.0,Ward_et_al_2021,Bodega Bay,Bodega Bay 75
2023-01-12,v1.0.0,Ward_et_al_2021,Bodega Bay,Bodega Bay 76
2023-01-12,v1.0.0,Ward_et_al_2021,Bodega Bay,Bodega Bay 77
2023-01-12,v1.0.0,Ward_et_al_2021,Bodega Bay,Bodega Bay 78
2023-01-12,v1.0.0,Ward_et_al_2021,Bodega Bay,Bodega Bay 79
2023-01-12,v1.0.0,Ward_et_al_2021,Tomales Bay,Tomales Bay 80
2023-01-12,v1.0.0,Ward_et_al_2021,Tomales Bay,Tomales Bay 81
2023-01-12,v1.0.0,Ward_et_al_2021,Tomales Bay,Tomales Bay 82
2023-01-12,v1.0.0,Ward_et_al_2021,Elkhorn Slough,Elkhorn Slough 83
2023-01-12,v1.0.0,Ward_et_al_2021,Elkhorn Slough,Elkhorn Slough 84
2023-01-12,v1.0.0,Ward_et_al_2021,Elkhorn Slough,Elkhorn Slough 85
2023-01-12,v1.0.0,Ward_et_al_2021,Elkhorn Slough,Elkhorn Slough 86
2023-01-12,v1.0.0,Ward_et_al_2021,Elkhorn Slough,Elkhorn Slough 87
2023-01-12,v1.0.0,Ward_et_al_2021,Elkhorn Slough,Elkhorn Slough 88
2023-01-12,v1.0.0,Ward_et_al_2021,Elkhorn Slough,Elkhorn Slough 89
2023-01-12,v1.0.0,Ward_et_al_2021,Mission Bay,Mission Bay 672
2023-01-12,v1.0.0,Ward_et_al_2021,Mission Bay,Mission Bay 673
2023-01-12,v1.0.0,Ward_et_al_2021,Mission Bay,Mission Bay 675
2023-01-12,v1.0.0,Ward_et_al_2021,Mission Bay,Mission Bay 676
2023-01-12,v1.0.0,Ward_et_al_2021,Mission Bay,Mission Bay 677
2023-01-12,v1.0.0,Ward_et_al_2021,Humboldt Bay,Humboldt Bay 681
2023-01-12,v1.0.0,Ward_et_al_2021,Humboldt Bay,Humboldt Bay 682
2023-01-12,v1.0.0,Ward_et_al_2021,Humboldt Bay,Humboldt Bay 683
2023-01-12,v1.0.0,Ward_et_al_2021,Humboldt Bay,Humboldt Bay 684
2023-01-12,v1.0.0,Ward_et_al_2021,Humboldt Bay,Humboldt Bay 685
2023-01-12,v1.0.0,Ward_et_al_2021,Humboldt Bay,Humboldt Bay 686
2023-01-12,v1.0.0,Ward_et_al_2021,Humboldt Bay,Humboldt Bay 687
2023-01-12,v1.0.0,Vaughn_et_al_2020,St_Augustine,St_Augustine_Mangrove
2023-01-12,v1.0.0,Vaughn_et_al_2020,St_Augustine,St_Augustine_Salt_Marsh
2023-01-12,v1.0.0,Vaughn_et_al_2020,St_Augustine,St_Augustine_Transition
2023-01-12,v1.0.0,Vaughn_et_al_2020,Waccasassa_Bay,Waccasassa_Bay_Mangrove
2023-01-12,v1.0.0,Vaughn_et_al_2020,Waccasassa_Bay,Waccasassa_Bay_Salt_Marsh
2023-01-12,v1.0.0,Vaughn_et_al_2020,Waccasassa_Bay,Waccasassa_Bay_Transition
2023-01-12,v1.0.0,Vaughn_et_al_2020,Waccasassa_Bay,Waccasassa_Bay_Mangrove_replicate
2023-01-12,v1.0.0,Trettin_et_al_2017,1001,1001_1
2023-01-12,v1.0.0,Trettin_et_al_2017,1001,1001_2
2023-01-12,v1.0.0,Trettin_et_al_2017,1001,1001_3
2023-01-12,v1.0.0,Trettin_et_al_2017,1001,1001_4
2023-01-12,v1.0.0,Trettin_et_al_2017,1001,1001_5
2023-01-12,v1.0.0,Trettin_et_al_2017,1079,1079_1
2023-01-12,v1.0.0,Trettin_et_al_2017,1079,1079_2
2023-01-12,v1.0.0,Trettin_et_al_2017,1079,1079_3
2023-01-12,v1.0.0,Trettin_et_al_2017,1079,1079_4
2023-01-12,v1.0.0,Trettin_et_al_2017,1079,1079_5
2023-01-12,v1.0.0,Trettin_et_al_2017,1113,1113_1
2023-01-12,v1.0.0,Trettin_et_al_2017,1113,1113_2
2023-01-12,v1.0.0,Trettin_et_al_2017,1113,1113_3
2023-01-12,v1.0.0,Trettin_et_al_2017,1113,1113_4
2023-01-12,v1.0.0,Trettin_et_al_2017,1130,1130_1
2023-01-12,v1.0.0,Trettin_et_al_2017,1130,1130_2
2023-01-12,v1.0.0,Trettin_et_al_2017,1130,1130_3
2023-01-12,v1.0.0,Trettin_et_al_2017,1130,1130_4
2023-01-12,v1.0.0,Trettin_et_al_2017,1130,1130_5
2023-01-12,v1.0.0,Trettin_et_al_2017,1216,1216_1
2023-01-12,v1.0.0,Trettin_et_al_2017,1216,1216_2
2023-01-12,v1.0.0,Trettin_et_al_2017,1216,1216_3
2023-01-12,v1.0.0,Trettin_et_al_2017,1216,1216_4
2023-01-12,v1.0.0,Trettin_et_al_2017,1216,1216_5
2023-01-12,v1.0.0,Trettin_et_al_2017,1219,1219_1
2023-01-12,v1.0.0,Trettin_et_al_2017,1219,1219_2
2023-01-12,v1.0.0,Trettin_et_al_2017,1219,1219_3
2023-01-12,v1.0.0,Trettin_et_al_2017,1219,1219_4
2023-01-12,v1.0.0,Trettin_et_al_2017,1219,1219_5
2023-01-12,v1.0.0,Trettin_et_al_2017,1254,1254_1
2023-01-12,v1.0.0,Trettin_et_al_2017,1254,1254_2
2023-01-12,v1.0.0,Trettin_et_al_2017,1254,1254_3
2023-01-12,v1.0.0,Trettin_et_al_2017,1254,1254_4
2023-01-12,v1.0.0,Trettin_et_al_2017,1254,1254_5
2023-01-12,v1.0.0,Trettin_et_al_2017,1285,1285_1
2023-01-12,v1.0.0,Trettin_et_al_2017,1285,1285_2
2023-01-12,v1.0.0,Trettin_et_al_2017,1285,1285_3
2023-01-12,v1.0.0,Trettin_et_al_2017,1285,1285_4
2023-01-12,v1.0.0,Trettin_et_al_2017,1285,1285_5
2023-01-12,v1.0.0,Trettin_et_al_2017,13,13_1
2023-01-12,v1.0.0,Trettin_et_al_2017,13,13_2
2023-01-12,v1.0.0,Trettin_et_al_2017,13,13_3
2023-01-12,v1.0.0,Trettin_et_al_2017,13,13_4
2023-01-12,v1.0.0,Trettin_et_al_2017,13,13_5
2023-01-12,v1.0.0,Trettin_et_al_2017,13,13_6
2023-01-12,v1.0.0,Trettin_et_al_2017,1305,1305_1
2023-01-12,v1.0.0,Trettin_et_al_2017,1305,1305_4
2023-01-12,v1.0.0,Trettin_et_al_2017,1314,1314_1
2023-01-12,v1.0.0,Trettin_et_al_2017,1314,1314_2
2023-01-12,v1.0.0,Trettin_et_al_2017,1314,1314_3
2023-01-12,v1.0.0,Trettin_et_al_2017,1314,1314_4
2023-01-12,v1.0.0,Trettin_et_al_2017,1314,1314_5
2023-01-12,v1.0.0,Trettin_et_al_2017,1317,1317_1
2023-01-12,v1.0.0,Trettin_et_al_2017,1317,1317_2
2023-01-12,v1.0.0,Trettin_et_al_2017,1317,1317_3
2023-01-12,v1.0.0,Trettin_et_al_2017,1317,1317_4
2023-01-12,v1.0.0,Trettin_et_al_2017,1317,1317_5
2023-01-12,v1.0.0,Trettin_et_al_2017,1359,1359_1
2023-01-12,v1.0.0,Trettin_et_al_2017,1359,1359_2
2023-01-12,v1.0.0,Trettin_et_al_2017,1359,1359_3
2023-01-12,v1.0.0,Trettin_et_al_2017,1359,1359_4
2023-01-12,v1.0.0,Trettin_et_al_2017,1359,1359_5
2023-01-12,v1.0.0,Trettin_et_al_2017,1361,1361_1
2023-01-12,v1.0.0,Trettin_et_al_2017,1361,1361_2
2023-01-12,v1.0.0,Trettin_et_al_2017,1361,1361_3
2023-01-12,v1.0.0,Trettin_et_al_2017,1361,1361_4
2023-01-12,v1.0.0,Trettin_et_al_2017,1361,1361_5
2023-01-12,v1.0.0,Trettin_et_al_2017,1382,1382_1
2023-01-12,v1.0.0,Trettin_et_al_2017,1382,1382_2
2023-01-12,v1.0.0,Trettin_et_al_2017,1382,1382_3
2023-01-12,v1.0.0,Trettin_et_al_2017,1382,1382_4
2023-01-12,v1.0.0,Trettin_et_al_2017,1382,1382_5
2023-01-12,v1.0.0,Trettin_et_al_2017,15,15_1
2023-01-12,v1.0.0,Trettin_et_al_2017,15,15_2
2023-01-12,v1.0.0,Trettin_et_al_2017,15,15_6
2023-01-12,v1.0.0,Trettin_et_al_2017,16,16_1
2023-01-12,v1.0.0,Trettin_et_al_2017,16,16_2
2023-01-12,v1.0.0,Trettin_et_al_2017,16,16_3
2023-01-12,v1.0.0,Trettin_et_al_2017,16,16_4
2023-01-12,v1.0.0,Trettin_et_al_2017,16,16_5
2023-01-12,v1.0.0,Trettin_et_al_2017,16,16_6
2023-01-12,v1.0.0,Trettin_et_al_2017,17,17_1
2023-01-12,v1.0.0,Trettin_et_al_2017,17,17_2
2023-01-12,v1.0.0,Trettin_et_al_2017,17,17_3
2023-01-12,v1.0.0,Trettin_et_al_2017,17,17_4
2023-01-12,v1.0.0,Trettin_et_al_2017,17,17_5
2023-01-12,v1.0.0,Trettin_et_al_2017,17,17_6
2023-01-12,v1.0.0,Trettin_et_al_2017,25,25_2
2023-01-12,v1.0.0,Trettin_et_al_2017,25,25_3
2023-01-12,v1.0.0,Trettin_et_al_2017,25,25_4
2023-01-12,v1.0.0,Trettin_et_al_2017,25,25_5
2023-01-12,v1.0.0,Trettin_et_al_2017,25,25_6
2023-01-12,v1.0.0,Trettin_et_al_2017,26,26_1
2023-01-12,v1.0.0,Trettin_et_al_2017,26,26_2
2023-01-12,v1.0.0,Trettin_et_al_2017,26,26_3
2023-01-12,v1.0.0,Trettin_et_al_2017,26,26_4
2023-01-12,v1.0.0,Trettin_et_al_2017,26,26_5
2023-01-12,v1.0.0,Trettin_et_al_2017,26,26_6
2023-01-12,v1.0.0,Trettin_et_al_2017,27,27_1
2023-01-12,v1.0.0,Trettin_et_al_2017,27,27_2
2023-01-12,v1.0.0,Trettin_et_al_2017,27,27_3
2023-01-12,v1.0.0,Trettin_et_al_2017,27,27_5
2023-01-12,v1.0.0,Trettin_et_al_2017,27,27_6
2023-01-12,v1.0.0,Trettin_et_al_2017,29,29_1
2023-01-12,v1.0.0,Trettin_et_al_2017,29,29_2
2023-01-12,v1.0.0,Trettin_et_al_2017,29,29_3
2023-01-12,v1.0.0,Trettin_et_al_2017,29,29_4
2023-01-12,v1.0.0,Trettin_et_al_2017,29,29_5
2023-01-12,v1.0.0,Trettin_et_al_2017,29,29_6
2023-01-12,v1.0.0,Trettin_et_al_2017,32B,32B_1
2023-01-12,v1.0.0,Trettin_et_al_2017,32B,32B_2
2023-01-12,v1.0.0,Trettin_et_al_2017,32B,32B_3
2023-01-12,v1.0.0,Trettin_et_al_2017,32B,32B_4
2023-01-12,v1.0.0,Trettin_et_al_2017,32B,32B_5
2023-01-12,v1.0.0,Trettin_et_al_2017,32B,32B_6
2023-01-12,v1.0.0,Trettin_et_al_2017,35,35_1
2023-01-12,v1.0.0,Trettin_et_al_2017,35,35_2
2023-01-12,v1.0.0,Trettin_et_al_2017,35,35_3
2023-01-12,v1.0.0,Trettin_et_al_2017,35,35_4
2023-01-12,v1.0.0,Trettin_et_al_2017,35,35_5
2023-01-12,v1.0.0,Trettin_et_al_2017,35,35_6
2023-01-12,v1.0.0,Trettin_et_al_2017,36,36_1
2023-01-12,v1.0.0,Trettin_et_al_2017,36,36_2
2023-01-12,v1.0.0,Trettin_et_al_2017,36,36_3
2023-01-12,v1.0.0,Trettin_et_al_2017,36,36_4
2023-01-12,v1.0.0,Trettin_et_al_2017,36,36_5
2023-01-12,v1.0.0,Trettin_et_al_2017,36,36_6
2023-01-12,v1.0.0,Trettin_et_al_2017,37,37_1
2023-01-12,v1.0.0,Trettin_et_al_2017,37,37_2
2023-01-12,v1.0.0,Trettin_et_al_2017,37,37_3
2023-01-12,v1.0.0,Trettin_et_al_2017,37,37_4
2023-01-12,v1.0.0,Trettin_et_al_2017,37,37_5
2023-01-12,v1.0.0,Trettin_et_al_2017,37,37_6
2023-01-12,v1.0.0,Trettin_et_al_2017,806,806_1
2023-01-12,v1.0.0,Trettin_et_al_2017,806,806_2
2023-01-12,v1.0.0,Trettin_et_al_2017,806,806_3
2023-01-12,v1.0.0,Trettin_et_al_2017,806,806_4
2023-01-12,v1.0.0,Trettin_et_al_2017,806,806_5
2023-01-12,v1.0.0,Trettin_et_al_2017,864,864_1
2023-01-12,v1.0.0,Trettin_et_al_2017,864,864_2
2023-01-12,v1.0.0,Trettin_et_al_2017,864,864_3
2023-01-12,v1.0.0,Trettin_et_al_2017,864,864_4
2023-01-12,v1.0.0,Trettin_et_al_2017,864,864_5
2023-01-12,v1.0.0,Trettin_et_al_2017,9001,9001_1
2023-01-12,v1.0.0,Trettin_et_al_2017,9001,9001_2
2023-01-12,v1.0.0,Trettin_et_al_2017,9001,9001_3
2023-01-12,v1.0.0,Trettin_et_al_2017,9001,9001_4
2023-01-12,v1.0.0,Trettin_et_al_2017,9001,9001_5
2023-01-12,v1.0.0,Trettin_et_al_2017,9002,9002_1
2023-01-12,v1.0.0,Trettin_et_al_2017,9002,9002_2
2023-01-12,v1.0.0,Trettin_et_al_2017,9002,9002_3
2023-01-12,v1.0.0,Trettin_et_al_2017,9002,9002_4
2023-01-12,v1.0.0,Trettin_et_al_2017,9003,9003_1
2023-01-12,v1.0.0,Trettin_et_al_2017,9003,9003_2
2023-01-12,v1.0.0,Trettin_et_al_2017,9003,9003_3
2023-01-12,v1.0.0,Trettin_et_al_2017,9003,9003_4
2023-01-12,v1.0.0,Trettin_et_al_2017,9003,9003_5
2023-01-12,v1.0.0,Trettin_et_al_2017,9004,9004_1
2023-01-12,v1.0.0,Trettin_et_al_2017,9004,9004_3
2023-01-12,v1.0.0,Trettin_et_al_2017,9004,9004_4
2023-01-12,v1.0.0,Trettin_et_al_2017,9004,9004_5
2023-01-12,v1.0.0,Trettin_et_al_2017,9005,9005_1
2023-01-12,v1.0.0,Trettin_et_al_2017,9005,9005_2
2023-01-12,v1.0.0,Trettin_et_al_2017,9005,9005_3
2023-01-12,v1.0.0,Trettin_et_al_2017,9005,9005_4
2023-01-12,v1.0.0,Trettin_et_al_2017,9005,9005_5
2023-01-12,v1.0.0,Trettin_et_al_2017,9006,9006_1
2023-01-12,v1.0.0,Trettin_et_al_2017,9006,9006_2
2023-01-12,v1.0.0,Trettin_et_al_2017,9006,9006_3
2023-01-12,v1.0.0,Trettin_et_al_2017,9006,9006_5
2023-01-12,v1.0.0,Trettin_et_al_2017,9007,9007_1
2023-01-12,v1.0.0,Trettin_et_al_2017,9007,9007_2
2023-01-12,v1.0.0,Trettin_et_al_2017,9007,9007_3
2023-01-12,v1.0.0,Trettin_et_al_2017,9007,9007_4
2023-01-12,v1.0.0,Trettin_et_al_2017,9007,9007_5
2023-01-12,v1.0.0,Trettin_et_al_2017,9008,9008_1
2023-01-12,v1.0.0,Trettin_et_al_2017,9008,9008_2
2023-01-12,v1.0.0,Trettin_et_al_2017,9008,9008_3
2023-01-12,v1.0.0,Trettin_et_al_2017,9008,9008_4
2023-01-12,v1.0.0,Trettin_et_al_2017,9008,9008_5
2023-01-12,v1.0.0,Trettin_et_al_2017,9009,9009_1
2023-01-12,v1.0.0,Trettin_et_al_2017,9009,9009_2
2023-01-12,v1.0.0,Trettin_et_al_2017,9009,9009_3
2023-01-12,v1.0.0,Trettin_et_al_2017,9009,9009_4
2023-01-12,v1.0.0,Trettin_et_al_2017,9009,9009_5
2023-01-12,v1.0.0,Trettin_et_al_2017,9010,9010_1
2023-01-12,v1.0.0,Trettin_et_al_2017,9010,9010_2
2023-01-12,v1.0.0,Trettin_et_al_2017,9010,9010_3
2023-01-12,v1.0.0,Trettin_et_al_2017,9010,9010_4
2023-01-12,v1.0.0,Trettin_et_al_2017,9010,9010_5
2023-01-12,v1.0.0,Trettin_et_al_2017,9011,9011_1
2023-01-12,v1.0.0,Trettin_et_al_2017,9011,9011_2
2023-01-12,v1.0.0,Trettin_et_al_2017,9011,9011_3
2023-01-12,v1.0.0,Trettin_et_al_2017,9011,9011_4
2023-01-12,v1.0.0,Trettin_et_al_2017,9011,9011_5
2023-01-12,v1.0.0,Trettin_et_al_2017,9012,9012_1
2023-01-12,v1.0.0,Trettin_et_al_2017,9012,9012_2
2023-01-12,v1.0.0,Trettin_et_al_2017,9012,9012_3
2023-01-12,v1.0.0,Trettin_et_al_2017,9012,9012_4
2023-01-12,v1.0.0,Trettin_et_al_2017,9012,9012_5
2023-01-12,v1.0.0,Trettin_et_al_2017,9013,9013_1
2023-01-12,v1.0.0,Trettin_et_al_2017,9013,9013_2
2023-01-12,v1.0.0,Trettin_et_al_2017,9013,9013_3
2023-01-12,v1.0.0,Trettin_et_al_2017,9013,9013_4
2023-01-12,v1.0.0,Trettin_et_al_2017,9013,9013_5
2023-01-12,v1.0.0,Trettin_et_al_2017,9014,9014_1
2023-01-12,v1.0.0,Trettin_et_al_2017,9014,9014_2
2023-01-12,v1.0.0,Trettin_et_al_2017,9014,9014_3
2023-01-12,v1.0.0,Trettin_et_al_2017,9014,9014_4
2023-01-12,v1.0.0,Trettin_et_al_2017,9014,9014_5
2023-01-12,v1.0.0,Trettin_et_al_2017,9017,9017_1
2023-01-12,v1.0.0,Trettin_et_al_2017,9017,9017_2
2023-01-12,v1.0.0,Trettin_et_al_2017,9017,9017_3
2023-01-12,v1.0.0,Trettin_et_al_2017,9017,9017_4
2023-01-12,v1.0.0,Trettin_et_al_2017,9017,9017_5
2023-01-12,v1.0.0,Trettin_et_al_2017,9018,9018_1
2023-01-12,v1.0.0,Trettin_et_al_2017,9018,9018_2
2023-01-12,v1.0.0,Trettin_et_al_2017,9018,9018_3
2023-01-12,v1.0.0,Trettin_et_al_2017,9018,9018_4
2023-01-12,v1.0.0,Trettin_et_al_2017,9018,9018_5
2023-01-12,v1.0.0,Trettin_et_al_2017,9019,9019_1
2023-01-12,v1.0.0,Trettin_et_al_2017,9019,9019_2
2023-01-12,v1.0.0,Trettin_et_al_2017,9019,9019_3
