date,version,study_id,site_id,core_id
2023-09-25,v1.1.0,van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_D_O6
2023-09-25,v1.1.0,van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_E_W11
2023-09-25,v1.1.0,van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_E_W30
2023-09-25,v1.1.0,van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_E_W32
2023-09-25,v1.1.0,van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_F_W18
2023-09-25,v1.1.0,van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_F_W9
2023-09-25,v1.1.0,van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_G_O12
2023-09-25,v1.1.0,van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_G_W28
2023-09-25,v1.1.0,van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_G_W35
2023-09-25,v1.1.0,van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_11
2023-09-25,v1.1.0,van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_17
2023-09-25,v1.1.0,van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_20
2023-09-25,v1.1.0,van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_21
2023-09-25,v1.1.0,van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_24
2023-09-25,v1.1.0,van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_5
2023-09-25,v1.1.0,van_Ardenne_et_al_2018,Pt Carron,Pt Carron_B_30
2023-09-25,v1.1.0,van_Ardenne_et_al_2018,Pt Carron,Pt Carron_B_32
2023-09-25,v1.1.0,van_Ardenne_et_al_2018,Pt Carron,Pt Carron_B_33
2023-09-25,v1.1.0,van_Ardenne_et_al_2018,Pt Carron,Pt Carron_B_35
2023-09-25,v1.1.0,van_Ardenne_et_al_2018,Pt Carron,Pt Carron_B_40
2023-09-25,v1.1.0,van_Ardenne_et_al_2018,Wells,Wells_A_1
2023-09-25,v1.1.0,van_Ardenne_et_al_2018,Wells,Wells_A_10
2023-09-25,v1.1.0,van_Ardenne_et_al_2018,Wells,Wells_A_12
2023-09-25,v1.1.0,van_Ardenne_et_al_2018,Wells,Wells_A_13
2023-09-25,v1.1.0,van_Ardenne_et_al_2018,Wells,Wells_A_17X-3
2023-09-25,v1.1.0,van_Ardenne_et_al_2018,Wells,Wells_A_2
2023-09-25,v1.1.0,van_Ardenne_et_al_2018,Wells,Wells_A_3
2023-09-25,v1.1.0,van_Ardenne_et_al_2018,Wells,Wells_A_4
2023-09-25,v1.1.0,van_Ardenne_et_al_2018,Wells,Wells_A_5
2023-09-25,v1.1.0,van_Ardenne_et_al_2018,Wells,Wells_A_7
2023-09-25,v1.1.0,van_Ardenne_et_al_2018,Wells,Wells_A_8
2023-09-25,v1.1.0,van_Ardenne_et_al_2018,Wells,Wells_A_9
2023-09-25,v1.1.0,van_Ardenne_et_al_2018,Wells spit,Wells spit_B_11
2023-09-25,v1.1.0,van_Ardenne_et_al_2018,Wells spit,Wells spit_B_6
2023-09-25,v1.1.0,van_Ardenne_et_al_2018,Wells,Wells_C_14
2023-09-25,v1.1.0,van_Ardenne_et_al_2018,Wells,Wells_C_15
2023-09-25,v1.1.0,van_Ardenne_et_al_2018,Wells,Wells_C_16
2023-09-25,v1.1.0,Turck_2014,MT01,MT01
2023-09-25,v1.1.0,Turck_2014,MT02,MT02
2023-09-25,v1.1.0,Turck_2014,MT03,MT03
2023-09-25,v1.1.0,Turck_2014,MT04,MT04
2023-09-25,v1.1.0,Turck_2014,MT05,MT05
2023-09-25,v1.1.0,Turck_2014,MT06,MT06
2023-09-25,v1.1.0,Trettin_et_al_2020,102,102
2023-09-25,v1.1.0,Trettin_et_al_2020,107,107
2023-09-25,v1.1.0,Trettin_et_al_2020,109,109
2023-09-25,v1.1.0,Trettin_et_al_2020,110,110
2023-09-25,v1.1.0,Trettin_et_al_2020,111,111
2023-09-25,v1.1.0,Trettin_et_al_2020,112,112
2023-09-25,v1.1.0,Trettin_et_al_2020,301,301
2023-09-25,v1.1.0,Trettin_et_al_2020,302,302
2023-09-25,v1.1.0,Trettin_et_al_2020,303,303
2023-09-25,v1.1.0,Trettin_et_al_2020,305,305
2023-09-25,v1.1.0,Trettin_et_al_2020,306,306
2023-09-25,v1.1.0,Trettin_et_al_2020,307,307
2023-09-25,v1.1.0,Trettin_et_al_2020,308,308
2023-09-25,v1.1.0,Trettin_et_al_2020,901,901
2023-09-25,v1.1.0,Trettin_et_al_2020,902,902
2023-09-25,v1.1.0,Trettin_et_al_2020,904,904
2023-09-25,v1.1.0,Trettin_et_al_2020,905,905
2023-09-25,v1.1.0,Snedden_2021,Breton_Sound,Breton_1
2023-09-25,v1.1.0,Snedden_2021,Breton_Sound,Breton_2
2023-09-25,v1.1.0,Snedden_2021,Breton_Sound,Breton_3
2023-09-25,v1.1.0,Snedden_2021,Breton_Sound,Breton_4
2023-09-25,v1.1.0,Snedden_2021,Breton_Sound,Breton_5
2023-09-25,v1.1.0,Snedden_2021,Breton_Sound,Breton_6
2023-09-25,v1.1.0,Snedden_2021,Breton_Sound,Breton_7
2023-09-25,v1.1.0,Snedden_2021,Breton_Sound,Breton_8
2023-09-25,v1.1.0,Snedden_2021,Breton_Sound,Breton_9
2023-09-25,v1.1.0,Snedden_2021,Breton_Sound,Breton_10
2023-09-25,v1.1.0,Snedden_2021,Breton_Sound,Breton_11
2023-09-25,v1.1.0,Snedden_2021,Breton_Sound,Breton_12
2023-09-25,v1.1.0,Snedden_2021,Breton_Sound,Breton_13
2023-09-25,v1.1.0,Snedden_2021,Breton_Sound,Breton_14
2023-09-25,v1.1.0,Snedden_2021,Breton_Sound,Breton_15
2023-09-25,v1.1.0,Snedden_2021,Breton_Sound,Breton_16
2023-09-25,v1.1.0,Snedden_2021,Breton_Sound,Breton_17
2023-09-25,v1.1.0,Snedden_2021,Breton_Sound,Breton_18
2023-09-25,v1.1.0,Snedden_2021,Breton_Sound,Breton_19
2023-09-25,v1.1.0,Snedden_2021,Breton_Sound,Breton_20
2023-09-25,v1.1.0,Snedden_2021,Breton_Sound,Breton_21
2023-09-25,v1.1.0,Snedden_2021,Breton_Sound,Breton_22
2023-09-25,v1.1.0,Snedden_2021,Breton_Sound,Breton_23
2023-09-25,v1.1.0,Snedden_2021,Breton_Sound,Breton_24
2023-09-25,v1.1.0,Snedden_2021,Breton_Sound,Breton_25
2023-09-25,v1.1.0,Snedden_2018,171,171_1
2023-09-25,v1.1.0,Snedden_2018,172,172_1
2023-09-25,v1.1.0,Snedden_2018,173,173_1
2023-09-25,v1.1.0,Snedden_2018,175,175_1
2023-09-25,v1.1.0,Snedden_2018,189,189_1
2023-09-25,v1.1.0,Snedden_2018,192,192_1
2023-09-25,v1.1.0,Snedden_2018,209,209_1
2023-09-25,v1.1.0,Snedden_2018,211,211_1
2023-09-25,v1.1.0,Snedden_2018,224,224_1
2023-09-25,v1.1.0,Snedden_2018,225,225_1
2023-09-25,v1.1.0,Snedden_2018,237,237_1
2023-09-25,v1.1.0,Snedden_2018,253,253_1
2023-09-25,v1.1.0,Snedden_2018,261,261_1
2023-09-25,v1.1.0,Snedden_2018,273,273_1
2023-09-25,v1.1.0,Snedden_2018,287,287_1
2023-09-25,v1.1.0,Snedden_2018,3054,3054_1
2023-09-25,v1.1.0,Snedden_2018,3166,3166_1
2023-09-25,v1.1.0,Snedden_2018,3169,3169_1
2023-09-25,v1.1.0,Snedden_2018,3565,3565_1
2023-09-25,v1.1.0,Snedden_2018,3617,3617_1
2023-09-25,v1.1.0,Snedden_2018,3985,3985_1
2023-09-25,v1.1.0,Snedden_2018,4218,4218_1
2023-09-25,v1.1.0,Snedden_2018,4245,4245_1
2023-09-25,v1.1.0,Snedden_2018,4529,4529_1
2023-09-25,v1.1.0,Snedden_2018,4690,4690_1
2023-09-25,v1.1.0,Senger_et_al_2020,Pedro,Pe01
2023-09-25,v1.1.0,Senger_et_al_2020,Pedro,Pe02
2023-09-25,v1.1.0,Senger_et_al_2020,Pedro,Pe03
2023-09-25,v1.1.0,Senger_et_al_2020,Pedro,Pe04
2023-09-25,v1.1.0,Senger_et_al_2020,Pedro,Pe05
2023-09-25,v1.1.0,Senger_et_al_2020,Coco,Co02
2023-09-25,v1.1.0,Senger_et_al_2020,Awa_di_Lodo,Aw01
2023-09-25,v1.1.0,Senger_et_al_2020,Awa_di_Lodo,Aw02
2023-09-25,v1.1.0,Senger_et_al_2020,Awa_di_Lodo,Aw03
2023-09-25,v1.1.0,Senger_et_al_2020,Awa_di_Lodo,Aw04
2023-09-25,v1.1.0,Senger_et_al_2020,Awa_di_Lodo,Aw05
2023-09-25,v1.1.0,Senger_et_al_2020,Isla_Yuwana,IY01
2023-09-25,v1.1.0,Senger_et_al_2020,Isla_Yuwana,IY02
2023-09-25,v1.1.0,Senger_et_al_2020,Isla_Yuwana,IY03
2023-09-25,v1.1.0,Senger_et_al_2020,Isla_Yuwana,IY04
2023-09-25,v1.1.0,Senger_et_al_2020,Isla_Yuwana,IY05
2023-09-25,v1.1.0,Senger_et_al_2020,Isla_di_Chico,IC01
2023-09-25,v1.1.0,Senger_et_al_2020,Isla_di_Chico,IC02
2023-09-25,v1.1.0,Senger_et_al_2020,Isla_di_Chico,IC03
2023-09-25,v1.1.0,Senger_et_al_2020,Isla_di_Chico,IC04
2023-09-25,v1.1.0,Senger_et_al_2020,Isla_di_Chico,IC05
2023-09-25,v1.1.0,Saunders_2013,SRS3,SRS3_C0010
2023-09-25,v1.1.0,Saunders_2013,SRS4,SRS4_C0012
2023-09-25,v1.1.0,Saunders_2013,SRS3,SRS3_C0016
2023-09-25,v1.1.0,Saunders_2013,NE_SRS1,NE_SRS1_C0050
2023-09-25,v1.1.0,Saunders_2013,NE_SRS1,NE_SRS1_C0053
2023-09-25,v1.1.0,Rovai_et_al_2022,SC1,S25L1MG1
2023-09-25,v1.1.0,Rovai_et_al_2022,SC1,S25L1MG2
2023-09-25,v1.1.0,Rovai_et_al_2022,SC1,S25L1MG3
2023-09-25,v1.1.0,Rovai_et_al_2022,SC2,S25L2MG1
2023-09-25,v1.1.0,Rovai_et_al_2022,SC2,S25L2MG2
2023-09-25,v1.1.0,Rovai_et_al_2022,SC2,S25L2MG3
2023-09-25,v1.1.0,Rovai_et_al_2022,SC3,S25L3MG1
2023-09-25,v1.1.0,Rovai_et_al_2022,SC3,S25L3MG2
2023-09-25,v1.1.0,Rovai_et_al_2022,SC3,S25L3MG3
2023-09-25,v1.1.0,Rovai_et_al_2022,BA1,S10L1MG1
2023-09-25,v1.1.0,Rovai_et_al_2022,BA1,S10L1MG2
2023-09-25,v1.1.0,Rovai_et_al_2022,BA1,S10L1MG3
2023-09-25,v1.1.0,Rovai_et_al_2022,BA2,S10L2MG1
2023-09-25,v1.1.0,Rovai_et_al_2022,BA2,S10L2MG2
2023-09-25,v1.1.0,Rovai_et_al_2022,BA2,S10L2MG3
2023-09-25,v1.1.0,Rovai_et_al_2022,BA3,S10L3MG1
2023-09-25,v1.1.0,Rovai_et_al_2022,BA3,S10L3MG2
2023-09-25,v1.1.0,Rovai_et_al_2022,BA3,S10L3MG3
2023-09-25,v1.1.0,Rovai_et_al_2022,PA1,S0L1MG1
2023-09-25,v1.1.0,Rovai_et_al_2022,PA1,S0L1MG2
2023-09-25,v1.1.0,Rovai_et_al_2022,PA1,S0L1MG3
2023-09-25,v1.1.0,Rovai_et_al_2022,PA2,S0L2MG1
2023-09-25,v1.1.0,Rovai_et_al_2022,PA2,S0L2MG2
2023-09-25,v1.1.0,Rovai_et_al_2022,PA2,S0L2MG3
2023-09-25,v1.1.0,Rovai_et_al_2022,PA3,S0L3MG1
2023-09-25,v1.1.0,Rovai_et_al_2022,PA3,S0L3MG2
2023-09-25,v1.1.0,Rovai_et_al_2022,PA3,S0L3MG3
2023-09-25,v1.1.0,Rovai_et_al_2022,LG1,N10L1MG1
2023-09-25,v1.1.0,Rovai_et_al_2022,LG1,N10L1MG2
2023-09-25,v1.1.0,Rovai_et_al_2022,LG1,N10L1MG3
2023-09-25,v1.1.0,Rovai_et_al_2022,LG2,N10L2MG1
2023-09-25,v1.1.0,Rovai_et_al_2022,LG2,N10L2MG2
2023-09-25,v1.1.0,Rovai_et_al_2022,LG2,N10L2MG3
2023-09-25,v1.1.0,Rovai_et_al_2022,LG3,N10L3MG1
2023-09-25,v1.1.0,Rovai_et_al_2022,LG3,N10L3MG2
2023-09-25,v1.1.0,Rovai_et_al_2022,LG3,N10L3MG3
2023-09-25,v1.1.0,Rovai_et_al_2022,GN1,N11L1MG1
2023-09-25,v1.1.0,Rovai_et_al_2022,GN1,N11L1MG2
2023-09-25,v1.1.0,Rovai_et_al_2022,GN1,N11L1MG3
2023-09-25,v1.1.0,Rovai_et_al_2022,GN2,N11L2MG1
2023-09-25,v1.1.0,Rovai_et_al_2022,GN2,N11L2MG2
2023-09-25,v1.1.0,Rovai_et_al_2022,GN2,N11L2MG3
2023-09-25,v1.1.0,Rovai_et_al_2022,GN3,N11L3MG1
2023-09-25,v1.1.0,Rovai_et_al_2022,GN3,N11L3MG2
2023-09-25,v1.1.0,Rovai_et_al_2022,GN3,N11L3MG3
2023-09-25,v1.1.0,Rovai_et_al_2022,SB1,SB-C1
2023-09-25,v1.1.0,Rovai_et_al_2022,SB1,SB-C2
2023-09-25,v1.1.0,Rovai_et_al_2022,SB1,SB-C3
2023-09-25,v1.1.0,Rovai_et_al_2022,RB12,RB1-C1
2023-09-25,v1.1.0,Rovai_et_al_2022,RB12,RB1-C2
2023-09-25,v1.1.0,Rovai_et_al_2022,RB12,RB1-C3
2023-09-25,v1.1.0,Rovai_et_al_2022,RB23,RB2-C1
2023-09-25,v1.1.0,Rovai_et_al_2022,RB23,RB2-C2
2023-09-25,v1.1.0,Rovai_et_al_2022,RB23,RB2-C3
2023-09-25,v1.1.0,Rovai_et_al_2022,SRS61,SRS6-C1
2023-09-25,v1.1.0,Rovai_et_al_2022,SRS61,SRS6-C2
2023-09-25,v1.1.0,Rovai_et_al_2022,SRS61,SRS6-C3
2023-09-25,v1.1.0,Rovai_et_al_2022,NR2,NR-C1
2023-09-25,v1.1.0,Rovai_et_al_2022,NR2,NR-C2
2023-09-25,v1.1.0,Rovai_et_al_2022,NR2,NR-C3
2023-09-25,v1.1.0,Rovai_et_al_2022,CB3,CB-C1
2023-09-25,v1.1.0,Rovai_et_al_2022,CB3,CB-C2
2023-09-25,v1.1.0,Rovai_et_al_2022,CB3,CB-C3
2023-09-25,v1.1.0,Rovai_et_al_2022,TS71,TS7-C1
2023-09-25,v1.1.0,Rovai_et_al_2022,TS71,TS7-C2
2023-09-25,v1.1.0,Rovai_et_al_2022,TS71,TS7-C3
2023-09-25,v1.1.0,Rovai_et_al_2022,TS82,TS8-C1
2023-09-25,v1.1.0,Rovai_et_al_2022,TS82,TS8-C2
2023-09-25,v1.1.0,Rovai_et_al_2022,TS82,TS8-C3
2023-09-25,v1.1.0,Rovai_et_al_2022,TC3,TC-C1
2023-09-25,v1.1.0,Rovai_et_al_2022,TC3,TC-C2
2023-09-25,v1.1.0,Rovai_et_al_2022,TC3,TC-C3
2023-09-25,v1.1.0,Rovai_et_al_2022,GP1,S13L1MG1
2023-09-25,v1.1.0,Rovai_et_al_2022,GP1,S13L1MG2
2023-09-25,v1.1.0,Rovai_et_al_2022,GP1,S13L1MG3
2023-09-25,v1.1.0,Rovai_et_al_2022,GP2,S13L2MG1
2023-09-25,v1.1.0,Rovai_et_al_2022,GP2,S13L2MG2
2023-09-25,v1.1.0,Rovai_et_al_2022,GP2,S13L2MG3
2023-09-25,v1.1.0,Rovai_et_al_2022,GP3,S13L3MG1
2023-09-25,v1.1.0,Rovai_et_al_2022,GP3,S13L3MG2
2023-09-25,v1.1.0,Rovai_et_al_2022,GP3,S13L3MG3
2023-09-25,v1.1.0,Rovai_et_al_2022,SP1,S23L1MG1
2023-09-25,v1.1.0,Rovai_et_al_2022,SP1,S23L1MG2
2023-09-25,v1.1.0,Rovai_et_al_2022,SP1,S23L1MG3
2023-09-25,v1.1.0,Rovai_et_al_2022,SP2,S23L2MG1
2023-09-25,v1.1.0,Rovai_et_al_2022,SP2,S23L2MG2
2023-09-25,v1.1.0,Rovai_et_al_2022,SP2,S23L2MG3
2023-09-25,v1.1.0,Rovai_et_al_2022,SP3,S23L3MG1
2023-09-25,v1.1.0,Rovai_et_al_2022,SP3,S23L3MG2
2023-09-25,v1.1.0,Rovai_et_al_2022,SP3,S23L3MG3
2023-09-25,v1.1.0,Rovai_et_al_2022,ES1,N13L1MG1
2023-09-25,v1.1.0,Rovai_et_al_2022,ES1,N13L1MG2
2023-09-25,v1.1.0,Rovai_et_al_2022,ES1,N13L1MG3
2023-09-25,v1.1.0,Rovai_et_al_2022,ES2,N13L2MG1
2023-09-25,v1.1.0,Rovai_et_al_2022,ES2,N13L2MG2
2023-09-25,v1.1.0,Rovai_et_al_2022,ES2,N13L2MG3
2023-09-25,v1.1.0,Rovai_et_al_2022,ES3,N13L3MG1
2023-09-25,v1.1.0,Rovai_et_al_2022,ES3,N13L3MG2
2023-09-25,v1.1.0,Rovai_et_al_2022,ES3,N13L3MG3
2023-09-25,v1.1.0,Rovai_et_al_2022,CQ1,CQ1-C1
2023-09-25,v1.1.0,Rovai_et_al_2022,CQ1,CQ1-C2
2023-09-25,v1.1.0,Rovai_et_al_2022,CQ1,CQ1-C3
2023-09-25,v1.1.0,Rovai_et_al_2022,CQ2,CQ2-C1
2023-09-25,v1.1.0,Rovai_et_al_2022,CQ2,CQ2-C2
2023-09-25,v1.1.0,Rovai_et_al_2022,CQ2,CQ2-C3
2023-09-25,v1.1.0,Rovai_et_al_2022,CQ3,CQ3-C1
2023-09-25,v1.1.0,Rovai_et_al_2022,CQ3,CQ3-C2
2023-09-25,v1.1.0,Rovai_et_al_2022,CQ3,CQ3-C3
2023-09-25,v1.1.0,Piazza_et_al_2020,CRMS0128,0128_1
2023-09-25,v1.1.0,Piazza_et_al_2020,CRMS0128,0128_2
2023-09-25,v1.1.0,Piazza_et_al_2020,CRMS0128_H,0128_H_1
2023-09-25,v1.1.0,Piazza_et_al_2020,CRMS0128_H,0128_H_2
2023-09-25,v1.1.0,Piazza_et_al_2020,CRMS0135,0135_1
2023-09-25,v1.1.0,Piazza_et_al_2020,CRMS0135,0135_2
2023-09-25,v1.1.0,Piazza_et_al_2020,CRMS0135_H,0135_H_1
2023-09-25,v1.1.0,Piazza_et_al_2020,CRMS0135_H,0135_H_2
2023-09-25,v1.1.0,Piazza_et_al_2020,CRMS0147,0147_1
2023-09-25,v1.1.0,Piazza_et_al_2020,CRMS0147,0147_2
2023-09-25,v1.1.0,Piazza_et_al_2020,CRMS0147_H,0147_H_1
2023-09-25,v1.1.0,Piazza_et_al_2020,CRMS0147_H,0147_H_2
2023-09-25,v1.1.0,Piazza_et_al_2020,CRMS0164,0164_1
2023-09-25,v1.1.0,Piazza_et_al_2020,CRMS0164,0164_2
2023-09-25,v1.1.0,Piazza_et_al_2020,CRMS0164_H,0164_H_1
2023-09-25,v1.1.0,Piazza_et_al_2020,CRMS0164_H,0164_H_2
2023-09-25,v1.1.0,Piazza_et_al_2020,CRMS0294,0294_1
2023-09-25,v1.1.0,Piazza_et_al_2020,CRMS0294,0294_2
2023-09-25,v1.1.0,Piazza_et_al_2020,CRMS0294_H,0294_H_1
2023-09-25,v1.1.0,Piazza_et_al_2020,CRMS0294_H,0294_H_2
2023-09-25,v1.1.0,Piazza_et_al_2020,CRMS0312,0312_1
2023-09-25,v1.1.0,Piazza_et_al_2020,CRMS0312,0312_2
2023-09-25,v1.1.0,Piazza_et_al_2020,CRMS0312_H,0312_H_1
2023-09-25,v1.1.0,Piazza_et_al_2020,CRMS0312_H,0312_H_2
2023-09-25,v1.1.0,Piazza_et_al_2020,CRMS0326,0326_1
2023-09-25,v1.1.0,Piazza_et_al_2020,CRMS0326,0326_2
2023-09-25,v1.1.0,Piazza_et_al_2020,CRMS0326_H,0326_H_1
2023-09-25,v1.1.0,Piazza_et_al_2020,CRMS0326_H,0326_H_2
2023-09-25,v1.1.0,Piazza_et_al_2020,CRMS0326_H,0326_H_3
2023-09-25,v1.1.0,Piazza_et_al_2020,CRMS0610,0610_1
2023-09-25,v1.1.0,Piazza_et_al_2020,CRMS0610,0610_2
2023-09-25,v1.1.0,Piazza_et_al_2020,CRMS0610_H,0610_H_1
2023-09-25,v1.1.0,Piazza_et_al_2020,CRMS0610_H,0610_H_2
2023-09-25,v1.1.0,Piazza_et_al_2020,CRMS0651,0651_1
2023-09-25,v1.1.0,Piazza_et_al_2020,CRMS0651,0651_2
2023-09-25,v1.1.0,Piazza_et_al_2020,CRMS0651_H,0651_H_1
2023-09-25,v1.1.0,Piazza_et_al_2020,CRMS0651_H,0651_H_2
2023-09-25,v1.1.0,Piazza_et_al_2020,CRMS0669,0669_1
2023-09-25,v1.1.0,Piazza_et_al_2020,CRMS0669,0669_2
2023-09-25,v1.1.0,Piazza_et_al_2020,CRMS0672,0672_1
2023-09-25,v1.1.0,Piazza_et_al_2020,CRMS0672,0672_2
2023-09-25,v1.1.0,Piazza_et_al_2020,CRMS0672_H,0672_H_1
2023-09-25,v1.1.0,Piazza_et_al_2020,CRMS0672_H,0672_H_2
2023-09-25,v1.1.0,Piazza_et_al_2020,CRMS2156,2156_1
2023-09-25,v1.1.0,Piazza_et_al_2020,CRMS2156,2156_2
2023-09-25,v1.1.0,Morrissette_et_al_2023,Hicks Caye,Hicks Caye_1_1_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Hicks Caye,Hicks Caye_1_2_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Hicks Caye,Hicks Caye_1_3_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Hicks Caye,Hicks Caye_1_4_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Hicks Caye,Hicks Caye_1_5_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Hicks Caye,Hicks Caye_1_6_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Drowned Caye,Drowned Caye_1_1_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Drowned Caye,Drowned Caye_1_2_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Drowned Caye,Drowned Caye_1_3_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Drowned Caye,Drowned Caye_1_4_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Drowned Caye,Drowned Caye_1_5_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Drowned Caye,Drowned Caye_1_6_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_1_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_2_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_3_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_4_mangrove
