study_id,site_id,core_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter
Schile-Beers_and_Megonigal_2017,Sabkha Moon,Sabkha_Moon_low_sabkha_2,15,36,1.032692624209809,0.04496031004606056
Schile-Beers_and_Megonigal_2017,Sabkha Moon,Sabkha_Moon_low_sabkha_3,0,15,1.4593170800110993,0.010471230138234377
Schile-Beers_and_Megonigal_2017,Sabkha Moon,Sabkha_Moon_low_sabkha_3,15,30,1.2347153470126484,0.03547735425483735
Schile-Beers_and_Megonigal_2017,Sabkha Moon,Sabkha_Moon_low_sabkha_3,35,45,1.4973448866563397,0.01425080156502382
Schile-Beers_and_Megonigal_2017,Sabkha Moon,Sabkha_Moon_low_sabkha_4,0,10,1.390391680466601,0.016153122900944047
Schile-Beers_and_Megonigal_2017,Sabkha Moon,Sabkha_Moon_low_sabkha_4,10,15,1.2299618711819935,0.02426794377195085
Schile-Beers_and_Megonigal_2017,Sabkha Moon,Sabkha_Moon_low_sabkha_4,15,30,1.0540832654477565,0.03766047900402131
Schile-Beers_and_Megonigal_2017,Sabkha Moon,Sabkha_Moon_low_sabkha_4,30,38,0.9613904867499833,0.0365484252461062
Schile-Beers_and_Megonigal_2017,Sabkha Moon,Sabkha_Moon_low_sabkha_5,0,15,1.4272311181541777,0.01752456533057349
Schile-Beers_and_Megonigal_2017,Sabkha Moon,Sabkha_Moon_low_sabkha_5,15,33,0.8924650872054851,0.05260444176350784
Schile-Beers_and_Megonigal_2017,Sabkha Moon,Sabkha_Moon_low_sabkha_6,0,15,1.4117823217045489,0.010630406702557216
Schile-Beers_and_Megonigal_2017,Sabkha Moon,Sabkha_Moon_low_sabkha_6,15,50,1.1776736370447878,0.01969384475104877
Schile-Beers_and_Megonigal_2017,Thumayriyah,Thumayriyah_high_sabkha_1,0,15,1.2795712173484475,0.0011244512566450026
Schile-Beers_and_Megonigal_2017,Thumayriyah,Thumayriyah_high_sabkha_1,15,30,0.9438146870379497,0.014166628670868828
Schile-Beers_and_Megonigal_2017,Thumayriyah,Thumayriyah_high_sabkha_1,30,62,1.6195360195360193,0.009831737892248324
Schile-Beers_and_Megonigal_2017,Thumayriyah,Thumayriyah_high_sabkha_2,0,15,0.8279940857565303,0.014141838533722133
Schile-Beers_and_Megonigal_2017,Thumayriyah,Thumayriyah_high_sabkha_2,15,30,1.2419816627417088,0.010809105715237757
Schile-Beers_and_Megonigal_2017,Thumayriyah,Thumayriyah_high_sabkha_2,30,50,1.0898225726959094,0.007238151640758179
Schile-Beers_and_Megonigal_2017,Thumayriyah,Thumayriyah_high_sabkha_3,0,15,0.8514046328240512,0.006660393593828511
Schile-Beers_and_Megonigal_2017,Thumayriyah,Thumayriyah_high_sabkha_3,15,30,0.6320847708230656,0.012120377918771208
Schile-Beers_and_Megonigal_2017,Thumayriyah,Thumayriyah_high_sabkha_3,30,50,1.2954751497312622,0.007816830317816343
Schile-Beers_and_Megonigal_2017,Thumayriyah,Thumayriyah_low_sabkha_1,0,15,1.2726600073991863,0.009778588994631852
Schile-Beers_and_Megonigal_2017,Thumayriyah,Thumayriyah_low_sabkha_1,15,30,1.5176282051282048,0.009142621908941767
Schile-Beers_and_Megonigal_2017,Thumayriyah,Thumayriyah_low_sabkha_1,30,65,1.5224327485380116,0.006858338507106368
Schile-Beers_and_Megonigal_2017,Thumayriyah,Thumayriyah_low_sabkha_2,0,15,1.6302894491129785,0.037873019662116515
Schile-Beers_and_Megonigal_2017,Thumayriyah,Thumayriyah_low_sabkha_2,15,30,1.384421052631579,0.00975935859913056
Schile-Beers_and_Megonigal_2017,Thumayriyah,Thumayriyah_low_sabkha_2,30,52,1.428095238095238,0.007396165318750069
Schile-Beers_and_Megonigal_2017,Thumayriyah,Thumayriyah_low_sabkha_3,0,15,1.1564814814814814,0.013016642187814051
Schile-Beers_and_Megonigal_2017,Thumayriyah,Thumayriyah_low_sabkha_3,15,30,1.48015873015873,0.010717139802943506
Schile-Beers_and_Megonigal_2017,Thumayriyah,Thumayriyah_low_sabkha_3,30,50,1.6294642857142856,0.0077550143421427275
Schile-Beers_and_Megonigal_2017,Abu al Abyad 3 yr,Abu_al_Abyad_3_yr_planted_mangrove_1,0,15,1.5150623136008412,0.003300604759892316
Schile-Beers_and_Megonigal_2017,Abu al Abyad 3 yr,Abu_al_Abyad_3_yr_planted_mangrove_1,15,30,1.8348956401623948,0.007941467179021444
Schile-Beers_and_Megonigal_2017,Abu al Abyad 3 yr,Abu_al_Abyad_3_yr_planted_mangrove_1,30,65,1.8206808256485478,0.009359532669963446
Schile-Beers_and_Megonigal_2017,Abu al Abyad 3 yr,Abu_al_Abyad_3_yr_planted_mangrove_2,0,15,1.563629596523151,0.010305710404568806
Schile-Beers_and_Megonigal_2017,Abu al Abyad 3 yr,Abu_al_Abyad_3_yr_planted_mangrove_2,15,30,1.8396339116670104,0.01003305302313949
Schile-Beers_and_Megonigal_2017,Abu al Abyad 3 yr,Abu_al_Abyad_3_yr_planted_mangrove_2,30,62,1.517431449353149,0.01295776019537719
Schile-Beers_and_Megonigal_2017,Abu al Abyad 3 yr,Abu_al_Abyad_3_yr_planted_mangrove_3,0,15,1.4664950306785312,0.005973985327706632
Schile-Beers_and_Megonigal_2017,Abu al Abyad 3 yr,Abu_al_Abyad_3_yr_planted_mangrove_3,15,30,1.6110123115693071,0.0025388391628764317
Schile-Beers_and_Megonigal_2017,Abu al Abyad 3 yr,Abu_al_Abyad_3_yr_planted_mangrove_3,30,50,1.6418110763493086,0.002248763158329261
Schile-Beers_and_Megonigal_2017,Abu al Abyad 3 yr,Abu_al_Abyad_3_yr_planted_mangrove_3,50,85,1.6891937913954647,0.00900915573426337
Schile-Beers_and_Megonigal_2017,Abu al Abyad 3 yr,Abu_al_Abyad_3_yr_planted_mangrove_4,0,15,1.4120049083754516,0.010903614028767805
Schile-Beers_and_Megonigal_2017,Abu al Abyad 3 yr,Abu_al_Abyad_3_yr_planted_mangrove_4,15,30,1.128893185974669,0.01899223171960301
Schile-Beers_and_Megonigal_2017,Abu al Abyad 3 yr,Abu_al_Abyad_3_yr_planted_mangrove_4,30,50,1.5423073747523808,0.004514839993168902
Schile-Beers_and_Megonigal_2017,Abu al Abyad 3 yr,Abu_al_Abyad_3_yr_planted_mangrove_4,50,97,1.5754752752846901,0.013845984980053511
Schile-Beers_and_Megonigal_2017,Abu al Abyad 3 yr,Abu_al_Abyad_3_yr_planted_mangrove_5,0,15,1.2710413311131374,0.006338679450479922
Schile-Beers_and_Megonigal_2017,Abu al Abyad 3 yr,Abu_al_Abyad_3_yr_planted_mangrove_5,15,30,1.4866326845731475,0.0031364318362849986
Schile-Beers_and_Megonigal_2017,Abu al Abyad 3 yr,Abu_al_Abyad_3_yr_planted_mangrove_5,30,50,1.417927747756221,0.010792692158060628
Schile-Beers_and_Megonigal_2017,Abu al Abyad 3 yr,Abu_al_Abyad_3_yr_planted_mangrove_5,50,94,1.5470456462569968,0.007597091507868665
Schile-Beers_and_Megonigal_2017,Abu al Abyad 10 yr,Abu_al_Abyad_10_yr_planted_mangrove_1,0,6,1.175091333144671,0.014073950094360547
Schile-Beers_and_Megonigal_2017,Abu al Abyad 10 yr,Abu_al_Abyad_10_yr_planted_mangrove_1,6,23,1.1348160253554382,0.019415439772961313
Schile-Beers_and_Megonigal_2017,Abu al Abyad 10 yr,Abu_al_Abyad_10_yr_planted_mangrove_2,0,6,1.21418207305775,0.01043769199359092
Schile-Beers_and_Megonigal_2017,Abu al Abyad 10 yr,Abu_al_Abyad_10_yr_planted_mangrove_2,6,26,1.5103240420962254,0.01602901806865198
Schile-Beers_and_Megonigal_2017,Abu al Abyad 10 yr,Abu_al_Abyad_10_yr_planted_mangrove_3,0,12,1.7851437893639308,0.005236930154099717
Schile-Beers_and_Megonigal_2017,Abu al Abyad 10 yr,Abu_al_Abyad_10_yr_planted_mangrove_3,12,33,1.539938239000073,0.01618920374173756
Schile-Beers_and_Megonigal_2017,Abu al Abyad 10 yr,Abu_al_Abyad_10_yr_planted_mangrove_4,0,14,1.4380654016508376,0.008850555560374555
Schile-Beers_and_Megonigal_2017,Abu al Abyad 10 yr,Abu_al_Abyad_10_yr_planted_mangrove_4,14,34,1.5991666328077683,0.009181955014534787
Schile-Beers_and_Megonigal_2017,Abu al Abyad 10 yr,Abu_al_Abyad_10_yr_planted_mangrove_5,0,11,1.5138777457246873,0.0048050710194857335
Schile-Beers_and_Megonigal_2017,Abu al Abyad 10 yr,Abu_al_Abyad_10_yr_planted_mangrove_5,11,33,1.3172394782831396,0.011205869576894435
Schile-Beers_and_Megonigal_2017,Abu al Abyad 5 yr,Abu_al_Abyad_5_yr_planted_mangrove_1,0,15,1.6275962618354618,0.011625889555197819
Schile-Beers_and_Megonigal_2017,Abu al Abyad 5 yr,Abu_al_Abyad_5_yr_planted_mangrove_1,15,26,1.6832709520146951,0.004072385714892732
Schile-Beers_and_Megonigal_2017,Abu al Abyad 5 yr,Abu_al_Abyad_5_yr_planted_mangrove_2,0,15,1.4795252773162242,0.009072121900060903
Schile-Beers_and_Megonigal_2017,Abu al Abyad 5 yr,Abu_al_Abyad_5_yr_planted_mangrove_2,15,37,1.5659987322754587,0.009212834524893606
Schile-Beers_and_Megonigal_2017,Abu al Abyad 5 yr,Abu_al_Abyad_5_yr_planted_mangrove_3,0,15,1.4747870058116084,0.010629297525782774
Schile-Beers_and_Megonigal_2017,Abu al Abyad 5 yr,Abu_al_Abyad_5_yr_planted_mangrove_3,15,31,1.6394419405970007,0.019042930699171415
Schile-Beers_and_Megonigal_2017,Abu al Abyad 5 yr,Abu_al_Abyad_5_yr_planted_mangrove_4,0,20,1.4842635488208396,0.017483554330021356
Schile-Beers_and_Megonigal_2017,Abu al Abyad 5 yr,Abu_al_Abyad_5_yr_planted_mangrove_5,0,15,1.4653104628023774,0.012694970548398654
Schile-Beers_and_Megonigal_2017,Abu al Abyad 5 yr,Abu_al_Abyad_5_yr_planted_mangrove_5,15,29,1.2876252813792917,0.023745381740713008
Schile-Beers_and_Megonigal_2017,Marawah Island,Marawah_Island_mangrove_1,0,15,0.8209055381746543,0.04103209198755554
Schile-Beers_and_Megonigal_2017,Marawah Island,Marawah_Island_mangrove_1,15,27,0.6183444313523371,0.05904374261597397
Schile-Beers_and_Megonigal_2017,Marawah Island,Marawah_Island_mangrove_2,0,15,1.26274935598006,0.012576291961399217
Schile-Beers_and_Megonigal_2017,Marawah Island,Marawah_Island_mangrove_2,15,24,0.933439486409275,0.03518533639642928
Schile-Beers_and_Megonigal_2017,Marawah Island,Marawah_Island_mangrove_3,0,15,0.3174641908092458,0.1415191959421786
Schile-Beers_and_Megonigal_2017,Marawah Island,Marawah_Island_mangrove_3,15,27,0.3755080167407871,0.1327135126515514
Schile-Beers_and_Megonigal_2017,Marawah Island,Marawah_Island_mangrove_4,0,15,1.0945407175662059,0.01988070074204721
Schile-Beers_and_Megonigal_2017,Marawah Island,Marawah_Island_mangrove_4,15,21,0.6728345536554166,0.033357524136190794
Schile-Beers_and_Megonigal_2017,Marawah Island,Marawah_Island_mangrove_5,0,15,0.4347364105484821,0.07973707977116642
Schile-Beers_and_Megonigal_2017,Marawah Island,Marawah_Island_mangrove_5,15,29,0.5472703587831029,0.05651293309967644
Schile-Beers_and_Megonigal_2017,Marawah Island,Marawah_Island_mangrove_6,0,15,0.8209055381746543,0.04114026423282893
Schile-Beers_and_Megonigal_2017,Marawah Island,Marawah_Island_mangrove_6,15,26,0.9748993620746617,0.03194427605996153
Schile-Beers_and_Megonigal_2017,Bu Tinah Janoub,Bu_Tinah_Janoub_mangrove_1,0,15,0.7462777619769586,0.027487759415274607
Schile-Beers_and_Megonigal_2017,Bu Tinah Janoub,Bu_Tinah_Janoub_mangrove_1,15,35,1.3255314534162168,0.00904578572834204
Schile-Beers_and_Megonigal_2017,Bu Tinah Janoub,Bu_Tinah_Janoub_mangrove_2,0,15,1.0755876315477433,0.014019637243256255
Schile-Beers_and_Megonigal_2017,Bu Tinah Janoub,Bu_Tinah_Janoub_mangrove_2,15,33,0.71784813294926475,0.013715587017621758
Schile-Beers_and_Megonigal_2017,Bu Tinah Janoub,Bu_Tinah_Janoub_mangrove_3,0,12,0.497518507984639,0.034123808451096256
Schile-Beers_and_Megonigal_2017,Bu Tinah Janoub,Bu_Tinah_Janoub_mangrove_4,0,5,0.4667197432046375,0.08873644645668355
Schile-Beers_and_Megonigal_2017,Bu Tinah Janoub,Bu_Tinah_Janoub_mangrove_4,5,15,1.1407388647362078,0.01658014903010887
Schile-Beers_and_Megonigal_2017,Bu Tinah Janoub,Bu_Tinah_Janoub_mangrove_5,0,22,0.7048178863115719,0.03595991225232186
Schile-Beers_and_Megonigal_2017,Bu Tinah Janoub,Bu_Tinah_Janoub_mangrove_6,0,19,1.0874333103092821,0.0044548569836461915
Schile-Beers_and_Megonigal_2017,Bu Tinah Shamal,Bu_Tinah_Shamal_mangrove_1,0,15,0.1385944415100066,0.29784189247713866
Schile-Beers_and_Megonigal_2017,Bu Tinah Shamal,Bu_Tinah_Shamal_mangrove_1,15,25,1.079141335176205,0.02337743279136511
Schile-Beers_and_Megonigal_2017,Bu Tinah Shamal,Bu_Tinah_Shamal_mangrove_2,0,15,0.13740987363385268,0.2777719119758573
Schile-Beers_and_Megonigal_2017,Bu Tinah Shamal,Bu_Tinah_Shamal_mangrove_2,15,24,1.3089475031500621,0.01700379349395712
Schile-Beers_and_Megonigal_2017,Bu Tinah Shamal,Bu_Tinah_Shamal_mangrove_3,0,15,0.15636295965231514,0.28492155473400305
Schile-Beers_and_Megonigal_2017,Bu Tinah Shamal,Bu_Tinah_Shamal_mangrove_3,15,45,1.0317586201300488,0.03232087419891922
Schile-Beers_and_Megonigal_2017,Bu Tinah Shamal,Bu_Tinah_Shamal_mangrove_4,0,15,0.14451728089077612,0.2744294902518758
Schile-Beers_and_Megonigal_2017,Bu Tinah Shamal,Bu_Tinah_Shamal_mangrove_4,15,27,1.4274042907654523,0.011680964516804036
Schile-Beers_and_Megonigal_2017,Bu Tinah Shamal,Bu_Tinah_Shamal_mangrove_5,0,5,0.47501171833771477,0.05143969121081364
Schile-Beers_and_Megonigal_2017,Bu Tinah Shamal,Bu_Tinah_Shamal_mangrove_5,5,14,1.2011518264200571,0.012540815526595068
Schile-Beers_and_Megonigal_2017,Bu Tinah Shamal,Bu_Tinah_Shamal_mangrove_6,0,15,0.17886974929923927,0.25030000496496124
Schile-Beers_and_Megonigal_2017,Bu Tinah Shamal,Bu_Tinah_Shamal_mangrove_6,15,33,1.2674876274846756,0.018167092616468972
Schile-Beers_and_Megonigal_2017,Al Shalila,Al_Shalila_mangrove_1,0,15,0.9452851651708141,0.023113123406997626
Schile-Beers_and_Megonigal_2017,Al Shalila,Al_Shalila_mangrove_1,15,30,1.4641258949262232,4.5888787081100447e-4
Schile-Beers_and_Megonigal_2017,Al Shalila,Al_Shalila_mangrove_1,30,50,1.3859444151000657,0.005154364367919673
Schile-Beers_and_Megonigal_2017,Al Shalila,Al_Shalila_mangrove_1,50,100,1.2769641704939068,0.006489625652928925
Schile-Beers_and_Megonigal_2017,Al Shalila,Al_Shalila_mangrove_1,100,200,1.1857524440300562,0.011463586841348707
Schile-Beers_and_Megonigal_2017,Al Shalila,Al_Shalila_mangrove_2,0,15,0.9820067693315851,0.03034885031102179
Schile-Beers_and_Megonigal_2017,Al Shalila,Al_Shalila_mangrove_2,15,30,1.5624450286469973,0.004375894948386776
Schile-Beers_and_Megonigal_2017,Al Shalila,Al_Shalila_mangrove_2,30,52,1.357514786072372,5.436388563054173e-4
Schile-Beers_and_Megonigal_2017,Al Shalila,Al_Shalila_mangrove_3,0,15,0.9512080045515837,0.03243829791818429
Schile-Beers_and_Megonigal_2017,Al Shalila,Al_Shalila_mangrove_3,15,30,1.483078980944686,0.004982163517955645
Schile-Beers_and_Megonigal_2017,Al Shalila,Al_Shalila_mangrove_3,30,44,1.300655528016985,0.00937051730881052
Schile-Beers_and_Megonigal_2017,Al Shalila,Al_Shalila_mangrove_4,0,7,0.5176561618792552,0.0647628107298267
Schile-Beers_and_Megonigal_2017,Al Shalila,Al_Shalila_mangrove_4,7,30,1.3752833042146806,0.005026076125597268
Schile-Beers_and_Megonigal_2017,Al Shalila,Al_Shalila_mangrove_4,30,50,1.4013437974900667,0.0052103582873017015
Schile-Beers_and_Megonigal_2017,Al Shalila,Al_Shalila_mangrove_4,50,100,1.358699353948526,0.012240413700526637
Schile-Beers_and_Megonigal_2017,Al Shalila,Al_Shalila_mangrove_4,100,200,1.1513999756215931,0.008494036673146308
Schile-Beers_and_Megonigal_2017,Al Shalila,Al_Shalila_mangrove_5,0,9,0.5875456665723355,0.03544027079554729
Schile-Beers_and_Megonigal_2017,Al Shalila,Al_Shalila_mangrove_5,9,30,1.4937400918300707,0.0018961881395560987
Schile-Beers_and_Megonigal_2017,Al Shalila,Al_Shalila_mangrove_5,30,50,1.516246881476995,0.006291142593145587
Schile-Beers_and_Megonigal_2017,Al Shalila,Al_Shalila_mangrove_5,50,100,1.3740987363385269,0.007785679887139416
Schile-Beers_and_Megonigal_2017,Al Shalila,Al_Shalila_mangrove_5,100,200,1.1573228150023624,0.006844529876180818
Schile-Beers_and_Megonigal_2017,Al Shalila,Al_Shalila_mangrove_6,0,7,0.5756999878107965,0.0251315004333758
Schile-Beers_and_Megonigal_2017,Al Shalila,Al_Shalila_mangrove_6,7,30,1.5316462638669956,0.0011888832840829088
Schile-Beers_and_Megonigal_2017,Al Shalila,Al_Shalila_mangrove_6,30,50,1.4582030555454537,0.011502545660408127
Schile-Beers_and_Megonigal_2017,Al Shalila,Al_Shalila_mangrove_6,50,100,1.3504073788154487,0.009005061313232652
Schile-Beers_and_Megonigal_2017,Al Shalila,Al_Shalila_mangrove_6,100,200,1.1940444191631336,0.013416952341586299
Schile-Beers_and_Megonigal_2017,Jubail Island East,Jubail_Island_East_mangrove_1,0,15,0.4525049286907907,0.06271352344830017
Schile-Beers_and_Megonigal_2017,Jubail Island East,Jubail_Island_East_mangrove_1,15,30,1.1644302222592862,0.013323347775947703
Schile-Beers_and_Megonigal_2017,Jubail Island East,Jubail_Island_East_mangrove_1,30,39,1.1348160253554385,0.012296280898315234
Schile-Beers_and_Megonigal_2017,Jubail Island East,Jubail_Island_East_mangrove_2,0,15,0.6432203567515691,0.04628022737199565
Schile-Beers_and_Megonigal_2017,Jubail Island East,Jubail_Island_East_mangrove_2,15,30,1.4783407094400702,0.009550632365984217
Schile-Beers_and_Megonigal_2017,Jubail Island East,Jubail_Island_East_mangrove_2,30,40,1.5363845353716112,0.006241622642800433
Schile-Beers_and_Megonigal_2017,Jubail Island East,Jubail_Island_East_mangrove_3,0,15,0.7368012189677272,0.0205191891712653
Schile-Beers_and_Megonigal_2017,Jubail Island East,Jubail_Island_East_mangrove_3,15,30,1.246165405713905,0.010369333989491364
Schile-Beers_and_Megonigal_2017,Jubail Island East,Jubail_Island_East_mangrove_3,30,39,1.3989746617377588,0.006160059113036631
Schile-Beers_and_Megonigal_2017,Jubail Island East,Jubail_Island_East_mangrove_4,0,15,0.8990870180008119,0.018609926956310707
Schile-Beers_and_Megonigal_2017,Jubail Island East,Jubail_Island_East_mangrove_4,15,30,1.385944415100066,0.009641529194677218
Schile-Beers_and_Megonigal_2017,Jubail Island East,Jubail_Island_East_mangrove_4,30,45,1.3788370078431422,0.01559765466479977
Schile-Beers_and_Megonigal_2017,Jubail Island East,Jubail_Island_East_mangrove_5,0,15,1.199967258543903,0.007401465066683652
Schile-Beers_and_Megonigal_2017,Jubail Island East,Jubail_Island_East_mangrove_5,15,30,1.3444845394346792,0.010404579316682358
Schile-Beers_and_Megonigal_2017,Jubail Island East,Jubail_Island_East_mangrove_5,30,40,1.2177357766862118,0.007700060847632795
Schile-Beers_and_Megonigal_2017,Jubail Island East,Jubail_Island_East_mangrove_6,0,15,1.1727221973923634,0.015094601046138507
Schile-Beers_and_Megonigal_2017,Jubail Island East,Jubail_Island_East_mangrove_6,15,30,0.8990870180008118,0.025467163425318774
Schile-Beers_and_Megonigal_2017,Jubail Island East,Jubail_Island_East_mangrove_6,30,51,1.175091333144671,0.010344386885066932
Schile-Beers_and_Megonigal_2017,Jubail Island,Jubail_Island_mangrove_1,0,15,1.1383697289839,0.009436568106235636
Schile-Beers_and_Megonigal_2017,Jubail Island,Jubail_Island_mangrove_1,15,30,1.4037129332423743,0.002860428327445259
Schile-Beers_and_Megonigal_2017,Jubail Island,Jubail_Island_mangrove_1,30,50,1.3634376254531417,0.005742393839870079
Schile-Beers_and_Megonigal_2017,Jubail Island,Jubail_Island_mangrove_1,50,100,1.1739067652685173,0.0064624026071194865
Schile-Beers_and_Megonigal_2017,Jubail Island,Jubail_Island_mangrove_1,100,300,1.066111088538512,0.007619532732853642
Schile-Beers_and_Megonigal_2017,Jubail Island,Jubail_Island_mangrove_2,0,15,0.9452851651708141,0.009151394536637002
Schile-Beers_and_Megonigal_2017,Jubail Island,Jubail_Island_mangrove_2,15,30,1.3456691073108331,0.006369394535736035
Schile-Beers_and_Megonigal_2017,Jubail Island,Jubail_Island_mangrove_2,30,50,1.090987013937744,0.0048272345611905364
Schile-Beers_and_Megonigal_2017,Jubail Island,Jubail_Island_mangrove_2,50,100,1.0909870139377442,0.007452893004178343
Schile-Beers_and_Megonigal_2017,Jubail Island,Jubail_Island_mangrove_2,100,300,1.0862487424331284,0.007249077223440956
Schile-Beers_and_Megonigal_2017,Jubail Island,Jubail_Island_mangrove_3,0,15,1.104017260575437,0.007143925327463787
Schile-Beers_and_Megonigal_2017,Jubail Island,Jubail_Island_mangrove_3,15,30,1.2307660233239046,0.002583213179104877
Schile-Beers_and_Megonigal_2017,Jubail Island,Jubail_Island_mangrove_3,30,50,1.274595034741599,0.006376422668098556
Schile-Beers_and_Megonigal_2017,Jubail Island,Jubail_Island_mangrove_3,50,100,1.3622530575769878,0.003101962100048752
Schile-Beers_and_Megonigal_2017,Jubail Island,Jubail_Island_mangrove_3,100,300,1.211812937305442,0.005183972113499333
Schile-Beers_and_Megonigal_2017,Jubail Island,Jubail_Island_mangrove_4,0,15,1.1869370119062104,0.006866939516685662
Schile-Beers_and_Megonigal_2017,Jubail Island,Jubail_Island_mangrove_4,15,30,1.3918672544808353,0.002826513559057684
Schile-Beers_and_Megonigal_2017,Jubail Island,Jubail_Island_mangrove_4,30,50,1.2153666409339037,0.0011533741392724117
Schile-Beers_and_Megonigal_2017,Jubail Island,Jubail_Island_mangrove_4,50,100,1.2745950347415989,0.00797573544043102
Schile-Beers_and_Megonigal_2017,Jubail Island,Jubail_Island_mangrove_4,100,300,1.357514786072372,0.005675635374730046
Schile-Beers_and_Megonigal_2017,Jubail Island,Jubail_Island_mangrove_5,0,15,1.2165512088100578,0.005300454252895346
Schile-Beers_and_Megonigal_2017,Jubail Island,Jubail_Island_mangrove_5,15,30,1.176275901020825,0.005016424567452127
Schile-Beers_and_Megonigal_2017,Jubail Island,Jubail_Island_mangrove_5,30,50,1.2781487383700605,0.006103088425017731
Schile-Beers_and_Megonigal_2017,Jubail Island,Jubail_Island_mangrove_5,50,100,1.285256145626984,0.004238523531373399
Schile-Beers_and_Megonigal_2017,Jubail Island,Jubail_Island_mangrove_5,100,300,1.321977749787755,0.010147233624668708
Schile-Beers_and_Megonigal_2017,Jubail Island,Jubail_Island_mangrove_6,0,15,1.2070746658008265,0.01021430419202872
Schile-Beers_and_Megonigal_2017,Jubail Island,Jubail_Island_mangrove_6,15,30,1.3160549104069856,0.009304915716780488
Schile-Beers_and_Megonigal_2017,Jubail Island,Jubail_Island_mangrove_6,30,50,1.211812937305442,0.0023406230356701487
Schile-Beers_and_Megonigal_2017,Jubail Island,Jubail_Island_mangrove_6,50,100,1.0696647921669737,0.008060912390784818
Schile-Beers_and_Megonigal_2017,Jubail Island,Jubail_Island_mangrove_6,100,300,1.271041331113137,0.005730717171288067
Schile-Beers_and_Megonigal_2017,Eastern Mangrove,Eastern_Mangrove_mangrove_1,0,5,0.6372975173707995,0.03470473778231712
Schile-Beers_and_Megonigal_2017,Eastern Mangrove,Eastern_Mangrove_mangrove_1,5,38,1.3669913290816034,0.004809541354050673
Schile-Beers_and_Megonigal_2017,Eastern Mangrove,Eastern_Mangrove_mangrove_2,0,6,0.87421109260158,0.01951366204584417
Schile-Beers_and_Megonigal_2017,Eastern Mangrove,Eastern_Mangrove_mangrove_2,6,36,1.4108203404992976,0.004791775465825036
Schile-Beers_and_Megonigal_2017,Eastern Mangrove,Eastern_Mangrove_mangrove_3,0,5,0.5567469017923341,0.05567836489594592
Schile-Beers_and_Megonigal_2017,Eastern Mangrove,Eastern_Mangrove_mangrove_3,5,33,1.3243468855400629,0.00845009178327551
Schile-Beers_and_Megonigal_2017,Eastern Mangrove,Eastern_Mangrove_mangrove_4,0,7,0.3826154239977104,0.07390640121839491
Schile-Beers_and_Megonigal_2017,Eastern Mangrove,Eastern_Mangrove_mangrove_4,7,33,1.1975981227915953,0.011011280501027301
Schile-Beers_and_Megonigal_2017,Eastern Mangrove,Eastern_Mangrove_mangrove_5,0,10,0.1753160456707776,0.21741648678934594
Schile-Beers_and_Megonigal_2017,Eastern Mangrove,Eastern_Mangrove_mangrove_5,10,32,1.2295814554477507,0.007438773750868783
Schile-Beers_and_Megonigal_2017,Eastern Mangrove,Eastern_Mangrove_mangrove_6,0,12,0.19308456381308606,0.24258665377131539
Schile-Beers_and_Megonigal_2017,Eastern Mangrove,Eastern_Mangrove_mangrove_6,12,37,1.1075709642038987,0.03459242788042783
Schile-Beers_and_Megonigal_2017,Salaam,Salaam_mangrove_1,0,10,0.40393764576848074,0.07981049068293879
Schile-Beers_and_Megonigal_2017,Salaam,Salaam_mangrove_1,10,30,1.119416642965438,0.009489841896212691
Schile-Beers_and_Megonigal_2017,Salaam,Salaam_mangrove_1,30,50,1.4167431798800671,0.002390475791725777
Schile-Beers_and_Megonigal_2017,Salaam,Salaam_mangrove_1,50,100,1.2355042948285202,0.007603092579645594
Schile-Beers_and_Megonigal_2017,Salaam,Salaam_mangrove_1,100,200,1.198782690667749,0.005992465373453655
Schile-Beers_and_Megonigal_2017,Salaam,Salaam_mangrove_2,0,15,0.910932696762351,0.02102651208080255
Schile-Beers_and_Megonigal_2017,Salaam,Salaam_mangrove_2,15,30,1.348038243063141,0.006314114228781484
Schile-Beers_and_Megonigal_2017,Salaam,Salaam_mangrove_2,30,50,1.1632456543831322,0.006760334914752022
Schile-Beers_and_Megonigal_2017,Salaam,Salaam_mangrove_2,50,100,1.2295814554477509,0.012970873201828149
Schile-Beers_and_Megonigal_2017,Salaam,Salaam_mangrove_2,100,200,1.335007996425448,0.005462738106311864
Schile-Beers_and_Megonigal_2017,Salaam,Salaam_mangrove_3,0,8,0.6444049246277228,0.03723347424256147
Schile-Beers_and_Megonigal_2017,Salaam,Salaam_mangrove_3,8,30,1.466495030678531,0.009670984151582048
Schile-Beers_and_Megonigal_2017,Salaam,Salaam_mangrove_3,30,50,1.055449977653127,0.019764888319601628
Schile-Beers_and_Megonigal_2017,Salaam,Salaam_mangrove_3,50,100,1.2177357766862116,0.012106913886171675
Schile-Beers_and_Megonigal_2017,Salaam,Salaam_mangrove_3,100,190,1.3338234285492943,0.006383853867840408
Schile-Beers_and_Megonigal_2017,Salaam,Salaam_mangrove_4,0,9,0.508179618870024,0.06457110030398855
Schile-Beers_and_Megonigal_2017,Salaam,Salaam_mangrove_4,9,30,1.261564788103906,0.008313631518133793
Schile-Beers_and_Megonigal_2017,Salaam,Salaam_mangrove_4,30,50,0.9808222014554313,0.017333860912675688
Schile-Beers_and_Megonigal_2017,Salaam,Salaam_mangrove_4,50,100,1.1360005932315924,0.01597149391238254
