study_id,bibliography_id,publication_type,bibtype,doi,url,author,keywords,title,publisher,year
Gonneea_et_al_2018,Gonneea_et_al_2018_data,primary,Misc,10.5066/F7H41QPP,https://www.sciencebase.gov/catalog/item/5a748e35e4b00f54eb19f96c,"Meagan E. Gonneea and Kevin D. Kroeger and {, O&Amp}","Environmental Health,Geochemistry,Soil Sciences,Water Quality,Water Resources","Collection, analysis, and age-dating of sediment cores from salt marshes on the south shore of Cape Cod, Massachusetts, from 2013 through 2014",U.S. Geological Survey,2018
