study_id,site_id,core_id,depth_min,depth_max,sample_id,dry_bulk_density,c14_age,c14_material,c14_notes,delta_c13,depth_interval_notes,fraction_total_carbon,total_cn_ratio,fraction_inorganic_carbon,inorganic_cn_ratio,fraction_organic_carbon,sample_volume,sample_mass,carbon_density,pu_activity,pu__unit
Doyle_2018,Broad_Cove,Sand_Core,50,52,17058,1.21090789473684,NA,NA,NA,NA,NA,0.001813302,NA,4.62152243e-4,13.7375741966355,0.001351149757,45.6,55.2174,0.0016361179077230628,NA,NA
Doyle_2018,Broad_Cove,Sand_Core,60,62,17059,1.47861842105263,NA,NA,NA,NA,NA,9.28767e-4,11.7392145733096,2.63066096e-4,NA,6.65700904e-4,45.6,67.425,9.843176195657886e-4,NA,NA
Doyle_2018,Flying_Point,Flying_Point_1,77,77,NA,NA,1045,shell,Mytilus edulis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Doyle_2018,Flying_Point,Flying_Point_1,3,5,16515,1.0202,NA,NA,NA,NA,NA,0.024578658,14.0788993083029,NA,NA,0.024578658,3.2,3.2645,0.0250751468916,NA,NA
Doyle_2018,Flying_Point,Flying_Point_1,7,9,16516,1.02925,NA,NA,NA,NA,NA,0.031050966,16.3158429894658,0.00338706,30.1199045738128,0.027663906,2.8,2.8819,0.028473075250499996,NA,NA
Doyle_2018,Flying_Point,Flying_Point_1,10,12,16517,0.945270270270269,NA,NA,NA,NA,NA,0.022999797000000002,11.2358180457364,NA,NA,0.022999797000000002,3.7,3.4975,0.021741024326351326,NA,NA
Doyle_2018,Flying_Point,Flying_Point_1,20,22,16518,0.80475,NA,NA,NA,NA,NA,0.023241070000000003,11.0849003430973,3.0013100000000003e-4,2.35629245764606,0.022940939,3.6,2.8971,0.018461720660249998,NA,NA
Doyle_2018,Flying_Point,Flying_Point_1,30,32,16519,0.894536585365854,NA,NA,NA,NA,NA,0.039834796,23.9427168206324,0.006433436,58.724227113487295,0.033401360000000005,4.09999999999999,3.6676,0.029878738520975622,NA,NA
Doyle_2018,Flying_Point,Flying_Point_1,40,42,16520,0.850155555555556,NA,NA,NA,NA,NA,0.023045983,12.5660939252488,5.13402e-4,4.3066043617403,0.022532581,4.5,3.8257,0.019156198918155568,NA,NA
Doyle_2018,Flying_Point,Flying_Point_1,50,52,16521,0.953721518987342,NA,NA,NA,NA,NA,0.017887017999999998,12.0377600670336,2.76309e-4,2.64890867661733,0.017610709,3.95,3.7672,0.016795712137924055,NA,NA
Doyle_2018,Flying_Point,Flying_Point_1,60,62,16522,0.841780487804878,NA,NA,NA,NA,NA,0.021450165,13.5569570578082,4.45773e-4,4.96130293909913,0.021004391999999997,4.09999999999999,3.4513,0.017681087343804875,NA,NA
Doyle_2018,Flying_Point,Flying_Point_1,70,72,16523,0.843,NA,NA,NA,NA,NA,0.022010029,12.8133052561176,4.67419e-4,4.4932240855152,0.02154261,3.5,2.9505,0.018160420229999998,NA,NA
Doyle_2018,Flying_Point,Flying_Point_1,80,82,16524,0.828204081632653,NA,NA,NA,NA,NA,0.022031747,13.1851747921562,NA,NA,0.022031747,4.9,4.0582,0.018246782790897958,NA,NA
Doyle_2018,Flying_Point,Flying_Point_1,90,92,16525,0.700829268292683,NA,NA,NA,NA,NA,0.020516142999999997,12.3506572020045,3.5885800000000004e-4,2.88897273011405,0.020157284999999997,4.09999999999999,2.8734,0.014126815297317073,NA,NA
Doyle_2018,Flying_Point,Flying_Point_1,100,102,16526,0.82919512195122,NA,NA,NA,NA,NA,0.017837304000000002,13.2048317373518,4.3459699999999995e-4,4.11638698778168,0.017402707,4.09999999999999,3.3997,0.01443023975314635,NA,NA
Doyle_2018,Flying_Point,Flying_Point_1,110,112,16527,0.692025316455696,NA,NA,NA,NA,NA,0.024161826,13.1213861429728,3.45136e-4,3.3577370533443,0.02381669,3.95,2.7335,0.01648175243417721,NA,NA
Doyle_2018,Flying_Point,Flying_Point_1,120,122,16528,0.819296296296296,NA,NA,NA,NA,NA,0.025318911000000003,14.9742290246879,9.09471e-4,6.82540729751343,0.02440944,2.7,2.2121,0.01999856378666666,NA,NA
Doyle_2018,Flying_Point,Flying_Point_2,3,5,16529,1.0127,NA,NA,NA,NA,NA,0.028585978999999997,11.615541107895,3.0925e-4,3.13715401873795,0.028276729,2,2.0254,0.028635843458299996,NA,NA
Doyle_2018,Flying_Point,Flying_Point_2,3,5,16541,1.0698064516129,NA,NA,NA,NA,NA,0.013471142,11.5107627590894,NA,NA,0.013471142,3.1,3.3164,0.014411514622193507,NA,NA
Doyle_2018,Flying_Point,Flying_Point_2,7,9,16530,0.927903225806452,NA,NA,NA,NA,NA,0.023663473,12.4098241644328,4.71709e-4,4.1802960569348,0.023191764,3.1,2.8765,0.021519712627741945,NA,NA
Doyle_2018,Flying_Point,Flying_Point_2,10,12,16531,1.09387878787879,NA,NA,NA,NA,NA,0.026556389,19.6632635240299,0.004774126,60.0260917289719,0.021782263,3.3,3.6098,0.023827155447697014,NA,NA
Doyle_2018,Flying_Point,Flying_Point_2,20,22,16532,0.823127272727273,NA,NA,NA,NA,NA,0.031463290000000005,16.1876445915088,0.001353103,10.4836246975378,0.030110187,2.75,2.2636,0.02478451610661819,NA,NA
Doyle_2018,Flying_Point,Flying_Point_2,30,32,16533,0.789151515151515,NA,NA,NA,NA,NA,0.026699111,14.2661973943307,6.28281e-4,5.12669153326113,0.02607083,3.3,2.6042,0.02057383499575757,NA,NA
Doyle_2018,Flying_Point,Flying_Point_2,40,42,16534,0.848783783783784,NA,NA,NA,NA,NA,0.025492064999999998,13.1194686919138,5.66268e-4,4.4350781773677,0.024925797,3.7,3.1405,0.021156612291486493,NA,NA
Doyle_2018,Flying_Point,Flying_Point_2,50,52,16535,0.9840625,NA,NA,NA,NA,NA,0.023339996,15.6075176673384,6.076990000000001e-4,6.02595858938288,0.022732297,3.2,3.149,0.0223700010165625,NA,NA
Doyle_2018,Flying_Point,Flying_Point_2,60,62,16536,0.841566666666667,NA,NA,NA,NA,NA,0.023829973,14.4296479296626,3.88056e-4,4.46159376005295,0.023441917,3,2.5247,0.019727935949966677,NA,NA
Doyle_2018,Flying_Point,Flying_Point_2,70,72,16537,0.891241379310345,NA,NA,NA,NA,NA,0.020576621,12.2457032742494,2.9632599999999997e-4,2.88869450017684,0.020280295,2.9,2.5846,0.018074638088620695,NA,NA
Doyle_2018,Flying_Point,Flying_Point_2,80,82,16538,0.993452054794521,NA,NA,NA,NA,NA,0.025355368,16.9415510037044,7.338179999999998e-4,6.15377687800929,0.024621550000000002,3.65,3.6261,0.02446032943972604,NA,NA
Doyle_2018,Flying_Point,Flying_Point_2,90,92,16539,0.957078947368421,NA,NA,NA,NA,NA,0.039702714,36.752259319100496,0.012468283,129.8268721612,0.027234431,3.8,3.6369,0.026065500553657892,NA,NA
Doyle_2018,Flying_Point,Flying_Point_2,100,102,16540,0.904338461538461,NA,NA,NA,NA,NA,0.017379789,13.2119133224872,2.41377e-4,2.79771247182217,0.017138412000000002,3.25,2.9391,0.0154989251412923,NA,NA
Doyle_2018,Flying_Point,Flying_Point_3,8,10,16542,0.8091,NA,NA,NA,NA,NA,0.021123687000000002,12.4672014896872,2.9274499999999996e-4,5.15545082601663,0.020830942,4,3.2364,0.016854315172200002,NA,NA
Doyle_2018,Flying_Point,Flying_Point_3,10,12,16543,0.996078947368421,NA,NA,NA,NA,NA,0.022478957,12.7205262222613,0.00102719,19.154783810180096,0.021451767,3.8,3.7851,0.02136765349255263,NA,NA
Doyle_2018,Flying_Point,Flying_Point_3,20,22,16544,0.633684210526315,NA,NA,NA,NA,NA,0.024826704999999998,11.8331757720523,NA,NA,0.024826704999999998,3.8,2.408,0.015732290957894714,NA,NA
Doyle_2018,Flying_Point,Flying_Point_3,30,32,16545,0.703906976744186,NA,NA,NA,NA,NA,0.025541607,11.9216386059436,NA,NA,0.025541607,4.3,3.0268,0.01797891536455814,NA,NA
Doyle_2018,Flying_Point,Flying_Point_3,40,42,16546,0.800578947368421,NA,NA,NA,NA,NA,0.023968701000000002,13.701864684743,5.67131e-4,NA,0.02340157,3.8,3.0422,0.01873480427736842,NA,NA
Doyle_2018,Flying_Point,Flying_Point_3,50,52,16547,0.81509375,NA,NA,NA,NA,NA,0.021492489,13.6717792497284,4.72339e-4,NA,0.02102015,3.2,2.6083,0.0171333928890625,NA,NA
Doyle_2018,Flying_Point,Flying_Point_3,60,62,16548,0.767105263157894,NA,NA,NA,NA,NA,0.023857286000000002,13.7012997714747,5.99282e-4,NA,0.023258004,3.8,2.915,0.01784133727894735,NA,NA
Doyle_2018,Flying_Point,Flying_Point_3,70,72,16549,0.744939393939394,NA,NA,NA,NA,NA,0.024048523999999998,14.0003553622038,5.782609999999999e-4,NA,0.023470263,3.3,2.4583,0.017483923494818185,NA,NA
Doyle_2018,Flying_Point,Flying_Point_3,80,82,16550,0.771931818181817,NA,NA,NA,NA,NA,0.019992449000000002,12.5214385752668,NA,NA,0.019992449000000002,4.4,3.3965,0.01543280750647725,NA,NA
Doyle_2018,Flying_Point,Flying_Point_3,90,92,16551,0.779333333333333,NA,NA,NA,NA,NA,0.02512286,16.2235766240485,9.035709999999999e-4,NA,0.024219289,3.3,2.5718,0.018874899227333326,NA,NA
Doyle_2018,Flying_Point,Flying_Point_3,100,102,16552,0.653409090909091,NA,NA,NA,NA,NA,0.02419778,12.775471741387,NA,NA,0.02419778,4.4,2.875,0.015811049431818186,NA,NA
Doyle_2018,Larrabee_Cove,Larrabee_Cove_1,0,2,16922,0.799331140350877,NA,NA,NA,NA,NA,0.021560443999999998,20.1845954048075,3.04105e-4,5.58712744041524,0.021256339,45.6,36.4495,0.0169908536925548,NA,NA
Doyle_2018,Larrabee_Cove,Larrabee_Cove_1,10,12,16923,0.739839912280702,NA,NA,NA,NA,NA,0.011293803,14.69385517239,0.008131661,103.721969584283,0.003162142,45.6,33.7367,0.00233947885989912,NA,NA
Doyle_2018,Larrabee_Cove,Larrabee_Cove_1,20,22,16924,0.962559210526316,NA,NA,NA,NA,NA,0.006940036,10.1277176864121,2.89769e-4,6.18975770077622,0.0066502670000000005,45.6,43.8927,0.00640127575330921,NA,NA
Doyle_2018,Larrabee_Cove,Larrabee_Cove_1,30,32,16925,1.33922149122807,NA,NA,NA,NA,NA,0.005448583,9.58567445986827,4.08699e-4,5.93864907370318,0.005039884,45.6,61.0685,0.00674952096609649,NA,NA
Doyle_2018,Larrabee_Cove,Larrabee_Cove_1,40,42,16926,1.04420614035088,NA,NA,NA,NA,NA,0.0063920290000000005,10.5706899985555,2.2333599999999998e-4,4.36063404863882,0.006168693,45.6,47.6158,0.006441387108539471,NA,NA
Doyle_2018,Larrabee_Cove,Larrabee_Cove_1,50,52,16927,1.3274298245614,NA,NA,NA,NA,NA,0.00570955,10.654991626408,1.8112e-4,3.98969238386742,0.00552843,45.6,60.5308,0.007338602865,NA,NA
Doyle_2018,Larrabee_Cove,Larrabee_Cove_1,60,62,16928,0.907289473684209,NA,NA,NA,NA,NA,0.007659186,14.4015677017742,3.15104e-4,6.37023680463099,0.007344081999999999,45.6,41.3724,0.00666320829247368,NA,NA
Doyle_2018,Larrabee_Cove,Larrabee_Cove_1,70,72,16929,1.12761622807018,NA,NA,NA,NA,NA,0.017683583,31.1791682376817,4.08042e-4,6.90691737057953,0.017275541000000002,45.6,51.4193,0.0194801803802917,NA,NA
Doyle_2018,Larrabee_Cove,Larrabee_Cove_1,80,82,16930,1.40732456140351,NA,NA,NA,NA,Sample 16930 BCID is flagged by authors as do not use,0.006935691000000001,10.8184500851716,0.007156452,96.3945264317151,-2.2076099999999933e-4,45.6,64.174,0,NA,NA
Doyle_2018,Larrabee_Cove,Larrabee_Cove_1,90,92,16931,0.496103070175439,NA,NA,NA,NA,NA,0.007716522,11.9117811201226,3.37936e-4,6.68366581262913,0.007378586,45.6,22.6223,0.0036605391681535098,NA,NA
Doyle_2018,Larrabee_Cove,Larrabee_Cove_1,100,102,16932,0.501140350877193,NA,NA,NA,NA,NA,0.0071212739999999995,11.7232634429869,5.21157e-4,9.2167885172865809,0.006600117,45.6,22.852,0.00330758494921053,NA,NA
Doyle_2018,Larrabee_Cove,Larrabee_Cove_2,0,2,16911,0.827548245614034,NA,NA,NA,NA,NA,0.015851523,11.2057103735252,0.005588396,87.9256264669665,0.010263127,45.6,37.7361999999999,0.00849323274336404,NA,NA
Doyle_2018,Larrabee_Cove,Larrabee_Cove_2,10,12,16912,0.824741228070175,NA,NA,NA,NA,NA,0.024698933,29.3346257209811,0.0012580459999999999,20.5945003999433,0.023440887,45.6,37.6081999999999,0.0193326659314342,NA,NA
Doyle_2018,Larrabee_Cove,Larrabee_Cove_2,20,22,16913,0.641175438596491,NA,NA,NA,NA,NA,0.008310338,12.5048708116971,3.71339e-4,7.19374251748844,0.007938999,45.6,29.2376,0.0050902911658421,NA,NA
Doyle_2018,Larrabee_Cove,Larrabee_Cove_2,30,32,16914,0.98534649122807,NA,NA,NA,NA,NA,0.008256248,14.7935580485716,2.80207e-4,5.64853005103463,0.007976041,45.6,44.9318,0.00785916401324123,NA,NA
Doyle_2018,Larrabee_Cove,Larrabee_Cove_2,40,42,16915,1.20501973684211,NA,NA,NA,NA,NA,0.006246231,10.6236506837626,4.19186e-4,8.147667484755,0.0058270449999999994,45.6,54.9489,0.00702170423246711,NA,NA
Doyle_2018,Larrabee_Cove,Larrabee_Cove_2,50,52,16916,1.16041447368421,NA,NA,NA,NA,NA,0.006121721,11.0047509875996,2.31326e-4,4.96504163599578,0.0058903950000000005,45.6,52.9149,0.00683529961371711,NA,NA
Doyle_2018,Larrabee_Cove,Larrabee_Cove_2,60,62,16917,1.07626315789474,NA,NA,NA,NA,NA,0.005476516,10.4103411261282,3.77478e-4,7.6876802398391,0.005099038,45.6,49.0776,0.0054879067401052495,NA,NA
Doyle_2018,Larrabee_Cove,Larrabee_Cove_2,70,72,16918,1.03072149122807,NA,NA,NA,NA,NA,0.006681274,10.2037864732003,0.006602097,100.896291661915,7.917700000000028e-5,45.6,47.0009,8.161e-5,NA,NA
Doyle_2018,Larrabee_Cove,Larrabee_Cove_2,80,82,16919,1.21307675438596,NA,NA,NA,NA,NA,0.018790746,31.5921030741486,2.89945e-4,5.10540021770845,0.018500801,45.6,55.3163,0.0224428916306206,NA,NA
Doyle_2018,Larrabee_Cove,Larrabee_Cove_2,90,92,16920,0.592598684210526,NA,NA,NA,NA,NA,0.0071594679999999996,11.7037134702974,2.50722e-4,4.50334387962203,0.006908746,45.6,27.0225,0.00409411378914474,NA,NA
Doyle_2018,Larrabee_Cove,Larrabee_Cove_2,100,102,16921,1.14144078947368,NA,NA,NA,NA,NA,0.009816118,15.5203123095165,3.5771999999999996e-4,6.13652882619952,0.009458398,45.6,52.0497,0.0107962012802763,NA,NA
Doyle_2018,Larrabee_Cove,Larrabee_Cove_3,0,2,16933,0.372103070175439,NA,NA,NA,NA,NA,0.029468527999999997,12.4175760988832,3.91502e-4,6.53158874301777,0.029077026,45.6,16.9679,0.0108196506461711,NA,NA
Doyle_2018,Larrabee_Cove,Larrabee_Cove_3,10,12,16934,1.22592763157895,NA,NA,NA,NA,NA,0.010200655000000001,10.4318262839127,2.64324e-4,5.36637890402984,0.009936331,45.6,55.9023,0.0121812227294145,NA,NA
Doyle_2018,Larrabee_Cove,Larrabee_Cove_3,20,22,16935,1.3665899122807,NA,NA,NA,NA,NA,0.011652687,17.9648533275923,7.77988e-4,14.3188885537748,0.010874698999999998,45.6,62.3165,0.014861253952489,NA,NA
Doyle_2018,Larrabee_Cove,Larrabee_Cove_3,30,32,16936,1.35067763157895,NA,NA,NA,NA,NA,0.007020183,11.2189628572593,2.13508e-4,4.00465847641079,0.006806675,45.6,61.5909,0.00919362366792762,NA,NA
Doyle_2018,Larrabee_Cove,Larrabee_Cove_3,40,42,16937,0.964127192982456,NA,NA,NA,NA,NA,0.006662152,10.6140631133491,3.67209e-4,6.59032930419226,0.006294943,45.6,43.9642,0.00606912572457456,NA,NA
Doyle_2018,Larrabee_Cove,Larrabee_Cove_3,50,52,16938,0.897506578947368,NA,NA,NA,NA,NA,0.006577686,12.1549233472341,2.63871e-4,5.83416127665733,0.006313815,45.6,40.9263,0.005666690500756581,NA,NA
Doyle_2018,Larrabee_Cove,Larrabee_Cove_3,60,62,16939,1.33108771929825,NA,NA,NA,NA,NA,0.005724514000000001,10.9647749854755,3.05629e-4,6.45293856096868,0.005418885000000001,45.6,60.6976,0.00721301127578947,NA,NA
Doyle_2018,Larrabee_Cove,Larrabee_Cove_3,70,72,16940,1.33990570175439,NA,NA,NA,NA,NA,0.0062457300000000006,12.0477627214342,2.99285e-4,6.43669566089879,0.005946445,45.6,61.0997,0.00796767556066885,NA,NA
Doyle_2018,Larrabee_Cove,Larrabee_Cove_3,80,82,16941,1.36956798245614,NA,NA,NA,NA,NA,0.005697571,10.6820821506732,3.8008899999999996e-4,6.68256220544762,0.005317482,45.6,62.4523,0.007282653094486839,NA,NA
Doyle_2018,Larrabee_Cove,Larrabee_Cove_3,90,92,16942,1.41563157894737,NA,NA,NA,NA,NA,0.005797193000000001,11.192440057958,2.40059e-4,4.48379144065587,0.005557134,45.6,64.5528,0.00786685437884209,NA,NA
Doyle_2018,Larrabee_Cove,Larrabee_Cove_3,100,102,16943,1.06957456140351,NA,NA,NA,NA,NA,0.006595784,11.5759734289659,2.68137e-4,4.58679033079389,0.006327647,45.6,48.7726,0.00676789026474123,NA,NA
Doyle_2018,Larrabee_Cove,Larrabee_Cove_3,110,112,16944,1.235625,NA,NA,NA,NA,NA,0.008979637,14.2740614455918,3.60933e-4,6.60416596439055,0.008618704,45.6,56.3445,0.010649486130000002,NA,NA
Sonshine_2012,Head_of_Bay,Head_of_Bay_1,0,1,NA,1.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0165,NA,NA,0.020130000000000002,NA,NA
Sonshine_2012,Head_of_Bay,Head_of_Bay_1,5,6,NA,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018500000000000003,NA,NA,0.019795000000000004,NA,NA
Sonshine_2012,Head_of_Bay,Head_of_Bay_1,10,11,NA,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0169,NA,NA,0.017914,NA,NA
Sonshine_2012,Head_of_Bay,Head_of_Bay_1,15,16,NA,1.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.015700000000000002,NA,NA,0.020567000000000002,NA,NA
Sonshine_2012,Head_of_Bay,Head_of_Bay_1,20,21,NA,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0113,NA,NA,0.011639,NA,NA
Sonshine_2012,Head_of_Bay,Head_of_Bay_1,25,26,NA,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0129,NA,NA,0.013674,NA,NA
Sonshine_2012,Head_of_Bay,Head_of_Bay_1,30,31,NA,0.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0197,NA,NA,0.017927,NA,NA
Sonshine_2012,Head_of_Bay,Head_of_Bay_1,35,36,NA,0.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0163,NA,NA,0.015158999999999999,NA,NA
Sonshine_2012,Head_of_Bay,Head_of_Bay_1,40,41,NA,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0174,NA,NA,0.018269999999999998,NA,NA
Sonshine_2012,Head_of_Bay,Head_of_Bay_2,0,1,NA,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0134,NA,NA,0.012864,NA,NA
Sonshine_2012,Head_of_Bay,Head_of_Bay_2,5,6,NA,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.027999999999999997,NA,NA,0.03108,NA,NA
Sonshine_2012,Head_of_Bay,Head_of_Bay_2,10,11,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0118,NA,NA,0.01298,NA,NA
