study_id,site_id,core_id,species_code,code_type,habitat
Johnson_et_al_2024_eelgrass,Flying_Point,Flying_Point_1,Zostera marina,Genus species,seagrass
Johnson_et_al_2024_eelgrass,Flying_Point,Flying_Point_2,Zostera marina,Genus species,seagrass
Johnson_et_al_2024_eelgrass,Flying_Point,Flying_Point_3,Zostera marina,Genus species,seagrass
Johnson_et_al_2024_eelgrass,Broad_Cove,Broad_Cove_1,Zostera marina,Genus species,seagrass
Johnson_et_al_2024_eelgrass,Broad_Cove,Broad_Cove_2,Zostera marina,Genus species,seagrass
Johnson_et_al_2024_eelgrass,Broad_Cove,Broad_Cove_3,Zostera marina,Genus species,seagrass
Johnson_et_al_2024_eelgrass,Larrabee_Cove,Larrabee_Cove_1,Zostera marina,Genus species,seagrass
Johnson_et_al_2024_eelgrass,Larrabee_Cove,Larrabee_Cove_2,Zostera marina,Genus species,seagrass
Johnson_et_al_2024_eelgrass,Larrabee_Cove,Larrabee_Cove_3,Zostera marina,Genus species,seagrass
Johnson_et_al_2024_eelgrass,Head_of_Bay,Head_of_Bay_1,Zostera marina,Genus species,seagrass
Johnson_et_al_2024_eelgrass,Head_of_Bay,Head_of_Bay_2,Zostera marina,Genus species,seagrass
Johnson_et_al_2024_eelgrass,Head_of_Bay,Head_of_Bay_6,Zostera marina,Genus species,seagrass
Johnson_et_al_2024_eelgrass,Broad_Cove,Sand_Core,Zostera marina,Genus species,seagrass
