X,Y,Name,description
-6.15102042677576,53.3733159996315,"26",
-6.15840104850244,53.3696013955305,"27",
-6.14097298617164,53.3752760529148,"28",
-6.16886126170024,53.3628929251111,"29",
-6.14862625104953,53.3738975245223,"30",
-6.13940118545693,53.3777315683336,"31",
-6.15963133400866,53.3676995435461,"32",
-6.16969399336877,53.3622614676752,"33",
-6.14904679828575,53.3755003320366,"34",
-6.14011191269786,53.3770031977369,"35",
-6.16267267482653,53.3675593842929,"36",
-6.17202368443498,53.3614090287672,"37",
-6.15689045844695,53.3697228196272,"38",
-6.14214997976437,53.3764566416048,"39",
-6.16079961107548,53.3668988152585,"40",
-6.12521997106042,53.3805112344514,"41",
-6.15629972470434,53.3718468622725,"42",
-6.14540668129088,53.3752875795831,"43",
