"","study_id","site_id","core_id","method_id","depth_min","depth_max","dry_bulk_density","fraction_organic_matter","cs137_activity","cs137_unit","total_pb210_activity","pb210_unit"
"34","Smith_and_Kirwan_2021","Goodwin_Island","GI_4_HM","single set of methods",46,47,0.448727867547912,0.017319126860609,NA,NA,NA,NA
"35","Smith_and_Kirwan_2021","Goodwin_Island","GI_8_HM","single set of methods",0,1,0.0251994960100798,0.598596117314553,0.151079137,"dpm/g",3.061728395,"dpm/g"
"36","Smith_and_Kirwan_2021","Goodwin_Island","GI_8_HM","single set of methods",1,2,0.07095647560733,0.558580689184579,0.071942446,"dpm/g",2.699588477,"dpm/g"
"37","Smith_and_Kirwan_2021","Goodwin_Island","GI_8_HM","single set of methods",2,3,0.0419991600167997,0.611115216909319,0.079136691,"dpm/g",2.205761317,"dpm/g"
"38","Smith_and_Kirwan_2021","Goodwin_Island","GI_8_HM","single set of methods",3,4,0.0318309423285218,0.649215524360033,0.172661871,"dpm/g",2.12345679,"dpm/g"
"39","Smith_and_Kirwan_2021","Goodwin_Island","GI_8_HM","single set of methods",4,5,0.0329361833815955,0.634273473759372,0.115107914,"dpm/g",1.925925926,"dpm/g"
"40","Smith_and_Kirwan_2021","Goodwin_Island","GI_8_HM","single set of methods",5,6,0.0877561396140498,0.606331852864138,NA,NA,NA,NA
"41","Smith_and_Kirwan_2021","Goodwin_Island","GI_8_HM","single set of methods",6,7,NA,NA,0.057553957,"dpm/g",1.975308642,"dpm/g"
"42","Smith_and_Kirwan_2021","Goodwin_Island","GI_8_HM","single set of methods",7,8,0.0470832688609386,0.608940287351549,0.237410072,"dpm/g",2.847736626,"dpm/g"
"43","Smith_and_Kirwan_2021","Goodwin_Island","GI_8_HM","single set of methods",8,9,0.0309467494860629,0.620757950018915,0.230215827,"dpm/g",2.781893004,"dpm/g"
"44","Smith_and_Kirwan_2021","Goodwin_Island","GI_8_HM","single set of methods",9,10,0.0473043170715533,0.202701912392538,0.151079137,"dpm/g",2.436213992,"dpm/g"
"45","Smith_and_Kirwan_2021","Goodwin_Island","GI_8_HM","single set of methods",10,11,0.063440836446429,0.634996740479044,0.158273381,"dpm/g",2.008230453,"dpm/g"
"46","Smith_and_Kirwan_2021","Goodwin_Island","GI_8_HM","single set of methods",11,12,0.0605672097084374,0.640545021988321,NA,NA,NA,NA
"47","Smith_and_Kirwan_2021","Goodwin_Island","GI_8_HM","single set of methods",12,13,0.0362519065408166,0.647100558130735,0.302158273,"dpm/g",2.222222222,"dpm/g"
"48","Smith_and_Kirwan_2021","Goodwin_Island","GI_8_HM","single set of methods",13,14,0.0424412564380291,0.695378580476443,NA,NA,NA,NA
"49","Smith_and_Kirwan_2021","Goodwin_Island","GI_8_HM","single set of methods",14,15,0.0455359313866354,0.66100065766176,0.381294964,"dpm/g",1.991769547,"dpm/g"
"50","Smith_and_Kirwan_2021","Goodwin_Island","GI_8_HM","single set of methods",15,16,0.0355887619089723,0.585442961017485,NA,NA,NA,NA
"51","Smith_and_Kirwan_2021","Goodwin_Island","GI_8_HM","single set of methods",16,17,0.0461990760184796,0.572562879759859,0.776978417,"dpm/g",2.041152263,"dpm/g"
"52","Smith_and_Kirwan_2021","Goodwin_Island","GI_8_HM","single set of methods",17,18,0.0665355113950353,0.56646560994997,NA,NA,NA,NA
"53","Smith_and_Kirwan_2021","Goodwin_Island","GI_8_HM","single set of methods",19,20,0.0492937509670859,0.514629239085642,NA,NA,NA,NA
"54","Smith_and_Kirwan_2021","Goodwin_Island","GI_8_HM","single set of methods",20,21,0.0685249452905679,0.525075781846859,1.496402878,"dpm/g",1.62962963,"dpm/g"
"55","Smith_and_Kirwan_2021","Goodwin_Island","GI_8_HM","single set of methods",21,22,0.0340414244346692,0.558850286444887,NA,NA,NA,NA
"56","Smith_and_Kirwan_2021","Goodwin_Island","GI_8_HM","single set of methods",22,23,0.0545989080218396,0.607202512193492,NA,NA,NA,NA
"57","Smith_and_Kirwan_2021","Goodwin_Island","GI_8_HM","single set of methods",23,24,0.0355887619089723,0.612582011074403,NA,NA,NA,NA
"58","Smith_and_Kirwan_2021","Goodwin_Island","GI_8_HM","single set of methods",24,25,0.033378279802825,0.639905652135931,0.237410072,"dpm/g",2.156378601,"dpm/g"
"59","Smith_and_Kirwan_2021","Goodwin_Island","GI_8_HM","single set of methods",25,26,0.0512831848626185,0.622938851546963,NA,NA,NA,NA
"60","Smith_and_Kirwan_2021","Goodwin_Island","GI_8_HM","single set of methods",26,27,0.0629987400251995,0.562614524062108,0.107913669,"dpm/g",2.106995885,"dpm/g"
"61","Smith_and_Kirwan_2021","Goodwin_Island","GI_8_HM","single set of methods",27,28,0.0335993280134397,0.562263376362724,NA,NA,NA,NA
"62","Smith_and_Kirwan_2021","Goodwin_Island","GI_8_HM","single set of methods",28,29,0.0576935829704458,0.554433365498016,NA,NA,NA,NA
"63","Smith_and_Kirwan_2021","Goodwin_Island","GI_8_HM","single set of methods",29,30,0.0698512345542563,0.488749116263195,NA,NA,NA,NA
"64","Smith_and_Kirwan_2021","Goodwin_Island","GI_8_HM","single set of methods",30,31,0.0537147151793806,0.491561778154905,NA,NA,NA,NA
"65","Smith_and_Kirwan_2021","Goodwin_Island","GI_8_HM","single set of methods",31,32,0.0557041490749132,0.541183984495441,NA,NA,NA,NA
"66","Smith_and_Kirwan_2021","Goodwin_Island","GI_8_HM","single set of methods",32,33,0.0612303543402816,0.380151113813018,NA,NA,NA,NA
"67","Smith_and_Kirwan_2021","Goodwin_Island","GI_8_HM","single set of methods",33,34,0.06255664360397,0.400858180754321,NA,NA,NA,NA
"68","Smith_and_Kirwan_2021","Goodwin_Island","GI_8_HM","single set of methods",34,35,0.0627776918145848,0.463941226448098,NA,NA,NA,NA
"69","Smith_and_Kirwan_2021","Goodwin_Island","GI_8_HM","single set of methods",35,36,0.0665355113950353,0.384376377258704,NA,NA,NA,NA
"70","Smith_and_Kirwan_2021","Goodwin_Island","GI_8_HM","single set of methods",36,37,0.0678618006587237,0.355751700831518,NA,NA,NA,NA
"71","Smith_and_Kirwan_2021","Goodwin_Island","GI_8_HM","single set of methods",37,38,0.0506200402307743,0.407695335563865,NA,NA,NA,NA
"72","Smith_and_Kirwan_2021","Goodwin_Island","GI_8_HM","single set of methods",38,39,0.0572514865492164,0.440936149023336,NA,NA,NA,NA
"73","Smith_and_Kirwan_2021","Goodwin_Island","GI_8_HM","single set of methods",40,41,0.0685249452905679,0.44541304453402,NA,NA,NA,NA
"74","Smith_and_Kirwan_2021","Goodwin_Island","GI_8_HM","single set of methods",41,42,0.047525365282168,0.3978306124685,NA,NA,NA,NA
"75","Smith_and_Kirwan_2021","Goodwin_Island","GI_8_HM","single set of methods",42,43,0.0853246092972877,0.353610422974585,NA,NA,NA,NA
"76","Smith_and_Kirwan_2021","Goodwin_Island","GI_8_HM","single set of methods",43,44,0.171975507858264,0.310784099487465,NA,NA,NA,NA
"77","Smith_and_Kirwan_2021","Goodwin_Island","GI_8_HM","single set of methods",45,46,0.126881672892858,0.210117711240269,NA,NA,NA,NA
"78","Smith_and_Kirwan_2021","Goodwin_Island","GI_8_HM","single set of methods",46,47,0.143681336899578,0.146376029153732,NA,NA,NA,NA
"79","Smith_and_Kirwan_2021","Goodwin_Island","GI_8_HM","single set of methods",47,48,0.286257432746082,0.0799208214771743,NA,NA,NA,NA
"80","Smith_and_Kirwan_2021","Goodwin_Island","GI_8_HM","single set of methods",48,49,0.263047370631535,0.0837369391518133,NA,NA,NA,NA
"81","Smith_and_Kirwan_2021","Goodwin_Island","GI_8_HM","single set of methods",49,50,0.29178363801145,0.0663268556865243,NA,NA,NA,NA
"82","Smith_and_Kirwan_2021","Goodwin_Island","GI_8_HM","single set of methods",50,51,0.398549923738367,0.047795012501936,NA,NA,NA,NA
"83","Smith_and_Kirwan_2021","Goodwin_Island","GI_8_HM","single set of methods",51,52,0.532726187581512,0.0382715264084134,NA,NA,NA,NA
"84","Smith_and_Kirwan_2021","Goodwin_Island","GI_8_HM","single set of methods",52,53,0.521010632418931,0.0325705061247745,NA,NA,NA,NA
"85","Smith_and_Kirwan_2021","Goodwin_Island","GI_8_HM","single set of methods",53,54,0.610977254139128,0.0346359460883969,NA,NA,NA,NA
"86","Smith_and_Kirwan_2021","Goodwin_Island","GI_8_HM","single set of methods",54,55,0.62976635204138,0.0326180468500359,NA,NA,NA,NA
"87","Smith_and_Kirwan_2021","Goodwin_Island","GI_8_HM","single set of methods",55,56,0.591303963394416,0.0285507421262217,NA,NA,NA,NA
"88","Smith_and_Kirwan_2021","Goodwin_Island","GI_8_HM","single set of methods",56,57,0.609429916664825,0.0282460716330556,NA,NA,NA,NA
"89","Smith_and_Kirwan_2021","Goodwin_Island","GI_8_HM","single set of methods",57,58,0.569199142332943,0.0237492491203981,NA,NA,NA,NA
"90","Smith_and_Kirwan_2021","Goodwin_Island","GI_8_HM","single set of methods",58,59,0.716417250602356,0.0224686050458196,NA,NA,NA,NA
"91","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_HM","single set of methods",0,1,0.0610093061296669,0.321855132881709,0.073022312,"dpm/g",2.07848101,"dpm/g"
"92","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_HM","single set of methods",1,2,0.051725281283848,0.34205821498162,NA,NA,NA,NA
"93","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_HM","single set of methods",2,3,0.0736090541347068,0.301553837744983,0.073022312,"dpm/g",2.17974684,"dpm/g"
"94","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_HM","single set of methods",3,4,0.0718406684497889,0.305755395683453,NA,NA,NA,NA
"95","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_HM","single set of methods",4,5,0.0780300183470015,0.40464192720529,0.292089249,"dpm/g",2.60506329,"dpm/g"
"96","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_HM","single set of methods",6,7,0.0663144631844205,0.378547881321862,0.76673428,"dpm/g",2.24050633,"dpm/g"
"97","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_HM","single set of methods",7,8,0.0607882579190521,0.34997564539698,NA,NA,NA,NA
"98","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_HM","single set of methods",8,9,0.101019032250934,0.341673247163459,1.095334686,"dpm/g",1.81518987,"dpm/g"
"99","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_HM","single set of methods",9,10,0.193417184287893,0.256814719794757,NA,NA,NA,NA
"100","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_HM","single set of methods",10,11,0.18811202723314,0.15362952532701,1.935091278,"dpm/g",1.71392405,"dpm/g"
"101","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_HM","single set of methods",11,12,0.228563849775636,0.162100365036704,NA,NA,NA,NA
"102","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_HM","single set of methods",12,13,0.367603174252304,0.115417314670814,0.438133874,"dpm/g",1.24810127,"dpm/g"
"103","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_HM","single set of methods",13,14,0.280510179270099,0.111766578249337,NA,NA,NA,NA
"104","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_HM","single set of methods",14,15,0.27918389000641,0.0996168582375479,0.206896552,"dpm/g",0.51898734,"dpm/g"
"105","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_HM","single set of methods",15,16,0.250889719047724,0.107227813357731,NA,NA,NA,NA
"106","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_HM","single set of methods",16,17,0.244258272729282,0.0953901800831155,0.109533469,"dpm/g",-0.4329114,"dpm/g"
"107","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_HM","single set of methods",17,18,0.347266738875749,0.0983911016008236,NA,NA,NA,NA
"108","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_HM","single set of methods",18,19,NA,NA,0.060851927,"dpm/g",-0.756962,"dpm/g"
"109","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_HM","single set of methods",19,20,0.397665730895908,0.0885810919632792,NA,NA,NA,NA
"110","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_HM","single set of methods",20,21,0.57140962443909,0.0832103865447035,NA,NA,NA,NA
"111","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_HM","single set of methods",21,22,0.527642078737373,0.0747515395402719,NA,NA,NA,NA
"112","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_HM","single set of methods",22,23,0.553946815800526,0.0671981537816007,NA,NA,NA,NA
"113","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_HM","single set of methods",23,24,0.440328035544552,0.0676131286050858,NA,NA,NA,NA
"114","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_HM","single set of methods",24,25,0.670660271005106,0.0529881644431432,NA,NA,NA,NA
"115","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_HM","single set of methods",25,26,0.564115033488804,0.0430537869140745,NA,NA,NA,NA
"116","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_HM","single set of methods",26,27,0.48785340082672,0.0458268369219838,NA,NA,NA,NA
"117","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_HM","single set of methods",27,28,0.400760405844515,0.0447703745720477,NA,NA,NA,NA
"118","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_HM","single set of methods",28,29,0.423749419748447,0.039877705852379,NA,NA,NA,NA
"119","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_HM","single set of methods",29,30,0.601251132872079,0.0420476497102382,NA,NA,NA,NA
"120","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_HM","single set of methods",30,31,0.403634032582506,0.0387935272026582,NA,NA,NA,NA
"121","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_HM","single set of methods",31,32,0.574504299387696,0.0368801500495247,NA,NA,NA,NA
"122","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_HM","single set of methods",32,33,0.648776498154247,0.0352439820324798,NA,NA,NA,NA
"123","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_HM","single set of methods",33,34,0.485200822299344,0.0319028506740764,NA,NA,NA,NA
"124","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_HM","single set of methods",34,35,0.549967948009461,0.0310479687125867,NA,NA,NA,NA
"125","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_TZ_2","single set of methods",0,1,0.077587921925772,NA,NA,NA,NA,NA
"126","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_TZ_2","single set of methods",1,2,0.129755299630849,0.244204441146027,NA,NA,NA,NA
"127","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_TZ_2","single set of methods",2,3,0.0996927429872455,0.474544184264497,NA,NA,NA,NA
"128","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_TZ_2","single set of methods",3,4,0.0548199562324543,0.586868869230306,NA,NA,NA,NA
"129","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_TZ_2","single set of methods",4,5,0.0506200402307743,0.6237988679742,NA,NA,NA,NA
"130","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_TZ_2","single set of methods",5,6,0.07095647560733,0.607929863359924,NA,NA,NA,NA
"131","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_TZ_2","single set of methods",6,7,0.0568093901279869,0.650534481127613,NA,NA,NA,NA
"132","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_TZ_2","single set of methods",7,8,0.0543778598112248,0.599782018362182,NA,NA,NA,NA
"133","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_TZ_2","single set of methods",8,9,0.0543778598112248,0.550897545756158,NA,NA,NA,NA
"134","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_TZ_2","single set of methods",9,10,0.0826720307699109,0.487378106322743,NA,NA,NA,NA
"135","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_TZ_2","single set of methods",10,11,0.0552620526536838,0.682575207678039,NA,NA,NA,NA
"136","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_TZ_2","single set of methods",11,12,0.0627776918145848,0.718598080358998,NA,NA,NA,NA
"137","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_TZ_2","single set of methods",12,13,0.0503989920201596,0.482835166974978,NA,NA,NA,NA
"138","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_TZ_2","single set of methods",13,14,0.0674197042374942,0.375783013097674,NA,NA,NA,NA
"139","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_TZ_2","single set of methods",14,15,0.0687459935011826,0.341128661248275,NA,NA,NA,NA
"140","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_TZ_2","single set of methods",15,16,0.136386745949292,0.258913837539169,NA,NA,NA,NA
"141","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_TZ_2","single set of methods",16,17,0.145891819005725,0.218503537060638,NA,NA,NA,NA
"142","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_TZ_2","single set of methods",17,18,0.175954375649329,0.222697937318092,NA,NA,NA,NA
"143","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_TZ_2","single set of methods",18,19,0.205795884082318,0.185616394217344,NA,NA,NA,NA
"144","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_TZ_2","single set of methods",19,20,0.168217688277813,0.193812503655184,NA,NA,NA,NA
"145","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_TZ_2","single set of methods",20,21,0.264373659895223,0.200449575968121,NA,NA,NA,NA
"146","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_TZ_2","single set of methods",21,22,0.262163177789076,0.14056368887561,NA,NA,NA,NA
"147","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_TZ_2","single set of methods",22,23,0.303278144963417,0.130039439088519,NA,NA,NA,NA
"148","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_TZ_2","single set of methods",23,24,0.280289131059484,0.107392741811472,NA,NA,NA,NA
"149","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_TZ_2","single set of methods",24,25,0.347266738875749,0.100142286062741,NA,NA,NA,NA
"150","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_TZ_2","single set of methods",25,26,0.594398638343023,0.0848240875762493,NA,NA,NA,NA
"151","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_TZ_2","single set of methods",26,27,0.438559649859634,0.0691245223405846,NA,NA,NA,NA
"152","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_TZ_2","single set of methods",27,28,0.360971727933862,0.0664698892168513,NA,NA,NA,NA
"153","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_TZ_2","single set of methods",28,29,0.635071509096134,0.0546926635822869,NA,NA,NA,NA
"154","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_TZ_2","single set of methods",29,30,0.648997546364862,0.0514983056010357,NA,NA,NA,NA
"155","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_TZ_2","single set of methods",30,32,0.238179446937377,0.03558703944335,NA,NA,NA,NA
"156","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_TZ_2","single set of methods",32,34,0.395234200579146,0.0258153241650293,NA,NA,NA,NA
"157","Smith_and_Kirwan_2021","Goodwin_Island","GI_1_TZ_2","single set of methods",34,36,0.470832688609386,0.0232744940540329,NA,NA,NA,NA
"158","Smith_and_Kirwan_2021","Moneystump_Swamp","MS_2_TZ","single set of methods",0,1,0.0229890139039324,NA,NA,NA,NA,NA
"159","Smith_and_Kirwan_2021","Moneystump_Swamp","MS_2_TZ","single set of methods",1,2,0.033378279802825,NA,NA,NA,NA,NA
"160","Smith_and_Kirwan_2021","Moneystump_Swamp","MS_2_TZ","single set of methods",2,3,0.0377992440151197,NA,NA,NA,NA,NA
"161","Smith_and_Kirwan_2021","Moneystump_Swamp","MS_2_TZ","single set of methods",3,4,0.0831141271911404,NA,NA,NA,NA,NA
"162","Smith_and_Kirwan_2021","Moneystump_Swamp","MS_2_TZ","single set of methods",4,5,0.021662724640244,NA,NA,NA,NA,NA
"163","Smith_and_Kirwan_2021","Moneystump_Swamp","MS_2_TZ","single set of methods",5,6,0.0411149671743407,NA,NA,NA,NA,NA
"164","Smith_and_Kirwan_2021","Moneystump_Swamp","MS_2_TZ","single set of methods",6,7,0.0437675457017176,NA,NA,NA,NA,NA
"165","Smith_and_Kirwan_2021","Moneystump_Swamp","MS_2_TZ","single set of methods",7,8,0.018347001481023,NA,NA,NA,NA,NA
"166","Smith_and_Kirwan_2021","Moneystump_Swamp","MS_2_TZ","single set of methods",8,9,0.0214416764296293,NA,NA,NA,NA,NA
"167","Smith_and_Kirwan_2021","Moneystump_Swamp","MS_2_TZ","single set of methods",9,10,0.0389044850681934,NA,NA,NA,NA,NA
"168","Smith_and_Kirwan_2021","Moneystump_Swamp","MS_2_TZ","single set of methods",10,11,0.0329361833815955,NA,NA,NA,NA,NA
"169","Smith_and_Kirwan_2021","Moneystump_Swamp","MS_2_TZ","single set of methods",11,12,0.0457569795972502,NA,NA,NA,NA,NA
"170","Smith_and_Kirwan_2021","Moneystump_Swamp","MS_2_TZ","single set of methods",12,13,0.025862640641924,NA,NA,NA,NA,NA
"171","Smith_and_Kirwan_2021","Moneystump_Swamp","MS_2_TZ","single set of methods",13,14,0.0417781118061849,NA,NA,NA,NA,NA
"172","Smith_and_Kirwan_2021","Moneystump_Swamp","MS_2_TZ","single set of methods",14,15,0.0364729547514313,NA,NA,NA,NA,NA
"173","Smith_and_Kirwan_2021","Moneystump_Swamp","MS_2_TZ","single set of methods",15,16,0.0340414244346692,NA,NA,NA,NA,NA
"174","Smith_and_Kirwan_2021","Moneystump_Swamp","MS_2_TZ","single set of methods",16,17,0.0568093901279869,NA,NA,NA,NA,NA
"175","Smith_and_Kirwan_2021","Moneystump_Swamp","MS_2_TZ","single set of methods",17,18,0.0448727867547912,NA,NA,NA,NA,NA
"176","Smith_and_Kirwan_2021","Moneystump_Swamp","MS_2_TZ","single set of methods",18,19,0.0793563076106899,NA,NA,NA,NA,NA
"177","Smith_and_Kirwan_2021","Moneystump_Swamp","MS_2_TZ","single set of methods",19,20,0.0747142951877805,NA,NA,NA,NA,NA
"178","Smith_and_Kirwan_2021","Moneystump_Swamp","MS_2_TZ","single set of methods",20,21,0.121134419416875,NA,NA,NA,NA,NA
"179","Smith_and_Kirwan_2021","Moneystump_Swamp","MS_2_TZ","single set of methods",21,22,0.188333075443754,NA,NA,NA,NA,NA
"180","Smith_and_Kirwan_2021","Moneystump_Swamp","MS_2_TZ","single set of methods",22,23,0.24646875483543,NA,NA,NA,NA,NA
"181","Smith_and_Kirwan_2021","Moneystump_Swamp","MS_2_TZ","single set of methods",23,24,0.524326355578152,NA,NA,NA,NA,NA
"182","Smith_and_Kirwan_2021","Moneystump_Swamp","MS_2_TZ","single set of methods",24,25,0.526757885894914,NA,NA,NA,NA,NA
