study_id,site_id,core_id,species_code
Danovaro_et_al_1994,Gulf_of_Marconi,Danovaro_et_al_1994_17,Posidonia oceanica
Danovaro_et_al_1994,Gulf_of_Marconi,Danovaro_et_al_1994_18,Posidonia oceanica
Agawin_et_al_1996,Cape_Bolinao,Agawin_et_al_1996_1,Thassia hemprichii
Agawin_et_al_1996,Cape_Bolinao,Agawin_et_al_1996_2,Thassia hemprichii
Isaksen_and_Finster_1996,Arcachon,Isaksen_and_Finster_1996_1,Zostera noltii
Townsend_and_Fonseca_1998,Beaufort_North_Carolina_USA,Townsend_and_Fonseca_1998_1,Halodule wrightii
Townsend_and_Fonseca_1998,Beaufort_North_Carolina_USA,Townsend_and_Fonseca_1998_2,Halodule wrightii
Townsend_and_Fonseca_1998,Beaufort_North_Carolina_USA,Townsend_and_Fonseca_1998_3,Halodule wrightii
Townsend_and_Fonseca_1998,Beaufort_North_Carolina_USA,Townsend_and_Fonseca_1998_4,Halodule wrightii
Townsend_and_Fonseca_1998,Beaufort_North_Carolina_USA,Townsend_and_Fonseca_1998_5,Halodule wrightii
Townsend_and_Fonseca_1998,Beaufort_North_Carolina_USA,Townsend_and_Fonseca_1998_6,Halodule wrightii
Townsend_and_Fonseca_1998,Beaufort_North_Carolina_USA,Townsend_and_Fonseca_1998_7,Ruppia maritima
Townsend_and_Fonseca_1998,Beaufort_North_Carolina_USA,Townsend_and_Fonseca_1998_8,Zostera marina
Townsend_and_Fonseca_1998,Beaufort_North_Carolina_USA,Townsend_and_Fonseca_1998_9,Halodule wrightii
Townsend_and_Fonseca_1998,Beaufort_North_Carolina_USA,Townsend_and_Fonseca_1998_10,Halodule wrightii
Townsend_and_Fonseca_1998,Beaufort_North_Carolina_USA,Townsend_and_Fonseca_1998_11,Halodule wrightii
Townsend_and_Fonseca_1998,Beaufort_North_Carolina_USA,Townsend_and_Fonseca_1998_12,Halodule wrightii
Townsend_and_Fonseca_1998,Beaufort_North_Carolina_USA,Townsend_and_Fonseca_1998_13,Halodule wrightii
Townsend_and_Fonseca_1998,Beaufort_North_Carolina_USA,Townsend_and_Fonseca_1998_14,Halodule wrightii
Townsend_and_Fonseca_1998,Beaufort_North_Carolina_USA,Townsend_and_Fonseca_1998_15,Zostera marina
Townsend_and_Fonseca_1998,Beaufort_North_Carolina_USA,Townsend_and_Fonseca_1998_16,Ruppia maritima
Townsend_and_Fonseca_1998,Beaufort_North_Carolina_USA,Townsend_and_Fonseca_1998_17,Halodule wrightii
Townsend_and_Fonseca_1998,Beaufort_North_Carolina_USA,Townsend_and_Fonseca_1998_18,Zostera marina
Stoner_et_al_1998,Bahamas,Stoner_et_al_1998_1,Thalassia testudinum
Stoner_et_al_1998,Bahamas,Stoner_et_al_1998_2,Thalassia testudinum
Stoner_et_al_1998,Bahamas,Stoner_et_al_1998_3,Thalassia testudinum
Stoner_et_al_1998,Bahamas,Stoner_et_al_1998_4,Thalassia testudinum
Stoner_et_al_1998,Bahamas,Stoner_et_al_1998_5,Thalassia testudinum
Stoner_et_al_1998,Bahamas,Stoner_et_al_1998_6,Thalassia testudinum
Stoner_et_al_1998,Bahamas,Stoner_et_al_1998_7,Thalassia testudinum
Stoner_et_al_1998,Bahamas,Stoner_et_al_1998_8,Thalassia testudinum
Stoner_et_al_1998,Bahamas,Stoner_et_al_1998_9,Thalassia testudinum
Stoner_et_al_1998,Bahamas,Stoner_et_al_1998_10,Thalassia testudinum
Stoner_et_al_1998,Bahamas,Stoner_et_al_1998_11,Thalassia testudinum
Buzzelli_1998,Goodwin_islands,Buzzelli_1998_2,Zostera marina
Buzzelli_1998,Goodwin_islands,Buzzelli_1998_3,Zostera marina
Kristensen_et_al_2000,Phuket,Kristensen_et_al_2000_2,Enhalus acoroides
Paula_et_al_2001,Inhaca_Island,Paula_et_al_2001_1,Thalassodendron ciliatum
Paula_et_al_2001,Inhaca_Island,Paula_et_al_2001_2,Thalassodendron ciliatum
Paula_et_al_2001,Inhaca_Island,Paula_et_al_2001_2,Thalassia hemprichii
Paula_et_al_2001,Inhaca_Island,Paula_et_al_2001_3,Thalassia hemprichii
Paula_et_al_2001,Inhaca_Island,Paula_et_al_2001_4,Zostera capensis
Paula_et_al_2001,Inhaca_Island,Paula_et_al_2001_5,Zostera capensis
Paula_et_al_2001,Inhaca_Island,Paula_et_al_2001_6,Thalassodendron ciliatum
Paula_et_al_2001,Inhaca_Island,Paula_et_al_2001_7,Thalassodendron ciliatum
Paula_et_al_2001,Inhaca_Island,Paula_et_al_2001_8,Thalassia hemprichii
Paula_et_al_2001,Inhaca_Island,Paula_et_al_2001_9,Thalassia hemprichii
Paula_et_al_2001,Inhaca_Island,Paula_et_al_2001_10,Zostera capensis
Paula_et_al_2001,Inhaca_Island,Paula_et_al_2001_11,Zostera capensis
McGlathery_unpublished,Virginia_Coastal_Bays,McGlathery_unpublished_5,Zostera marina
McGlathery_unpublished,Virginia_Coastal_Bays,McGlathery_unpublished_6,Zostera marina
McGlathery_unpublished,Virginia_Coastal_Bays,McGlathery_unpublished_7,Zostera marina
McGlathery_unpublished,Virginia_Coastal_Bays,McGlathery_unpublished_8,Zostera marina
Cotner_et_al_2004,Baffin_Bay,Cotner_et_al_2004_1,Halodule wrightii
Cotner_et_al_2004,Baffin_Bay,Cotner_et_al_2004_2,Halodule wrightii
Cotner_et_al_2004,Baffin_Bay,Cotner_et_al_2004_3,Halodule wrightii
Cotner_et_al_2004,Baffin_Bay,Cotner_et_al_2004_4,Halodule wrightii
Hebert_et_al_2007,Yaquina_Bay_Oregon,Hebert_et_al_2007_1,Zostera marina
Hebert_et_al_2007,Yaquina_Bay_Oregon,Hebert_et_al_2007_2,Zostera marina
Hebert_et_al_2007,Yaquina_Bay_Oregon,Hebert_et_al_2007_3,Zostera marina
Hebert_et_al_2007,Yaquina_Bay_Oregon,Hebert_et_al_2007_4,Zostera marina
Oakes_and_Connolly_2004,Redland_Bay,Oakes_and_Connolly_2004_1,Zostera capricorni
Thimdee_et_al_2003,Khung_Krabaen_bay,Thimdee_et_al_2003_1,Enhalus acoroides
Lillebo_et_al_2006,Mondego_Estuary._Portugal,Lillebo_et_al_2006_1,Zostera noltii
Lee_et_al_2005,Seungbong_Island,Lee_et_al_2005_1,Zostera japonica
Lee_et_al_2005,Seungbong_Island,Lee_et_al_2005_2,Zostera japonica
Lee_et_al_2005,Seungbong_Island,Lee_et_al_2005_3,Zostera japonica
Al-Rousan_et_al_2005,Gulf_of_Aqaba,Al-Rousan_et_al_2005_1,Halophila stipulacea
Al-Rousan_et_al_2005,Gulf_of_Aqaba,Al-Rousan_et_al_2005_2,Halophila stipulacea
Al-Rousan_et_al_2005,Gulf_of_Aqaba,Al-Rousan_et_al_2005_3,Halophila stipulacea
Al-Rousan_et_al_2005,Gulf_of_Aqaba,Al-Rousan_et_al_2005_4,Halophila stipulacea
Al-Rousan_et_al_2005,Gulf_of_Aqaba,Al-Rousan_et_al_2005_5,Halophila stipulacea
Al-Rousan_et_al_2005,Gulf_of_Aqaba,Al-Rousan_et_al_2005_6,Halophila stipulacea
Al-Rousan_et_al_2005,Gulf_of_Aqaba,Al-Rousan_et_al_2005_7,Halophila stipulacea
Al-Rousan_et_al_2005,Gulf_of_Aqaba,Al-Rousan_et_al_2005_8,Halophila stipulacea
Al-Rousan_et_al_2005,Gulf_of_Aqaba,Al-Rousan_et_al_2005_9,Halophila stipulacea
Kenig_et_al_1990,Abu_Dhabi,Kenig_et_al_1990_1,Halodule sp.
Kenig_et_al_1990,Abu_Dhabi,Kenig_et_al_1990_2,Halodule sp.
Kenig_et_al_1990,Abu_Dhabi,Kenig_et_al_1990_3,Halodule sp.
Kenig_et_al_1990,Abu_Dhabi,Kenig_et_al_1990_4,Halodule sp.
Kenig_et_al_1990,Abu_Dhabi,Kenig_et_al_1990_5,Halodule sp.
Krause-Jensen_et_al_2011,Limfjorden,Krause-Jensen_et_al_2011_1,Zostera marina
Krause-Jensen_et_al_2011,Limfjorden,Krause-Jensen_et_al_2011_2,Zostera marina
Krause-Jensen_et_al_2011,Limfjorden,Krause-Jensen_et_al_2011_3,Zostera marina
Krause-Jensen_et_al_2011,Limfjorden,Krause-Jensen_et_al_2011_4,Zostera marina
Krause-Jensen_et_al_2011,Limfjorden,Krause-Jensen_et_al_2011_5,Zostera marina
Krause-Jensen_et_al_2011,Limfjorden,Krause-Jensen_et_al_2011_6,Zostera marina
Krause-Jensen_et_al_2011,Limfjorden,Krause-Jensen_et_al_2011_7,Zostera marina
Krause-Jensen_et_al_2011,Limfjorden,Krause-Jensen_et_al_2011_8,Zostera marina
Krause-Jensen_et_al_2011,Limfjorden,Krause-Jensen_et_al_2011_9,Zostera marina
Krause-Jensen_et_al_2011,Limfjorden,Krause-Jensen_et_al_2011_10,Zostera marina
Krause-Jensen_et_al_2011,Limfjorden,Krause-Jensen_et_al_2011_11,Zostera marina
Krause-Jensen_et_al_2011,Limfjorden,Krause-Jensen_et_al_2011_12,Zostera marina
Krause-Jensen_et_al_2011,Limfjorden,Krause-Jensen_et_al_2011_13,Zostera marina
Krause-Jensen_et_al_2011,Limfjorden,Krause-Jensen_et_al_2011_14,Zostera marina
Krause-Jensen_et_al_2011,Limfjorden,Krause-Jensen_et_al_2011_15,Zostera marina
Krause-Jensen_et_al_2011,Aarhus_Bay,Krause-Jensen_et_al_2011_16,Zostera marina
Krause-Jensen_et_al_2011,Aarhus_Bay,Krause-Jensen_et_al_2011_17,Zostera marina
Krause-Jensen_et_al_2011,Aarhus_Bay,Krause-Jensen_et_al_2011_18,Zostera marina
Krause-Jensen_et_al_2011,Aarhus_Bay,Krause-Jensen_et_al_2011_19,Zostera marina
Krause-Jensen_et_al_2011,Aarhus_Bay,Krause-Jensen_et_al_2011_20,Zostera marina
Krause-Jensen_et_al_2011,Aarhus_Bay,Krause-Jensen_et_al_2011_21,Zostera marina
Krause-Jensen_et_al_2011,Aarhus_Bay,Krause-Jensen_et_al_2011_22,Zostera marina
Krause-Jensen_et_al_2011,Horsens_Fjord,Krause-Jensen_et_al_2011_23,Zostera marina
Krause-Jensen_et_al_2011,Horsens_Fjord,Krause-Jensen_et_al_2011_24,Zostera marina
Krause-Jensen_et_al_2011,Horsens_Fjord,Krause-Jensen_et_al_2011_25,Zostera marina
Krause-Jensen_et_al_2011,Vejle_Fjord,Krause-Jensen_et_al_2011_26,Zostera marina
Krause-Jensen_et_al_2011,Vejle_Fjord,Krause-Jensen_et_al_2011_27,Zostera marina
Krause-Jensen_et_al_2011,Vejle_Fjord,Krause-Jensen_et_al_2011_28,Zostera marina
Krause-Jensen_et_al_2011,Vejle_Fjord,Krause-Jensen_et_al_2011_29,Zostera marina
Krause-Jensen_et_al_2011,Vejle_Fjord,Krause-Jensen_et_al_2011_30,Zostera marina
Krause-Jensen_et_al_2011,Odense_Fjord,Krause-Jensen_et_al_2011_31,Zostera marina
Krause-Jensen_et_al_2011,Odense_Fjord,Krause-Jensen_et_al_2011_32,Zostera marina
Krause-Jensen_et_al_2011,Odense_Fjord,Krause-Jensen_et_al_2011_33,Zostera marina
Krause-Jensen_et_al_2011,Odense_Fjord,Krause-Jensen_et_al_2011_34,Zostera marina
Krause-Jensen_et_al_2011,Little_Belt_area,Krause-Jensen_et_al_2011_35,Zostera marina
Krause-Jensen_et_al_2011,Little_Belt_area,Krause-Jensen_et_al_2011_36,Zostera marina
Krause-Jensen_et_al_2011,Little_Belt_area,Krause-Jensen_et_al_2011_37,Zostera marina
Krause-Jensen_et_al_2011,Little_Belt_area,Krause-Jensen_et_al_2011_38,Zostera marina
Krause-Jensen_et_al_2011,Little_Belt_area,Krause-Jensen_et_al_2011_39,Zostera marina
Krause-Jensen_et_al_2011,Little_Belt_area,Krause-Jensen_et_al_2011_40,Zostera marina
Krause-Jensen_et_al_2011,Little_Belt_area,Krause-Jensen_et_al_2011_41,Zostera marina
Krause-Jensen_et_al_2011,Little_Belt_area,Krause-Jensen_et_al_2011_42,Zostera marina
Devereux_et_al_2011,Santa_Rosa_Sound,Devereux_et_al_2011_1,Thalassia testudinum
Ooi_et_al_2011,Pulau_Tinggi_Malasia,Ooi_et_al_2011_1,Halopohila ovalis
Ooi_et_al_2011,Pulau_Tinggi_Malasia,Ooi_et_al_2011_2,Halodule uninervis
Ooi_et_al_2011,Pulau_Tinggi_Malasia,Ooi_et_al_2011_3,Halophila ovalis
Ooi_et_al_2011,Pulau_Tinggi_Malasia,Ooi_et_al_2011_4,Halophila ovalis
Ooi_et_al_2011,Pulau_Tinggi_Malasia,Ooi_et_al_2011_5,Halodule uninervis
Ooi_et_al_2011,Pulau_Tinggi_Malasia,Ooi_et_al_2011_6,Halodule uninervis
Ooi_et_al_2011,Pulau_Tinggi_Malasia,Ooi_et_al_2011_7,Halophila ovalis
Ooi_et_al_2011,Pulau_Tinggi_Malasia,Ooi_et_al_2011_8,Halodule uninervis
Ooi_et_al_2011,Pulau_Tinggi_Malasia,Ooi_et_al_2011_9,Cymodocea serrulata
Ooi_et_al_2011,Pulau_Tinggi_Malasia,Ooi_et_al_2011_10,Halophila ovalis
Ooi_et_al_2011,Pulau_Tinggi_Malasia,Ooi_et_al_2011_11,Halophila ovalis
Ooi_et_al_2011,Pulau_Tinggi_Malasia,Ooi_et_al_2011_12,Halophila decipiens
Ooi_et_al_2011,Pulau_Tinggi_Malasia,Ooi_et_al_2011_13,Halodule uninervis
Ooi_et_al_2011,Pulau_Tinggi_Malasia,Ooi_et_al_2011_14,Halophila ovalis
Ooi_et_al_2011,Pulau_Tinggi_Malasia,Ooi_et_al_2011_15,Halopohila ovalis
Ooi_et_al_2011,Pulau_Tinggi_Malasia,Ooi_et_al_2011_16,Halopohila ovalis
Ooi_et_al_2011,Pulau_Tinggi_Malasia,Ooi_et_al_2011_17,Halopohila ovalis
Ooi_et_al_2011,Pulau_Tinggi_Malasia,Ooi_et_al_2011_18,Halodule uninervis
Ooi_et_al_2011,Pulau_Tinggi_Malasia,Ooi_et_al_2011_19,Halophila ovalis
Ooi_et_al_2011,Pulau_Tinggi_Malasia,Ooi_et_al_2011_20,Halopohila ovalis
Ooi_et_al_2011,Pulau_Tinggi_Malasia,Ooi_et_al_2011_21,Thalassia hemprichii
Ooi_et_al_2011,Pulau_Tinggi_Malasia,Ooi_et_al_2011_22,Halodule uninervis
Ooi_et_al_2011,Pulau_Tinggi_Malasia,Ooi_et_al_2011_23,Halophila ovalis
Povidisa_and_Delefosse_unpublished,Thailand,Povidisa_and_Delefosse_unpublished_1,Cymodocea serrulata
Povidisa_and_Delefosse_unpublished,Thailand,Povidisa_and_Delefosse_unpublished_2,Enhalus acoroides
Povidisa_and_Delefosse_unpublished,Thailand,Povidisa_and_Delefosse_unpublished_3,Halophila ovalis
Povidisa_and_Delefosse_unpublished,Thailand,Povidisa_and_Delefosse_unpublished_5,Cymodocea serrulata
Povidisa_and_Delefosse_unpublished,Thailand,Povidisa_and_Delefosse_unpublished_6,Cymodocea rotundata
Povidisa_and_Delefosse_unpublished,Thailand,Povidisa_and_Delefosse_unpublished_7,Enhalus acoroides
Povidisa_and_Delefosse_unpublished,Thailand,Povidisa_and_Delefosse_unpublished_8,Halophila ovalis
Povidisa_and_Delefosse_unpublished,Thailand,Povidisa_and_Delefosse_unpublished_10,Cymodocea rotundata
Povidisa_and_Delefosse_unpublished,Thailand,Povidisa_and_Delefosse_unpublished_11,Enhalus acoroides
Povidisa_and_Delefosse_unpublished,Thailand,Povidisa_and_Delefosse_unpublished_12,Halophila ovalis
Gacia_unpublished,Es_Cargol,Gacia_unpublished_1,Posidonia oceanica
Mateo_unpublished,Villajoyosa,Mateo_unpublished_1,Posidonia oceanica
Mateo_unpublished,Villajoyosa,Mateo_unpublished_2,Posidonia oceanica
Mateo_unpublished,Villajoyosa,Mateo_unpublished_3,Posidonia oceanica
Mateo_et_al_1997,Tabarca_South,Mateo_et_al_1997_1,Posidonia oceanica
Mateo_et_al_1997,Tabarca_South,Mateo_et_al_1997_2,Posidonia oceanica
Mateo_et_al_1997,Tabarca_South,Mateo_et_al_1997_3,Posidonia oceanica
Mateo_et_al_1997,Tabarca_North,Mateo_et_al_1997_4,Posidonia oceanica
Mateo_et_al_1997,El_Campello,Mateo_et_al_1997_5,Posidonia oceanica
Mateo_et_al_1997,El_Campello,Mateo_et_al_1997_6,Posidonia oceanica
Mateo_et_al_1997,El_Campello,Mateo_et_al_1997_7,Posidonia oceanica
Mateo_et_al_1997,Portlligat_I,Mateo_et_al_1997_8,Posidonia oceanica
Mateo_et_al_1997,Portlligat_I,Mateo_et_al_1997_9,Posidonia oceanica
Mateo_et_al_1997,Portlligat_I,Mateo_et_al_1997_10,Posidonia oceanica
Serrano_unpublished,Portlligat_II,Serrano_unpublished_1,Posidonia oceanica
Mateo_and_Serrano_unpublished,Portlligat_III,Mateo_and_Serrano_unpublished_1,Posidonia oceanica
Mateo_et_al_1997,Culip,Mateo_et_al_1997_11,Posidonia oceanica
Mateo_et_al_1997,Medes_Islands,Mateo_et_al_1997_12,Posidonia oceanica
Mateo_et_al_1997,Medes_Islands,Mateo_et_al_1997_13,Posidonia oceanica
Mateo_et_al_1997,Ischia,Mateo_et_al_1997_14,Posidonia oceanica
Mateo_and_Serrano_unpublished,Talamanca,Mateo_and_Serrano_unpublished_2,Posidonia oceanica
Mateo_and_Serrano_unpublished,Talamanca,Mateo_and_Serrano_unpublished_3,Posidonia oceanica
Mateo_and_Serrano_unpublished,Talamanca,Mateo_and_Serrano_unpublished_4,Posidonia oceanica
Mateo_and_Serrano_unpublished,Es_Pujols,Mateo_and_Serrano_unpublished_5,Posidonia oceanica
Mateo_and_Serrano_unpublished,Es_Pujols,Mateo_and_Serrano_unpublished_6,Posidonia oceanica
Mateo_and_Serrano_unpublished,Es_Pujols,Mateo_and_Serrano_unpublished_7,Posidonia oceanica
Mateo_and_Serrano_unpublished,Es_Pujols,Mateo_and_Serrano_unpublished_8,Posidonia oceanica
Mateo_and_Serrano_unpublished,Es_Pujols,Mateo_and_Serrano_unpublished_9,Posidonia oceanica
Mateo_unpublished,Saline_Bay,Mateo_unpublished_4,Posidonia oceanica
Mateo_unpublished,Saline_Bay,Mateo_unpublished_5,Posidonia oceanica
Mateo_unpublished,Saline_Bay,Mateo_unpublished_6,Posidonia oceanica
Mateo_unpublished,Melieha_Bay,Mateo_unpublished_7,Posidonia oceanica
Mateo_and_Serrano_unpublished,Cádiz_Bay,Mateo_and_Serrano_unpublished_10,Zostera noltii
Mateo_and_Serrano_unpublished,Cádiz_Bay,Mateo_and_Serrano_unpublished_11,Zostera noltii
Mateo_and_Serrano_unpublished,Cádiz_Bay,Mateo_and_Serrano_unpublished_12,Zostera noltii
Mateo_and_Serrano_unpublished,Santander_Bay,Mateo_and_Serrano_unpublished_16,Zostera noltii
Mateo_and_Serrano_unpublished,Santander_Bay,Mateo_and_Serrano_unpublished_17,Zostera noltii
Mateo_and_Serrano_unpublished,Santander_Bay,Mateo_and_Serrano_unpublished_18,Zostera noltii
Mateo_and_Serrano_unpublished,Santander_Bay,Mateo_and_Serrano_unpublished_22,Zostera marina
Mateo_and_Serrano_unpublished,Santander_Bay,Mateo_and_Serrano_unpublished_23,Zostera marina
Mateo_and_Serrano_unpublished,Santander_Bay,Mateo_and_Serrano_unpublished_24,Zostera marina
Mateo_and_Serrano_unpublished,Oued_Tahaddart,Mateo_and_Serrano_unpublished_28,Zostera noltii
Mateo_and_Serrano_unpublished,Oued_Tahaddart,Mateo_and_Serrano_unpublished_29,Zostera noltii
Mateo_and_Serrano_unpublished,Oued_Tahaddart,Mateo_and_Serrano_unpublished_30,Zostera noltii
Mateo_and_Serrano_unpublished,Oued_Tahaddart,Mateo_and_Serrano_unpublished_31,Zostera noltii
Mateo_and_Serrano_unpublished,Oued_Tahaddart,Mateo_and_Serrano_unpublished_32,Zostera noltii
Mateo_and_Serrano_unpublished,Oued_Tahaddart,Mateo_and_Serrano_unpublished_33,Zostera noltii
Mateo_and_Serrano_unpublished,Oued_Tahaddart,Mateo_and_Serrano_unpublished_34,Zostera noltii
Mateo_and_Serrano_unpublished,Oued_Tahaddart,Mateo_and_Serrano_unpublished_35,Zostera noltii
Mateo_and_Serrano_unpublished,Oued_Tahaddart,Mateo_and_Serrano_unpublished_36,Zostera noltii
Krause-Jensen_et_al_2011,Nissum_Bredning-st._31,Krause-Jensen_et_al_2011_43,Zostera marina
Krause-Jensen_et_al_2011,Agerø-st._2,Krause-Jensen_et_al_2011_44,Zostera marina
Krause-Jensen_et_al_2011,Agerø-st._5,Krause-Jensen_et_al_2011_45,Zostera marina
Krause-Jensen_et_al_2011,Agerø-st._8,Krause-Jensen_et_al_2011_46,Zostera marina
Krause-Jensen_et_al_2011,Agerø-st.11,Krause-Jensen_et_al_2011_47,Zostera marina
Krause-Jensen_et_al_2011,Dragstrup_Vig-st._7,Krause-Jensen_et_al_2011_48,Zostera marina
Krause-Jensen_et_al_2011,Thisted_Bredning-st._9,Krause-Jensen_et_al_2011_49,Zostera marina
Krause-Jensen_et_al_2011,Skive_Fjord-st._13,Krause-Jensen_et_al_2011_50,Zostera marina
Krause-Jensen_et_al_2011,Skive_Fjord-st._28,Krause-Jensen_et_al_2011_51,Zostera marina
Krause-Jensen_et_al_2011,Skive_Fjord-st._29,Krause-Jensen_et_al_2011_52,Zostera marina
Krause-Jensen_et_al_2011,Lovns_Bredning-st._26,Krause-Jensen_et_al_2011_53,Zostera marina
Krause-Jensen_et_al_2011,Løgstør_Bredning-st._43,Krause-Jensen_et_al_2011_54,Zostera marina
Krause-Jensen_et_al_2011,Nibe_Bredning-st._33,Krause-Jensen_et_al_2011_55,Zostera marina
Krause-Jensen_et_al_2011,Nibe_Bredning-st._34,Krause-Jensen_et_al_2011_56,Zostera marina
Krause-Jensen_et_al_2011,Nibe_Bredning-st._45,Krause-Jensen_et_al_2011_57,Zostera marina
Krause-Jensen_et_al_2011,Århus_Bugt-st._3,Krause-Jensen_et_al_2011_58,Zostera marina
Krause-Jensen_et_al_2011,Århus_Bugt-st._5,Krause-Jensen_et_al_2011_59,Zostera marina
Krause-Jensen_et_al_2011,Århus_Bugt-st._7,Krause-Jensen_et_al_2011_60,Zostera marina
Krause-Jensen_et_al_2011,Århus_Bugt-st._9,Krause-Jensen_et_al_2011_61,Zostera marina
Krause-Jensen_et_al_2011,Århus_Bugt-st._10,Krause-Jensen_et_al_2011_62,Zostera marina
Krause-Jensen_et_al_2011,Århus_Bugt-st._15,Krause-Jensen_et_al_2011_63,Zostera marina
Krause-Jensen_et_al_2011,Århus_Bugt-st._17,Krause-Jensen_et_al_2011_64,Zostera marina
Krause-Jensen_et_al_2011,Odense_Fjord-st._1,Krause-Jensen_et_al_2011_65,Zostera marina
Krause-Jensen_et_al_2011,Odense_Fjord-st._2,Krause-Jensen_et_al_2011_66,Zostera marina
Krause-Jensen_et_al_2011,Odense_Fjord-st._3,Krause-Jensen_et_al_2011_67,Zostera marina
Krause-Jensen_et_al_2011,Odense_Fjord-st._4,Krause-Jensen_et_al_2011_68,Zostera marina
Krause-Jensen_et_al_2011,Horsens_Fjord-st._1,Krause-Jensen_et_al_2011_69,Zostera marina
Krause-Jensen_et_al_2011,Horsens_Fjord-st._2,Krause-Jensen_et_al_2011_70,Zostera marina
Krause-Jensen_et_al_2011,Horsens_Fjord-st._3,Krause-Jensen_et_al_2011_71,Zostera marina
Krause-Jensen_et_al_2011,Vejle_Fjord-st._1,Krause-Jensen_et_al_2011_72,Zostera marina
Krause-Jensen_et_al_2011,Vejle_Fjord-st._2,Krause-Jensen_et_al_2011_73,Zostera marina
Krause-Jensen_et_al_2011,Vejle_Fjord-st._3,Krause-Jensen_et_al_2011_74,Zostera marina
Krause-Jensen_et_al_2011,Vejle_Fjord-st._4,Krause-Jensen_et_al_2011_75,Zostera marina
Krause-Jensen_et_al_2011,Vejle_Fjord-st._5,Krause-Jensen_et_al_2011_76,Zostera marina
Krause-Jensen_et_al_2011,Lillebælt_syd-st._16,Krause-Jensen_et_al_2011_77,Zostera marina
Krause-Jensen_et_al_2011,Lillebælt_syd-st._5,Krause-Jensen_et_al_2011_78,Zostera marina
Krause-Jensen_et_al_2011,Lillebælt_syd-st._4,Krause-Jensen_et_al_2011_79,Zostera marina
Krause-Jensen_et_al_2011,Weddelsborg,Krause-Jensen_et_al_2011_80,Zostera marina
Krause-Jensen_et_al_2011,Als_Fjord-st._13,Krause-Jensen_et_al_2011_81,Zostera marina
Krause-Jensen_et_al_2011,Als_Fjord-st._14,Krause-Jensen_et_al_2011_82,Zostera marina
Krause-Jensen_et_al_2011,Barsø-st._8,Krause-Jensen_et_al_2011_83,Zostera marina
Krause-Jensen_et_al_2011,Haderslev-st._3,Krause-Jensen_et_al_2011_84,Zostera marina
Holmer_et_al_2001,Phuket,Holmer_et_al_2001_1,Cymodocea rotundata
Holmer_et_al_2001,Phuket,Holmer_et_al_2001_2,Thalassia hemprichii
Holmer_unpublished,Woodman_Point,Holmer_unpublished_1,Posidonia sinuosa
Holmer_unpublished,Woodman_Point,Holmer_unpublished_2,Amphibolis australis
Holmer_unpublished,Woodman_Point,Holmer_unpublished_3,Heterozostera nigraulis
Holmer_unpublished,Rottnest,Holmer_unpublished_4,Posidonia sinuosa
Holmer_unpublished,Rottnest,Holmer_unpublished_5,Amphibolis australis
Holmer_unpublished,Rottnest,Holmer_unpublished_6,Heterozostera nigraulis
van_Engeland_thesis,Bay_of_Cadiz,van_Engeland_thesis_1,Cymodocea nodosa
van_Engeland_thesis,Bay_of_Cadiz,van_Engeland_thesis_2,Zostera noltii
Volkman_et_al_2008,Wilson_Inlet,Volkman_et_al_2008_1,Ruppia megacarpa
Abed-Navandi_and_Dworschak_2005,Belize_Barrier_Reef,Abed-Navandi_and_Dworschak_2005_1,Syringodium filiforme
Abed-Navandi_and_Dworschak_2005,Belize_Barrier_Reef,Abed-Navandi_and_Dworschak_2005_2,Thalassia testudinum
Duarte_unpublished,Batabanó_Gulf,Duarte_unpublished_1,Thalassia testudinum
Duarte_unpublished,Batabanó_Gulf,Duarte_unpublished_2,Thalassia testudinum
Duarte_unpublished,Batabanó_Gulf,Duarte_unpublished_3,Thalassia testudinum
Duarte_unpublished,Batabanó_Gulf,Duarte_unpublished_4,Thalassia testudinum
Duarte_unpublished,Batabanó_Gulf,Duarte_unpublished_5,Thalassia testudinum
Duarte_unpublished,Batabanó_Gulf,Duarte_unpublished_6,Thalassia testudinum
Duarte_unpublished,Batabanó_Gulf,Duarte_unpublished_7,Thalassia testudinum
Duarte_unpublished,Batabanó_Gulf,Duarte_unpublished_8,Thalassia testudinum
Duarte_unpublished,Batabanó_Gulf,Duarte_unpublished_9,Thalassia testudinum
Duarte_unpublished,Batabanó_Gulf,Duarte_unpublished_10,Thalassia testudinum
Duarte_unpublished,Batabanó_Gulf,Duarte_unpublished_11,Thalassia testudinum
Duarte_unpublished,Batabanó_Gulf,Duarte_unpublished_12,Thalassia testudinum
Duarte_unpublished,Batabanó_Gulf,Duarte_unpublished_13,Thalassia testudinum
Duarte_unpublished,Batabanó_Gulf,Duarte_unpublished_14,Thalassia testudinum
Duarte_unpublished,Batabanó_Gulf,Duarte_unpublished_15,Thalassia testudinum
Duarte_unpublished,Batabanó_Gulf,Duarte_unpublished_16,Thalassia testudinum
Duarte_unpublished,Batabanó_Gulf,Duarte_unpublished_17,Thalassia testudinum
Duarte_unpublished,Batabanó_Gulf,Duarte_unpublished_18,Thalassia testudinum
Kennedy_unpublished,Ria_Formosa,Kennedy_unpublished_1,Zostera noltii
Kennedy_unpublished,Ria_Formosa,Kennedy_unpublished_2,Zostera noltii
Kennedy_unpublished,Ria_Formosa,Kennedy_unpublished_3,Zostera noltii
