study_id,site_id,core_id,method_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_B_O31,2,10,15,0.1605059917199199,0.3666295554395127
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_B_O31,2,15,20,0.21569385243116285,0.33337029097987525
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_B_O31,2,20,24,0.6472477857896068,0.0858913446467291
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_B_W22,2,0,5,0.2288435875070666,0.288253164402672
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_B_W22,2,5,10,0.28362118214278376,0.24635025211056316
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_B_W22,2,10,15,0.9690131026267481,0.03068576667304868
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_B_W22,2,15,20,0.606974511634331,0.1020844001787502
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_B_W22,2,20,25,0.9385614568484987,0.05773029090429205
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_B_W22,2,25,28,1.1205333241522502,0.03288768149333876
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_B_W4,2,0,5,0.14669841621256968,0.40937028515502405
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_B_W4,2,5,10,0.14804239128756794,0.3766277137824403
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_B_W4,2,10,15,0.14867193750690916,0.3453037379613022
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_B_W4,2,15,20,0.15530693024558465,0.34246734035537685
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_B_W4,2,20,25,0.38740435214475216,0.13776055803496945
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_B_W4,2,25,30,1.0617403092485997,0.02550762045231636
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_B_W4,1,40,45,0.5437146092865233,0.2289745862884196
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_B_W4,1,45,50,0.6634654586636466,0.16190973821169408
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_B_W4,1,50,55,0.5399093997734995,0.22584097067605668
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_B_W4,1,55,60,0.5925028312570781,0.15991559190306148
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_B_W4,1,60,65,1.016489241223103,0.05658243259871298
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_C_W34,2,0,5,0.09873265314118555,0.4575432995897444
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_C_W34,2,5,10,0.10838097946906759,0.4103279095764556
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_C_W34,2,10,15,0.13057778886561724,0.424420358152684
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_C_W34,2,15,20,0.12773422054904204,0.37573498769038594
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_C_W34,2,20,25,0.13826674100521236,0.3574458243869749
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_C_W34,2,25,30,0.1778220495283181,0.2971500802769178
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_C_W34,2,30,35,0.6469683804450678,0.06327095521468706
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_C_W34,2,35,37,0.7402579345325104,0.02033320350728118
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_C_W5,2,0,5,0.14134373657165566,0.34595606783870636
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_C_W5,2,5,10,0.1687466809955669,0.3615353810220867
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_C_W5,2,10,15,0.3431239102000737,0.14724954828347236
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_C_W5,2,15,20,0.37417680798555913,0.1276421568211461
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_C_W5,2,20,21.5,0.5381323357313078,0.0941191399040342
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_C_W7,2,0,5,0.10988764626367084,0.3846610047313881
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_C_W7,2,5,10,0.1210072716210246,NA
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_C_W7,2,10,15,0.1126746261560356,NA
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_C_W7,2,15,20,0.15689847967650358,NA
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_C_W7,2,20,25,0.14241184307862795,NA
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_C_W7,2,25,30,0.19584546263934696,NA
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_C_W7,2,30,34,0.4962451125605297,NA
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_C_W7,2,34,39,0.7561911127242658,NA
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_C_W7,2,39,43,1.3105525369489293,NA
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_D_O14,2,0,5,0.15717434824452953,0.40522699239174287
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_D_O14,2,5,10,0.1422420778059966,0.40591326474167744
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_D_O14,2,10,15,0.18085660377660356,0.3300968425300077
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_D_O14,2,15,19,0.5750356513323007,0.1328981302385479
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_D_O18,2,0,5,0.21837472902813304,0.2544831396389924
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_D_O18,2,5,10,0.25895145860823743,0.22080883954505026
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_D_O18,2,10,15,0.2880280056781727,0.21266065350287633
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_D_O18,2,15,20,0.6709547987572729,NA
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_D_O18,2,20,25,1.0040979256372282,0.02724952671929515
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_D_O18,2,25,26.5,0.8626433700681605,0.02296547182236708
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_D_O6,2,0,5,0.18711669820488477,0.4538904288029677
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_D_O6,2,5,10,0.36616954595978024,0.20295840924152486
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_D_O6,2,10,15,0.9780601769473942,0.03918523542054686
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_D_O6,2,15,20,1.103778434883939,0.01649552911031194
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_D_O6,2,20,25,1.2101222310814301,0.01217263207312413
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_D_O6,2,25,30,1.0626245033768877,0.01435152938272566
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_D_O6,2,30,33,0.9788264785252441,0.03042801395741535
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_E_W11,2,0,5,0.14582836919033398,0.318691392122048
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_E_W11,2,5,10,0.1905190772105382,0.32259157502588565
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_E_W11,2,10,12.5,0.33139595928245763,0.19807518901297172
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_E_W30,2,0,5,0.12245734999141741,0.4248680421474482
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_E_W30,2,5,10,0.12618511243628092,NA
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_E_W30,2,10,15,0.22886480816614546,NA
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_E_W30,2,15,20,0.6652747356771489,NA
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_E_W32,2,0,5,0.2747650937538481,0.22589813641124223
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_E_W32,2,5,10,0.44262050706810036,0.17015831598866882
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_E_W32,2,10,15,0.9607370455859698,0.02685293998194283
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_E_W32,2,15,16,1.1697180961951676,0.01713661900577534
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_F_W18,2,0,5,0.370944194252537,0.16612997734316792
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_F_W18,2,5,10,0.5920988296200085,0.08049965766717904
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_F_W9,2,0,5,0.29534913306039995,0.2178147887051729
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_F_W9,2,6,7,0.8214517129449691,0.03374548271763089
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_F_W9,2,7,11.9,0.9012139630189507,0.01553514182031535
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_G_O12,2,0,5,0.47542764600410975,0.11539181558104517
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_G_O12,2,5,10,1.075554958308976,0.02016998481266796
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_G_O12,2,10,15,1.1520837285005856,0.01258851959649476
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_G_O12,2,15,17.5,0.9418152912405999,0.01007660821612078
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_G_W28,2,0,5,0.4537118382133489,NA
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_G_W28,2,5,10,0.9116465875834028,0.02912177592985898
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_G_W28,2,10,13,0.948096999303128,0.1285344212778483
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_G_W35,2,0,5,0.6473503523084883,NA
van_Ardenne_et_al_2018,Grant's Beach,Grant's Beach_G_W35,2,5,9.5,1.0782845638267942,0.01084266074679263
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_11,1,0,5,0.2656331367968865,0.29139947901779095
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_11,1,5,10,0.18119613432186626,0.4271823802085706
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_11,1,10,15,0.13291913491732466,0.45879942253062467
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_11,1,15,20,0.1783171982401595,0.43693181109627943
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_11,1,20,25,0.18239863833633835,0.37460433978930396
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_11,1,25,30,0.18626787184172802,0.3830016402973335
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_11,1,30,33,0.1449194176264536,0.4663702177037976
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_11,1,30,35,0.02936939216522443,0.5209134512669245
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_11,1,35,40,0.01977765426155286,0.5725559627235377
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_11,1,40,45,0.01394197301485003,0.5879933869682752
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_11,1,45,50,0.01553352244576899,0.5798134754018136
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_11,1,50,50.5,0.02900156740785649,0.5448847710993299
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_11,1,51,56,0.11045098039215684,0.5539247114856138
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_11,1,56,61,0.12511764705882353,0.5237876618525839
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_11,1,61,65,0.17401960784313725,0.43070395977371945
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_11,1,65,70,0.545764705882353,0.18036161031606213
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_11,1,70,75,0.5635686274509805,0.18690718157181152
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_11,1,75,80,0.6058823529411764,0.18097738047783807
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_11,1,80,85,NA,NA
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_11,1,85,87,0.49901960784313726,0.23865768377962837
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_11,1,87,92,0.4906274509803921,0.2865091456969182
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_11,1,92,97,0.46678431372549023,0.34294098984771537
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_11,1,97,102,0.4462941176470589,0.3637206491892009
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_11,1,102,107,0.36368627450980395,0.39125514403291817
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_11,1,107,112,NA,NA
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_11,1,112,117,0.3598235294117647,0.3795264527078679
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_11,1,117,122,0.4091176470588236,0.3089235275656499
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_11,1,122,127,0.3053137254901961,0.41040734898395215
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_11,1,127,132,0.28894117647058826,0.4068048086449316
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_11,1,132,135.5,0.42271708683473397,0.29309897213314784
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_17,2,0,5,0.167664427382542,0.42873460562189436
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_17,2,5,10,0.20550793607328158,NA
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_17,2,10,15,0.19654574438895128,NA
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_17,2,15,20,0.19267651088356166,NA
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_17,2,20,25,0.17087935723299827,0.30715765213839674
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_17,2,25,30,0.1742994201212175,0.35377883509051244
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_17,2,30,35,0.2853542026342289,0.2357164169806225
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_17,2,35,40.5,0.38659796709975325,0.17395530168951012
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_17,1,41,45,0.44210784313725493,0.23168509172474927
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_17,1,45,50,0.36684313725490203,0.26074132820820495
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_17,1,50,55,0.4195098039215686,0.2188040599580532
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_17,1,55,60,0.3998039215686275,0.21204656947041656
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_17,1,60,65,0.38243137254901965,0.20475435774145012
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_17,1,65,70,0.3775294117647059,0.2042675773937752
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_17,1,70,75,0.2953137254901961,0.2213419179224374
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_17,1,75,80,0.1652941176470588,0.268292497111009
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_17,1,80,85,0.40056862745098043,0.14937765489772659
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_20,2,0,5,0.09654692525605688,0.6984603143027712
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_20,2,5,10,0.22212371213207546,0.38810972814529165
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_20,2,10,15,0.4500689584048011,0.18350005993440277
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_20,2,15,19,0.7113872278556407,0.10597193498201207
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_21,2,0,5,0.24779363606454158,0.38910279880788323
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_21,2,5,10,0.11009985285446004,0.5972636815920396
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_21,2,10,15,0.12913478404825074,0.5607076451930482
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_21,2,15,20,0.20515425842196625,0.43388573570357636
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_21,2,20,25,0.36019946720557755,0.2452673267326766
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_21,2,25,29,0.7093624233018604,0.10419949625420699
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_24,2,0,5,0.20775025238262074,0.24775199324146513
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_24,2,5,10,0.337705568581923,0.16876387472565924
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_24,2,10,15,0.2696579884688549,0.2554229444731071
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_24,2,15,20,0.6629546102845204,0.08955882683700622
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_24,2,20,25,0.5504002345299319,0.15599105737711838
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_24,2,25,30,0.44564091421033325,0.18035949557688724
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_24,2,30,35,0.43779634390415934,0.17215293146779942
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_24,2,35,40,0.2823691632571276,0.2559671443957434
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_24,2,40,45,0.40460015955170325,0.14896968353147244
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_24,2,45,48.1,0.5804332545790786,0.08134296575130762
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_24,2,53,55,0.27501974166279514,NA
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_24,2,55,60,0.3021255968596015,0.21613251505852915
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_24,2,60,65,0.3312403411158789,0.23874123569244787
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_24,2,65,70,0.3829833815033106,0.2363039979037218
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_24,2,70,75,0.5241997941204928,0.14981522432737648
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_24,2,75,80,0.6024474376974949,0.12897893894960433
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_24,2,80,85,0.5784256516201581,0.1136062733080756
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_5,1,0,5,0.11556770934379494,0.6555852795624162
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_5,1,5,10,0.2275279066441736,0.3432106782106814
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_A_5,1,10,14,0.9412246495629033,0.06898466950786997
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_B_30,2,0,5,0.31029466641085723,0.2098052264264183
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_B_30,2,5,10,0.25221460670598306,0.285624434162699
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_B_30,2,10,15,0.21611119205971496,0.26938059080508836
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_B_30,2,15,20,0.224351881335362,0.29387733763950763
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_B_30,2,20,22,0.24398452775987556,0.26449095271322776
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_B_30,1,26,30,0.20144607843137258,0.2579999451964632
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_B_30,1,30,35,0.2532352941176471,0.2710620683077636
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_B_30,1,35,40,0.2735294117647059,0.2678931536721052
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_B_30,1,40,45,0.3132549019607843,0.2530949651259462
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_B_30,1,45,50,0.31745098039215686,0.26333098792431286
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_B_30,1,50,55,0.301,0.2726362617537603
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_B_30,1,55,60,0.28829411764705887,0.19984105910536343
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_B_30,1,60,65,0.4249607843137255,0.1575621005173211
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_B_30,1,65,70,0.413078431372549,0.16829069546165698
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_B_30,1,70,73,0.2552287581699347,0.1809118982521163
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_B_30,1,73,78,0.5301176470588236,0.15736714975846056
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_B_30,1,78,83,0.8217450980392157,0.12039414414413585
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_B_30,1,83,88,0.8029215686274509,0.13524350927102802
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_B_30,1,88,93,0.9429803921568627,0.1016205427188055
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_B_30,1,93,98,0.7189411764705883,0.15275032865908145
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_B_30,1,98,103,0.6271960784313726,0.1508741270438918
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_B_30,1,103,108,0.5823529411764706,0.16332458762461144
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_B_30,1,108,113,0.6990000000000001,0.13985777051489734
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_B_30,1,113,118,0.7808039215686274,0.1186570901951356
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_B_30,1,118,123,0.5577450980392157,0.12057818342647408
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_B_32,2,0,5,0.1789255238004219,NA
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_B_32,2,5,10,0.18211451728978176,0.433393389385639
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_B_32,2,10,12,0.13842943272481742,0.4252494283932684
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_B_32,2,15,20,0.09672376408171453,0.4784830753277447
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_B_32,2,20,25,0.1388962872245536,0.4599992662435426
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_B_32,2,25,30,0.13396602076521805,0.507992128029926
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_B_32,2,30,35,0.1388467723533695,0.4789073182766579
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_B_32,2,35,40,0.1699774792221442,0.4367128027681666
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_B_32,2,40,42,0.2006590154737485,0.4008033891384244
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_B_32,2,43,45,0.298928350891711,0.2379241926655773
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_B_32,2,45,50,0.3373448173775814,0.2028748971387273
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_B_32,2,50,55,0.29271777133461396,0.24356812799730676
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_B_32,2,55,60,0.3564434105486088,0.19490154546604188
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_B_32,2,60,65,0.4917251121767199,0.13668819015535405
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_B_32,2,65,70,0.40314300762828403,0.1769413249312457
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_B_32,2,70,75,0.4703488349312217,0.12301683892676607
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_B_32,2,83.5,85,0.5665208618768843,0.09720516182458283
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_B_32,2,85,90,0.5448828631694128,0.1184568563075672
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_B_32,2,90,95,0.48475766244580804,0.14486447772300792
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_B_32,2,95,100,0.5166381659353712,0.13823828842841834
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_B_32,2,100,105,0.5698171375871433,0.11926865286460142
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_B_32,2,105,110,0.616184277674582,0.10588845097538879
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_B_32,2,110,115,0.4697688035830646,0.12669635411857172
van_Ardenne_et_al_2018,Pt Carron,Pt Carron_B_32,2,115,120,0.4371526505787655,0.12740516829078175
